Date, YTD, MTD, Day
01/03/2017, 0.08%, 0.08%, 0.08%
01/04/2017, 0.25%, 0.25%, 0.16%
01/05/2017, 0.65%, 0.65%, 0.4%
01/06/2017, 0.34%, 0.34%, -0.31%
01/09/2017, 0.56%, 0.56%, 0.21%
01/10/2017, 0.48%, 0.48%, -0.07%
01/11/2017, 0.6%, 0.6%, 0.11%
01/12/2017, 0.57%, 0.57%, -0.03%
01/13/2017, 0.43%, 0.43%, -0.14%
01/17/2017, 0.72%, 0.72%, 0.29%
01/18/2017, 0.24%, 0.24%, -0.48%
01/19/2017, 0.03%, 0.03%, -0.21%
01/20/2017, 0.15%, 0.15%, 0.12%
01/23/2017, 0.37%, 0.37%, 0.23%
01/24/2017, 0.2%, 0.2%, -0.17%
01/25/2017, 0.03%, 0.03%, -0.17%
01/26/2017, 0.1%, 0.1%, 0.07%
01/27/2017, 0.17%, 0.17%, 0.07%
01/30/2017, 0.1%, 0.1%, -0.07%
01/31/2017, 0.28%, 0.28%, 0.17%
02/01/2017, 0.11%, -0.17%, -0.17%
02/02/2017, 0.12%, -0.16%, 0.01%
02/03/2017, 0.28%, 0%, 0.17%
02/06/2017, 0.51%, 0.23%, 0.23%
02/07/2017, 0.59%, 0.31%, 0.08%
02/08/2017, 0.85%, 0.57%, 0.26%
02/09/2017, 0.59%, 0.31%, -0.27%
02/10/2017, 0.63%, 0.35%, 0.04%
02/13/2017, 0.6%, 0.31%, -0.03%
02/14/2017, 0.47%, 0.19%, -0.13%
02/15/2017, 0.35%, 0.07%, -0.12%
02/16/2017, 0.59%, 0.31%, 0.24%
02/17/2017, 0.7%, 0.41%, 0.1%
02/21/2017, 0.76%, 0.48%, 0.06%
02/22/2017, 0.83%, 0.55%, 0.07%
02/23/2017, 0.91%, 0.63%, 0.08%
02/24/2017, 1.26%, 0.98%, 0.35%
02/27/2017, 1.04%, 0.75%, -0.23%
02/28/2017, 1.08%, 0.79%, 0.04%
03/01/2017, 0.72%, -0.36%, -0.36%
03/02/2017, 0.56%, -0.52%, -0.15%
03/03/2017, 0.57%, -0.51%, 0.01%
03/06/2017, 0.44%, -0.63%, -0.12%
03/07/2017, 0.32%, -0.75%, -0.12%
03/08/2017, 0.04%, -1.03%, -0.28%
03/09/2017, -0.21%, -1.28%, -0.25%
