Date, YTD, MTD, Day
01/04/2016, -1.19%, -1.19%, -1.19%
01/05/2016, -1.07%, -1.07%, 0.13%
01/06/2016, -2.05%, -2.05%, -0.99%
01/07/2016, -3.92%, -3.92%, -1.92%
01/08/2016, -4.75%, -4.75%, -0.87%
01/11/2016, -4.84%, -4.84%, -0.09%
01/12/2016, -4.26%, -4.26%, 0.61%
01/13/2016, -6.19%, -6.19%, -2.05%
01/14/2016, -5.05%, -5.05%, 1.25%
01/15/2016, -6.59%, -6.59%, -1.65%
01/19/2016, -6.71%, -6.71%, -0.14%
01/20/2016, -7.42%, -7.42%, -0.77%
01/21/2016, -7.12%, -7.12%, 0.33%
01/22/2016, -5.61%, -5.61%, 1.66%
01/25/2016, -6.84%, -6.84%, -1.32%
01/26/2016, -5.72%, -5.72%, 1.23%
01/27/2016, -6.56%, -6.56%, -0.9%
01/28/2016, -6.24%, -6.24%, 0.35%
01/29/2016, -4.28%, -4.28%, 2.13%
02/01/2016, -4.35%, -0.07%, -0.07%
02/02/2016, -5.72%, -1.53%, -1.46%
02/03/2016, -5.38%, -1.17%, 0.37%
02/04/2016, -5.15%, -0.93%, 0.24%
02/05/2016, -6.66%, -2.53%, -1.62%
02/08/2016, -7.72%, -3.66%, -1.17%
02/09/2016, -7.83%, -3.78%, -0.12%
02/10/2016, -7.76%, -3.71%, 0.07%
02/11/2016, -8.63%, -4.62%, -0.96%
02/12/2016, -7.32%, -3.23%, 1.49%
02/16/2016, -6.05%, -1.88%, 1.41%
02/17/2016, -4.82%, -0.58%, 1.33%
02/18/2016, -5.11%, -0.89%, -0.31%
02/19/2016, -5.07%, -0.84%, 0.05%
02/22/2016, -4%, 0.29%, 1.15%
02/23/2016, -4.88%, -0.64%, -0.93%
02/24/2016, -4.5%, -0.24%, 0.4%
02/25/2016, -3.61%, 0.7%, 0.94%
02/26/2016, -3.68%, 0.63%, -0.07%
02/29/2016, -4.21%, 0.06%, -0.56%
03/01/2016, -2.52%, 1.8%, 1.8%
03/02/2016, -2.12%, 2.23%, 0.42%
03/03/2016, -1.7%, 2.67%, 0.43%
03/04/2016, -1.45%, 2.93%, 0.25%
03/07/2016, -1.3%, 3.1%, 0.16%
03/08/2016, -2.25%, 2.09%, -0.97%
03/09/2016, -1.88%, 2.48%, 0.39%
03/10/2016, -1.98%, 2.38%, -0.1%
03/11/2016, -0.62%, 3.81%, 1.39%
03/14/2016, -1.09%, 3.31%, -0.47%
03/15/2016, -1.39%, 3%, -0.3%
03/16/2016, -0.83%, 3.59%, 0.57%
03/17/2016, -0.21%, 4.24%, 0.63%
03/18/2016, 0.22%, 4.7%, 0.43%
03/21/2016, 0.24%, 4.73%, 0.03%
03/22/2016, 0.19%, 4.67%, -0.05%
03/23/2016, -0.39%, 4.05%, -0.59%
03/24/2016, -0.4%, 4.05%, -0%
03/28/2016, -0.35%, 4.1%, 0.05%
03/29/2016, 0.61%, 5.11%, 0.97%
03/30/2016, 0.91%, 5.42%, 0.3%
03/31/2016, 0.87%, 5.38%, -0.04%
04/01/2016, 1.36%, 0.49%, 0.49%
04/04/2016, 1.06%, 0.19%, -0.3%
04/05/2016, 0.3%, -0.57%, -0.76%
04/06/2016, 1.16%, 0.29%, 0.86%
