Date, YTD, MTD, Day
01/02/2018, -0.16%, -0.16%, -0.16%
01/03/2018, -0.02%, -0.02%, 0.14%
01/04/2018, 0.04%, 0.04%, 0.06%
01/05/2018, 0.02%, 0.02%, -0.02%
01/08/2018, 0.04%, 0.04%, 0.01%
01/09/2018, -0.29%, -0.29%, -0.33%
01/10/2018, -0.31%, -0.31%, -0.02%
01/11/2018, -0.15%, -0.15%, 0.15%
01/12/2018, -0.08%, -0.08%, 0.07%
01/16/2018, -0.02%, -0.02%, 0.06%
01/17/2018, -0.11%, -0.11%, -0.09%
01/18/2018, -0.38%, -0.38%, -0.27%
01/19/2018, -0.49%, -0.49%, -0.11%
01/22/2018, -0.41%, -0.41%, 0.07%
01/23/2018, -0.21%, -0.21%, 0.2%
01/24/2018, -0.37%, -0.37%, -0.16%
01/25/2018, -0.13%, -0.13%, 0.25%
01/26/2018, -0.19%, -0.19%, -0.07%
01/29/2018, -0.44%, -0.44%, -0.25%
01/30/2018, -0.72%, -0.72%, -0.27%
01/31/2018, -0.63%, -0.63%, 0.09%
02/01/2018, -0.96%, -0.33%, -0.33%
02/02/2018, -1.43%, -0.8%, -0.46%
02/05/2018, -1.4%, -0.74%, 0.05%
02/06/2018, -1.52%, -0.87%, -0.12%
02/07/2018, -1.84%, -1.19%, -0.33%
02/08/2018, -2.15%, -1.49%, -0.31%
02/09/2018, -2.22%, -1.56%, -0.07%
02/12/2018, -2.1%, -1.45%, 0.12%
02/13/2018, -2.08%, -1.43%, 0.02%
02/14/2018, -2.26%, -1.62%, -0.18%
02/15/2018, -2.06%, -1.43%, 0.2%
02/16/2018, -1.97%, -1.34%, 0.09%
02/20/2018, -2.12%, -1.49%, -0.15%
02/21/2018, -2.41%, -1.77%, -0.29%
02/22/2018, -2.32%, -1.68%, 0.1%
02/23/2018, -2.01%, -1.38%, 0.31%
02/26/2018, -1.83%, -1.2%, 0.18%
02/27/2018, -2.14%, -1.51%, -0.31%
02/28/2018, -2.17%, -1.53%, -0.03%
03/01/2018, -2.02%, 0.15%, 0.15%
03/02/2018, -2.23%, -0.06%, -0.21%
03/05/2018, -2.23%, -0.07%, -0.01%
03/06/2018, -2.19%, -0.02%, 0.05%
03/07/2018, -2.18%, -0.02%, 0%
03/08/2018, -2.07%, 0.1%, 0.12%
03/09/2018, -2.1%, 0.07%, -0.03%
03/12/2018, -2.01%, 0.16%, 0.09%
03/13/2018, -1.98%, 0.18%, 0.03%
03/14/2018, -1.85%, 0.32%, 0.14%
03/15/2018, -1.94%, 0.23%, -0.1%
03/16/2018, -2.01%, 0.15%, -0.07%
03/19/2018, -2.22%, -0.05%, -0.21%
03/20/2018, -2.29%, -0.12%, -0.07%
03/21/2018, -2.3%, -0.14%, -0.02%
03/22/2018, -2.36%, -0.19%, -0.05%
03/23/2018, -2.55%, -0.37%, -0.19%
03/26/2018, -2.4%, -0.24%, 0.15%
03/27/2018, -2.29%, -0.12%, 0.12%
03/28/2018, -2.3%, -0.12%, -0.01%
03/29/2018, -2.01%, 0.17%, 0.29%
04/02/2018, -2.12%, -0.1%, -0.1%
04/03/2018, -2.26%, -0.25%, -0.14%
04/04/2018, -2.28%, -0.27%, -0.02%
04/05/2018, -2.29%, -0.28%, -0.01%
04/06/2018, -2.2%, -0.19%, 0.09%
04/09/2018, -2.08%, -0.06%, 0.13%
04/10/2018, -2.01%, 0%, 0.06%
04/11/2018, -2.05%, -0.04%, -0.04%
04/12/2018, -2.16%, -0.15%, -0.11%
04/13/2018, -2.19%, -0.18%, -0.03%
04/16/2018, -2.13%, -0.12%, 0.06%
04/17/2018, -1.97%, 0.04%, 0.16%
04/18/2018, -2.19%, -0.18%, -0.23%
04/19/2018, -2.48%, -0.48%, -0.3%
04/20/2018, -2.73%, -0.73%, -0.25%
04/23/2018, -2.82%, -0.83%, -0.1%
04/24/2018, -3.08%, -1.09%, -0.26%
04/25/2018, -3.25%, -1.26%, -0.18%
04/26/2018, -3.01%, -1.01%, 0.25%
04/27/2018, -2.82%, -0.83%, 0.19%
04/30/2018, -2.88%, -0.89%, -0.06%
05/01/2018, -2.96%, -0.08%, -0.08%
05/02/2018, -3.09%, -0.21%, -0.13%
05/03/2018, -3.02%, -0.14%, 0.07%
05/04/2018, -2.85%, 0.04%, 0.17%
05/07/2018, -2.9%, -0.03%, -0.06%
05/08/2018, -2.98%, -0.11%, -0.08%
05/09/2018, -3.08%, -0.21%, -0.1%
05/10/2018, -2.75%, 0.13%, 0.34%
05/11/2018, -2.72%, 0.16%, 0.02%
05/14/2018, -2.8%, 0.08%, -0.08%
05/15/2018, -3.21%, -0.34%, -0.42%
05/16/2018, -3.33%, -0.47%, -0.13%
05/17/2018, -3.42%, -0.56%, -0.09%
05/18/2018, -3.2%, -0.33%, 0.24%
05/21/2018, -3.13%, -0.27%, 0.06%
05/22/2018, -3.16%, -0.29%, -0.02%
05/23/2018, -2.92%, -0.04%, 0.25%
05/24/2018, -2.77%, 0.11%, 0.15%
05/25/2018, -2.64%, 0.25%, 0.15%
05/29/2018, -2.18%, 0.73%, 0.48%
05/30/2018, -2.32%, 0.58%, -0.15%
05/31/2018, -2.45%, 0.44%, -0.14%
06/01/2018, -2.53%, -0.08%, -0.08%
06/04/2018, -2.64%, -0.2%, -0.12%
06/05/2018, -2.55%, -0.11%, 0.09%
06/06/2018, -2.72%, -0.29%, -0.18%
06/07/2018, -2.57%, -0.13%, 0.16%
06/08/2018, -2.64%, -0.2%, -0.07%
06/11/2018, -2.7%, -0.27%, -0.07%
06/12/2018, -2.7%, -0.26%, 0%
06/13/2018, -2.81%, -0.38%, -0.11%
06/14/2018, -2.64%, -0.2%, 0.18%
06/15/2018, -2.59%, -0.15%, 0.06%
06/18/2018, -2.71%, -0.27%, -0.12%
06/19/2018, -2.61%, -0.16%, 0.11%
06/20/2018, -2.83%, -0.4%, -0.24%
06/21/2018, -2.89%, -0.46%, -0.06%
06/22/2018, -2.84%, -0.4%, 0.05%
06/25/2018, -2.9%, -0.46%, -0.06%
06/26/2018, -2.89%, -0.44%, 0.02%
06/27/2018, -2.73%, -0.28%, 0.16%
06/28/2018, -2.77%, -0.32%, -0.04%
06/29/2018, -2.73%, -0.28%, 0.04%
07/02/2018, -2.83%, -0.1%, -0.1%
07/03/2018, -2.68%, 0.05%, 0.15%
07/05/2018, -2.6%, 0.13%, 0.08%
07/06/2018, -2.44%, 0.29%, 0.17%
07/09/2018, -2.43%, 0.3%, 0%
07/10/2018, -2.41%, 0.32%, 0.02%
07/11/2018, -2.44%, 0.3%, -0.02%
07/12/2018, -2.35%, 0.38%, 0.08%
07/13/2018, -2.25%, 0.48%, 0.1%
07/16/2018, -2.35%, 0.38%, -0.1%
07/17/2018, -2.32%, 0.41%, 0.03%
07/18/2018, -2.39%, 0.34%, -0.07%
07/19/2018, -2.26%, 0.48%, 0.13%
07/20/2018, -2.49%, 0.24%, -0.24%
07/23/2018, -2.74%, -0.02%, -0.25%
07/24/2018, -2.61%, 0.11%, 0.13%
07/25/2018, -2.61%, 0.11%, -0%
07/26/2018, -2.64%, 0.09%, -0.02%
07/27/2018, -2.68%, 0.04%, -0.04%
07/30/2018, -2.72%, 0.01%, -0.04%
07/31/2018, -2.6%, 0.13%, 0.12%
08/01/2018, -2.78%, -0.19%, -0.19%
08/02/2018, -2.7%, -0.11%, 0.09%
08/03/2018, -2.5%, 0.1%, 0.2%
08/06/2018, -2.49%, 0.11%, 0.01%
08/07/2018, -2.61%, -0.03%, -0.13%
08/08/2018, -2.53%, 0.06%, 0.08%
08/09/2018, -2.46%, 0.13%, 0.07%
08/10/2018, -2.32%, 0.28%, 0.15%
08/13/2018, -2.46%, 0.13%, -0.15%
08/14/2018, -2.5%, 0.1%, -0.04%
08/15/2018, -2.44%, 0.16%, 0.06%
08/16/2018, -2.37%, 0.23%, 0.07%
08/17/2018, -2.32%, 0.27%, 0.04%
08/20/2018, -2.12%, 0.48%, 0.21%
08/21/2018, -2.16%, 0.44%, -0.04%
08/22/2018, -2.05%, 0.55%, 0.11%
08/23/2018, -2.1%, 0.51%, -0.04%
08/24/2018, -2.03%, 0.57%, 0.07%
08/27/2018, -2.02%, 0.58%, 0.01%
08/28/2018, -2.19%, 0.4%, -0.18%
08/29/2018, -2.13%, 0.46%, 0.05%
08/30/2018, -2.12%, 0.48%, 0.02%
08/31/2018, -2.21%, 0.38%, -0.1%
09/04/2018, -2.44%, -0.23%, -0.23%
09/05/2018, -2.49%, -0.29%, -0.06%
09/06/2018, -2.45%, -0.24%, 0.05%
09/07/2018, -2.72%, -0.52%, -0.29%
09/10/2018, -2.71%, -0.51%, 0.01%
09/11/2018, -2.85%, -0.66%, -0.15%
09/12/2018, -2.75%, -0.56%, 0.1%
09/13/2018, -2.69%, -0.5%, 0.06%
09/14/2018, -2.76%, -0.57%, -0.07%
09/17/2018, -2.81%, -0.61%, -0.04%
09/18/2018, -2.99%, -0.8%, -0.19%
09/19/2018, -3.06%, -0.87%, -0.07%
09/20/2018, -2.88%, -0.69%, 0.18%
09/21/2018, -2.88%, -0.69%, 0%
09/24/2018, -3.01%, -0.82%, -0.13%
09/25/2018, -3.1%, -0.91%, -0.09%
09/26/2018, -2.87%, -0.68%, 0.24%
09/27/2018, -2.89%, -0.69%, -0.02%
09/28/2018, -2.91%, -0.72%, -0.02%
10/01/2018, -3.06%, -0.16%, -0.16%
10/02/2018, -2.93%, -0.02%, 0.14%
10/03/2018, -3.35%, -0.46%, -0.43%
10/04/2018, -3.71%, -0.82%, -0.37%
10/05/2018, -3.94%, -1.06%, -0.24%
10/08/2018, -3.97%, -1.09%, -0.03%
10/09/2018, -3.91%, -1.02%, 0.07%
10/10/2018, -4.19%, -1.29%, -0.28%
10/11/2018, -4.12%, -1.2%, 0.08%
10/12/2018, -4.17%, -1.27%, -0.06%
10/15/2018, -4.13%, -1.22%, 0.04%
