Date, YTD, MTD, Day
01/02/2015, 0.08%, 0.08%, 0.08%
01/05/2015, -0.63%, -0.63%, -0.71%
01/06/2015, -0.84%, -0.84%, -0.23%
01/07/2015, -0.41%, -0.41%, 0.45%
01/08/2015, 0.17%, 0.17%, 0.6%
01/09/2015, 0.02%, 0.02%, -0.15%
01/12/2015, -0.11%, -0.11%, -0.13%
01/13/2015, -0.06%, -0.06%, 0.05%
01/14/2015, -0.15%, -0.15%, -0.09%
01/15/2015, -0%, -0%, 0.14%
01/16/2015, 0.24%, 0.24%, 0.25%
01/20/2015, 0.41%, 0.41%, 0.17%
01/21/2015, 0.53%, 0.53%, 0.13%
01/22/2015, 0.95%, 0.95%, 0.42%
01/23/2015, 0.98%, 0.98%, 0.03%
01/26/2015, 1.21%, 1.21%, 0.23%
01/27/2015, 0.93%, 0.93%, -0.27%
01/28/2015, 0.67%, 0.67%, -0.27%
01/29/2015, 0.91%, 0.91%, 0.25%
01/30/2015, 0.58%, 0.58%, -0.33%
02/02/2015, 1.05%, 0.47%, 0.47%
02/03/2015, 1.47%, 0.91%, 0.43%
02/04/2015, 1.29%, 0.73%, -0.17%
02/05/2015, 1.68%, 1.12%, 0.38%
02/06/2015, 0.99%, 0.44%, -0.67%
02/09/2015, 0.8%, 0.24%, -0.19%
02/10/2015, 1.03%, 0.49%, 0.24%
02/11/2015, 0.93%, 0.38%, -0.11%
02/12/2015, 1.49%, 0.95%, 0.56%
02/13/2015, 1.68%, 1.14%, 0.18%
02/17/2015, 1.57%, 1.04%, -0.11%
02/18/2015, 1.82%, 1.29%, 0.25%
02/19/2015, 1.71%, 1.18%, -0.11%
02/20/2015, 2.01%, 1.48%, 0.29%
02/23/2015, 2.08%, 1.55%, 0.07%
02/24/2015, 2.47%, 1.94%, 0.38%
02/25/2015, 2.57%, 2.04%, 0.1%
02/26/2015, 2.28%, 1.75%, -0.28%
02/27/2015, 2.37%, 1.84%, 0.09%
03/02/2015, 2.27%, -0.11%, -0.11%
03/03/2015, 1.99%, -0.38%, -0.27%
03/04/2015, 1.79%, -0.57%, -0.19%
03/05/2015, 1.85%, -0.51%, 0.06%
03/06/2015, 0.94%, -1.39%, -0.89%
03/09/2015, 1.09%, -1.24%, 0.15%
03/10/2015, 0.4%, -1.89%, -0.67%
03/11/2015, 0.49%, -1.81%, 0.08%
03/12/2015, 1.05%, -1.27%, 0.56%
03/13/2015, 0.68%, -1.63%, -0.37%
03/16/2015, 1.32%, -1.01%, 0.63%
03/17/2015, 1.24%, -1.09%, -0.08%
03/18/2015, 2.37%, 0.01%, 1.12%
03/19/2015, 1.89%, -0.46%, -0.47%
03/20/2015, 2.64%, 0.26%, 0.73%
03/23/2015, 2.76%, 0.38%, 0.12%
03/24/2015, 2.56%, 0.19%, -0.19%
03/25/2015, 1.9%, -0.46%, -0.64%
03/26/2015, 1.47%, -0.88%, -0.42%
03/27/2015, 1.69%, -0.65%, 0.22%
03/30/2015, 2.07%, -0.29%, 0.37%
03/31/2015, 1.7%, -0.64%, -0.36%
04/01/2015, 1.97%, 0.26%, 0.26%
04/02/2015, 2.17%, 0.46%, 0.2%
04/06/2015, 2.57%, 0.85%, 0.38%
04/07/2015, 2.57%, 0.85%, -0%
04/08/2015, 2.81%, 1.08%, 0.23%
04/09/2015, 2.76%, 1.03%, -0.05%
04/10/2015, 2.98%, 1.24%, 0.21%
04/13/2015, 2.87%, 1.13%, -0.1%
04/14/2015, 3.15%, 1.41%, 0.27%
04/15/2015, 3.41%, 1.66%, 0.24%
04/16/2015, 3.48%, 1.73%, 0.07%
04/17/2015, 2.96%, 1.23%, -0.49%
04/20/2015, 3.08%, 1.34%, 0.11%
04/21/2015, 3.14%, 1.4%, 0.06%
04/22/2015, 3.14%, 1.39%, -0.01%
04/23/2015, 3.43%, 1.67%, 0.28%
04/24/2015, 3.68%, 1.92%, 0.24%
04/27/2015, 3.63%, 1.87%, -0.05%
04/28/2015, 3.59%, 1.82%, -0.05%
04/29/2015, 3.14%, 1.39%, -0.42%
04/30/2015, 2.68%, 0.94%, -0.44%
05/01/2015, 2.8%, 0.11%, 0.11%
05/04/2015, 2.78%, 0.09%, -0.02%
05/05/2015, 2.18%, -0.48%, -0.57%
05/06/2015, 1.98%, -0.69%, -0.2%
05/07/2015, 2.07%, -0.59%, 0.1%
05/08/2015, 2.89%, 0.19%, 0.78%
05/11/2015, 2.36%, -0.32%, -0.51%
05/12/2015, 2.26%, -0.42%, -0.1%
05/13/2015, 2.38%, -0.32%, 0.1%
05/14/2015, 2.93%, 0.21%, 0.53%
05/15/2015, 3.28%, 0.56%, 0.35%
05/18/2015, 3.08%, 0.36%, -0.2%
05/19/2015, 2.79%, 0.08%, -0.28%
05/20/2015, 2.85%, 0.14%, 0.05%
05/21/2015, 3.17%, 0.45%, 0.32%
05/22/2015, 2.91%, 0.2%, -0.25%
05/26/2015, 2.48%, -0.19%, -0.38%
05/27/2015, 2.87%, 0.18%, 0.37%
05/28/2015, 2.76%, 0.08%, -0.1%
05/29/2015, 2.41%, -0.25%, -0.33%
06/01/2015, 2.25%, -0.15%, -0.15%
06/02/2015, 2.13%, -0.28%, -0.13%
06/03/2015, 2.05%, -0.37%, -0.1%
06/04/2015, 1.73%, -0.67%, -0.29%
06/05/2015, 1.24%, -1.14%, -0.48%
06/08/2015, 1.1%, -1.27%, -0.13%
06/09/2015, 0.88%, -1.49%, -0.22%
06/10/2015, 1.41%, -1%, 0.5%
06/11/2015, 1.74%, -0.67%, 0.33%
06/12/2015, 1.39%, -1%, -0.33%
06/15/2015, 1.17%, -1.21%, -0.21%
06/16/2015, 1.42%, -0.96%, 0.25%
06/17/2015, 1.47%, -0.91%, 0.05%
06/18/2015, 1.81%, -0.59%, 0.32%
06/19/2015, 1.77%, -0.62%, -0.03%
06/22/2015, 2.05%, -0.38%, 0.25%
06/23/2015, 2.05%, -0.38%, -0.01%
06/24/2015, 1.84%, -0.58%, -0.2%
06/25/2015, 1.29%, -1.1%, -0.52%
06/26/2015, 1.07%, -1.32%, -0.22%
06/29/2015, 0.29%, -2.03%, -0.72%
06/30/2015, 0.36%, -1.97%, 0.06%
07/01/2015, 0.41%, 0.04%, 0.04%
07/02/2015, 0.51%, 0.14%, 0.1%
07/06/2015, 0.15%, -0.19%, -0.33%
07/07/2015, 0.23%, -0.11%, 0.08%
07/08/2015, -0.49%, -0.8%, -0.7%
07/09/2015, -0.43%, -0.76%, 0.05%
07/10/2015, 0.2%, -0.16%, 0.62%
07/13/2015, 0.53%, 0.16%, 0.32%
07/14/2015, 0.85%, 0.48%, 0.32%
07/15/2015, 0.83%, 0.46%, -0.02%
07/16/2015, 1.22%, 0.85%, 0.38%
07/17/2015, 1.18%, 0.81%, -0.04%
07/20/2015, 1.05%, 0.67%, -0.14%
07/21/2015, 1.03%, 0.66%, -0.01%
07/22/2015, 0.86%, 0.5%, -0.16%
07/23/2015, 0.76%, 0.4%, -0.1%
07/24/2015, 0.24%, -0.1%, -0.5%
07/27/2015, -0.05%, -0.38%, -0.28%
07/28/2015, 0.33%, -0.02%, 0.37%
07/29/2015, 0.57%, 0.22%, 0.24%
07/30/2015, 0.59%, 0.24%, 0.02%
07/31/2015, 0.85%, 0.5%, 0.25%
08/03/2015, 0.8%, -0.05%, -0.05%
08/04/2015, 0.55%, -0.29%, -0.24%
08/05/2015, 0.63%, -0.22%, 0.07%
08/06/2015, 0.45%, -0.39%, -0.18%
08/07/2015, 0.43%, -0.41%, -0.02%
08/10/2015, 0.86%, 0.01%, 0.42%
08/11/2015, 0.54%, -0.3%, -0.3%
08/12/2015, 0.31%, -0.52%, -0.22%
08/13/2015, 0.14%, -0.69%, -0.17%
08/14/2015, 0.23%, -0.6%, 0.09%
08/17/2015, 0.37%, -0.46%, 0.14%
08/18/2015, 0.06%, -0.77%, -0.31%
08/19/2015, -0.15%, -0.96%, -0.2%
08/20/2015, -1.04%, -1.83%, -0.89%
08/21/2015, -2.11%, -2.87%, -1.09%
08/24/2015, -3.83%, -4.54%, -1.79%
08/25/2015, -4.06%, -4.77%, -0.23%
08/26/2015, -3.13%, -3.87%, 1.03%
08/27/2015, -2.19%, -2.96%, 0.99%
08/28/2015, -2.11%, -2.88%, 0.08%
08/31/2015, -2.53%, -3.29%, -0.43%
09/01/2015, -3.66%, -1.18%, -1.18%
09/02/2015, -3.14%, -0.64%, 0.55%
09/03/2015, -2.97%, -0.47%, 0.18%
09/04/2015, -3.62%, -1.14%, -0.69%
09/08/2015, -2.82%, -0.31%, 0.87%
09/09/2015, -3.03%, -0.53%, -0.22%
09/10/2015, -2.91%, -0.4%, 0.13%
09/11/2015, -2.78%, -0.26%, 0.14%
09/14/2015, -2.95%, -0.44%, -0.18%
09/15/2015, -2.81%, -0.29%, 0.15%
09/16/2015, -2.29%, 0.25%, 0.55%
09/17/2015, -2.03%, 0.51%, 0.26%
09/18/2015, -2.61%, -0.09%, -0.6%
09/21/2015, -2.73%, -0.21%, -0.11%
09/22/2015, -3.32%, -0.83%, -0.63%
09/23/2015, -3.56%, -1.08%, -0.26%
09/24/2015, -3.92%, -1.45%, -0.38%
09/25/2015, -3.89%, -1.42%, 0.04%
09/28/2015, -4.68%, -2.24%, -0.86%
09/29/2015, -4.68%, -2.25%, -0.01%
09/30/2015, -3.92%, -1.45%, 0.85%
10/01/2015, -3.78%, 0.14%, 0.14%
10/02/2015, -3.02%, 0.95%, 0.81%
10/05/2015, -2.35%, 1.69%, 0.72%
10/06/2015, -2.28%, 1.76%, 0.07%
10/07/2015, -1.89%, 2.2%, 0.42%
10/08/2015, -1.65%, 2.46%, 0.25%
10/09/2015, -1.51%, 2.61%, 0.14%
10/12/2015, -1.37%, 2.75%, 0.14%
10/13/2015, -1.78%, 2.31%, -0.42%
10/14/2015, -1.68%, 2.4%, 0.1%
10/15/2015, -1.08%, 3.06%, 0.62%
10/16/2015, -1.05%, 3.09%, 0.03%
10/19/2015, -1.12%, 3.02%, -0.07%
10/20/2015, -1.32%, 2.81%, -0.2%
10/21/2015, -1.44%, 2.67%, -0.12%
10/22/2015, -0.84%, 3.32%, 0.61%
10/23/2015, -0.53%, 3.66%, 0.32%
10/26/2015, -0.62%, 3.56%, -0.09%
10/27/2015, -0.83%, 3.32%, -0.22%
10/28/2015, -0.58%, 3.61%, 0.26%
10/29/2015, -1%, 3.17%, -0.42%
10/30/2015, -1.08%, 3.08%, -0.08%
11/02/2015, -0.66%, 0.42%, 0.42%
11/03/2015, -0.64%, 0.44%, 0.02%
11/04/2015, -0.85%, 0.23%, -0.2%
11/05/2015, -0.9%, 0.18%, -0.06%
11/06/2015, -1.3%, -0.23%, -0.4%
11/09/2015, -1.79%, -0.72%, -0.49%
11/10/2015, -1.75%, -0.69%, 0.03%
11/11/2015, -1.83%, -0.76%, -0.07%
11/12/2015, -2.31%, -1.24%, -0.49%
11/13/2015, -2.64%, -1.58%, -0.34%
11/16/2015, -2.15%, -1.09%, 0.5%
11/17/2015, -2.08%, -1.01%, 0.08%
11/18/2015, -1.58%, -0.51%, 0.51%
11/19/2015, -1.34%, -0.27%, 0.24%
11/20/2015, -1.3%, -0.23%, 0.04%
11/23/2015, -1.43%, -0.36%, -0.13%
11/24/2015, -1.4%, -0.33%, 0.03%
11/25/2015, -1.35%, -0.28%, 0.06%
11/27/2015, -1.32%, -0.25%, 0.03%
11/30/2015, -1.49%, -0.42%, -0.18%
12/01/2015, -0.8%, 0.7%, 0.7%
12/02/2015, -1.3%, 0.2%, -0.5%
12/03/2015, -2.08%, -0.59%, -0.79%
12/04/2015, -1.47%, 0.03%, 0.62%
12/07/2015, -1.75%, -0.27%, -0.29%
12/08/2015, -2.19%, -0.71%, -0.45%
12/09/2015, -2.43%, -0.95%, -0.25%
12/10/2015, -2.45%, -0.98%, -0.02%
12/11/2015, -3.09%, -1.63%, -0.67%
12/14/2015, -3.29%, -1.84%, -0.2%
12/15/2015, -3.01%, -1.55%, 0.3%
12/16/2015, -2.42%, -0.94%, 0.63%
12/17/2015, -2.75%, -1.29%, -0.35%
12/18/2015, -3.53%, -2.06%, -0.8%
12/21/2015, -3.27%, -1.81%, 0.27%
12/22/2015, -3.12%, -1.65%, 0.16%
12/23/2015, -2.55%, -1.07%, 0.6%
12/24/2015, -2.57%, -1.1%, -0.03%
12/28/2015, -2.7%, -1.23%, -0.13%
12/29/2015, -2.43%, -0.96%, 0.28%
12/30/2015, -2.78%, -1.31%, -0.36%
12/31/2015, -3.04%, -1.57%, -0.27%
