Date, YTD, MTD, Day
01/02/2014, -0.24%, -0.24%, -0.24%
01/03/2014, -0.23%, -0.23%, 0.01%
01/06/2014, -0.18%, -0.18%, 0.05%
01/07/2014, 0.06%, 0.06%, 0.24%
01/08/2014, -0.13%, -0.13%, -0.19%
01/09/2014, -0.06%, -0.06%, 0.07%
01/10/2014, 0.4%, 0.4%, 0.45%
01/13/2014, 0.2%, 0.2%, -0.2%
01/14/2014, 0.36%, 0.36%, 0.17%
01/15/2014, 0.45%, 0.45%, 0.08%
01/16/2014, 0.55%, 0.55%, 0.1%
01/17/2014, 0.51%, 0.51%, -0.04%
01/21/2014, 0.54%, 0.54%, 0.03%
01/22/2014, 0.51%, 0.51%, -0.03%
01/23/2014, 0.46%, 0.46%, -0.05%
01/24/2014, -0.06%, -0.06%, -0.53%
01/27/2014, -0.39%, -0.39%, -0.33%
01/28/2014, -0.11%, -0.11%, 0.28%
01/29/2014, -0.26%, -0.26%, -0.16%
01/30/2014, 0.03%, 0.03%, 0.31%
01/31/2014, -0.1%, -0.1%, -0.14%
02/03/2014, -0.5%, -0.42%, -0.42%
02/04/2014, -0.42%, -0.34%, 0.09%
02/05/2014, -0.6%, -0.52%, -0.18%
02/06/2014, -0.29%, -0.19%, 0.33%
02/07/2014, 0.15%, 0.26%, 0.45%
02/10/2014, 0.24%, 0.35%, 0.09%
02/11/2014, 0.37%, 0.49%, 0.14%
02/12/2014, 0.35%, 0.47%, -0.02%
02/13/2014, 0.65%, 0.79%, 0.31%
02/14/2014, 0.79%, 0.93%, 0.14%
02/18/2014, 0.96%, 1.1%, 0.17%
02/19/2014, 0.7%, 0.83%, -0.26%
02/20/2014, 0.82%, 0.96%, 0.12%
02/21/2014, 0.86%, 1%, 0.05%
02/24/2014, 0.99%, 1.14%, 0.13%
02/25/2014, 1.15%, 1.3%, 0.16%
02/26/2014, 1.23%, 1.37%, 0.07%
02/27/2014, 1.5%, 1.65%, 0.28%
02/28/2014, 1.51%, 1.66%, 0.01%
03/03/2014, 1.42%, -0.09%, -0.09%
03/04/2014, 1.58%, 0.07%, 0.16%
03/05/2014, 1.64%, 0.13%, 0.06%
03/06/2014, 1.54%, 0.03%, -0.1%
03/07/2014, 1.37%, -0.14%, -0.16%
03/10/2014, 1.31%, -0.2%, -0.06%
