Date, YTD, MTD, Day
01/02/2015, 0.12%, 0.12%, 0.12%
01/05/2015, -0.36%, -0.36%, -0.49%
01/06/2015, -0.45%, -0.45%, -0.1%
01/07/2015, -0.11%, -0.11%, 0.35%
01/08/2015, 0.28%, 0.28%, 0.41%
01/09/2015, 0.22%, 0.22%, -0.06%
01/12/2015, 0.16%, 0.16%, -0.06%
01/13/2015, 0.2%, 0.2%, 0.04%
01/14/2015, 0.17%, 0.17%, -0.03%
01/15/2015, 0.39%, 0.39%, 0.21%
01/16/2015, 0.47%, 0.47%, 0.1%
01/20/2015, 0.64%, 0.64%, 0.17%
01/21/2015, 0.68%, 0.68%, 0.04%
01/22/2015, 0.98%, 0.98%, 0.31%
01/23/2015, 1.09%, 1.09%, 0.11%
01/26/2015, 1.25%, 1.25%, 0.16%
01/27/2015, 1.03%, 1.03%, -0.21%
01/28/2015, 0.93%, 0.93%, -0.11%
01/29/2015, 1.08%, 1.08%, 0.16%
01/30/2015, 0.92%, 0.92%, -0.16%
02/02/2015, 1.26%, 0.35%, 0.35%
02/03/2015, 1.49%, 0.59%, 0.23%
02/04/2015, 1.38%, 0.47%, -0.11%
02/05/2015, 1.63%, 0.73%, 0.25%
02/06/2015, 0.96%, 0.06%, -0.66%
02/09/2015, 0.8%, -0.09%, -0.15%
02/10/2015, 0.95%, 0.06%, 0.14%
02/11/2015, 0.86%, -0.02%, -0.08%
02/12/2015, 1.3%, 0.42%, 0.43%
02/13/2015, 1.41%, 0.53%, 0.1%
02/17/2015, 1.24%, 0.37%, -0.17%
02/18/2015, 1.5%, 0.62%, 0.26%
02/19/2015, 1.37%, 0.5%, -0.13%
02/20/2015, 1.6%, 0.73%, 0.22%
02/23/2015, 1.72%, 0.84%, 0.12%
02/24/2015, 2.1%, 1.23%, 0.38%
02/25/2015, 2.2%, 1.32%, 0.1%
02/26/2015, 1.9%, 1.02%, -0.3%
02/27/2015, 2.03%, 1.15%, 0.13%
