Date, YTD, MTD, Day
01/03/2017, 0.26%, 0.26%, 0.26%
01/04/2017, 0.64%, 0.64%, 0.37%
01/05/2017, 1.08%, 1.08%, 0.45%
01/06/2017, 0.83%, 0.83%, -0.25%
01/09/2017, 0.89%, 0.89%, 0.07%
01/10/2017, 0.89%, 0.89%, -0%
01/11/2017, 1.13%, 1.13%, 0.23%
01/12/2017, 1.09%, 1.09%, -0.03%
01/13/2017, 1.09%, 1.09%, -0%
01/17/2017, 1.21%, 1.21%, 0.12%
01/18/2017, 0.82%, 0.82%, -0.38%
01/19/2017, 0.61%, 0.61%, -0.21%
01/20/2017, 0.79%, 0.79%, 0.18%
01/23/2017, 0.99%, 0.99%, 0.19%
01/24/2017, 1.04%, 1.04%, 0.05%
01/25/2017, 1.17%, 1.17%, 0.11%
01/26/2017, 1.16%, 1.16%, -0.01%
01/27/2017, 1.17%, 1.17%, 0.01%
01/30/2017, 0.92%, 0.92%, -0.23%
01/31/2017, 1.09%, 1.09%, 0.16%
02/01/2017, 1.04%, -0.05%, -0.05%
02/02/2017, 1.06%, -0.03%, 0.03%
02/03/2017, 1.35%, 0.25%, 0.28%
02/06/2017, 1.39%, 0.3%, 0.05%
02/07/2017, 1.42%, 0.33%, 0.03%
02/08/2017, 1.67%, 0.58%, 0.25%
02/09/2017, 1.63%, 0.53%, -0.05%
02/10/2017, 1.76%, 0.66%, 0.13%
02/13/2017, 1.88%, 0.78%, 0.11%
02/14/2017, 1.84%, 0.73%, -0.05%
02/15/2017, 1.89%, 0.77%, 0.04%
02/16/2017, 2.06%, 0.95%, 0.18%
02/17/2017, 2.11%, 1%, 0.05%
02/21/2017, 2.3%, 1.18%, 0.18%
02/22/2017, 2.34%, 1.22%, 0.04%
02/23/2017, 2.41%, 1.29%, 0.07%
02/24/2017, 2.55%, 1.43%, 0.14%
02/27/2017, 2.37%, 1.26%, -0.17%
02/28/2017, 2.32%, 1.21%, -0.04%
03/01/2017, 2.39%, 0.04%, 0.04%
03/02/2017, 2.07%, -0.26%, -0.3%
03/03/2017, 2.16%, -0.17%, 0.09%
03/06/2017, 1.98%, -0.35%, -0.17%
03/07/2017, 1.82%, -0.5%, -0.16%
03/08/2017, 1.51%, -0.8%, -0.3%
03/09/2017, 1.33%, -0.98%, -0.18%
03/10/2017, 1.58%, -0.74%, 0.24%
03/13/2017, 1.59%, -0.74%, 0%
03/14/2017, 1.49%, -0.83%, -0.09%
03/15/2017, 2.24%, -0.11%, 0.72%
03/16/2017, 2.27%, -0.09%, 0.02%
03/17/2017, 2.41%, 0.06%, 0.14%
03/20/2017, 2.51%, 0.16%, 0.1%
03/21/2017, 2.28%, -0.06%, -0.21%
03/22/2017, 2.36%, 0.02%, 0.08%
03/23/2017, 2.19%, -0.14%, -0.17%
03/24/2017, 2.28%, -0.05%, 0.09%
03/27/2017, 2.44%, 0.1%, 0.16%
03/28/2017, 2.47%, 0.12%, 0.02%
03/29/2017, 2.63%, 0.29%, 0.16%
03/30/2017, 2.5%, 0.16%, -0.13%
03/31/2017, 2.53%, 0.19%, 0.04%
04/03/2017, 2.66%, 0.13%, 0.13%
04/04/2017, 2.62%, 0.09%, -0.04%
04/05/2017, 2.57%, 0.05%, -0.04%
04/06/2017, 2.6%, 0.07%, 0.02%
04/07/2017, 2.38%, -0.14%, -0.21%
04/10/2017, 2.45%, -0.07%, 0.07%
04/11/2017, 2.74%, 0.21%, 0.29%
04/12/2017, 2.8%, 0.27%, 0.05%
04/13/2017, 2.69%, 0.18%, -0.09%
04/17/2017, 2.92%, 0.39%, 0.22%
04/18/2017, 3.01%, 0.49%, 0.1%
04/19/2017, 2.79%, 0.28%, -0.21%
04/20/2017, 2.96%, 0.43%, 0.15%
04/21/2017, 2.89%, 0.36%, -0.07%
04/24/2017, 3.34%, 0.78%, 0.42%
04/25/2017, 3.43%, 0.85%, 0.07%
04/26/2017, 3.46%, 0.88%, 0.03%
04/27/2017, 3.52%, 0.94%, 0.06%
04/28/2017, 3.51%, 0.94%, -0%
05/01/2017, 3.47%, -0.05%, -0.05%
05/02/2017, 3.67%, 0.13%, 0.18%
05/03/2017, 3.5%, -0.03%, -0.16%
05/04/2017, 3.52%, -0.01%, 0.02%
05/05/2017, 3.77%, 0.22%, 0.23%
05/08/2017, 3.57%, 0.03%, -0.19%
05/09/2017, 3.54%, -0%, -0.03%
05/10/2017, 3.56%, 0.02%, 0.02%
05/11/2017, 3.56%, 0.02%, 0%
05/12/2017, 3.84%, 0.29%, 0.27%
05/15/2017, 3.99%, 0.43%, 0.13%
05/16/2017, 4.16%, 0.58%, 0.15%
05/17/2017, 3.96%, 0.42%, -0.16%
05/18/2017, 3.89%, 0.36%, -0.06%
05/19/2017, 4.25%, 0.68%, 0.32%
05/22/2017, 4.34%, 0.77%, 0.09%
05/23/2017, 4.24%, 0.67%, -0.1%
05/24/2017, 4.45%, 0.87%, 0.2%
05/25/2017, 4.56%, 0.97%, 0.1%
