Date, YTD, MTD, Day
01/04/2021, -0.04%, -0.04%, -0.04%
01/05/2021, -0.15%, -0.15%, -0.11%
01/06/2021, -0.61%, -0.61%, -0.46%
01/07/2021, -0.79%, -0.79%, -0.19%
01/08/2021, -0.84%, -0.84%, -0.05%
01/11/2021, -1.04%, -1.04%, -0.2%
01/12/2021, -1.02%, -1.02%, 0.02%
01/13/2021, -0.69%, -0.69%, 0.33%
01/14/2021, -0.84%, -0.84%, -0.16%
01/15/2021, -0.73%, -0.73%, 0.11%
01/19/2021, -0.6%, -0.6%, 0.13%
01/20/2021, -0.54%, -0.54%, 0.06%
01/21/2021, -0.71%, -0.71%, -0.17%
01/22/2021, -0.72%, -0.72%, -0.02%
01/25/2021, -0.47%, -0.47%, 0.26%
01/26/2021, -0.48%, -0.48%, -0.02%
01/27/2021, -0.61%, -0.61%, -0.12%
01/28/2021, -0.65%, -0.65%, -0.04%
01/29/2021, -0.91%, -0.91%, -0.26%
02/01/2021, -0.74%, 0.17%, 0.17%
02/02/2021, -0.84%, 0.07%, -0.1%
02/03/2021, -0.99%, -0.08%, -0.15%
02/04/2021, -0.95%, -0.04%, 0.04%
02/05/2021, -1.09%, -0.18%, -0.14%
02/08/2021, -1.04%, -0.13%, 0.04%
02/09/2021, -0.95%, -0.04%, 0.09%
02/10/2021, -0.78%, 0.13%, 0.17%
02/11/2021, -0.85%, 0.06%, -0.06%
02/12/2021, -1.15%, -0.24%, -0.31%
02/16/2021, -1.55%, -0.64%, -0.41%
02/17/2021, -1.4%, -0.49%, 0.15%
02/18/2021, -1.43%, -0.53%, -0.03%
02/19/2021, -1.75%, -0.85%, -0.32%
02/22/2021, -2.04%, -1.14%, -0.29%
02/23/2021, -2.12%, -1.22%, -0.08%
02/24/2021, -2.25%, -1.35%, -0.13%
02/25/2021, -3.01%, -2.12%, -0.78%
02/26/2021, -2.32%, -1.43%, 0.72%
03/01/2021, -2.37%, -0.05%, -0.05%
03/02/2021, -2.32%, -0%, 0.05%
03/03/2021, -2.62%, -0.3%, -0.3%
03/04/2021, -3.03%, -0.72%, -0.41%
03/05/2021, -3.03%, -0.73%, -0.01%
03/08/2021, -3.4%, -1.11%, -0.38%
03/09/2021, -3.08%, -0.78%, 0.33%
03/10/2021, -2.97%, -0.67%, 0.11%
03/11/2021, -2.9%, -0.6%, 0.07%
03/12/2021, -3.39%, -1.1%, -0.51%
03/15/2021, -3.28%, -0.99%, 0.11%
03/16/2021, -3.37%, -1.08%, -0.09%
03/17/2021, -3.43%, -1.15%, -0.07%
03/18/2021, -3.83%, -1.56%, -0.41%
03/19/2021, -3.75%, -1.47%, 0.09%
03/22/2021, -3.48%, -1.2%, 0.28%
03/23/2021, -3.31%, -1.01%, 0.19%
03/24/2021, -3.28%, -0.99%, 0.03%
03/25/2021, -3.33%, -1.04%, -0.05%
03/26/2021, -3.41%, -1.13%, -0.09%
03/29/2021, -3.6%, -1.32%, -0.19%
03/30/2021, -3.6%, -1.32%, -0%
03/31/2021, -3.67%, -1.39%, -0.07%
04/01/2021, -3.19%, 0.49%, 0.49%
04/05/2021, -3.3%, 0.37%, -0.11%
04/06/2021, -3.06%, 0.63%, 0.25%
04/07/2021, -3.15%, 0.53%, -0.09%
04/08/2021, -2.95%, 0.74%, 0.2%
04/09/2021, -3.01%, 0.67%, -0.07%
04/12/2021, -3.11%, 0.57%, -0.1%
04/13/2021, -2.84%, 0.85%, 0.28%
04/14/2021, -2.93%, 0.76%, -0.09%
04/15/2021, -2.47%, 1.23%, 0.47%
04/16/2021, -2.69%, 1%, -0.23%
04/19/2021, -2.72%, 0.97%, -0.03%
04/20/2021, -2.69%, 1.01%, 0.04%
04/21/2021, -2.56%, 1.14%, 0.13%
04/22/2021, -2.51%, 1.2%, 0.06%
04/23/2021, -2.52%, 1.17%, -0.03%
04/26/2021, -2.51%, 1.19%, 0.01%
