Date, YTD, MTD, Day
01/04/2016, 0.09%, 0.09%, 0.09%
01/05/2016, 0.01%, 0.01%, -0.09%
01/06/2016, 0.29%, 0.29%, 0.29%
01/07/2016, 0.28%, 0.28%, -0.02%
01/08/2016, 0.4%, 0.4%, 0.12%
01/11/2016, 0.13%, 0.13%, -0.27%
01/12/2016, 0.42%, 0.42%, 0.3%
01/13/2016, 0.51%, 0.51%, 0.08%
01/14/2016, 0.38%, 0.38%, -0.12%
01/15/2016, 0.45%, 0.45%, 0.05%
01/19/2016, 0.36%, 0.36%, -0.08%
01/20/2016, 0.38%, 0.38%, 0.01%
01/21/2016, 0.31%, 0.31%, -0.07%
01/22/2016, 0.33%, 0.33%, 0.04%
01/25/2016, 0.36%, 0.36%, 0.02%
01/26/2016, 0.43%, 0.43%, 0.07%
01/27/2016, 0.39%, 0.39%, -0.04%
01/28/2016, 0.5%, 0.5%, 0.11%
01/29/2016, 0.88%, 0.88%, 0.39%
02/01/2016, 0.7%, -0.18%, -0.18%
02/02/2016, 1.05%, 0.16%, 0.34%
02/03/2016, 0.89%, 0.01%, -0.15%
02/04/2016, 1%, 0.12%, 0.11%
02/05/2016, 0.92%, 0.03%, -0.09%
02/08/2016, 1.29%, 0.39%, 0.36%
02/09/2016, 1.18%, 0.28%, -0.12%
02/10/2016, 1.36%, 0.46%, 0.18%
02/11/2016, 1.39%, 0.48%, 0.02%
02/12/2016, 1.02%, 0.12%, -0.35%
02/16/2016, 0.92%, 0.03%, -0.08%
02/17/2016, 0.91%, 0.03%, 0%
02/18/2016, 1.17%, 0.28%, 0.25%
02/19/2016, 1.16%, 0.28%, -0%
02/22/2016, 1.22%, 0.34%, 0.07%
02/23/2016, 1.25%, 0.36%, 0.02%
02/24/2016, 1.26%, 0.37%, 0.01%
02/25/2016, 1.49%, 0.6%, 0.23%
02/26/2016, 1.22%, 0.33%, -0.27%
02/29/2016, 1.28%, 0.4%, 0.06%
03/01/2016, 1.04%, -0.23%, -0.23%
03/02/2016, 1.07%, -0.2%, 0.03%
