Date, YTD, MTD, Day
01/02/2013, 0.43%, 0.43%, 0.43%
01/03/2013, 0.23%, 0.23%, -0.19%
01/04/2013, 0.37%, 0.37%, 0.14%
01/07/2013, 0.36%, 0.36%, -0.01%
01/08/2013, 0.35%, 0.35%, -0.01%
01/09/2013, 0.37%, 0.37%, 0.02%
01/10/2013, 0.49%, 0.49%, 0.12%
01/11/2013, 0.62%, 0.62%, 0.13%
01/14/2013, 0.61%, 0.61%, -0.01%
01/15/2013, 0.65%, 0.65%, 0.04%
01/16/2013, 0.7%, 0.7%, 0.05%
01/17/2013, 0.66%, 0.66%, -0.04%
01/18/2013, 0.81%, 0.81%, 0.14%
01/22/2013, 0.99%, 0.99%, 0.18%
01/23/2013, 1.01%, 1.01%, 0.02%
01/24/2013, 0.96%, 0.96%, -0.04%
01/25/2013, 0.85%, 0.85%, -0.12%
01/28/2013, 0.73%, 0.73%, -0.12%
01/29/2013, 0.78%, 0.78%, 0.05%
01/30/2013, 0.67%, 0.67%, -0.1%
01/31/2013, 0.64%, 0.64%, -0.03%
02/01/2013, 0.83%, 0.17%, 0.17%
02/04/2013, 0.66%, 0.01%, -0.15%
02/05/2013, 0.84%, 0.18%, 0.17%
02/06/2013, 0.93%, 0.28%, 0.09%
02/07/2013, 0.88%, 0.23%, -0.05%
02/08/2013, 1.04%, 0.38%, 0.15%
02/11/2013, 1.01%, 0.35%, -0.02%
02/12/2013, 1%, 0.34%, -0.02%
02/13/2013, 0.91%, 0.24%, -0.1%
02/14/2013, 1.06%, 0.39%, 0.15%
02/15/2013, 1.03%, 0.36%, -0.03%
02/19/2013, 1.16%, 0.49%, 0.13%
02/20/2013, 0.81%, 0.15%, -0.33%
02/21/2013, 0.68%, 0.03%, -0.12%
02/22/2013, 0.93%, 0.27%, 0.24%
02/25/2013, 0.79%, 0.15%, -0.11%
02/26/2013, 0.87%, 0.23%, 0.08%
02/27/2013, 1.14%, 0.48%, 0.24%
02/28/2013, 1.19%, 0.53%, 0.05%
03/01/2013, 1.31%, 0.12%, 0.12%
03/04/2013, 1.34%, 0.15%, 0.03%
