Date, YTD, MTD, Day
01/03/2017, 0.12%, 0.12%, 0.12%
01/04/2017, 0.32%, 0.32%, 0.2%
01/05/2017, 0.71%, 0.71%, 0.39%
01/06/2017, 0.43%, 0.43%, -0.28%
01/09/2017, 0.61%, 0.61%, 0.18%
01/10/2017, 0.55%, 0.55%, -0.06%
01/11/2017, 0.68%, 0.68%, 0.13%
01/12/2017, 0.64%, 0.64%, -0.03%
01/13/2017, 0.53%, 0.53%, -0.12%
01/17/2017, 0.78%, 0.78%, 0.26%
01/18/2017, 0.33%, 0.33%, -0.45%
01/19/2017, 0.11%, 0.11%, -0.22%
01/20/2017, 0.25%, 0.25%, 0.13%
01/23/2017, 0.45%, 0.45%, 0.21%
01/24/2017, 0.33%, 0.33%, -0.12%
01/25/2017, 0.22%, 0.22%, -0.12%
01/26/2017, 0.28%, 0.28%, 0.06%
01/27/2017, 0.34%, 0.34%, 0.06%
01/30/2017, 0.23%, 0.23%, -0.1%
01/31/2017, 0.4%, 0.4%, 0.17%
02/01/2017, 0.25%, -0.15%, -0.15%
02/02/2017, 0.26%, -0.14%, 0.01%
02/03/2017, 0.46%, 0.05%, 0.2%
02/06/2017, 0.65%, 0.25%, 0.2%
02/07/2017, 0.72%, 0.32%, 0.07%
02/08/2017, 0.98%, 0.58%, 0.25%
02/09/2017, 0.76%, 0.36%, -0.22%
02/10/2017, 0.82%, 0.42%, 0.06%
02/13/2017, 0.82%, 0.42%, -0%
02/14/2017, 0.72%, 0.31%, -0.1%
02/15/2017, 0.64%, 0.23%, -0.08%
02/16/2017, 0.86%, 0.45%, 0.23%
02/17/2017, 0.96%, 0.55%, 0.1%
02/21/2017, 1.06%, 0.65%, 0.09%
02/22/2017, 1.12%, 0.71%, 0.06%
02/23/2017, 1.19%, 0.78%, 0.07%
02/24/2017, 1.52%, 1.11%, 0.33%
02/27/2017, 1.31%, 0.9%, -0.21%
02/28/2017, 1.33%, 0.92%, 0.02%
03/01/2017, 1.07%, -0.27%, -0.27%
03/02/2017, 0.88%, -0.45%, -0.18%
03/03/2017, 0.89%, -0.44%, 0.01%
03/06/2017, 0.76%, -0.57%, -0.13%
03/07/2017, 0.62%, -0.7%, -0.13%
03/08/2017, 0.34%, -0.98%, -0.28%
03/09/2017, 0.1%, -1.22%, -0.24%
03/10/2017, 0.24%, -1.08%, 0.14%
03/13/2017, 0.11%, -1.22%, -0.14%
03/14/2017, 0.13%, -1.2%, 0.02%
03/15/2017, 0.68%, -0.65%, 0.55%
03/16/2017, 0.6%, -0.74%, -0.09%
03/17/2017, 0.75%, -0.59%, 0.15%
03/20/2017, 0.88%, -0.46%, 0.13%
03/21/2017, 0.83%, -0.5%, -0.04%
03/22/2017, 0.93%, -0.4%, 0.1%
03/23/2017, 0.78%, -0.54%, -0.14%
03/24/2017, 0.85%, -0.47%, 0.07%
03/27/2017, 1.01%, -0.31%, 0.15%
03/28/2017, 0.88%, -0.45%, -0.13%
03/29/2017, 1.06%, -0.26%, 0.18%
03/30/2017, 0.95%, -0.38%, -0.12%
03/31/2017, 1.08%, -0.25%, 0.13%
04/03/2017, 1.28%, 0.2%, 0.2%
04/04/2017, 1.21%, 0.13%, -0.07%
04/05/2017, 1.23%, 0.15%, 0.02%
04/06/2017, 1.27%, 0.19%, 0.04%
04/07/2017, 1.02%, -0.06%, -0.25%
04/10/2017, 1.11%, 0.04%, 0.09%
04/11/2017, 1.43%, 0.36%, 0.32%
04/12/2017, 1.52%, 0.45%, 0.09%
04/13/2017, 1.58%, 0.51%, 0.06%
04/17/2017, 1.63%, 0.56%, 0.05%
04/18/2017, 1.91%, 0.84%, 0.28%
04/19/2017, 1.73%, 0.66%, -0.18%
04/20/2017, 1.7%, 0.62%, -0.04%
04/21/2017, 1.65%, 0.58%, -0.04%
04/24/2017, 1.68%, 0.59%, 0.02%
04/25/2017, 1.54%, 0.45%, -0.14%
04/26/2017, 1.62%, 0.53%, 0.08%
04/27/2017, 1.71%, 0.62%, 0.08%
04/28/2017, 1.74%, 0.65%, 0.04%
05/01/2017, 1.62%, -0.13%, -0.13%
05/02/2017, 1.72%, -0.03%, 0.1%
05/03/2017, 1.6%, -0.14%, -0.11%
05/04/2017, 1.53%, -0.21%, -0.07%
05/05/2017, 1.61%, -0.14%, 0.08%
05/08/2017, 1.44%, -0.31%, -0.17%
05/09/2017, 1.42%, -0.32%, -0.01%
05/10/2017, 1.38%, -0.37%, -0.05%
05/11/2017, 1.42%, -0.33%, 0.04%
05/12/2017, 1.72%, -0.03%, 0.3%
05/15/2017, 1.72%, -0.03%, 0%
05/16/2017, 1.8%, 0.05%, 0.08%
05/17/2017, 2%, 0.26%, 0.21%
05/18/2017, 1.96%, 0.22%, -0.03%
05/19/2017, 2.08%, 0.33%, 0.11%
05/22/2017, 2.08%, 0.33%, 0%
05/23/2017, 1.95%, 0.2%, -0.13%
05/24/2017, 2.15%, 0.39%, 0.2%
05/25/2017, 2.21%, 0.45%, 0.06%
05/26/2017, 2.21%, 0.45%, -0%
05/30/2017, 2.34%, 0.58%, 0.13%
05/31/2017, 2.34%, 0.58%, -0%
06/01/2017, 2.48%, 0.13%, 0.13%
06/02/2017, 2.79%, 0.43%, 0.3%
06/05/2017, 2.68%, 0.33%, -0.11%
06/06/2017, 2.8%, 0.44%, 0.12%
06/07/2017, 2.66%, 0.31%, -0.14%
06/08/2017, 2.6%, 0.25%, -0.06%
06/09/2017, 2.51%, 0.16%, -0.09%
06/12/2017, 2.49%, 0.14%, -0.02%
06/13/2017, 2.58%, 0.22%, 0.08%
06/14/2017, 2.87%, 0.52%, 0.29%
06/15/2017, 2.74%, 0.39%, -0.12%
06/16/2017, 2.75%, 0.4%, 0.01%
06/19/2017, 2.8%, 0.44%, 0.04%
06/20/2017, 2.75%, 0.41%, -0.03%
06/21/2017, 2.74%, 0.39%, -0.01%
06/22/2017, 2.74%, 0.4%, 0%
06/23/2017, 2.86%, 0.51%, 0.12%
06/26/2017, 2.88%, 0.53%, 0.01%
06/27/2017, 2.52%, 0.18%, -0.35%
06/28/2017, 2.67%, 0.32%, 0.14%
06/29/2017, 2.29%, -0.04%, -0.36%
06/30/2017, 2.24%, -0.1%, -0.06%
07/03/2017, 2.12%, -0.12%, -0.12%
07/05/2017, 2.13%, -0.11%, 0.01%
07/06/2017, 1.9%, -0.33%, -0.22%
07/07/2017, 1.92%, -0.31%, 0.02%
07/10/2017, 1.93%, -0.31%, 0.01%
07/11/2017, 2.01%, -0.22%, 0.08%
07/12/2017, 2.37%, 0.13%, 0.35%
07/13/2017, 2.25%, 0%, -0.13%
07/14/2017, 2.41%, 0.15%, 0.15%
07/17/2017, 2.49%, 0.23%, 0.08%
07/18/2017, 2.74%, 0.48%, 0.24%
07/19/2017, 2.83%, 0.57%, 0.09%
07/20/2017, 2.84%, 0.57%, 0%
07/21/2017, 2.98%, 0.71%, 0.14%
07/24/2017, 2.89%, 0.62%, -0.09%
07/25/2017, 2.62%, 0.36%, -0.27%
07/26/2017, 2.79%, 0.52%, 0.16%
07/27/2017, 2.68%, 0.41%, -0.1%
07/28/2017, 2.74%, 0.47%, 0.06%
07/31/2017, 2.73%, 0.46%, -0.01%
08/01/2017, 3.01%, 0.28%, 0.28%
08/02/2017, 2.92%, 0.19%, -0.09%
08/03/2017, 3.04%, 0.31%, 0.13%
08/04/2017, 2.92%, 0.19%, -0.13%
08/07/2017, 2.95%, 0.21%, 0.02%
08/08/2017, 2.82%, 0.09%, -0.12%
08/09/2017, 2.88%, 0.15%, 0.06%
08/10/2017, 2.72%, 0.01%, -0.14%
08/11/2017, 2.82%, 0.11%, 0.1%
08/14/2017, 2.82%, 0.1%, -0%
08/15/2017, 2.72%, 0%, -0.1%
08/16/2017, 2.84%, 0.12%, 0.11%
08/17/2017, 2.75%, 0.05%, -0.07%
08/18/2017, 2.73%, 0.03%, -0.02%
08/21/2017, 2.75%, 0.05%, 0.01%
08/22/2017, 2.82%, 0.11%, 0.06%
08/23/2017, 2.94%, 0.23%, 0.12%
08/24/2017, 2.84%, 0.13%, -0.1%
08/25/2017, 2.96%, 0.24%, 0.11%
08/28/2017, 2.97%, 0.25%, 0.01%
08/29/2017, 3.13%, 0.41%, 0.16%
08/30/2017, 3.13%, 0.41%, -0.01%
08/31/2017, 3.32%, 0.58%, 0.18%
09/01/2017, 3.2%, -0.12%, -0.12%
09/05/2017, 3.47%, 0.16%, 0.28%
09/06/2017, 3.36%, 0.04%, -0.11%
09/07/2017, 3.61%, 0.29%, 0.24%
09/08/2017, 3.52%, 0.2%, -0.09%
09/11/2017, 3.37%, 0.04%, -0.16%
09/12/2017, 3.27%, -0.06%, -0.1%
09/13/2017, 3.2%, -0.14%, -0.08%
09/14/2017, 3.27%, -0.07%, 0.07%
09/15/2017, 3.3%, -0.03%, 0.03%
09/18/2017, 3.26%, -0.08%, -0.05%
09/19/2017, 3.19%, -0.15%, -0.07%
09/20/2017, 3.13%, -0.21%, -0.06%
09/21/2017, 3.01%, -0.31%, -0.1%
09/22/2017, 3.12%, -0.22%, 0.1%
09/25/2017, 3.23%, -0.1%, 0.12%
09/26/2017, 3.15%, -0.18%, -0.08%
09/27/2017, 2.99%, -0.34%, -0.16%
09/28/2017, 3.02%, -0.31%, 0.02%
09/29/2017, 3%, -0.33%, -0.02%
10/02/2017, 3.08%, 0.07%, 0.07%
10/03/2017, 3.2%, 0.18%, 0.12%
10/04/2017, 3.22%, 0.2%, 0.02%
10/05/2017, 3.22%, 0.19%, -0.01%
10/06/2017, 3.12%, 0.1%, -0.09%
10/09/2017, 3.17%, 0.15%, 0.05%
10/10/2017, 3.22%, 0.19%, 0.04%
10/11/2017, 3.25%, 0.22%, 0.03%
10/12/2017, 3.31%, 0.28%, 0.06%
