Date, YTD, MTD, Day
01/02/2018, 0.38%, 0.38%, 0.38%
01/03/2018, 0.72%, 0.72%, 0.34%
01/04/2018, 1.06%, 1.06%, 0.33%
01/05/2018, 1.39%, 1.39%, 0.32%
01/08/2018, 1.45%, 1.45%, 0.06%
01/09/2018, 1.33%, 1.33%, -0.12%
01/10/2018, 1.24%, 1.24%, -0.09%
01/11/2018, 1.68%, 1.68%, 0.43%
01/12/2018, 2.08%, 2.08%, 0.39%
01/16/2018, 1.98%, 1.98%, -0.09%
01/17/2018, 2.35%, 2.35%, 0.35%
01/18/2018, 2.11%, 2.11%, -0.24%
01/19/2018, 2.35%, 2.35%, 0.22%
01/22/2018, 2.76%, 2.76%, 0.39%
01/23/2018, 3.01%, 3.01%, 0.25%
01/24/2018, 2.97%, 2.97%, -0.05%
01/25/2018, 3.05%, 3.05%, 0.08%
01/26/2018, 3.55%, 3.55%, 0.47%
01/29/2018, 3.01%, 3.01%, -0.51%
01/30/2018, 2.33%, 2.33%, -0.65%
01/31/2018, 2.4%, 2.4%, 0.06%
02/01/2018, 2.26%, -0.14%, -0.14%
02/02/2018, 0.92%, -1.42%, -1.28%
02/05/2018, -1.01%, -3.24%, -1.86%
02/06/2018, -0.38%, -2.65%, 0.63%
02/07/2018, -0.93%, -3.18%, -0.55%
02/08/2018, -2.63%, -4.79%, -1.7%
02/09/2018, -2.16%, -4.34%, 0.49%
02/12/2018, -1.49%, -3.72%, 0.68%
02/13/2018, -1.39%, -3.62%, 0.1%
02/14/2018, -0.69%, -2.96%, 0.71%
02/15/2018, -0.04%, -2.34%, 0.65%
02/16/2018, 0.03%, -2.28%, 0.07%
02/20/2018, -0.38%, -2.67%, -0.4%
02/21/2018, -0.69%, -2.97%, -0.31%
02/22/2018, -0.6%, -2.88%, 0.09%
02/23/2018, 0.26%, -2.06%, 0.85%
02/26/2018, 0.81%, -1.53%, 0.55%
02/27/2018, -0.03%, -2.34%, -0.82%
02/28/2018, -0.63%, -2.9%, -0.58%
03/01/2018, -1.08%, -0.44%, -0.44%
03/02/2018, -0.96%, -0.33%, 0.12%
03/05/2018, -0.57%, 0.06%, 0.39%
03/06/2018, -0.32%, 0.31%, 0.25%
03/07/2018, -0.29%, 0.33%, 0.02%
03/08/2018, -0.07%, 0.55%, 0.22%
03/09/2018, 0.61%, 1.23%, 0.67%
03/12/2018, 0.67%, 1.29%, 0.06%
03/13/2018, 0.39%, 1%, -0.27%
03/14/2018, 0.29%, 0.91%, -0.09%
03/15/2018, 0.19%, 0.82%, -0.1%
03/16/2018, 0.22%, 0.84%, 0.02%
03/19/2018, -0.5%, 0.13%, -0.7%
03/20/2018, -0.44%, 0.18%, 0.06%
03/21/2018, -0.54%, 0.09%, -0.1%
03/22/2018, -1.7%, -1.06%, -1.14%
03/23/2018, -2.7%, -2.05%, -1.02%
03/26/2018, -1.5%, -0.86%, 1.24%
03/27/2018, -2.14%, -1.49%, -0.64%
03/28/2018, -2.19%, -1.54%, -0.05%
03/29/2018, -1.45%, -0.81%, 0.75%
04/02/2018, -2.44%, -1%, -1%
04/03/2018, -1.97%, -0.52%, 0.49%
04/04/2018, -1.64%, -0.2%, 0.33%
04/05/2018, -1.3%, 0.16%, 0.35%
04/06/2018, -2.07%, -0.63%, -0.78%
04/09/2018, -1.79%, -0.34%, 0.29%
04/10/2018, -1.02%, 0.44%, 0.78%
04/11/2018, -1.24%, 0.22%, -0.22%
04/12/2018, -1%, 0.46%, 0.24%
04/13/2018, -1.14%, 0.31%, -0.15%
04/16/2018, -0.82%, 0.64%, 0.32%
04/17/2018, -0.36%, 1.1%, 0.46%
04/18/2018, -0.33%, 1.13%, 0.03%
04/19/2018, -0.68%, 0.77%, -0.36%
04/20/2018, -1.17%, 0.28%, -0.49%
04/23/2018, -1.29%, 0.16%, -0.12%
04/24/2018, -1.87%, -0.43%, -0.58%
04/25/2018, -1.98%, -0.54%, -0.1%
04/26/2018, -1.47%, -0.02%, 0.51%
04/27/2018, -1.29%, 0.15%, 0.18%
04/30/2018, -1.62%, -0.17%, -0.32%
05/01/2018, -1.64%, -0.03%, -0.03%
05/02/2018, -1.91%, -0.3%, -0.28%
05/03/2018, -1.95%, -0.33%, -0.03%
