Date, YTD, MTD, Day
01/04/2021, -1.39%, -1.39%, -1.39%
01/05/2021, -0.61%, -0.61%, 0.8%
01/06/2021, 0.16%, 0.16%, 0.77%
01/07/2021, 1.71%, 1.71%, 1.55%
01/08/2021, 2.16%, 2.16%, 0.45%
01/11/2021, 1.63%, 1.63%, -0.52%
01/12/2021, 1.94%, 1.94%, 0.3%
01/13/2021, 2.04%, 2.04%, 0.11%
01/14/2021, 1.92%, 1.92%, -0.12%
01/15/2021, 1.17%, 1.17%, -0.74%
01/19/2021, 2.01%, 2.01%, 0.83%
01/20/2021, 3.25%, 3.25%, 1.22%
01/21/2021, 3.15%, 3.15%, -0.1%
01/22/2021, 3.01%, 3.01%, -0.14%
01/25/2021, 3.27%, 3.27%, 0.26%
01/26/2021, 2.97%, 2.97%, -0.29%
01/27/2021, 0.44%, 0.44%, -2.46%
01/28/2021, 1.41%, 1.41%, 0.96%
01/29/2021, -0.36%, -0.36%, -1.74%
02/01/2021, 1.27%, 1.63%, 1.63%
02/02/2021, 2.67%, 3.03%, 1.38%
02/03/2021, 2.79%, 3.16%, 0.12%
02/04/2021, 3.96%, 4.33%, 1.14%
02/05/2021, 4.52%, 4.9%, 0.54%
02/08/2021, 5.45%, 5.82%, 0.88%
02/09/2021, 5.47%, 5.85%, 0.02%
02/10/2021, 5.43%, 5.81%, -0.04%
02/11/2021, 5.67%, 6.04%, 0.22%
02/12/2021, 6.14%, 6.52%, 0.45%
02/16/2021, 5.98%, 6.36%, -0.15%
02/17/2021, 5.82%, 6.19%, -0.15%
02/18/2021, 5.23%, 5.61%, -0.55%
02/19/2021, 5.38%, 5.75%, 0.13%
02/22/2021, 4.41%, 4.79%, -0.91%
02/23/2021, 4.4%, 4.77%, -0.01%
02/24/2021, 5.55%, 5.93%, 1.1%
02/25/2021, 2.85%, 3.22%, -2.55%
02/26/2021, 2.58%, 2.95%, -0.26%
03/01/2021, 5.02%, 2.37%, 2.37%
03/02/2021, 4.06%, 1.44%, -0.91%
03/03/2021, 2.6%, 0.02%, -1.4%
03/04/2021, 1.01%, -1.53%, -1.55%
03/05/2021, 2.81%, 0.22%, 1.78%
03/08/2021, 2.27%, -0.3%, -0.52%
03/09/2021, 3.85%, 1.23%, 1.54%
03/10/2021, 4.53%, 1.89%, 0.65%
03/11/2021, 5.85%, 3.18%, 1.26%
03/12/2021, 6%, 3.33%, 0.14%
03/15/2021, 6.73%, 4.03%, 0.68%
03/16/2021, 6.33%, 3.65%, -0.37%
03/17/2021, 6.67%, 3.98%, 0.31%
03/18/2021, 4.88%, 2.23%, -1.67%
03/19/2021, 4.99%, 2.34%, 0.11%
03/22/2021, 5.56%, 2.89%, 0.54%
03/23/2021, 4.46%, 1.82%, -1.04%
03/24/2021, 3.28%, 0.68%, -1.12%
03/25/2021, 3.95%, 1.33%, 0.64%
03/26/2021, 5.56%, 2.9%, 1.55%
03/29/2021, 5.09%, 2.44%, -0.44%
03/30/2021, 5.04%, 2.39%, -0.05%
03/31/2021, 5.57%, 2.9%, 0.5%
04/01/2021, 6.88%, 1.24%, 1.24%
04/05/2021, 8.15%, 2.43%, 1.18%
04/06/2021, 8.16%, 2.45%, 0.01%
04/07/2021, 8.1%, 2.39%, -0.06%
04/08/2021, 8.68%, 2.93%, 0.53%
04/09/2021, 9.36%, 3.57%, 0.62%
04/12/2021, 9.33%, 3.55%, -0.02%
04/13/2021, 9.72%, 3.92%, 0.36%
04/14/2021, 9.39%, 3.6%, -0.3%
04/15/2021, 10.53%, 4.69%, 1.04%
04/16/2021, 10.82%, 4.96%, 0.26%
04/19/2021, 10.12%, 4.29%, -0.63%
04/20/2021, 9.25%, 3.48%, -0.78%
04/21/2021, 10.39%, 4.55%, 1.04%
04/22/2021, 9.57%, 3.78%, -0.74%
04/23/2021, 10.84%, 4.97%, 1.15%
04/26/2021, 11.22%, 5.33%, 0.34%
04/27/2021, 11.2%, 5.31%, -0.02%
04/28/2021, 11.12%, 5.23%, -0.07%
04/29/2021, 11.61%, 5.7%, 0.44%
04/30/2021, 10.78%, 4.92%, -0.74%
05/03/2021, 10.99%, 0.19%, 0.19%
05/04/2021, 10.14%, -0.57%, -0.76%
05/05/2021, 10.09%, -0.62%, -0.05%
05/06/2021, 10.69%, -0.08%, 0.55%
05/07/2021, 11.6%, 0.73%, 0.81%
05/10/2021, 10.28%, -0.45%, -1.17%
05/11/2021, 9.51%, -1.14%, -0.7%
05/12/2021, 7.07%, -3.34%, -2.22%
05/13/2021, 8.25%, -2.27%, 1.1%
05/14/2021, 10%, -0.7%, 1.61%
05/17/2021, 9.76%, -0.92%, -0.22%
05/18/2021, 8.97%, -1.62%, -0.71%
05/19/2021, 8.61%, -1.95%, -0.33%
05/20/2021, 9.77%, -0.91%, 1.06%
05/21/2021, 9.73%, -0.94%, -0.04%
05/24/2021, 10.76%, -0.02%, 0.94%
05/25/2021, 10.48%, -0.27%, -0.25%
05/26/2021, 10.9%, 0.11%, 0.37%
05/27/2021, 11.15%, 0.33%, 0.22%
05/28/2021, 11.25%, 0.42%, 0.09%
06/01/2021, 11.31%, 0.06%, 0.06%
06/02/2021, 11.46%, 0.19%, 0.13%
06/03/2021, 10.96%, -0.26%, -0.45%
06/04/2021, 11.88%, 0.56%, 0.83%
06/07/2021, 12.01%, 0.68%, 0.12%
06/08/2021, 12.2%, 0.85%, 0.17%
06/09/2021, 11.94%, 0.62%, -0.24%
06/10/2021, 12.39%, 1.02%, 0.4%
06/11/2021, 12.73%, 1.33%, 0.31%
06/14/2021, 12.87%, 1.45%, 0.12%
06/15/2021, 12.57%, 1.18%, -0.27%
06/16/2021, 12.03%, 0.7%, -0.47%
06/17/2021, 11.97%, 0.65%, -0.05%
06/18/2021, 10.6%, -0.57%, -1.21%
06/21/2021, 12.09%, 0.76%, 1.33%
06/22/2021, 12.67%, 1.27%, 0.51%
06/23/2021, 12.31%, 0.95%, -0.31%
06/24/2021, 13.03%, 1.6%, 0.64%
06/25/2021, 13.41%, 1.93%, 0.33%
06/28/2021, 13.59%, 2.09%, 0.16%
06/29/2021, 13.59%, 2.1%, 0%
06/30/2021, 13.65%, 2.15%, 0.05%
07/01/2021, 14.19%, 0.46%, 0.46%
