Date, YTD, MTD, Day
01/02/2020, 0.65%, 0.65%, 0.65%
01/03/2020, 0.29%, 0.29%, -0.36%
01/06/2020, 0.42%, 0.42%, 0.13%
01/07/2020, 0.23%, 0.23%, -0.19%
01/08/2020, 0.41%, 0.41%, 0.18%
01/09/2020, 0.85%, 0.85%, 0.44%
01/10/2020, 0.74%, 0.74%, -0.11%
01/13/2020, 1.22%, 1.22%, 0.48%
01/14/2020, 1.24%, 1.24%, 0.02%
01/15/2020, 1.35%, 1.35%, 0.11%
01/16/2020, 1.85%, 1.85%, 0.49%
01/17/2020, 2.03%, 2.03%, 0.18%
01/21/2020, 1.78%, 1.78%, -0.24%
01/22/2020, 1.88%, 1.88%, 0.09%
01/23/2020, 1.91%, 1.91%, 0.03%
01/24/2020, 1.4%, 1.4%, -0.49%
01/27/2020, 0.33%, 0.33%, -1.06%
01/28/2020, 0.91%, 0.91%, 0.58%
01/29/2020, 0.91%, 0.91%, 0%
01/30/2020, 0.97%, 0.97%, 0.05%
01/31/2020, -0.16%, -0.16%, -1.12%
02/03/2020, 0.3%, 0.46%, 0.46%
02/04/2020, 1.3%, 1.48%, 1.01%
02/05/2020, 1.88%, 2.07%, 0.58%
02/06/2020, 2.14%, 2.33%, 0.25%
02/07/2020, 1.78%, 1.96%, -0.35%
02/10/2020, 2.21%, 2.39%, 0.42%
02/11/2020, 2.43%, 2.62%, 0.22%
02/12/2020, 2.81%, 3%, 0.37%
02/13/2020, 2.71%, 2.89%, -0.1%
02/14/2020, 2.8%, 2.98%, 0.09%
02/18/2020, 2.59%, 2.77%, -0.21%
02/19/2020, 2.95%, 3.14%, 0.35%
02/20/2020, 2.69%, 2.87%, -0.26%
02/21/2020, 2.14%, 2.31%, -0.53%
02/24/2020, -0.16%, -0.01%, -2.25%
02/25/2020, -1.91%, -1.78%, -1.77%
02/26/2020, -2.21%, -2.08%, -0.3%
02/27/2020, -4.7%, -4.59%, -2.6%
02/28/2020, -5.06%, -4.96%, -0.41%
03/02/2020, -2.87%, 2.4%, 2.4%
03/03/2020, -4.08%, 1.04%, -1.29%
03/04/2020, -1.8%, 3.55%, 2.47%
03/05/2020, -3.62%, 1.54%, -1.9%
03/06/2020, -4.54%, 0.5%, -1.02%
03/09/2020, -9.57%, -5.01%, -5.5%
03/10/2020, -7.49%, -2.68%, 2.56%
03/11/2020, -10.62%, -6.08%, -3.54%
03/12/2020, -16.68%, -12.68%, -7.19%
03/13/2020, -12.66%, -8.26%, 5.38%
03/16/2020, -19.05%, -15.29%, -7.91%
03/17/2020, -16.95%, -12.93%, 3.12%
03/18/2020, -20.52%, -16.78%, -4.57%
03/19/2020, -20.28%, -16.49%, 0.43%
03/20/2020, -21.39%, -17.75%, -1.66%
03/23/2020, -22.43%, -18.92%, -1.6%
03/24/2020, -18.16%, -14.24%, 6.31%
03/25/2020, -17.21%, -13.21%, 1.25%
03/26/2020, -14.02%, -9.75%, 4.19%
03/27/2020, -15.6%, -11.51%, -2.06%
03/30/2020, -14.16%, -9.94%, 1.87%
03/31/2020, -14.78%, -10.61%, -0.79%
04/01/2020, -17.04%, -2.92%, -2.92%
04/02/2020, -16%, -1.59%, 1.38%
04/03/2020, -16.93%, -2.79%, -1.23%
04/06/2020, -13.55%, 1.54%, 4.53%
04/07/2020, -13.46%, 1.67%, 0.12%
04/08/2020, -11.82%, 3.77%, 2.05%
04/09/2020, -10.71%, 5.14%, 1.3%
04/13/2020, -11.2%, 4.5%, -0.59%
04/14/2020, -9.56%, 6.58%, 1.96%
04/15/2020, -10.87%, 4.85%, -1.58%
04/16/2020, -10.63%, 5.13%, 0.26%
04/17/2020, -9.11%, 7.1%, 1.85%
04/20/2020, -9.99%, 5.97%, -1.03%
04/21/2020, -11.64%, 3.84%, -1.97%
04/22/2020, -10.45%, 5.38%, 1.46%
04/23/2020, -10.4%, 5.44%, 0.05%
04/24/2020, -9.72%, 6.3%, 0.8%
04/27/2020, -8.84%, 7.47%, 1.07%
04/28/2020, -8.79%, 7.51%, 0.05%
04/29/2020, -7.08%, 9.7%, 1.99%
04/30/2020, -7.93%, 8.63%, -0.95%
05/01/2020, -9.53%, -1.84%, -1.84%
05/04/2020, -9.44%, -1.75%, 0.1%
05/05/2020, -8.97%, -1.2%, 0.56%
05/06/2020, -9.44%, -1.72%, -0.53%
05/07/2020, -8.58%, -0.76%, 0.98%
05/08/2020, -7.6%, 0.39%, 1.16%
05/11/2020, -7.7%, 0.28%, -0.11%
05/12/2020, -8.79%, -0.96%, -1.24%
05/13/2020, -9.71%, -2.01%, -1.06%
05/14/2020, -9.24%, -1.51%, 0.52%
05/15/2020, -9.04%, -1.28%, 0.24%
05/18/2020, -7.12%, 0.94%, 2.26%
05/19/2020, -7.61%, 0.37%, -0.56%
05/20/2020, -6.47%, 1.66%, 1.29%
05/21/2020, -6.9%, 1.17%, -0.48%
05/22/2020, -6.88%, 1.17%, 0%
05/26/2020, -5.81%, 2.42%, 1.23%
05/27/2020, -4.9%, 3.46%, 1.01%
05/28/2020, -4.99%, 3.37%, -0.09%
05/29/2020, -4.64%, 3.76%, 0.37%
06/01/2020, -4.11%, 0.59%, 0.59%
06/02/2020, -3.44%, 1.33%, 0.73%
06/03/2020, -2.43%, 2.46%, 1.1%
06/04/2020, -2.68%, 2.19%, -0.26%
06/05/2020, -1.1%, 3.92%, 1.67%
06/08/2020, -0.22%, 4.86%, 0.9%
06/09/2020, -0.78%, 4.24%, -0.58%
06/10/2020, -1%, 3.99%, -0.23%
06/11/2020, -4.86%, -0.21%, -3.98%
06/12/2020, -3.99%, 0.74%, 0.96%
06/15/2020, -3.54%, 1.23%, 0.49%
06/16/2020, -2.37%, 2.5%, 1.25%
06/17/2020, -2.54%, 2.32%, -0.18%
06/18/2020, -2.48%, 2.37%, 0.05%
06/19/2020, -2.84%, 1.97%, -0.38%
06/22/2020, -2.4%, 2.46%, 0.48%
06/23/2020, -2.1%, 2.8%, 0.33%
06/24/2020, -3.98%, 0.75%, -1.98%
06/25/2020, -3.26%, 1.53%, 0.77%
06/26/2020, -4.54%, 0.13%, -1.37%
06/29/2020, -3.73%, 1.02%, 0.89%
06/30/2020, -2.96%, 1.84%, 0.82%
07/01/2020, -2.69%, 0.28%, 0.28%
07/02/2020, -2.17%, 0.84%, 0.56%
07/06/2020, -1.05%, 2.05%, 1.19%
07/07/2020, -1.73%, 1.31%, -0.71%
07/08/2020, -1.13%, 1.96%, 0.63%
07/09/2020, -1.46%, 1.6%, -0.35%
07/10/2020, -0.9%, 2.19%, 0.58%
07/13/2020, -1.51%, 1.55%, -0.62%
07/14/2020, -0.68%, 2.42%, 0.86%
07/15/2020, 0.07%, 3.23%, 0.78%
07/16/2020, -0.26%, 2.86%, -0.35%
07/17/2020, 0.03%, 3.17%, 0.3%
07/20/2020, 0.63%, 3.81%, 0.62%
07/21/2020, 0.87%, 4.07%, 0.24%
07/22/2020, 1.2%, 4.41%, 0.33%
07/23/2020, 0.56%, 3.72%, -0.65%
07/24/2020, 0.05%, 3.18%, -0.51%
07/27/2020, 0.69%, 3.88%, 0.67%
07/28/2020, 0.31%, 3.47%, -0.39%
07/29/2020, 1.19%, 4.4%, 0.9%
07/30/2020, 0.84%, 4.02%, -0.36%
07/31/2020, 0.89%, 4.04%, 0.02%
08/03/2020, 1.51%, 0.64%, 0.64%
08/04/2020, 1.93%, 1.06%, 0.42%
08/05/2020, 2.4%, 1.54%, 0.47%
08/06/2020, 2.74%, 1.89%, 0.34%
08/07/2020, 2.58%, 1.71%, -0.17%
08/10/2020, 2.67%, 1.8%, 0.08%
08/11/2020, 2.27%, 1.42%, -0.37%
08/12/2020, 3.19%, 2.36%, 0.92%
08/13/2020, 3.01%, 2.18%, -0.18%
08/14/2020, 2.87%, 2.03%, -0.14%
08/17/2020, 3.22%, 2.4%, 0.35%
08/18/2020, 3.38%, 2.55%, 0.15%
08/19/2020, 3.03%, 2.2%, -0.34%
08/20/2020, 3.15%, 2.31%, 0.11%
08/21/2020, 3.27%, 2.42%, 0.11%
08/24/2020, 3.95%, 3.12%, 0.67%
08/25/2020, 4.15%, 3.33%, 0.2%
08/26/2020, 4.74%, 3.92%, 0.56%
08/27/2020, 4.6%, 3.78%, -0.14%
08/28/2020, 5.08%, 4.27%, 0.46%
08/31/2020, 4.9%, 4.06%, -0.19%
09/01/2020, 5.55%, 0.61%, 0.61%
09/02/2020, 6.49%, 1.5%, 0.88%
09/03/2020, 4.17%, -0.69%, -2.14%
09/04/2020, 3.57%, -1.24%, -0.56%
09/08/2020, 1.89%, -2.83%, -1.62%
09/09/2020, 3.17%, -1.61%, 1.28%
09/10/2020, 2.12%, -2.6%, -1.02%
09/11/2020, 2.31%, -2.4%, 0.2%
09/14/2020, 3.31%, -1.46%, 0.98%
09/15/2020, 3.67%, -1.12%, 0.35%
09/16/2020, 3.52%, -1.26%, -0.14%
09/17/2020, 3.09%, -1.66%, -0.41%
09/18/2020, 2.34%, -2.37%, -0.73%
09/21/2020, 1.3%, -3.38%, -1.04%
09/22/2020, 1.77%, -2.95%, 0.45%
09/23/2020, 0.31%, -4.33%, -1.44%
09/24/2020, 0.14%, -4.48%, -0.16%
09/25/2020, 1.03%, -3.66%, 0.89%
09/28/2020, 2.13%, -2.62%, 1.1%
09/29/2020, 1.89%, -2.84%, -0.23%
09/30/2020, 2.26%, -2.49%, 0.36%
10/01/2020, 2.78%, 0.51%, 0.51%
10/02/2020, 2.23%, -0.03%, -0.54%
10/05/2020, 3.36%, 1.09%, 1.12%
10/06/2020, 2.65%, 0.4%, -0.68%
10/07/2020, 3.7%, 1.43%, 1.03%
10/08/2020, 4.31%, 2.03%, 0.59%
10/09/2020, 4.88%, 2.59%, 0.54%
10/12/2020, 5.85%, 3.54%, 0.91%
10/13/2020, 5.45%, 3.13%, -0.39%
10/14/2020, 5.07%, 2.76%, -0.35%
10/15/2020, 4.81%, 2.48%, -0.27%
10/16/2020, 4.82%, 2.51%, 0.02%
10/19/2020, 3.88%, 1.59%, -0.88%
10/20/2020, 4.18%, 1.9%, 0.29%
10/21/2020, 3.94%, 1.67%, -0.22%
10/22/2020, 4.23%, 1.94%, 0.26%
10/23/2020, 4.55%, 2.26%, 0.32%
10/26/2020, 3.29%, 1.01%, -1.21%
10/27/2020, 3.09%, 0.81%, -0.2%
10/28/2020, 0.81%, -1.43%, -2.21%
10/29/2020, 1.42%, -0.83%, 0.61%
10/30/2020, 0.48%, -1.76%, -0.93%
11/02/2020, 1.41%, 0.94%, 0.94%
11/03/2020, 2.73%, 2.28%, 1.32%
11/04/2020, 4.25%, 3.79%, 1.47%
11/05/2020, 5.86%, 5.42%, 1.56%
11/06/2020, 5.83%, 5.4%, -0.03%
11/09/2020, 6.67%, 6.27%, 0.81%
11/10/2020, 6.68%, 6.29%, 0.01%
11/11/2020, 7.3%, 6.92%, 0.58%
11/12/2020, 6.66%, 6.27%, -0.58%
11/13/2020, 7.63%, 7.24%, 0.89%
11/16/2020, 8.54%, 8.17%, 0.84%
11/17/2020, 8.49%, 8.11%, -0.04%
11/18/2020, 7.9%, 7.53%, -0.52%
11/19/2020, 8.32%, 7.95%, 0.38%
11/20/2020, 8.13%, 7.77%, -0.16%
11/23/2020, 8.6%, 8.24%, 0.42%
11/24/2020, 9.74%, 9.39%, 1.04%
