Date, YTD, MTD, Day
01/03/2012, 1.29%, 1.29%, 1.29%
01/04/2012, 1.17%, 1.17%, -0.12%
01/05/2012, 1.08%, 1.08%, -0.09%
01/06/2012, 0.85%, 0.85%, -0.23%
01/09/2012, 1.08%, 1.08%, 0.23%
01/10/2012, 1.86%, 1.86%, 0.76%
01/11/2012, 1.93%, 1.93%, 0.08%
01/12/2012, 2.17%, 2.17%, 0.23%
01/13/2012, 1.8%, 1.8%, -0.36%
01/17/2012, 2.26%, 2.26%, 0.45%
01/18/2012, 3.15%, 3.15%, 0.86%
01/19/2012, 3.59%, 3.59%, 0.42%
01/20/2012, 3.64%, 3.64%, 0.04%
01/23/2012, 3.78%, 3.78%, 0.13%
01/24/2012, 3.67%, 3.67%, -0.1%
01/25/2012, 4.45%, 4.45%, 0.74%
01/26/2012, 4.31%, 4.31%, -0.13%
01/27/2012, 4.42%, 4.42%, 0.1%
01/30/2012, 4.07%, 4.07%, -0.32%
01/31/2012, 4.22%, 4.22%, 0.14%
02/01/2012, 5.11%, 0.84%, 0.84%
02/02/2012, 5.32%, 1.04%, 0.19%
02/03/2012, 6.34%, 2%, 0.95%
02/06/2012, 6.26%, 1.93%, -0.07%
02/07/2012, 6.37%, 2.02%, 0.09%
02/08/2012, 6.59%, 2.23%, 0.2%
02/09/2012, 6.66%, 2.3%, 0.07%
02/10/2012, 5.91%, 1.59%, -0.68%
02/13/2012, 6.56%, 2.21%, 0.61%
02/14/2012, 6.37%, 2.04%, -0.17%
02/15/2012, 6.17%, 1.84%, -0.19%
02/16/2012, 7%, 2.62%, 0.76%
02/17/2012, 7.14%, 2.76%, 0.13%
02/21/2012, 7.12%, 2.74%, -0.02%
02/22/2012, 6.97%, 2.6%, -0.13%
02/23/2012, 7.41%, 3.01%, 0.4%
02/24/2012, 7.65%, 3.24%, 0.22%
02/27/2012, 7.59%, 3.18%, -0.05%
02/28/2012, 7.96%, 3.53%, 0.33%
02/29/2012, 7.48%, 3.08%, -0.43%
03/01/2012, 7.98%, 0.44%, 0.44%
03/02/2012, 7.64%, 0.14%, -0.3%
03/05/2012, 7.22%, -0.24%, -0.38%
03/06/2012, 5.7%, -1.6%, -1.36%
03/07/2012, 6.28%, -1.08%, 0.53%
03/08/2012, 7.27%, -0.2%, 0.9%
03/09/2012, 7.46%, -0.03%, 0.17%
03/12/2012, 7.34%, -0.13%, -0.11%
03/13/2012, 8.57%, 0.97%, 1.1%
03/14/2012, 8.11%, 0.55%, -0.42%
03/15/2012, 8.65%, 1.03%, 0.48%
03/16/2012, 8.83%, 1.2%, 0.16%
03/19/2012, 9.03%, 1.37%, 0.17%
03/20/2012, 8.54%, 0.93%, -0.43%
03/21/2012, 8.46%, 0.87%, -0.06%
03/22/2012, 7.87%, 0.34%, -0.52%
03/23/2012, 8.03%, 0.48%, 0.15%
03/26/2012, 9.09%, 1.44%, 0.95%
03/27/2012, 8.87%, 1.25%, -0.19%
03/28/2012, 8.42%, 0.84%, -0.4%
03/29/2012, 8.24%, 0.69%, -0.15%
03/30/2012, 8.45%, 0.86%, 0.17%
04/02/2012, 9.15%, 0.63%, 0.63%
04/03/2012, 8.58%, 0.11%, -0.52%
04/04/2012, 7.51%, -0.84%, -0.94%
04/05/2012, 7.47%, -0.87%, -0.03%
04/09/2012, 6.88%, -1.38%, -0.52%
04/10/2012, 5.48%, -2.61%, -1.27%
04/11/2012, 6.11%, -2.06%, 0.58%
04/12/2012, 7.26%, -1.04%, 1.05%
04/13/2012, 6.27%, -1.91%, -0.89%
04/16/2012, 6.35%, -1.84%, 0.07%
04/17/2012, 7.48%, -0.83%, 1.04%
04/18/2012, 7.12%, -1.15%, -0.33%
04/19/2012, 6.77%, -1.46%, -0.32%
04/20/2012, 7.01%, -1.25%, 0.21%
04/23/2012, 6.17%, -1.99%, -0.76%
04/24/2012, 6.45%, -1.75%, 0.25%
04/25/2012, 7.49%, -0.82%, 0.95%
04/26/2012, 8%, -0.37%, 0.46%
04/27/2012, 8.25%, -0.15%, 0.23%
04/30/2012, 7.94%, -0.42%, -0.27%
05/01/2012, 8.25%, 0.27%, 0.27%
05/02/2012, 8.08%, 0.12%, -0.15%
05/03/2012, 7.45%, -0.44%, -0.56%
05/04/2012, 6.25%, -1.52%, -1.08%
05/07/2012, 6.35%, -1.42%, 0.1%
05/08/2012, 5.82%, -1.9%, -0.5%
05/09/2012, 5.23%, -2.44%, -0.55%
05/10/2012, 5.45%, -2.24%, 0.2%
05/11/2012, 5.21%, -2.46%, -0.22%
05/14/2012, 4.22%, -3.34%, -0.92%
05/15/2012, 3.65%, -3.86%, -0.55%
05/16/2012, 3.16%, -4.29%, -0.46%
05/17/2012, 2.13%, -5.22%, -0.98%
05/18/2012, 1.52%, -5.77%, -0.6%
05/21/2012, 2.71%, -4.7%, 1.17%
05/22/2012, 2.65%, -4.77%, -0.07%
05/23/2012, 2.57%, -4.84%, -0.09%
05/24/2012, 2.56%, -4.85%, -0.01%
05/25/2012, 2.42%, -4.97%, -0.13%
05/29/2012, 3.31%, -4.17%, 0.86%
05/30/2012, 2.18%, -5.18%, -1.08%
05/31/2012, 2.2%, -5.16%, 0.02%
06/01/2012, 0.52%, -1.62%, -1.62%
06/04/2012, 0.47%, -1.68%, -0.05%
06/05/2012, 0.89%, -1.27%, 0.42%
06/06/2012, 2.5%, 0.3%, 1.6%
06/07/2012, 2.52%, 0.33%, 0.02%
06/08/2012, 2.89%, 0.67%, 0.34%
06/11/2012, 1.98%, -0.2%, -0.86%
06/12/2012, 2.83%, 0.62%, 0.83%
06/13/2012, 2.39%, 0.2%, -0.42%
06/14/2012, 3.04%, 0.82%, 0.62%
06/15/2012, 3.91%, 1.68%, 0.85%
06/18/2012, 4.07%, 1.83%, 0.15%
06/19/2012, 4.93%, 2.68%, 0.82%
06/20/2012, 4.89%, 2.64%, -0.03%
06/21/2012, 3.19%, 0.98%, -1.6%
06/22/2012, 3.32%, 1.11%, 0.13%
06/25/2012, 2.18%, -0%, -1.09%
06/26/2012, 2.51%, 0.32%, 0.32%
06/27/2012, 3.21%, 1%, 0.67%
06/28/2012, 3.08%, 0.88%, -0.12%
06/29/2012, 5.12%, 2.87%, 1.97%
07/02/2012, 5.5%, 0.37%, 0.37%
07/03/2012, 6.13%, 0.96%, 0.59%
07/05/2012, 5.69%, 0.54%, -0.41%
07/06/2012, 4.96%, -0.14%, -0.68%
07/09/2012, 4.82%, -0.27%, -0.13%
07/10/2012, 4.26%, -0.8%, -0.52%
07/11/2012, 4.28%, -0.78%, 0.02%
07/12/2012, 3.81%, -1.21%, -0.44%
07/13/2012, 4.96%, -0.14%, 1.1%
07/16/2012, 4.85%, -0.24%, -0.1%
