Date, YTD, MTD, Day
01/04/2016, -0.88%, -0.88%, -0.88%
01/05/2016, -0.91%, -0.91%, -0.03%
01/06/2016, -1.51%, -1.51%, -0.62%
01/07/2016, -2.63%, -2.63%, -1.16%
01/08/2016, -3.12%, -3.12%, -0.52%
01/11/2016, -3.34%, -3.34%, -0.23%
01/12/2016, -2.94%, -2.94%, 0.43%
01/13/2016, -3.79%, -3.79%, -0.91%
01/14/2016, -3.32%, -3.32%, 0.52%
01/15/2016, -4.56%, -4.56%, -1.34%
01/19/2016, -4.47%, -4.47%, 0.11%
01/20/2016, -5.27%, -5.27%, -0.88%
01/21/2016, -5.13%, -5.13%, 0.15%
01/22/2016, -3.89%, -3.89%, 1.39%
01/25/2016, -4.51%, -4.51%, -0.68%
01/26/2016, -3.81%, -3.81%, 0.77%
01/27/2016, -4.14%, -4.14%, -0.36%
01/28/2016, -3.9%, -3.9%, 0.27%
01/29/2016, -2.56%, -2.56%, 1.44%
02/01/2016, -2.7%, -0.14%, -0.14%
02/02/2016, -3.51%, -1.02%, -0.88%
02/03/2016, -3.35%, -0.85%, 0.18%
02/04/2016, -3.08%, -0.56%, 0.29%
02/05/2016, -3.93%, -1.46%, -0.91%
02/08/2016, -4.54%, -2.12%, -0.68%
02/09/2016, -4.9%, -2.51%, -0.4%
02/10/2016, -4.79%, -2.39%, 0.12%
02/11/2016, -5.47%, -3.11%, -0.76%
02/12/2016, -4.88%, -2.47%, 0.7%
02/16/2016, -4.03%, -1.56%, 0.96%
02/17/2016, -3.16%, -0.65%, 0.95%
02/18/2016, -3.19%, -0.68%, -0.04%
02/19/2016, -3.24%, -0.74%, -0.06%
02/22/2016, -2.57%, -0.02%, 0.73%
02/23/2016, -3.22%, -0.72%, -0.7%
02/24/2016, -3.2%, -0.7%, 0.02%
02/25/2016, -2.55%, -0.02%, 0.69%
02/26/2016, -2.74%, -0.21%, -0.19%
02/29/2016, -2.94%, -0.42%, -0.21%
03/01/2016, -1.88%, 1.15%, 1.15%
03/02/2016, -1.52%, 1.54%, 0.37%
03/03/2016, -1.02%, 2.06%, 0.52%
03/04/2016, -0.74%, 2.38%, 0.3%
03/07/2016, -0.71%, 2.41%, 0.03%
03/08/2016, -1.21%, 1.86%, -0.52%
03/09/2016, -1.04%, 2.05%, 0.18%
03/10/2016, -1.16%, 1.93%, -0.12%
03/11/2016, -0.13%, 3.04%, 1.07%
03/14/2016, -0.36%, 2.78%, -0.24%
03/15/2016, -0.76%, 2.35%, -0.4%
03/16/2016, -0.14%, 3.01%, 0.63%
03/17/2016, 0.45%, 3.64%, 0.6%
03/18/2016, 0.69%, 3.89%, 0.24%
03/21/2016, 0.58%, 3.78%, -0.11%
03/22/2016, 0.49%, 3.69%, -0.09%
03/23/2016, 0.15%, 3.3%, -0.35%
03/24/2016, -0.08%, 3.06%, -0.23%
03/28/2016, 0.06%, 3.21%, 0.14%
03/29/2016, 0.87%, 4.06%, 0.81%
03/30/2016, 1.17%, 4.39%, 0.31%
03/31/2016, 1.09%, 4.29%, -0.08%
04/01/2016, 1.04%, -0.06%, -0.06%
04/04/2016, 0.87%, -0.23%, -0.17%
04/05/2016, 0.22%, -0.88%, -0.65%
04/06/2016, 0.74%, -0.36%, 0.53%
04/07/2016, 0.23%, -0.87%, -0.52%
04/08/2016, 0.74%, -0.36%, 0.53%
04/11/2016, 0.74%, -0.36%, -0%
04/12/2016, 1.3%, 0.21%, 0.58%
04/13/2016, 2.07%, 0.97%, 0.76%
04/14/2016, 2.02%, 0.93%, -0.04%
04/15/2016, 2.1%, 1.01%, 0.08%
04/18/2016, 2.4%, 1.3%, 0.29%
04/19/2016, 2.92%, 1.82%, 0.51%
04/20/2016, 2.78%, 1.69%, -0.14%
04/21/2016, 2.46%, 1.37%, -0.3%
04/22/2016, 2.44%, 1.35%, -0.03%
04/25/2016, 2.23%, 1.14%, -0.2%
04/26/2016, 2.33%, 1.24%, 0.1%
04/27/2016, 2.56%, 1.47%, 0.23%
04/28/2016, 2.24%, 1.15%, -0.31%
04/29/2016, 1.97%, 0.88%, -0.27%
05/02/2016, 2.26%, 0.29%, 0.29%
05/03/2016, 1.6%, -0.36%, -0.65%
05/04/2016, 1.14%, -0.82%, -0.46%
05/05/2016, 1.18%, -0.78%, 0.04%
05/06/2016, 1.22%, -0.74%, 0.04%
05/09/2016, 1.19%, -0.76%, -0.02%
05/10/2016, 1.9%, -0.07%, 0.71%
05/11/2016, 1.53%, -0.44%, -0.37%
05/12/2016, 1.42%, -0.54%, -0.11%
05/13/2016, 1.02%, -0.94%, -0.4%
05/16/2016, 1.41%, -0.55%, 0.39%
05/17/2016, 1.01%, -0.94%, -0.39%
05/18/2016, 0.73%, -1.21%, -0.28%
05/19/2016, 0.47%, -1.47%, -0.27%
05/20/2016, 0.87%, -1.08%, 0.41%
05/23/2016, 0.77%, -1.17%, -0.1%
05/24/2016, 1.41%, -0.55%, 0.64%
05/25/2016, 1.85%, -0.11%, 0.44%
05/26/2016, 2.04%, 0.08%, 0.19%
05/27/2016, 2.08%, 0.12%, 0.04%
05/31/2016, 2.09%, 0.13%, 0.01%
06/01/2016, 2.16%, 0.07%, 0.07%
06/02/2016, 2.36%, 0.26%, 0.19%
06/03/2016, 2.75%, 0.65%, 0.39%
06/06/2016, 3.02%, 0.91%, 0.27%
06/07/2016, 3.39%, 1.27%, 0.35%
06/08/2016, 3.64%, 1.52%, 0.24%
06/09/2016, 3.31%, 1.19%, -0.32%
06/10/2016, 2.4%, 0.3%, -0.88%
06/13/2016, 1.33%, -0.76%, -1.06%
06/14/2016, 0.9%, -1.19%, -0.44%
06/15/2016, 1.13%, -0.96%, 0.23%
06/16/2016, 1.15%, -0.94%, 0.02%
06/17/2016, 1.23%, -0.86%, 0.09%
06/20/2016, 1.91%, -0.19%, 0.69%
06/21/2016, 2.1%, 0%, 0.19%
06/22/2016, 2.13%, 0.04%, 0.03%
06/23/2016, 3.01%, 0.9%, 0.87%
06/24/2016, 0.27%, -1.8%, -2.67%
06/27/2016, -0.6%, -2.66%, -0.91%
06/28/2016, 0.54%, -1.54%, 1.2%
06/29/2016, 1.43%, -0.66%, 0.92%
06/30/2016, 2.25%, 0.15%, 0.83%
07/01/2016, 2.54%, 0.28%, 0.28%
07/05/2016, 2.01%, -0.25%, -0.54%
07/06/2016, 2.1%, -0.17%, 0.08%
07/07/2016, 2.05%, -0.22%, -0.05%
07/08/2016, 2.92%, 0.64%, 0.86%
07/11/2016, 3.29%, 1.01%, 0.38%
07/12/2016, 3.67%, 1.4%, 0.39%
07/13/2016, 3.81%, 1.53%, 0.13%
07/14/2016, 4.05%, 1.78%, 0.24%
07/15/2016, 3.81%, 1.55%, -0.23%
07/18/2016, 3.95%, 1.69%, 0.13%
07/19/2016, 3.81%, 1.54%, -0.14%
07/20/2016, 4.07%, 1.8%, 0.25%
07/21/2016, 3.94%, 1.68%, -0.12%
07/22/2016, 4.1%, 1.83%, 0.15%
07/25/2016, 3.93%, 1.66%, -0.17%
07/26/2016, 4.06%, 1.79%, 0.13%
07/27/2016, 4.31%, 2.03%, 0.24%
07/28/2016, 4.32%, 2.05%, 0.01%
07/29/2016, 4.78%, 2.51%, 0.45%
08/01/2016, 4.54%, -0.24%, -0.24%
08/02/2016, 4.07%, -0.68%, -0.45%
