Date, YTD, MTD, Day
01/03/2017, 0.42%, 0.42%, 0.42%
01/04/2017, 0.95%, 0.95%, 0.53%
01/05/2017, 1.38%, 1.38%, 0.43%
01/06/2017, 1.2%, 1.2%, -0.18%
01/09/2017, 1.14%, 1.14%, -0.06%
01/10/2017, 1.19%, 1.19%, 0.05%
01/11/2017, 1.5%, 1.5%, 0.31%
01/12/2017, 1.45%, 1.45%, -0.05%
01/13/2017, 1.56%, 1.56%, 0.1%
01/17/2017, 1.52%, 1.52%, -0.03%
01/18/2017, 1.24%, 1.24%, -0.28%
01/19/2017, 1.01%, 1.01%, -0.23%
01/20/2017, 1.24%, 1.24%, 0.23%
01/23/2017, 1.39%, 1.39%, 0.14%
01/24/2017, 1.64%, 1.64%, 0.24%
01/25/2017, 1.99%, 1.99%, 0.34%
01/26/2017, 1.92%, 1.92%, -0.07%
01/27/2017, 1.89%, 1.89%, -0.03%
01/30/2017, 1.5%, 1.5%, -0.37%
01/31/2017, 1.65%, 1.65%, 0.15%
02/01/2017, 1.68%, 0.02%, 0.02%
02/02/2017, 1.72%, 0.06%, 0.04%
02/03/2017, 2.12%, 0.45%, 0.39%
02/06/2017, 2.03%, 0.37%, -0.08%
02/07/2017, 2.02%, 0.35%, -0.01%
02/08/2017, 2.26%, 0.59%, 0.24%
02/09/2017, 2.39%, 0.72%, 0.13%
02/10/2017, 2.61%, 0.93%, 0.2%
02/13/2017, 2.85%, 1.17%, 0.23%
02/14/2017, 2.89%, 1.2%, 0.03%
02/15/2017, 3.07%, 1.38%, 0.17%
02/16/2017, 3.19%, 1.49%, 0.12%
02/17/2017, 3.21%, 1.52%, 0.03%
02/21/2017, 3.5%, 1.8%, 0.28%
02/22/2017, 3.51%, 1.81%, 0.01%
02/23/2017, 3.57%, 1.87%, 0.06%
02/24/2017, 3.58%, 1.88%, 0.01%
02/27/2017, 3.46%, 1.77%, -0.11%
02/28/2017, 3.33%, 1.64%, -0.12%
03/01/2017, 3.75%, 0.39%, 0.39%
03/02/2017, 3.3%, -0.04%, -0.42%
03/03/2017, 3.45%, 0.1%, 0.14%
03/06/2017, 3.22%, -0.12%, -0.22%
03/07/2017, 3.02%, -0.31%, -0.19%
03/08/2017, 2.7%, -0.62%, -0.31%
03/09/2017, 2.58%, -0.74%, -0.12%
03/10/2017, 2.92%, -0.42%, 0.33%
03/13/2017, 3.04%, -0.31%, 0.11%
03/14/2017, 2.82%, -0.51%, -0.2%
03/15/2017, 3.73%, 0.36%, 0.87%
03/16/2017, 3.83%, 0.45%, 0.09%
03/17/2017, 3.95%, 0.57%, 0.12%
03/20/2017, 4%, 0.62%, 0.05%
03/21/2017, 3.53%, 0.18%, -0.44%
03/22/2017, 3.6%, 0.25%, 0.07%
03/23/2017, 3.38%, 0.04%, -0.21%
03/24/2017, 3.47%, 0.13%, 0.09%
03/27/2017, 3.62%, 0.27%, 0.14%
03/28/2017, 3.82%, 0.46%, 0.19%
03/29/2017, 3.98%, 0.61%, 0.15%
03/30/2017, 3.88%, 0.51%, -0.09%
03/31/2017, 3.82%, 0.46%, -0.05%
04/03/2017, 3.86%, 0.04%, 0.04%
04/04/2017, 3.85%, 0.03%, -0.01%
04/05/2017, 3.72%, -0.09%, -0.12%
04/06/2017, 3.76%, -0.05%, 0.04%
04/07/2017, 3.58%, -0.23%, -0.18%
04/10/2017, 3.64%, -0.17%, 0.06%
04/11/2017, 3.88%, 0.07%, 0.24%
04/12/2017, 3.86%, 0.05%, -0.02%
04/13/2017, 3.58%, -0.2%, -0.25%
04/17/2017, 4%, 0.18%, 0.39%
04/18/2017, 3.93%, 0.13%, -0.05%
04/19/2017, 3.69%, -0.1%, -0.23%
04/20/2017, 4.06%, 0.24%, 0.35%
04/21/2017, 3.95%, 0.14%, -0.1%
04/24/2017, 4.77%, 0.9%, 0.76%
04/25/2017, 5.07%, 1.18%, 0.27%
04/26/2017, 5.06%, 1.17%, -0%
04/27/2017, 5.1%, 1.21%, 0.04%
04/28/2017, 5.04%, 1.15%, -0.06%
05/01/2017, 5.07%, 0.03%, 0.03%
05/02/2017, 5.33%, 0.26%, 0.24%
05/03/2017, 5.12%, 0.07%, -0.2%
05/04/2017, 5.21%, 0.15%, 0.08%
05/05/2017, 5.6%, 0.5%, 0.35%
05/08/2017, 5.39%, 0.31%, -0.19%
05/09/2017, 5.35%, 0.26%, -0.04%
05/10/2017, 5.44%, 0.35%, 0.08%
05/11/2017, 5.38%, 0.3%, -0.05%
05/12/2017, 5.61%, 0.51%, 0.22%
05/15/2017, 5.9%, 0.78%, 0.26%
05/16/2017, 6.11%, 0.97%, 0.19%
05/17/2017, 5.47%, 0.39%, -0.57%
05/18/2017, 5.42%, 0.35%, -0.04%
05/19/2017, 5.97%, 0.86%, 0.5%
05/22/2017, 6.18%, 1.05%, 0.19%
05/23/2017, 6.13%, 1%, -0.05%
05/24/2017, 6.35%, 1.21%, 0.21%
05/25/2017, 6.52%, 1.37%, 0.15%
05/26/2017, 6.47%, 1.32%, -0.04%
05/30/2017, 6.46%, 1.31%, -0.01%
05/31/2017, 6.45%, 1.31%, -0%
06/01/2017, 6.92%, 0.42%, 0.42%
06/02/2017, 7.41%, 0.88%, 0.45%
06/05/2017, 7.24%, 0.72%, -0.16%
06/06/2017, 7.17%, 0.66%, -0.05%
06/07/2017, 7.11%, 0.6%, -0.06%
06/08/2017, 7.08%, 0.58%, -0.03%
06/09/2017, 6.94%, 0.44%, -0.13%
06/12/2017, 6.79%, 0.31%, -0.13%
06/13/2017, 7.17%, 0.65%, 0.34%
06/14/2017, 7.26%, 0.75%, 0.1%
06/15/2017, 6.87%, 0.4%, -0.35%
06/16/2017, 7.03%, 0.54%, 0.15%
06/19/2017, 7.4%, 0.88%, 0.33%
06/20/2017, 6.52%, 0.09%, -0.77%
06/21/2017, 6.49%, 0.06%, -0.03%
06/22/2017, 6.53%, 0.1%, 0.04%
06/23/2017, 6.72%, 0.28%, 0.18%
06/26/2017, 6.83%, 0.37%, 0.1%
06/27/2017, 6.44%, 0%, -0.37%
06/28/2017, 6.94%, 0.45%, 0.45%
06/29/2017, 6.34%, -0.1%, -0.55%
06/30/2017, 6.34%, -0.1%, -0%
07/03/2017, 6.35%, 0.01%, 0.01%
