Date, YTD, MTD, Day
01/02/2013, -0.13%, -0.13%, -0.13%
01/03/2013, -0.32%, -0.32%, -0.19%
01/04/2013, -0.29%, -0.29%, 0.03%
01/07/2013, -0.22%, -0.22%, 0.07%
01/08/2013, -0.15%, -0.15%, 0.07%
01/09/2013, -0.22%, -0.22%, -0.07%
01/10/2013, -0.27%, -0.27%, -0.05%
01/11/2013, -0.1%, -0.1%, 0.17%
01/14/2013, -0.1%, -0.1%, -0%
01/15/2013, -0.09%, -0.09%, 0.01%
01/16/2013, -0.01%, -0.01%, 0.08%
01/17/2013, -0.23%, -0.23%, -0.22%
01/18/2013, -0.14%, -0.14%, 0.1%
01/22/2013, -0.03%, -0.03%, 0.11%
01/23/2013, -0.03%, -0.03%, 0%
01/24/2013, -0.11%, -0.11%, -0.08%
01/25/2013, -0.42%, -0.42%, -0.31%
01/28/2013, -0.52%, -0.52%, -0.1%
01/29/2013, -0.58%, -0.58%, -0.06%
01/30/2013, -0.6%, -0.6%, -0.02%
01/31/2013, -0.6%, -0.6%, -0.01%
02/01/2013, -0.64%, -0.04%, -0.04%
02/04/2013, -0.53%, 0.07%, 0.11%
02/05/2013, -0.57%, 0.03%, -0.04%
02/06/2013, -0.48%, 0.12%, 0.09%
02/07/2013, -0.49%, 0.11%, -0.01%
02/08/2013, -0.46%, 0.14%, 0.03%
02/11/2013, -0.47%, 0.13%, -0.01%
02/12/2013, -0.54%, 0.06%, -0.07%
02/13/2013, -0.7%, -0.11%, -0.16%
02/14/2013, -0.53%, 0.07%, 0.17%
02/15/2013, -0.54%, 0.06%, -0.01%
02/19/2013, -0.58%, 0.01%, -0.05%
02/20/2013, -0.65%, -0.05%, -0.06%
02/21/2013, -0.61%, -0.01%, 0.05%
02/22/2013, -0.56%, 0.04%, 0.05%
02/25/2013, -0.22%, 0.39%, 0.34%
02/26/2013, -0.28%, 0.33%, -0.06%
02/27/2013, -0.3%, 0.3%, -0.02%
02/28/2013, -0.22%, 0.38%, 0.08%
03/01/2013, -0.12%, 0.09%, 0.09%
03/04/2013, -0.19%, 0.03%, -0.07%
03/05/2013, -0.14%, 0.08%, 0.05%
03/06/2013, -0.3%, -0.09%, -0.16%
03/07/2013, -0.55%, -0.34%, -0.25%
03/08/2013, -0.78%, -0.57%, -0.24%
03/11/2013, -0.68%, -0.47%, 0.1%
03/12/2013, -0.6%, -0.4%, 0.07%
03/13/2013, -0.6%, -0.39%, 0%
03/14/2013, -0.57%, -0.36%, 0.03%
03/15/2013, -0.49%, -0.28%, 0.08%
03/18/2013, -0.35%, -0.14%, 0.14%
03/19/2013, -0.28%, -0.07%, 0.07%
03/20/2013, -0.41%, -0.21%, -0.14%
03/21/2013, -0.39%, -0.18%, 0.03%
03/22/2013, -0.36%, -0.15%, 0.03%
03/25/2013, -0.38%, -0.17%, -0.02%
03/26/2013, -0.34%, -0.13%, 0.04%
03/27/2013, -0.17%, 0.04%, 0.17%
03/28/2013, -0.32%, -0.11%, -0.15%
04/01/2013, -0.27%, 0.06%, 0.06%
04/02/2013, -0.33%, -0.01%, -0.07%
04/03/2013, -0.22%, 0.11%, 0.12%
04/04/2013, 0.06%, 0.39%, 0.28%
04/05/2013, 0.29%, 0.63%, 0.24%
04/08/2013, 0.16%, 0.49%, -0.14%
04/09/2013, 0.17%, 0.5%, 0.02%
04/10/2013, -0.01%, 0.31%, -0.19%
04/11/2013, 0.09%, 0.41%, 0.1%
04/12/2013, 0.33%, 0.66%, 0.24%
04/15/2013, 0.28%, 0.62%, -0.04%
04/16/2013, 0.28%, 0.61%, -0.01%
04/17/2013, 0.19%, 0.53%, -0.08%
04/18/2013, 0.25%, 0.59%, 0.06%
04/19/2013, 0.21%, 0.55%, -0.04%
04/22/2013, 0.32%, 0.65%, 0.11%
04/23/2013, 0.29%, 0.62%, -0.03%
04/24/2013, 0.31%, 0.63%, 0.01%
04/25/2013, 0.33%, 0.66%, 0.03%
04/26/2013, 0.49%, 0.82%, 0.16%
04/29/2013, 0.54%, 0.86%, 0.04%
04/30/2013, 0.47%, 0.79%, -0.07%
05/01/2013, 0.68%, 0.21%, 0.21%
05/02/2013, 0.64%, 0.16%, -0.04%
05/03/2013, 0.27%, -0.21%, -0.38%
05/06/2013, 0.28%, -0.2%, 0.01%
05/07/2013, 0.22%, -0.26%, -0.06%
05/08/2013, 0.25%, -0.23%, 0.03%
05/09/2013, 0.14%, -0.34%, -0.11%
05/10/2013, -0.09%, -0.58%, -0.24%
05/13/2013, -0.18%, -0.67%, -0.09%
05/14/2013, -0.3%, -0.79%, -0.13%
05/15/2013, -0.19%, -0.68%, 0.11%
05/16/2013, -0.05%, -0.54%, 0.15%
05/17/2013, -0.25%, -0.75%, -0.21%
05/20/2013, -0.33%, -0.83%, -0.08%
05/21/2013, -0.15%, -0.65%, 0.18%
05/22/2013, -0.55%, -1.04%, -0.39%
05/23/2013, -0.58%, -1.07%, -0.02%
05/24/2013, -0.59%, -1.08%, -0.01%
05/28/2013, -1.15%, -1.65%, -0.58%
05/29/2013, -1.02%, -1.51%, 0.14%
05/30/2013, -1.08%, -1.58%, -0.07%
05/31/2013, -1.25%, -1.74%, -0.16%
06/03/2013, -1.22%, 0.02%, 0.02%
06/04/2013, -1.42%, -0.17%, -0.2%
06/05/2013, -1.33%, -0.07%, 0.1%
06/06/2013, -1.28%, -0.03%, 0.04%
06/07/2013, -1.57%, -0.32%, -0.3%
06/10/2013, -1.73%, -0.5%, -0.17%
06/11/2013, -1.71%, -0.47%, 0.03%
06/12/2013, -2.01%, -0.76%, -0.3%
06/13/2013, -1.58%, -0.34%, 0.43%
06/14/2013, -1.53%, -0.28%, 0.06%
06/17/2013, -1.57%, -0.33%, -0.05%
06/18/2013, -1.62%, -0.38%, -0.05%
06/19/2013, -2.21%, -0.98%, -0.6%
06/20/2013, -2.88%, -1.64%, -0.66%
06/21/2013, -3.5%, -2.27%, -0.64%
06/24/2013, -3.83%, -2.6%, -0.33%
06/25/2013, -3.86%, -2.64%, -0.04%
06/26/2013, -3.56%, -2.33%, 0.31%
06/27/2013, -3.16%, -1.94%, 0.4%
06/28/2013, -3.09%, -1.87%, 0.07%
07/01/2013, -2.97%, 0.13%, 0.13%
07/02/2013, -2.98%, 0.12%, -0.01%
07/03/2013, -3.06%, 0.03%, -0.09%
07/05/2013, -3.96%, -0.91%, -0.93%
07/08/2013, -3.59%, -0.53%, 0.38%
07/09/2013, -3.46%, -0.4%, 0.13%
07/10/2013, -3.62%, -0.57%, -0.17%
07/11/2013, -3.11%, -0.04%, 0.53%
07/12/2013, -3.1%, -0.04%, 0.01%
07/15/2013, -2.91%, 0.16%, 0.19%
07/16/2013, -2.84%, 0.23%, 0.07%
07/17/2013, -2.65%, 0.42%, 0.19%
07/18/2013, -2.79%, 0.27%, -0.15%
07/19/2013, -2.53%, 0.55%, 0.27%
07/22/2013, -2.43%, 0.65%, 0.1%
07/23/2013, -2.52%, 0.56%, -0.09%
07/24/2013, -2.8%, 0.27%, -0.29%
07/25/2013, -2.78%, 0.29%, 0.02%
07/26/2013, -2.7%, 0.37%, 0.08%
07/29/2013, -2.81%, 0.26%, -0.11%
07/30/2013, -2.89%, 0.17%, -0.08%
07/31/2013, -2.8%, 0.26%, 0.09%
08/01/2013, -3.16%, -0.38%, -0.38%
08/02/2013, -2.72%, 0.08%, 0.46%
08/05/2013, -2.89%, -0.11%, -0.18%
08/06/2013, -2.93%, -0.14%, -0.03%
08/07/2013, -2.87%, -0.07%, 0.07%
08/08/2013, -2.75%, 0.05%, 0.12%
08/09/2013, -2.76%, 0.04%, -0.01%
08/12/2013, -2.85%, -0.05%, -0.09%
08/13/2013, -3.26%, -0.48%, -0.43%
08/14/2013, -3.29%, -0.5%, -0.02%
08/15/2013, -3.62%, -0.84%, -0.33%
08/16/2013, -3.89%, -1.12%, -0.28%
08/19/2013, -4.18%, -1.42%, -0.3%
08/20/2013, -3.91%, -1.13%, 0.29%
08/21/2013, -4.29%, -1.52%, -0.39%
08/22/2013, -4.23%, -1.48%, 0.05%
08/23/2013, -3.86%, -1.1%, 0.39%
08/26/2013, -3.71%, -0.94%, 0.16%
08/27/2013, -3.55%, -0.75%, 0.19%
08/28/2013, -3.8%, -1.01%, -0.26%
08/29/2013, -3.61%, -0.82%, 0.19%
08/30/2013, -3.72%, -0.93%, -0.11%
09/03/2013, -4.03%, -0.33%, -0.33%
09/04/2013, -4.16%, -0.47%, -0.14%
09/05/2013, -4.58%, -0.91%, -0.44%
09/06/2013, -4.31%, -0.63%, 0.28%
09/09/2013, -4.07%, -0.39%, 0.24%
09/10/2013, -4.28%, -0.62%, -0.23%
09/11/2013, -4.01%, -0.33%, 0.29%
09/12/2013, -4.03%, -0.35%, -0.02%
09/13/2013, -3.93%, -0.25%, 0.1%
09/16/2013, -3.81%, -0.13%, 0.12%
09/17/2013, -3.69%, -0.01%, 0.11%
09/18/2013, -3.01%, 0.69%, 0.7%
09/19/2013, -3.11%, 0.59%, -0.1%
09/20/2013, -3.18%, 0.53%, -0.06%
09/23/2013, -3.03%, 0.69%, 0.16%
09/24/2013, -2.87%, 0.86%, 0.17%
09/25/2013, -2.71%, 1.03%, 0.17%
09/26/2013, -2.86%, 0.87%, -0.16%
09/27/2013, -2.79%, 0.94%, 0.07%
09/30/2013, -2.82%, 0.91%, -0.03%
