Date, YTD, MTD, Day
01/02/2015, 0.02%, 0.02%, 0.02%
01/05/2015, -0.99%, -0.99%, -1.02%
01/06/2015, -1.41%, -1.41%, -0.43%
01/07/2015, -0.8%, -0.8%, 0.62%
01/08/2015, 0.08%, 0.08%, 0.9%
01/09/2015, -0.23%, -0.23%, -0.31%
01/12/2015, -0.5%, -0.5%, -0.27%
01/13/2015, -0.47%, -0.47%, 0.03%
01/14/2015, -0.66%, -0.66%, -0.2%
01/15/2015, -0.71%, -0.71%, -0.06%
01/16/2015, -0.21%, -0.21%, 0.52%
01/20/2015, -0.05%, -0.05%, 0.16%
01/21/2015, 0.18%, 0.18%, 0.24%
01/22/2015, 0.83%, 0.83%, 0.66%
01/23/2015, 0.74%, 0.74%, -0.09%
01/26/2015, 1.05%, 1.05%, 0.31%
01/27/2015, 0.62%, 0.62%, -0.43%
01/28/2015, 0.08%, 0.08%, -0.54%
01/29/2015, 0.49%, 0.49%, 0.42%
01/30/2015, -0.11%, -0.11%, -0.6%
02/02/2015, 0.54%, 0.66%, 0.66%
02/03/2015, 1.26%, 1.4%, 0.72%
02/04/2015, 1.01%, 1.14%, -0.25%
02/05/2015, 1.58%, 1.73%, 0.57%
02/06/2015, 0.94%, 1.08%, -0.63%
02/09/2015, 0.67%, 0.82%, -0.26%
02/10/2015, 1.08%, 1.24%, 0.41%
02/11/2015, 0.97%, 1.12%, -0.11%
02/12/2015, 1.69%, 1.86%, 0.71%
02/13/2015, 1.98%, 2.15%, 0.28%
02/17/2015, 1.95%, 2.13%, -0.03%
02/18/2015, 2.18%, 2.35%, 0.22%
02/19/2015, 2.09%, 2.26%, -0.09%
02/20/2015, 2.48%, 2.66%, 0.38%
02/23/2015, 2.5%, 2.67%, 0.02%
02/24/2015, 2.87%, 3.05%, 0.37%
02/25/2015, 2.97%, 3.14%, 0.09%
02/26/2015, 2.71%, 2.89%, -0.25%
02/27/2015, 2.72%, 2.89%, 0.01%
03/02/2015, 2.77%, 0.05%, 0.05%
03/03/2015, 2.43%, -0.28%, -0.32%
03/04/2015, 2.17%, -0.53%, -0.25%
03/05/2015, 2.25%, -0.45%, 0.08%
03/06/2015, 1.22%, -1.45%, -1.01%
03/09/2015, 1.39%, -1.28%, 0.18%
03/10/2015, 0.41%, -2.22%, -0.96%
03/11/2015, 0.48%, -2.15%, 0.07%
03/12/2015, 1.23%, -1.43%, 0.75%
03/13/2015, 0.78%, -1.86%, -0.44%
03/16/2015, 1.59%, -1.08%, 0.79%
03/17/2015, 1.47%, -1.19%, -0.11%
03/18/2015, 2.71%, -0%, 1.21%
03/19/2015, 2.18%, -0.51%, -0.51%
03/20/2015, 3.05%, 0.32%, 0.85%
03/23/2015, 3.14%, 0.41%, 0.09%
03/24/2015, 2.77%, 0.05%, -0.36%
03/25/2015, 1.93%, -0.76%, -0.82%
03/26/2015, 1.51%, -1.17%, -0.41%
03/27/2015, 1.74%, -0.94%, 0.23%
03/30/2015, 2.29%, -0.41%, 0.55%
03/31/2015, 1.78%, -0.89%, -0.49%
04/01/2015, 1.96%, 0.17%, 0.17%
04/02/2015, 2.25%, 0.46%, 0.29%
04/06/2015, 2.76%, 0.95%, 0.49%
04/07/2015, 2.71%, 0.9%, -0.05%
04/08/2015, 3.01%, 1.19%, 0.29%
04/09/2015, 3.07%, 1.25%, 0.06%
04/10/2015, 3.34%, 1.51%, 0.27%
04/13/2015, 3.16%, 1.34%, -0.17%
04/14/2015, 3.44%, 1.61%, 0.27%
04/15/2015, 3.78%, 1.94%, 0.33%
04/16/2015, 3.85%, 2.01%, 0.07%
04/17/2015, 3.13%, 1.31%, -0.68%
04/20/2015, 3.4%, 1.57%, 0.26%
04/21/2015, 3.47%, 1.64%, 0.07%
04/22/2015, 3.6%, 1.76%, 0.11%
