Date, YTD, MTD, Day
01/03/2012, 1.36%, 1.36%, 1.36%
01/04/2012, 1.2%, 1.2%, -0.16%
01/05/2012, 0.91%, 0.91%, -0.29%
01/06/2012, 0.61%, 0.61%, -0.29%
01/09/2012, 0.84%, 0.84%, 0.23%
01/10/2012, 1.62%, 1.62%, 0.77%
01/11/2012, 1.65%, 1.65%, 0.03%
01/12/2012, 1.9%, 1.9%, 0.24%
01/13/2012, 1.53%, 1.53%, -0.36%
01/17/2012, 2.1%, 2.1%, 0.56%
01/18/2012, 2.95%, 2.95%, 0.83%
01/19/2012, 3.42%, 3.42%, 0.45%
01/20/2012, 3.48%, 3.48%, 0.05%
01/23/2012, 3.7%, 3.7%, 0.2%
01/24/2012, 3.54%, 3.54%, -0.15%
01/25/2012, 4.29%, 4.29%, 0.72%
01/26/2012, 4.3%, 4.3%, 0.01%
01/27/2012, 4.45%, 4.45%, 0.14%
01/30/2012, 4.04%, 4.04%, -0.38%
01/31/2012, 4.25%, 4.25%, 0.21%
02/01/2012, 5.15%, 0.84%, 0.84%
02/02/2012, 5.38%, 1.05%, 0.21%
02/03/2012, 6.28%, 1.9%, 0.83%
02/06/2012, 6.16%, 1.79%, -0.1%
02/07/2012, 6.27%, 1.89%, 0.1%
02/08/2012, 6.51%, 2.11%, 0.21%
02/09/2012, 6.57%, 2.17%, 0.06%
02/10/2012, 5.74%, 1.4%, -0.75%
02/13/2012, 6.4%, 2.01%, 0.6%
02/14/2012, 6.15%, 1.78%, -0.22%
02/15/2012, 6.06%, 1.7%, -0.09%
02/16/2012, 6.8%, 2.38%, 0.67%
02/17/2012, 6.94%, 2.52%, 0.13%
02/21/2012, 6.96%, 2.54%, 0.01%
02/22/2012, 6.88%, 2.46%, -0.07%
02/23/2012, 7.28%, 2.84%, 0.36%
02/24/2012, 7.57%, 3.11%, 0.26%
02/27/2012, 7.42%, 2.97%, -0.13%
02/28/2012, 7.87%, 3.39%, 0.4%
02/29/2012, 7.4%, 2.95%, -0.42%
03/01/2012, 7.87%, 0.42%, 0.42%
03/02/2012, 7.53%, 0.12%, -0.29%
03/05/2012, 7.08%, -0.29%, -0.41%
03/06/2012, 5.49%, -1.7%, -1.42%
03/07/2012, 6.04%, -1.22%, 0.5%
03/08/2012, 7.09%, -0.28%, 0.96%
03/09/2012, 7.15%, -0.22%, 0.06%
03/12/2012, 7%, -0.36%, -0.14%
03/13/2012, 8.06%, 0.58%, 0.94%
03/14/2012, 7.53%, 0.09%, -0.49%
03/15/2012, 8.02%, 0.54%, 0.44%
03/16/2012, 8.26%, 0.75%, 0.21%
03/19/2012, 8.4%, 0.86%, 0.11%
03/20/2012, 7.83%, 0.36%, -0.49%
03/21/2012, 7.74%, 0.29%, -0.07%
03/22/2012, 7.2%, -0.2%, -0.48%
03/23/2012, 7.45%, 0.03%, 0.23%
03/26/2012, 8.41%, 0.9%, 0.86%
03/27/2012, 8.21%, 0.72%, -0.17%
03/28/2012, 7.76%, 0.31%, -0.4%
03/29/2012, 7.53%, 0.12%, -0.19%
03/30/2012, 7.75%, 0.3%, 0.18%
04/02/2012, 8.44%, 0.62%, 0.62%
04/03/2012, 7.76%, -0%, -0.62%
04/04/2012, 6.63%, -1%, -1%
04/05/2012, 6.59%, -1.03%, -0.03%
04/09/2012, 6.17%, -1.38%, -0.35%
04/10/2012, 4.88%, -2.53%, -1.18%
04/11/2012, 5.48%, -2%, 0.55%
04/12/2012, 6.58%, -1.02%, 1.01%
04/13/2012, 5.62%, -1.87%, -0.86%
04/16/2012, 5.76%, -1.74%, 0.13%
04/17/2012, 6.79%, -0.83%, 0.94%
04/18/2012, 6.44%, -1.14%, -0.32%
04/19/2012, 6.13%, -1.41%, -0.27%
04/20/2012, 6.42%, -1.15%, 0.27%
04/23/2012, 5.55%, -1.92%, -0.79%
04/24/2012, 5.84%, -1.67%, 0.26%
04/25/2012, 6.76%, -0.85%, 0.85%
04/26/2012, 7.18%, -0.47%, 0.39%
04/27/2012, 7.44%, -0.25%, 0.23%
