Date, YTD, MTD, Day
01/02/2014, -0.59%, -0.59%, -0.59%
01/03/2014, -0.57%, -0.57%, 0.02%
01/06/2014, -0.68%, -0.68%, -0.12%
01/07/2014, -0.25%, -0.25%, 0.43%
01/08/2014, -0.33%, -0.33%, -0.08%
01/09/2014, -0.27%, -0.27%, 0.06%
01/10/2014, 0.12%, 0.12%, 0.39%
01/13/2014, -0.58%, -0.58%, -0.7%
01/14/2014, 0.04%, 0.04%, 0.63%
01/15/2014, 0.34%, 0.34%, 0.3%
01/16/2014, 0.34%, 0.34%, -0%
01/17/2014, 0.14%, 0.14%, -0.2%
01/21/2014, 0.32%, 0.32%, 0.18%
01/22/2014, 0.38%, 0.38%, 0.06%
01/23/2014, -0.07%, -0.07%, -0.45%
01/24/2014, -1.42%, -1.42%, -1.36%
01/27/2014, -1.89%, -1.89%, -0.48%
01/28/2014, -1.41%, -1.41%, 0.5%
01/29/2014, -1.98%, -1.98%, -0.59%
01/30/2014, -1.28%, -1.28%, 0.72%
01/31/2014, -1.66%, -1.66%, -0.39%
02/03/2014, -3.01%, -1.4%, -1.4%
02/04/2014, -2.6%, -0.98%, 0.44%
02/05/2014, -2.8%, -1.17%, -0.2%
02/06/2014, -2.03%, -0.38%, 0.81%
02/07/2014, -1.18%, 0.5%, 0.88%
02/10/2014, -1.07%, 0.61%, 0.12%
02/11/2014, -0.47%, 1.24%, 0.62%
02/12/2014, -0.42%, 1.29%, 0.05%
02/13/2014, 0.05%, 1.77%, 0.48%
02/14/2014, 0.35%, 2.08%, 0.3%
02/18/2014, 0.58%, 2.32%, 0.23%
02/19/2014, 0.12%, 1.84%, -0.46%
02/20/2014, 0.51%, 2.25%, 0.4%
02/21/2014, 0.48%, 2.22%, -0.03%
02/24/2014, 0.87%, 2.62%, 0.39%
02/25/2014, 0.89%, 2.64%, 0.02%
02/26/2014, 0.97%, 2.71%, 0.07%
02/27/2014, 1.36%, 3.12%, 0.39%
02/28/2014, 1.47%, 3.23%, 0.11%
03/03/2014, 1.02%, -0.44%, -0.44%
03/04/2014, 1.92%, 0.45%, 0.89%
03/05/2014, 1.94%, 0.47%, 0.02%
03/06/2014, 1.99%, 0.52%, 0.05%
03/07/2014, 1.9%, 0.42%, -0.09%
03/10/2014, 1.8%, 0.33%, -0.1%
03/11/2014, 1.43%, -0.04%, -0.36%
03/12/2014, 1.53%, 0.06%, 0.1%
03/13/2014, 0.87%, -0.59%, -0.64%
03/14/2014, 0.73%, -0.73%, -0.14%
03/17/2014, 1.26%, -0.2%, 0.53%
03/18/2014, 1.83%, 0.35%, 0.56%
03/19/2014, 1.2%, -0.27%, -0.62%
03/20/2014, 1.46%, -0.01%, 0.26%
03/21/2014, 1.34%, -0.12%, -0.11%
03/24/2014, 0.72%, -0.74%, -0.61%
03/25/2014, 0.98%, -0.48%, 0.26%
03/26/2014, 0.55%, -0.9%, -0.42%
03/27/2014, 0.52%, -0.93%, -0.03%
03/28/2014, 0.75%, -0.7%, 0.24%
03/31/2014, 1.36%, -0.1%, 0.6%
04/01/2014, 1.85%, 0.48%, 0.48%
04/02/2014, 1.98%, 0.61%, 0.13%
04/03/2014, 1.83%, 0.46%, -0.15%
04/04/2014, 1.09%, -0.27%, -0.72%
04/07/2014, 0.42%, -0.93%, -0.66%
04/08/2014, 0.71%, -0.64%, 0.3%
04/09/2014, 1.48%, 0.11%, 0.76%
04/10/2014, 0.17%, -1.17%, -1.28%
04/11/2014, -0.43%, -1.76%, -0.61%
04/14/2014, -0.02%, -1.36%, 0.42%
04/15/2014, 0.36%, -0.99%, 0.38%
04/16/2014, 1.03%, -0.33%, 0.67%
04/17/2014, 1.02%, -0.34%, -0%
04/21/2014, 1.26%, -0.1%, 0.24%
04/22/2014, 1.65%, 0.29%, 0.39%
04/23/2014, 1.49%, 0.12%, -0.16%
04/24/2014, 1.59%, 0.22%, 0.1%
04/25/2014, 0.97%, -0.39%, -0.61%
04/28/2014, 1.04%, -0.31%, 0.08%
04/29/2014, 1.38%, 0.02%, 0.34%
04/30/2014, 1.69%, 0.32%, 0.3%
05/01/2014, 1.82%, 0.13%, 0.13%
05/02/2014, 1.79%, 0.1%, -0.03%
05/05/2014, 1.84%, 0.15%, 0.05%
05/06/2014, 1.29%, -0.39%, -0.54%
05/07/2014, 1.63%, -0.05%, 0.34%
05/08/2014, 1.48%, -0.2%, -0.15%
05/09/2014, 1.58%, -0.11%, 0.1%
05/12/2014, 2.23%, 0.54%, 0.65%
05/13/2014, 2.29%, 0.6%, 0.06%
05/14/2014, 2.07%, 0.38%, -0.21%
05/15/2014, 1.55%, -0.14%, -0.52%
05/16/2014, 1.75%, 0.07%, 0.2%
05/19/2014, 2%, 0.31%, 0.24%
05/20/2014, 1.59%, -0.1%, -0.4%
05/21/2014, 2.04%, 0.35%, 0.45%
05/22/2014, 2.24%, 0.55%, 0.2%
05/23/2014, 2.6%, 0.9%, 0.35%
05/27/2014, 3.07%, 1.36%, 0.46%
05/28/2014, 3.07%, 1.36%, 0%
05/29/2014, 3.39%, 1.68%, 0.31%
05/30/2014, 3.4%, 1.69%, 0.01%
06/02/2014, 3.4%, -0%, -0%
06/03/2014, 3.27%, -0.13%, -0.12%
06/04/2014, 3.4%, -0%, 0.12%
06/05/2014, 3.97%, 0.55%, 0.55%
06/06/2014, 4.3%, 0.86%, 0.31%
06/09/2014, 4.36%, 0.93%, 0.06%
06/10/2014, 4.3%, 0.87%, -0.06%
06/11/2014, 4.06%, 0.64%, -0.22%
06/12/2014, 3.72%, 0.31%, -0.33%
06/13/2014, 3.89%, 0.47%, 0.16%
06/16/2014, 3.98%, 0.56%, 0.08%
06/17/2014, 4.07%, 0.64%, 0.09%
06/18/2014, 4.67%, 1.23%, 0.57%
06/19/2014, 4.72%, 1.27%, 0.04%
06/20/2014, 4.87%, 1.42%, 0.14%
06/23/2014, 4.5%, 1.06%, -0.35%
06/24/2014, 4.11%, 0.68%, -0.37%
06/25/2014, 4.47%, 1.03%, 0.34%
06/26/2014, 4.45%, 1.01%, -0.01%
06/27/2014, 4.63%, 1.18%, 0.17%
