Date, YTD, MTD, Day
01/02/2019, 0.06%, 0.06%, 0.06%
01/03/2019, -1.72%, -1.72%, -1.78%
01/04/2019, 1.06%, 1.06%, 2.84%
01/07/2019, 1.74%, 1.74%, 0.67%
01/08/2019, 2.59%, 2.59%, 0.83%
01/09/2019, 3.13%, 3.13%, 0.53%
01/10/2019, 3.53%, 3.53%, 0.38%
01/11/2019, 3.51%, 3.51%, -0.01%
01/14/2019, 3.02%, 3.02%, -0.48%
01/15/2019, 3.89%, 3.89%, 0.85%
01/16/2019, 4.15%, 4.15%, 0.25%
01/17/2019, 4.81%, 4.81%, 0.63%
01/18/2019, 5.91%, 5.91%, 1.04%
01/22/2019, 4.66%, 4.66%, -1.17%
01/23/2019, 4.82%, 4.82%, 0.16%
01/24/2019, 5.07%, 5.07%, 0.24%
01/25/2019, 5.92%, 5.92%, 0.8%
01/28/2019, 5.27%, 5.27%, -0.6%
01/29/2019, 5.21%, 5.21%, -0.06%
01/30/2019, 6.54%, 6.54%, 1.26%
01/31/2019, 7.34%, 7.34%, 0.75%
02/01/2019, 7.42%, 0.06%, 0.06%
02/04/2019, 8.02%, 0.62%, 0.55%
02/05/2019, 8.5%, 1.06%, 0.45%
02/06/2019, 8.27%, 0.85%, -0.21%
02/07/2019, 7.46%, 0.11%, -0.74%
02/08/2019, 7.52%, 0.16%, 0.05%
02/11/2019, 7.63%, 0.26%, 0.1%
02/12/2019, 8.78%, 1.32%, 1.06%
02/13/2019, 9.01%, 1.53%, 0.2%
02/14/2019, 8.88%, 1.41%, -0.11%
02/15/2019, 9.92%, 2.37%, 0.95%
02/19/2019, 10.13%, 2.57%, 0.19%
02/20/2019, 10.33%, 2.75%, 0.18%
02/21/2019, 9.98%, 2.42%, -0.32%
02/22/2019, 10.65%, 3.05%, 0.61%
02/25/2019, 10.78%, 3.17%, 0.11%
02/26/2019, 10.71%, 3.1%, -0.06%
02/27/2019, 10.67%, 3.06%, -0.04%
02/28/2019, 10.38%, 2.79%, -0.26%
03/01/2019, 10.96%, 0.51%, 0.51%
03/04/2019, 10.57%, 0.17%, -0.34%
03/05/2019, 10.47%, 0.09%, -0.08%
03/06/2019, 9.77%, -0.54%, -0.63%
03/07/2019, 9.04%, -1.19%, -0.65%
03/08/2019, 8.84%, -1.36%, -0.18%
03/11/2019, 10.19%, -0.16%, 1.22%
03/12/2019, 10.49%, 0.11%, 0.27%
03/13/2019, 11.11%, 0.66%, 0.55%
03/14/2019, 10.98%, 0.55%, -0.12%
03/15/2019, 11.49%, 1.01%, 0.46%
03/18/2019, 11.91%, 1.38%, 0.36%
03/19/2019, 11.85%, 1.33%, -0.05%
03/20/2019, 11.6%, 1.11%, -0.21%
03/21/2019, 12.59%, 1.99%, 0.87%
03/22/2019, 10.18%, -0.15%, -2.09%
03/25/2019, 10.16%, -0.17%, -0.02%
03/26/2019, 10.87%, 0.47%, 0.64%
03/27/2019, 10.47%, 0.11%, -0.35%
03/28/2019, 10.86%, 0.46%, 0.35%
03/29/2019, 11.45%, 0.98%, 0.52%
04/01/2019, 12.5%, 0.93%, 0.93%
04/02/2019, 12.51%, 0.94%, 0.01%
04/03/2019, 12.79%, 1.18%, 0.24%
04/04/2019, 12.95%, 1.33%, 0.15%
04/05/2019, 13.46%, 1.77%, 0.44%
04/08/2019, 13.52%, 1.83%, 0.06%
04/09/2019, 12.93%, 1.31%, -0.51%
04/10/2019, 13.41%, 1.74%, 0.42%
04/11/2019, 13.36%, 1.69%, -0.05%
04/12/2019, 13.96%, 2.22%, 0.52%
04/15/2019, 13.9%, 2.16%, -0.05%
04/16/2019, 13.93%, 2.18%, 0.02%
04/17/2019, 13.64%, 1.93%, -0.25%
04/18/2019, 13.78%, 2.06%, 0.13%
04/22/2019, 13.8%, 2.07%, 0.01%
04/23/2019, 14.7%, 2.87%, 0.78%
04/24/2019, 14.49%, 2.68%, -0.17%
04/25/2019, 14.36%, 2.57%, -0.11%
04/26/2019, 14.92%, 3.06%, 0.48%
04/29/2019, 15.04%, 3.17%, 0.1%
04/30/2019, 15.13%, 3.25%, 0.08%
05/01/2019, 14.37%, -0.64%, -0.64%
05/02/2019, 14.2%, -0.79%, -0.16%
05/03/2019, 15.25%, 0.11%, 0.91%
