Date, YTD, MTD, Day
01/02/2018, 0.64%, 0.64%, 0.64%
01/03/2018, 1.06%, 1.06%, 0.42%
01/04/2018, 1.57%, 1.57%, 0.5%
01/05/2018, 2.06%, 2.06%, 0.47%
01/08/2018, 2.12%, 2.12%, 0.06%
01/09/2018, 2.07%, 2.07%, -0.04%
01/10/2018, 1.94%, 1.94%, -0.13%
01/11/2018, 2.48%, 2.48%, 0.53%
01/12/2018, 3.05%, 3.05%, 0.55%
01/16/2018, 2.93%, 2.93%, -0.11%
01/17/2018, 3.48%, 3.48%, 0.52%
01/18/2018, 3.24%, 3.24%, -0.23%
01/19/2018, 3.64%, 3.64%, 0.37%
01/22/2018, 4.19%, 4.19%, 0.52%
01/23/2018, 4.48%, 4.48%, 0.28%
01/24/2018, 4.53%, 4.53%, 0.04%
01/25/2018, 4.51%, 4.51%, -0.01%
01/26/2018, 5.24%, 5.24%, 0.69%
01/29/2018, 4.55%, 4.55%, -0.65%
01/30/2018, 3.7%, 3.7%, -0.81%
01/31/2018, 3.76%, 3.76%, 0.06%
02/01/2018, 3.71%, -0.05%, -0.05%
02/02/2018, 1.99%, -1.69%, -1.64%
02/05/2018, -0.77%, -4.3%, -2.66%
02/06/2018, 0.14%, -3.43%, 0.92%
02/07/2018, -0.57%, -4.11%, -0.71%
02/08/2018, -2.78%, -6.21%, -2.21%
02/09/2018, -2.13%, -5.6%, 0.66%
02/12/2018, -1.25%, -4.76%, 0.9%
02/13/2018, -1.12%, -4.65%, 0.13%
02/14/2018, -0%, -3.59%, 1.13%
02/15/2018, 0.83%, -2.79%, 0.83%
02/16/2018, 0.88%, -2.74%, 0.05%
02/20/2018, 0.35%, -3.25%, -0.53%
02/21/2018, 0.05%, -3.54%, -0.3%
02/22/2018, 0.15%, -3.44%, 0.1%
02/23/2018, 1.22%, -2.42%, 1.06%
02/26/2018, 1.91%, -1.77%, 0.67%
02/27/2018, 0.81%, -2.81%, -1.07%
02/28/2018, -0.04%, -3.62%, -0.84%
03/01/2018, -0.73%, -0.69%, -0.69%
03/02/2018, -0.51%, -0.46%, 0.22%
03/05/2018, 0%, 0.04%, 0.51%
03/06/2018, 0.37%, 0.4%, 0.36%
03/07/2018, 0.39%, 0.43%, 0.03%
03/08/2018, 0.64%, 0.67%, 0.25%
03/09/2018, 1.59%, 1.61%, 0.92%
03/12/2018, 1.65%, 1.67%, 0.06%
03/13/2018, 1.23%, 1.26%, -0.4%
03/14/2018, 1.08%, 1.11%, -0.15%
03/15/2018, 0.99%, 1.02%, -0.09%
03/16/2018, 1.03%, 1.06%, 0.04%
03/19/2018, 0.12%, 0.15%, -0.89%
03/20/2018, 0.24%, 0.27%, 0.12%
03/21/2018, 0.16%, 0.2%, -0.07%
03/22/2018, -1.43%, -1.38%, -1.58%
03/23/2018, -2.77%, -2.71%, -1.35%
03/26/2018, -1.14%, -1.09%, 1.67%
03/27/2018, -2.06%, -2%, -0.92%
03/28/2018, -2.09%, -2.03%, -0.04%
03/29/2018, -1.18%, -1.13%, 0.93%
04/02/2018, -2.5%, -1.33%, -1.33%
04/03/2018, -1.78%, -0.6%, 0.74%
04/04/2018, -1.38%, -0.2%, 0.4%
04/05/2018, -0.87%, 0.31%, 0.52%
04/06/2018, -1.94%, -0.76%, -1.07%
04/09/2018, -1.56%, -0.38%, 0.39%
04/10/2018, -0.51%, 0.68%, 1.07%
04/11/2018, -0.8%, 0.39%, -0.29%
04/12/2018, -0.44%, 0.75%, 0.36%
04/13/2018, -0.63%, 0.56%, -0.19%
04/16/2018, -0.23%, 0.96%, 0.4%
04/17/2018, 0.3%, 1.49%, 0.53%
04/18/2018, 0.48%, 1.67%, 0.17%
04/19/2018, 0.12%, 1.31%, -0.35%
04/20/2018, -0.47%, 0.71%, -0.59%
04/23/2018, -0.62%, 0.56%, -0.15%
04/24/2018, -1.28%, -0.11%, -0.66%
04/25/2018, -1.38%, -0.21%, -0.1%
04/26/2018, -0.79%, 0.39%, 0.6%
04/27/2018, -0.61%, 0.58%, 0.19%
04/30/2018, -1%, 0.18%, -0.39%
05/01/2018, -1.05%, -0.04%, -0.04%
05/02/2018, -1.35%, -0.35%, -0.3%
05/03/2018, -1.41%, -0.41%, -0.06%
05/04/2018, -0.81%, 0.2%, 0.61%
05/07/2018, -0.67%, 0.34%, 0.14%
05/08/2018, -0.66%, 0.34%, 0.01%
05/09/2018, -0.22%, 0.78%, 0.43%
05/10/2018, 0.47%, 1.48%, 0.69%
05/11/2018, 0.65%, 1.66%, 0.17%
05/14/2018, 0.7%, 1.71%, 0.05%
05/15/2018, 0.03%, 1.04%, -0.66%
05/16/2018, 0.27%, 1.27%, 0.23%
05/17/2018, 0.22%, 1.22%, -0.06%
05/18/2018, 0.07%, 1.08%, -0.14%
05/21/2018, 0.51%, 1.52%, 0.43%
05/22/2018, 0.37%, 1.37%, -0.14%
