Date, YTD, MTD, Day
01/03/2011, -0.12%, -0.12%, -0.12%
01/04/2011, -0.05%, -0.05%, 0.08%
01/05/2011, -0.56%, -0.56%, -0.52%
01/06/2011, -0.39%, -0.39%, 0.17%
01/07/2011, -0.05%, -0.05%, 0.35%
01/10/2011, 0.04%, 0.04%, 0.09%
01/11/2011, -0.12%, -0.12%, -0.16%
01/12/2011, -0.16%, -0.16%, -0.04%
01/13/2011, 0.11%, 0.11%, 0.26%
01/14/2011, 0.05%, 0.05%, -0.06%
01/18/2011, -0.03%, -0.03%, -0.08%
01/19/2011, 0%, 0%, 0.03%
01/20/2011, -0.37%, -0.37%, -0.38%
01/21/2011, -0.28%, -0.28%, 0.1%
01/24/2011, -0.24%, -0.24%, 0.03%
01/25/2011, 0.02%, 0.02%, 0.27%
01/26/2011, -0.21%, -0.21%, -0.24%
01/27/2011, -0.02%, -0.02%, 0.19%
01/28/2011, 0.07%, 0.07%, 0.09%
01/31/2011, -0.08%, -0.08%, -0.14%
02/01/2011, -0.26%, -0.18%, -0.18%
02/02/2011, -0.36%, -0.28%, -0.1%
02/03/2011, -0.61%, -0.54%, -0.26%
02/04/2011, -0.96%, -0.89%, -0.35%
02/07/2011, -0.93%, -0.86%, 0.03%
02/08/2011, -1.26%, -1.19%, -0.34%
02/09/2011, -1.01%, -0.94%, 0.26%
02/10/2011, -1.28%, -1.21%, -0.27%
02/11/2011, -0.98%, -0.9%, 0.3%
02/14/2011, -0.87%, -0.8%, 0.11%
02/15/2011, -0.8%, -0.73%, 0.07%
02/16/2011, -0.76%, -0.69%, 0.04%
02/17/2011, -0.56%, -0.49%, 0.2%
02/18/2011, -0.55%, -0.48%, 0.01%
02/22/2011, -0.31%, -0.24%, 0.25%
02/23/2011, -0.35%, -0.27%, -0.04%
02/24/2011, -0.26%, -0.18%, 0.09%
02/25/2011, -0.1%, -0.03%, 0.15%
02/28/2011, 0.01%, 0.09%, 0.12%
03/01/2011, 0.02%, 0.01%, 0.01%
03/02/2011, -0.23%, -0.25%, -0.26%
03/03/2011, -0.5%, -0.52%, -0.27%
03/04/2011, -0.18%, -0.19%, 0.33%
03/07/2011, -0.32%, -0.33%, -0.14%
03/08/2011, -0.45%, -0.47%, -0.14%
03/09/2011, -0.19%, -0.2%, 0.26%
03/10/2011, 0.15%, 0.15%, 0.35%
03/11/2011, 0.1%, 0.09%, -0.06%
03/14/2011, 0.15%, 0.15%, 0.06%
03/15/2011, 0.18%, 0.18%, 0.03%
03/16/2011, 0.45%, 0.45%, 0.27%
03/17/2011, 0.33%, 0.33%, -0.12%
03/18/2011, 0.36%, 0.36%, 0.03%
03/21/2011, 0.18%, 0.17%, -0.19%
03/22/2011, 0.07%, 0.06%, -0.11%
03/23/2011, 0.08%, 0.08%, 0.01%
03/24/2011, -0.07%, -0.08%, -0.15%
03/25/2011, -0.23%, -0.24%, -0.16%
03/28/2011, -0.24%, -0.25%, -0.01%
03/29/2011, -0.39%, -0.4%, -0.14%
03/30/2011, -0.16%, -0.18%, 0.22%
03/31/2011, -0.26%, -0.27%, -0.09%
04/01/2011, -0.23%, 0.03%, 0.03%
04/04/2011, -0.04%, 0.21%, 0.19%
04/05/2011, -0.31%, -0.05%, -0.27%
04/06/2011, -0.48%, -0.22%, -0.17%
04/07/2011, -0.49%, -0.23%, -0.01%
04/08/2011, -0.59%, -0.34%, -0.11%
04/11/2011, -0.61%, -0.36%, -0.02%
04/12/2011, -0.3%, -0.04%, 0.32%
04/13/2011, -0.21%, 0.05%, 0.1%
04/14/2011, -0.29%, -0.03%, -0.09%
04/15/2011, 0.09%, 0.35%, 0.38%
04/18/2011, 0.2%, 0.47%, 0.12%
04/19/2011, 0.32%, 0.58%, 0.12%
04/20/2011, 0.22%, 0.48%, -0.1%
04/21/2011, 0.25%, 0.51%, 0.03%
04/25/2011, 0.42%, 0.68%, 0.17%
04/26/2011, 0.65%, 0.91%, 0.22%
04/27/2011, 0.6%, 0.85%, -0.06%
04/28/2011, 0.8%, 1.05%, 0.2%
04/29/2011, 0.9%, 1.15%, 0.1%
05/02/2011, 0.88%, -0.01%, -0.01%
05/03/2011, 1.03%, 0.14%, 0.15%
05/04/2011, 1.08%, 0.19%, 0.05%
05/05/2011, 1.3%, 0.41%, 0.22%
05/06/2011, 1.33%, 0.43%, 0.02%
05/09/2011, 1.36%, 0.46%, 0.03%
05/10/2011, 1.13%, 0.24%, -0.22%
05/11/2011, 1.25%, 0.36%, 0.12%
05/12/2011, 1.18%, 0.29%, -0.07%
05/13/2011, 1.31%, 0.42%, 0.13%
05/16/2011, 1.37%, 0.48%, 0.06%
05/17/2011, 1.54%, 0.65%, 0.17%
05/18/2011, 1.33%, 0.43%, -0.22%
05/19/2011, 1.34%, 0.45%, 0.01%
05/20/2011, 1.39%, 0.5%, 0.05%
05/23/2011, 1.41%, 0.52%, 0.02%
05/24/2011, 1.4%, 0.52%, -0%
05/25/2011, 1.43%, 0.54%, 0.02%
05/26/2011, 1.73%, 0.83%, 0.29%
05/27/2011, 1.66%, 0.77%, -0.06%
05/31/2011, 1.81%, 0.91%, 0.14%
06/01/2011, 2.05%, 0.24%, 0.24%
06/02/2011, 1.69%, -0.12%, -0.36%
06/03/2011, 1.82%, 0.01%, 0.13%
06/06/2011, 1.67%, -0.13%, -0.15%
06/07/2011, 1.85%, 0.05%, 0.18%
06/08/2011, 1.91%, 0.11%, 0.06%
06/09/2011, 1.68%, -0.12%, -0.23%
06/10/2011, 1.69%, -0.11%, 0.01%
06/13/2011, 1.6%, -0.19%, -0.09%
06/14/2011, 1.22%, -0.57%, -0.37%
06/15/2011, 1.58%, -0.21%, 0.35%
06/16/2011, 1.67%, -0.12%, 0.09%
06/17/2011, 1.59%, -0.2%, -0.07%
06/20/2011, 1.62%, -0.18%, 0.02%
06/21/2011, 1.61%, -0.19%, -0.01%
06/22/2011, 1.66%, -0.13%, 0.06%
06/23/2011, 1.81%, 0.01%, 0.14%
06/24/2011, 1.85%, 0.05%, 0.04%
06/27/2011, 1.62%, -0.17%, -0.22%
06/28/2011, 1.24%, -0.55%, -0.37%
06/29/2011, 1.11%, -0.69%, -0.13%
06/30/2011, 1.07%, -0.72%, -0.04%
07/01/2011, 1.06%, -0.02%, -0.02%
07/05/2011, 1.32%, 0.25%, 0.26%
07/06/2011, 1.42%, 0.34%, 0.09%
07/07/2011, 1.3%, 0.22%, -0.12%
07/08/2011, 1.71%, 0.63%, 0.41%
07/11/2011, 1.96%, 0.88%, 0.25%
07/12/2011, 1.93%, 0.86%, -0.02%
07/13/2011, 2.05%, 0.97%, 0.11%
07/14/2011, 1.74%, 0.66%, -0.3%
07/15/2011, 1.86%, 0.78%, 0.12%
07/18/2011, 1.72%, 0.64%, -0.14%
07/19/2011, 1.98%, 0.9%, 0.26%
07/20/2011, 1.81%, 0.73%, -0.17%
07/21/2011, 1.69%, 0.61%, -0.11%
07/22/2011, 1.88%, 0.8%, 0.19%
07/25/2011, 1.67%, 0.59%, -0.21%
07/26/2011, 1.83%, 0.75%, 0.16%
07/27/2011, 1.54%, 0.47%, -0.28%
07/28/2011, 1.7%, 0.63%, 0.16%
07/29/2011, 2.21%, 1.14%, 0.5%
08/01/2011, 2.46%, 0.24%, 0.24%
08/02/2011, 2.86%, 0.64%, 0.39%
08/03/2011, 2.88%, 0.66%, 0.02%
08/04/2011, 3.25%, 1.02%, 0.35%
08/05/2011, 2.52%, 0.3%, -0.71%
08/08/2011, 2.64%, 0.42%, 0.09%
08/09/2011, 3.13%, 0.9%, 0.51%
08/10/2011, 3.56%, 1.32%, 0.39%
08/11/2011, 2.78%, 0.56%, -0.71%
08/12/2011, 3.16%, 0.94%, 0.38%
08/15/2011, 3.09%, 0.87%, -0.06%
08/16/2011, 3.31%, 1.08%, 0.21%
08/17/2011, 3.58%, 1.35%, 0.26%
08/18/2011, 3.54%, 1.31%, -0.06%
08/19/2011, 3.38%, 1.15%, -0.17%
08/22/2011, 3.29%, 1.06%, -0.08%
08/23/2011, 3.09%, 0.86%, -0.17%
08/24/2011, 2.52%, 0.3%, -0.55%
08/25/2011, 2.62%, 0.4%, 0.09%
08/26/2011, 2.87%, 0.65%, 0.26%
08/29/2011, 2.75%, 0.53%, -0.11%
08/30/2011, 3.12%, 0.89%, 0.36%
08/31/2011, 3.05%, 0.83%, -0.06%
09/01/2011, 3.35%, 0.29%, 0.29%
09/02/2011, 3.68%, 0.59%, 0.3%
09/06/2011, 3.72%, 0.63%, 0.04%
09/07/2011, 3.51%, 0.43%, -0.19%
09/08/2011, 3.63%, 0.55%, 0.11%
09/09/2011, 3.68%, 0.59%, 0.03%
09/12/2011, 3.52%, 0.44%, -0.15%
09/13/2011, 3.39%, 0.32%, -0.12%
09/14/2011, 3.46%, 0.38%, 0.07%
09/15/2011, 3.27%, 0.2%, -0.17%
09/16/2011, 3.38%, 0.31%, 0.11%
09/19/2011, 3.68%, 0.6%, 0.29%
09/20/2011, 3.66%, 0.58%, -0.02%
09/21/2011, 3.88%, 0.78%, 0.19%
09/22/2011, 4.06%, 0.95%, 0.15%
09/23/2011, 3.65%, 0.55%, -0.39%
09/26/2011, 3.38%, 0.3%, -0.24%
09/27/2011, 3.09%, 0.01%, -0.28%
09/28/2011, 2.98%, -0.09%, -0.11%
09/29/2011, 3.02%, -0.05%, 0.05%
09/30/2011, 3.27%, 0.17%, 0.22%
10/03/2011, 3.48%, 0.19%, 0.19%
10/04/2011, 3.23%, -0.04%, -0.22%
10/05/2011, 3.13%, -0.12%, -0.08%
10/06/2011, 2.78%, -0.45%, -0.33%
10/07/2011, 2.55%, -0.67%, -0.22%
10/10/2011, 2.35%, -0.83%, -0.17%
10/11/2011, 2.45%, -0.74%, 0.09%
10/12/2011, 2.41%, -0.77%, -0.03%
10/13/2011, 2.58%, -0.61%, 0.16%
10/14/2011, 2.48%, -0.69%, -0.09%
10/17/2011, 2.74%, -0.46%, 0.24%
10/18/2011, 2.75%, -0.43%, 0.02%
10/19/2011, 2.77%, -0.42%, 0.02%
10/20/2011, 2.7%, -0.49%, -0.07%
10/21/2011, 2.7%, -0.47%, 0.01%
10/24/2011, 2.78%, -0.38%, 0.08%
10/25/2011, 3.22%, 0.02%, 0.42%
10/26/2011, 3%, -0.17%, -0.2%
10/27/2011, 2.74%, -0.4%, -0.25%
10/28/2011, 3.09%, -0.05%, 0.35%
10/31/2011, 3.68%, 0.48%, 0.56%
11/01/2011, 4.07%, 0.37%, 0.37%
11/02/2011, 3.98%, 0.28%, -0.09%
11/03/2011, 3.8%, 0.12%, -0.16%
11/04/2011, 3.87%, 0.18%, 0.06%
11/07/2011, 3.98%, 0.29%, 0.11%
11/08/2011, 3.68%, 0%, -0.29%
11/09/2011, 3.75%, 0.07%, 0.07%
11/10/2011, 3.52%, -0.15%, -0.22%
11/11/2011, 3.44%, -0.23%, -0.07%
11/14/2011, 3.57%, -0.1%, 0.12%
11/15/2011, 3.51%, -0.16%, -0.06%
11/16/2011, 3.61%, -0.07%, 0.09%
11/17/2011, 3.53%, -0.15%, -0.08%
11/18/2011, 3.35%, -0.33%, -0.17%
11/21/2011, 3.34%, -0.34%, -0.01%
11/22/2011, 3.41%, -0.27%, 0.06%
11/23/2011, 3.39%, -0.3%, -0.03%
11/25/2011, 3.02%, -0.66%, -0.36%
11/28/2011, 3.25%, -0.43%, 0.25%
11/29/2011, 3.08%, -0.59%, -0.16%
11/30/2011, 3.12%, -0.54%, 0.05%
12/01/2011, 3.01%, -0.1%, -0.1%
12/02/2011, 3.37%, 0.25%, 0.35%
12/05/2011, 3.43%, 0.3%, 0.05%
12/06/2011, 3.34%, 0.22%, -0.09%
12/07/2011, 3.52%, 0.4%, 0.18%
12/08/2011, 3.59%, 0.46%, 0.06%
12/09/2011, 3.32%, 0.2%, -0.25%
12/12/2011, 3.42%, 0.29%, 0.09%
12/13/2011, 3.55%, 0.41%, 0.12%
12/14/2011, 3.76%, 0.61%, 0.2%
12/15/2011, 3.69%, 0.55%, -0.07%
12/16/2011, 3.89%, 0.74%, 0.19%
12/19/2011, 4.01%, 0.85%, 0.11%
12/20/2011, 3.67%, 0.53%, -0.31%
12/21/2011, 3.41%, 0.28%, -0.25%
12/22/2011, 3.09%, -0.03%, -0.3%
12/23/2011, 2.86%, -0.25%, -0.22%
12/27/2011, 2.95%, -0.16%, 0.09%
12/28/2011, 3.24%, 0.12%, 0.28%
12/29/2011, 3.39%, 0.26%, 0.14%
12/30/2011, 3.46%, 0.33%, 0.07%
