Date, YTD, MTD, Day
01/02/2015, -0.01%, -0.01%, -0.01%
01/05/2015, -1.39%, -1.39%, -1.38%
01/06/2015, -2.07%, -2.07%, -0.7%
01/07/2015, -1.17%, -1.17%, 0.92%
01/08/2015, 0.14%, 0.14%, 1.33%
01/09/2015, -0.44%, -0.44%, -0.57%
01/12/2015, -0.96%, -0.96%, -0.53%
01/13/2015, -1.07%, -1.07%, -0.11%
01/14/2015, -1.45%, -1.45%, -0.39%
01/15/2015, -2.04%, -2.04%, -0.61%
01/16/2015, -1.1%, -1.1%, 0.97%
01/20/2015, -0.99%, -0.99%, 0.11%
01/21/2015, -0.66%, -0.66%, 0.33%
01/22/2015, 0.48%, 0.48%, 1.16%
01/23/2015, 0.18%, 0.18%, -0.3%
01/26/2015, 0.54%, 0.54%, 0.35%
01/27/2015, -0.32%, -0.32%, -0.85%
01/28/2015, -1.28%, -1.28%, -0.97%
01/29/2015, -0.6%, -0.6%, 0.7%
01/30/2015, -1.56%, -1.56%, -0.97%
02/02/2015, -0.65%, 0.93%, 0.93%
02/03/2015, 0.44%, 2.06%, 1.11%
02/04/2015, 0.13%, 1.74%, -0.31%
02/05/2015, 0.97%, 2.6%, 0.84%
02/06/2015, 0.53%, 2.15%, -0.44%
02/09/2015, 0.18%, 1.79%, -0.35%
02/10/2015, 0.9%, 2.54%, 0.73%
02/11/2015, 0.88%, 2.52%, -0.03%
02/12/2015, 1.72%, 3.38%, 0.84%
02/13/2015, 2.09%, 3.75%, 0.35%
02/17/2015, 2.16%, 3.83%, 0.07%
02/18/2015, 2.27%, 3.95%, 0.11%
02/19/2015, 2.18%, 3.86%, -0.09%
02/20/2015, 2.7%, 4.38%, 0.5%
02/23/2015, 2.7%, 4.38%, 0%
02/24/2015, 2.99%, 4.68%, 0.28%
02/25/2015, 3.03%, 4.71%, 0.04%
02/26/2015, 2.85%, 4.53%, -0.17%
02/27/2015, 2.66%, 4.33%, -0.18%
03/02/2015, 3.04%, 0.37%, 0.37%
03/03/2015, 2.66%, -0%, -0.37%
03/04/2015, 2.31%, -0.34%, -0.33%
03/05/2015, 2.43%, -0.22%, 0.12%
03/06/2015, 1.2%, -1.42%, -1.2%
03/09/2015, 1.51%, -1.12%, 0.3%
03/10/2015, 0.22%, -2.37%, -1.26%
03/11/2015, 0.22%, -2.36%, 0.01%
03/12/2015, 1.26%, -1.36%, 1.03%
03/13/2015, 0.75%, -1.85%, -0.5%
03/16/2015, 1.8%, -0.83%, 1.04%
03/17/2015, 1.62%, -1%, -0.17%
03/18/2015, 2.8%, 0.14%, 1.15%
03/19/2015, 2.36%, -0.28%, -0.42%
03/20/2015, 3.21%, 0.54%, 0.83%
03/23/2015, 3.13%, 0.46%, -0.08%
03/24/2015, 2.39%, -0.26%, -0.72%
03/25/2015, 1.15%, -1.46%, -1.21%
03/26/2015, 0.86%, -1.75%, -0.29%
03/27/2015, 1.15%, -1.46%, 0.29%
03/30/2015, 2.09%, -0.55%, 0.93%
03/31/2015, 1.45%, -1.17%, -0.62%
04/01/2015, 1.31%, -0.14%, -0.14%
04/02/2015, 1.62%, 0.16%, 0.3%
04/06/2015, 2.19%, 0.72%, 0.55%
04/07/2015, 2.01%, 0.55%, -0.17%
04/08/2015, 2.33%, 0.86%, 0.31%
04/09/2015, 2.54%, 1.06%, 0.2%
04/10/2015, 2.94%, 1.46%, 0.39%
04/13/2015, 2.64%, 1.16%, -0.29%
04/14/2015, 2.82%, 1.35%, 0.18%
04/15/2015, 3.28%, 1.79%, 0.44%
04/16/2015, 3.25%, 1.77%, -0.02%
04/17/2015, 2.29%, 0.82%, -0.93%
04/20/2015, 2.91%, 1.43%, 0.61%
04/21/2015, 2.87%, 1.39%, -0.04%
04/22/2015, 3.17%, 1.68%, 0.28%
04/23/2015, 3.46%, 1.97%, 0.28%
04/24/2015, 3.62%, 2.13%, 0.16%
04/27/2015, 3.26%, 1.77%, -0.35%
04/28/2015, 3.41%, 1.92%, 0.15%
04/29/2015, 2.97%, 1.48%, -0.43%
04/30/2015, 2.07%, 0.6%, -0.87%
05/01/2015, 2.78%, 0.7%, 0.7%
05/04/2015, 2.97%, 0.88%, 0.19%
05/05/2015, 1.95%, -0.11%, -0.99%
05/06/2015, 1.68%, -0.38%, -0.27%
05/07/2015, 1.99%, -0.08%, 0.31%
05/08/2015, 3.1%, 1.01%, 1.08%
05/11/2015, 2.64%, 0.55%, -0.45%
05/12/2015, 2.43%, 0.35%, -0.2%
05/13/2015, 2.45%, 0.37%, 0.02%
05/14/2015, 3.35%, 1.24%, 0.87%
05/15/2015, 3.54%, 1.43%, 0.18%
05/18/2015, 3.74%, 1.63%, 0.19%
05/19/2015, 3.58%, 1.47%, -0.15%
05/20/2015, 3.56%, 1.46%, -0.02%
05/21/2015, 3.83%, 1.72%, 0.26%
05/22/2015, 3.6%, 1.49%, -0.22%
05/26/2015, 2.77%, 0.69%, -0.79%
05/27/2015, 3.51%, 1.41%, 0.72%
05/28/2015, 3.41%, 1.32%, -0.1%
05/29/2015, 2.88%, 0.8%, -0.51%
06/01/2015, 2.96%, 0.08%, 0.08%
06/02/2015, 2.88%, -0.01%, -0.08%
06/03/2015, 3.05%, 0.16%, 0.17%
06/04/2015, 2.37%, -0.49%, -0.65%
06/05/2015, 2.18%, -0.68%, -0.18%
06/08/2015, 1.71%, -1.13%, -0.46%
06/09/2015, 1.63%, -1.21%, -0.08%
06/10/2015, 2.6%, -0.28%, 0.94%
06/11/2015, 2.87%, -0.01%, 0.26%
06/12/2015, 2.32%, -0.54%, -0.53%
06/15/2015, 1.95%, -0.9%, -0.36%
