Date, YTD, MTD, Day
01/03/2017, 0.45%, 0.45%, 0.45%
01/04/2017, 1.02%, 1.02%, 0.57%
01/05/2017, 1.46%, 1.46%, 0.43%
01/06/2017, 1.29%, 1.29%, -0.17%
01/09/2017, 1.2%, 1.2%, -0.09%
01/10/2017, 1.26%, 1.26%, 0.06%
01/11/2017, 1.6%, 1.6%, 0.33%
01/12/2017, 1.54%, 1.54%, -0.06%
01/13/2017, 1.67%, 1.67%, 0.13%
01/17/2017, 1.6%, 1.6%, -0.06%
01/18/2017, 1.34%, 1.34%, -0.26%
01/19/2017, 1.11%, 1.11%, -0.23%
01/20/2017, 1.36%, 1.36%, 0.24%
01/23/2017, 1.49%, 1.49%, 0.13%
01/24/2017, 1.79%, 1.79%, 0.29%
01/25/2017, 2.2%, 2.2%, 0.4%
01/26/2017, 2.11%, 2.11%, -0.08%
01/27/2017, 2.07%, 2.07%, -0.05%
01/30/2017, 1.65%, 1.65%, -0.4%
01/31/2017, 1.8%, 1.8%, 0.14%
02/01/2017, 1.84%, 0.04%, 0.04%
02/02/2017, 1.89%, 0.09%, 0.04%
02/03/2017, 2.31%, 0.5%, 0.41%
02/06/2017, 2.19%, 0.38%, -0.12%
02/07/2017, 2.16%, 0.36%, -0.02%
02/08/2017, 2.4%, 0.59%, 0.23%
02/09/2017, 2.59%, 0.77%, 0.18%
02/10/2017, 2.82%, 1%, 0.22%
02/13/2017, 3.1%, 1.26%, 0.26%
02/14/2017, 3.15%, 1.32%, 0.05%
02/15/2017, 3.37%, 1.53%, 0.2%
02/16/2017, 3.47%, 1.63%, 0.1%
02/17/2017, 3.49%, 1.65%, 0.02%
02/21/2017, 3.81%, 1.96%, 0.3%
02/22/2017, 3.81%, 1.96%, 0%
02/23/2017, 3.86%, 2.02%, 0.06%
02/24/2017, 3.83%, 1.99%, -0.02%
02/27/2017, 3.73%, 1.89%, -0.1%
02/28/2017, 3.58%, 1.75%, -0.14%
03/01/2017, 4.09%, 0.47%, 0.47%
03/02/2017, 3.61%, 0.01%, -0.45%
03/03/2017, 3.77%, 0.17%, 0.15%
03/06/2017, 3.53%, -0.06%, -0.23%
03/07/2017, 3.32%, -0.26%, -0.2%
03/08/2017, 2.99%, -0.58%, -0.32%
03/09/2017, 2.89%, -0.69%, -0.11%
03/10/2017, 3.25%, -0.34%, 0.35%
03/13/2017, 3.4%, -0.2%, 0.14%
03/14/2017, 3.16%, -0.43%, -0.23%
03/15/2017, 4.1%, 0.47%, 0.9%
03/16/2017, 4.22%, 0.59%, 0.11%
03/17/2017, 4.34%, 0.7%, 0.11%
03/20/2017, 4.37%, 0.74%, 0.04%
03/21/2017, 3.84%, 0.24%, -0.49%
03/22/2017, 3.91%, 0.31%, 0.07%
03/23/2017, 3.68%, 0.09%, -0.22%
03/24/2017, 3.77%, 0.17%, 0.08%
03/27/2017, 3.91%, 0.31%, 0.13%
03/28/2017, 4.16%, 0.54%, 0.23%
03/29/2017, 4.32%, 0.69%, 0.15%
03/30/2017, 4.23%, 0.6%, -0.08%
03/31/2017, 4.14%, 0.53%, -0.07%
04/03/2017, 4.16%, 0.02%, 0.02%
04/04/2017, 4.16%, 0.02%, 0%
