Date, YTD, MTD, Day
01/02/2015, 0.09%, 0.09%, 0.09%
01/05/2015, -0.6%, -0.6%, -0.69%
01/06/2015, -0.82%, -0.82%, -0.23%
01/07/2015, -0.37%, -0.37%, 0.47%
01/08/2015, 0.22%, 0.22%, 0.61%
01/09/2015, 0.05%, 0.05%, -0.17%
01/12/2015, -0.1%, -0.1%, -0.15%
01/13/2015, -0.07%, -0.07%, 0.02%
01/14/2015, -0.17%, -0.17%, -0.1%
01/15/2015, -0.1%, -0.1%, 0.07%
01/16/2015, 0.16%, 0.16%, 0.28%
01/20/2015, 0.33%, 0.33%, 0.16%
01/21/2015, 0.44%, 0.44%, 0.11%
01/22/2015, 0.9%, 0.9%, 0.47%
01/23/2015, 0.92%, 0.92%, 0.02%
01/26/2015, 1.13%, 1.13%, 0.21%
01/27/2015, 0.81%, 0.81%, -0.33%
01/28/2015, 0.52%, 0.52%, -0.29%
01/29/2015, 0.78%, 0.78%, 0.27%
01/30/2015, 0.45%, 0.45%, -0.34%
02/02/2015, 0.91%, 0.47%, 0.47%
02/03/2015, 1.34%, 0.91%, 0.43%
02/04/2015, 1.17%, 0.74%, -0.16%
02/05/2015, 1.56%, 1.14%, 0.38%
02/06/2015, 0.91%, 0.5%, -0.63%
02/09/2015, 0.71%, 0.3%, -0.19%
02/10/2015, 0.97%, 0.57%, 0.26%
02/11/2015, 0.89%, 0.48%, -0.08%
02/12/2015, 1.43%, 1.03%, 0.54%
02/13/2015, 1.6%, 1.21%, 0.16%
02/17/2015, 1.49%, 1.1%, -0.12%
02/18/2015, 1.73%, 1.33%, 0.23%
02/19/2015, 1.61%, 1.22%, -0.11%
02/20/2015, 1.91%, 1.52%, 0.29%
02/23/2015, 1.99%, 1.6%, 0.08%
02/24/2015, 2.36%, 1.97%, 0.37%
02/25/2015, 2.45%, 2.06%, 0.09%
02/26/2015, 2.17%, 1.78%, -0.28%
02/27/2015, 2.24%, 1.85%, 0.07%
03/02/2015, 2.17%, -0.08%, -0.08%
03/03/2015, 1.89%, -0.34%, -0.26%
03/04/2015, 1.7%, -0.53%, -0.19%
03/05/2015, 1.76%, -0.47%, 0.06%
03/06/2015, 0.84%, -1.36%, -0.89%
03/09/2015, 1.02%, -1.19%, 0.18%
03/10/2015, 0.35%, -1.82%, -0.65%
03/11/2015, 0.43%, -1.75%, 0.07%
03/12/2015, 0.99%, -1.21%, 0.56%
03/13/2015, 0.63%, -1.55%, -0.35%
03/16/2015, 1.28%, -0.93%, 0.64%
03/17/2015, 1.2%, -1.01%, -0.08%
03/18/2015, 2.29%, 0.04%, 1.07%
03/19/2015, 1.84%, -0.38%, -0.43%
03/20/2015, 2.54%, 0.29%, 0.68%
03/23/2015, 2.63%, 0.38%, 0.09%
03/24/2015, 2.4%, 0.15%, -0.23%
03/25/2015, 1.7%, -0.53%, -0.68%
03/26/2015, 1.29%, -0.92%, -0.4%
03/27/2015, 1.53%, -0.69%, 0.24%
03/30/2015, 1.95%, -0.28%, 0.41%
03/31/2015, 1.59%, -0.62%, -0.34%
04/01/2015, 1.81%, 0.22%, 0.22%
04/02/2015, 1.99%, 0.39%, 0.17%
04/06/2015, 2.37%, 0.76%, 0.37%
04/07/2015, 2.35%, 0.74%, -0.02%
04/08/2015, 2.58%, 0.96%, 0.21%
04/09/2015, 2.53%, 0.91%, -0.05%
04/10/2015, 2.76%, 1.14%, 0.22%
04/13/2015, 2.64%, 1.02%, -0.11%
04/14/2015, 2.9%, 1.27%, 0.25%
04/15/2015, 3.16%, 1.52%, 0.24%
04/16/2015, 3.21%, 1.58%, 0.05%
04/17/2015, 2.7%, 1.07%, -0.49%
04/20/2015, 2.85%, 1.22%, 0.15%
04/21/2015, 2.88%, 1.25%, 0.03%
04/22/2015, 2.88%, 1.25%, -0.01%
04/23/2015, 3.16%, 1.52%, 0.27%
04/24/2015, 3.39%, 1.75%, 0.22%
04/27/2015, 3.29%, 1.65%, -0.1%
04/28/2015, 3.25%, 1.61%, -0.05%
04/29/2015, 2.83%, 1.19%, -0.4%
04/30/2015, 2.35%, 0.73%, -0.45%
05/01/2015, 2.5%, 0.14%, 0.14%
05/04/2015, 2.5%, 0.13%, -0.01%
05/05/2015, 1.89%, -0.45%, -0.58%
05/06/2015, 1.67%, -0.67%, -0.22%
05/07/2015, 1.8%, -0.53%, 0.14%
05/08/2015, 2.6%, 0.23%, 0.76%
05/11/2015, 2.07%, -0.28%, -0.51%
05/12/2015, 1.97%, -0.39%, -0.1%
05/13/2015, 2.05%, -0.32%, 0.07%
05/14/2015, 2.61%, 0.23%, 0.54%
05/15/2015, 2.95%, 0.56%, 0.34%
05/18/2015, 2.79%, 0.4%, -0.16%
05/19/2015, 2.51%, 0.13%, -0.27%
05/20/2015, 2.56%, 0.18%, 0.05%
05/21/2015, 2.88%, 0.49%, 0.31%
05/22/2015, 2.63%, 0.25%, -0.24%
05/26/2015, 2.23%, -0.12%, -0.36%
05/27/2015, 2.63%, 0.26%, 0.38%
05/28/2015, 2.53%, 0.17%, -0.09%
05/29/2015, 2.19%, -0.15%, -0.32%
06/01/2015, 2.06%, -0.13%, -0.13%
06/02/2015, 1.91%, -0.28%, -0.15%
06/03/2015, 1.83%, -0.38%, -0.1%
06/04/2015, 1.52%, -0.66%, -0.28%
06/05/2015, 1.08%, -1.09%, -0.43%
06/08/2015, 0.92%, -1.24%, -0.15%
06/09/2015, 0.72%, -1.44%, -0.19%
06/10/2015, 1.22%, -0.97%, 0.48%
06/11/2015, 1.56%, -0.63%, 0.34%
06/12/2015, 1.21%, -0.97%, -0.33%
06/15/2015, 1%, -1.16%, -0.2%
06/16/2015, 1.27%, -0.9%, 0.27%
