Date, YTD, MTD, Day
01/03/2011, 0.34%, 0.34%, 0.34%
01/04/2011, 0.31%, 0.31%, -0.03%
01/05/2011, 0.05%, 0.05%, -0.26%
01/06/2011, -0.02%, -0.02%, -0.07%
01/07/2011, 0.05%, 0.05%, 0.07%
01/10/2011, 0.02%, 0.02%, -0.03%
01/11/2011, 0.18%, 0.18%, 0.16%
01/12/2011, 0.7%, 0.7%, 0.52%
01/13/2011, 0.84%, 0.84%, 0.14%
01/14/2011, 1.04%, 1.04%, 0.2%
01/18/2011, 1.12%, 1.12%, 0.07%
01/19/2011, 0.75%, 0.75%, -0.36%
01/20/2011, 0.28%, 0.28%, -0.46%
01/21/2011, 0.4%, 0.4%, 0.12%
01/24/2011, 0.69%, 0.69%, 0.28%
01/25/2011, 0.82%, 0.82%, 0.14%
01/26/2011, 0.96%, 0.96%, 0.13%
01/27/2011, 1.17%, 1.17%, 0.21%
01/28/2011, 0.42%, 0.42%, -0.73%
01/31/2011, 0.62%, 0.62%, 0.19%
02/01/2011, 1.32%, 0.69%, 0.69%
02/02/2011, 1.22%, 0.59%, -0.1%
02/03/2011, 1.11%, 0.48%, -0.12%
02/04/2011, 0.97%, 0.34%, -0.14%
02/07/2011, 1.19%, 0.56%, 0.21%
02/08/2011, 1.18%, 0.54%, -0.03%
02/09/2011, 1.16%, 0.52%, -0.01%
02/10/2011, 0.85%, 0.22%, -0.3%
02/11/2011, 1.23%, 0.59%, 0.37%
02/14/2011, 1.46%, 0.81%, 0.22%
02/15/2011, 1.36%, 0.72%, -0.09%
02/16/2011, 1.75%, 1.11%, 0.38%
02/17/2011, 2.05%, 1.4%, 0.29%
02/18/2011, 2.16%, 1.51%, 0.11%
02/22/2011, 1.27%, 0.63%, -0.83%
02/23/2011, 1.04%, 0.41%, -0.22%
02/24/2011, 1.05%, 0.43%, 0.02%
02/25/2011, 1.7%, 1.07%, 0.63%
02/28/2011, 2.06%, 1.42%, 0.34%
03/01/2011, 1.5%, -0.53%, -0.53%
03/02/2011, 1.47%, -0.56%, -0.03%
03/03/2011, 1.97%, -0.1%, 0.47%
03/04/2011, 1.93%, -0.13%, -0.03%
03/07/2011, 1.46%, -0.57%, -0.45%
03/08/2011, 1.66%, -0.4%, 0.18%
03/09/2011, 1.75%, -0.3%, 0.09%
03/10/2011, 1.02%, -0.98%, -0.68%
03/11/2011, 1.18%, -0.83%, 0.15%
03/14/2011, 0.83%, -1.17%, -0.34%
