Date,Price
12/31/2014,$51.60
01/02/2015,$51.57
01/05/2015,$50.66
01/06/2015,$50.17
01/07/2015,$50.77
01/08/2015,$51.66
01/09/2015,$51.24
01/12/2015,$50.85
01/13/2015,$50.75
01/14/2015,$50.47
01/15/2015,$49.95
01/16/2015,$50.64
01/20/2015,$50.68
01/21/2015,$50.91
01/22/2015,$51.71
01/23/2015,$51.46
01/26/2015,$51.68
01/27/2015,$51.07
01/28/2015,$50.37
01/29/2015,$50.85
01/30/2015,$50.17
02/02/2015,$50.77
02/03/2015,$51.53
02/04/2015,$51.33
02/05/2015,$51.90
02/06/2015,$51.74
02/09/2015,$51.51
02/10/2015,$52.03
02/11/2015,$52.04
02/12/2015,$52.56
02/13/2015,$52.80
02/17/2015,$52.89
02/18/2015,$52.91
02/19/2015,$52.87
02/20/2015,$53.20
02/23/2015,$53.18
02/24/2015,$53.30
02/25/2015,$53.30
02/26/2015,$53.24
02/27/2015,$53.06
03/02/2015,$53.40
03/03/2015,$53.17
03/04/2015,$52.95
03/05/2015,$53.03
03/06/2015,$52.30
03/09/2015,$52.50
03/10/2015,$51.66
03/11/2015,$51.64
03/12/2015,$52.31
03/13/2015,$52.01
03/16/2015,$52.67
03/17/2015,$52.55
03/18/2015,$53.17
03/19/2015,$52.96
03/20/2015,$53.43
03/23/2015,$53.33
03/24/2015,$52.79
03/25/2015,$51.98
03/26/2015,$51.87
03/27/2015,$52.04
03/30/2015,$52.69
03/31/2015,$52.28
04/01/2015,$52.09
04/02/2015,$52.28
04/06/2015,$52.62
04/07/2015,$52.48
04/08/2015,$52.67
04/09/2015,$52.85
04/10/2015,$53.11
04/13/2015,$52.90
04/14/2015,$52.97
04/15/2015,$53.26
04/16/2015,$53.22
04/17/2015,$52.59
04/20/2015,$53.06
04/21/2015,$53.01
04/22/2015,$53.25
04/23/2015,$53.40
04/24/2015,$53.46
04/27/2015,$53.18
04/28/2015,$53.32
04/29/2015,$53.09
04/30/2015,$52.50
05/01/2015,$53.04
05/04/2015,$53.20
05/05/2015,$52.55
05/06/2015,$52.39
05/07/2015,$52.61
05/08/2015,$53.27
05/11/2015,$53.05
05/12/2015,$52.91
05/13/2015,$52.90
05/14/2015,$53.46
05/15/2015,$53.51
05/18/2015,$53.73
05/19/2015,$53.69
05/20/2015,$53.66
05/21/2015,$53.78
05/22/2015,$53.67
05/26/2015,$53.12
05/27/2015,$53.61
05/28/2015,$53.56
05/29/2015,$53.23
06/01/2015,$53.34
06/02/2015,$53.31
06/03/2015,$53.48
06/04/2015,$53.02
06/05/2015,$53.01
06/08/2015,$52.67
06/09/2015,$52.67
06/10/2015,$53.30
06/11/2015,$53.42
06/12/2015,$53.08
06/15/2015,$52.84
06/16/2015,$53.14
06/17/2015,$53.23
06/18/2015,$53.77
06/19/2015,$53.52
06/22/2015,$53.83
06/23/2015,$53.89
06/24/2015,$53.46
06/25/2015,$53.08
06/26/2015,$53.06
06/29/2015,$51.93
06/30/2015,$52.10
07/01/2015,$52.44
07/02/2015,$52.39
07/06/2015,$52.21
07/07/2015,$52.50
07/08/2015,$51.63
07/09/2015,$51.76
07/10/2015,$52.40
07/13/2015,$52.97
07/14/2015,$53.22
07/15/2015,$53.13
07/16/2015,$53.52
07/17/2015,$53.53
07/20/2015,$53.53
07/21/2015,$53.29
07/22/2015,$53.21
07/23/2015,$52.90
07/24/2015,$52.32
07/27/2015,$51.98
07/28/2015,$52.61
07/29/2015,$52.99
07/30/2015,$53.02
07/31/2015,$52.96
08/03/2015,$52.79
08/04/2015,$52.68
08/05/2015,$52.87
08/06/2015,$52.43
08/07/2015,$52.27
08/10/2015,$52.94
08/11/2015,$52.45
08/12/2015,$52.49
08/13/2015,$52.43
08/14/2015,$52.65
08/17/2015,$52.98
08/18/2015,$52.82
08/19/2015,$52.37
08/20/2015,$51.22
08/21/2015,$49.72
08/24/2015,$47.76
08/25/2015,$47.17
08/26/2015,$48.89
08/27/2015,$50.07
08/28/2015,$50.17
08/31/2015,$49.78
09/01/2015,$48.34
09/02/2015,$49.21
09/03/2015,$49.27
09/04/2015,$48.57
09/08/2015,$49.77
09/09/2015,$49.11
09/10/2015,$49.35
09/11/2015,$49.58
09/14/2015,$49.39
09/15/2015,$50.00
09/16/2015,$50.44
09/17/2015,$50.37
09/18/2015,$49.57
09/21/2015,$49.75
09/22/2015,$49.11
09/23/2015,$48.99
09/24/2015,$48.56
09/25/2015,$48.46
09/28/2015,$47.18
09/29/2015,$47.19
09/30/2015,$48.07
10/01/2015,$48.14
10/02/2015,$48.86
10/05/2015,$49.77
10/06/2015,$49.56
10/07/2015,$50.03
10/08/2015,$50.47
10/09/2015,$50.52
10/12/2015,$50.55
10/13/2015,$50.17
10/14/2015,$49.92
10/15/2015,$50.69
10/16/2015,$50.87
10/19/2015,$50.90
10/20/2015,$50.83
10/21/2015,$50.46
10/22/2015,$51.22
10/23/2015,$51.74
10/26/2015,$51.63
10/27/2015,$51.44
10/28/2015,$52.15
10/29/2015,$52.07
10/30/2015,$51.85
11/02/2015,$52.52
11/03/2015,$52.66
11/04/2015,$52.51
11/05/2015,$52.46
11/06/2015,$52.47
11/09/2015,$51.96
11/10/2015,$52.06
11/11/2015,$51.85
11/12/2015,$51.09
11/13/2015,$50.56
11/16/2015,$51.27
11/17/2015,$51.21
11/18/2015,$52.04
11/19/2015,$51.97
11/20/2015,$52.18
11/23/2015,$52.16
11/24/2015,$52.26
11/25/2015,$52.31
11/27/2015,$52.38
11/30/2015,$52.14
12/01/2015,$52.66
12/02/2015,$52.10
