Date,Price
01/02/2019,$62.15
01/03/2019,$60.71
01/04/2019,$62.81
01/07/2019,$63.35
01/08/2019,$64.02
01/09/2019,$64.35
01/10/2019,$64.66
01/11/2019,$64.66
01/14/2019,$64.29
01/15/2019,$64.97
01/16/2019,$65.16
01/17/2019,$65.67
01/18/2019,$66.52
01/22/2019,$65.57
01/23/2019,$65.67
01/24/2019,$65.83
01/25/2019,$66.44
01/28/2019,$65.96
01/29/2019,$65.86
01/30/2019,$66.85
01/31/2019,$67.43
02/01/2019,$67.54
02/04/2019,$68.02
02/05/2019,$68.33
02/06/2019,$68.18
02/07/2019,$67.59
02/08/2019,$67.66
02/11/2019,$67.77
02/12/2019,$68.64
02/13/2019,$68.85
02/14/2019,$68.72
02/15/2019,$69.49
02/19/2019,$69.61
02/20/2019,$69.74
02/21/2019,$69.50
02/22/2019,$69.98
02/25/2019,$70.07
02/26/2019,$69.96
02/27/2019,$69.99
02/28/2019,$69.80
03/01/2019,$70.28
03/04/2019,$69.95
03/05/2019,$69.85
03/06/2019,$69.29
03/07/2019,$68.75
03/08/2019,$68.62
03/11/2019,$69.64
03/12/2019,$69.84
03/13/2019,$70.30
03/14/2019,$70.24
03/15/2019,$70.56
03/18/2019,$70.84
03/19/2019,$70.79
03/20/2019,$70.54
03/21/2019,$71.34
03/22/2019,$69.49
03/25/2019,$69.46
03/26/2019,$69.99
03/27/2019,$69.66
03/28/2019,$69.98
03/29/2019,$70.43
04/01/2019,$71.24
04/02/2019,$71.23
04/03/2019,$71.42
04/04/2019,$71.56
04/05/2019,$71.94
04/08/2019,$71.99
04/09/2019,$71.53
04/10/2019,$71.87
04/11/2019,$71.88
04/12/2019,$72.35
04/15/2019,$72.28
04/16/2019,$72.31
04/17/2019,$72.06
04/18/2019,$72.16
04/22/2019,$72.21
04/23/2019,$72.91
04/24/2019,$72.79
04/25/2019,$72.70
04/26/2019,$73.09
04/29/2019,$73.19
04/30/2019,$73.23
05/01/2019,$72.66
05/02/2019,$72.55
05/03/2019,$73.33
05/06/2019,$73.05
05/07/2019,$71.82
05/08/2019,$71.69
05/09/2019,$71.51
05/10/2019,$71.78
05/13/2019,$69.98
05/14/2019,$70.61
05/15/2019,$71.02
05/16/2019,$71.66
05/17/2019,$71.18
05/20/2019,$70.69
05/21/2019,$71.34
05/22/2019,$71.10
05/23/2019,$70.19
05/24/2019,$70.35
05/28/2019,$69.77
05/29/2019,$69.28
05/30/2019,$69.40
05/31/2019,$68.52
06/03/2019,$68.36
06/04/2019,$69.87
06/05/2019,$70.40
06/06/2019,$70.78
06/07/2019,$71.49
06/10/2019,$71.84
06/11/2019,$71.78
06/12/2019,$71.66
06/13/2019,$72.02
06/14/2019,$71.58
06/17/2019,$71.69
06/18/2019,$72.41
06/19/2019,$72.64
06/20/2019,$73.29
06/21/2019,$73.13
06/24/2019,$72.90
06/25/2019,$72.22
06/26/2019,$72.12
06/27/2019,$72.54
06/28/2019,$73.04
07/01/2019,$73.57
07/02/2019,$73.72
07/03/2019,$74.32
07/05/2019,$74.23
07/08/2019,$73.83
07/09/2019,$73.97
07/10/2019,$74.27
07/11/2019,$74.39
07/12/2019,$74.77
07/15/2019,$74.75
07/16/2019,$74.52
07/17/2019,$74.05
07/18/2019,$74.32
07/19/2019,$73.87
07/22/2019,$74.05
07/23/2019,$74.55
07/24/2019,$75.02
07/25/2019,$74.56
07/26/2019,$75.15
07/29/2019,$74.97
07/30/2019,$74.88
07/31/2019,$74.09
08/01/2019,$73.37
08/02/2019,$72.79
08/05/2019,$70.62
08/06/2019,$71.54
08/07/2019,$71.61
08/08/2019,$73.00
08/09/2019,$72.47
08/12/2019,$71.59
08/13/2019,$72.60
08/14/2019,$70.50
08/15/2019,$70.64
08/16/2019,$71.73
08/19/2019,$72.55
08/20/2019,$72.01
08/21/2019,$72.61
08/22/2019,$72.56
08/23/2019,$70.68
08/26/2019,$71.44
08/27/2019,$71.13
08/28/2019,$71.61
08/29/2019,$72.55
08/30/2019,$72.60
09/03/2019,$72.04
09/04/2019,$72.82
09/05/2019,$73.79
09/06/2019,$73.82
09/09/2019,$73.85
09/10/2019,$73.93
09/11/2019,$74.55
09/12/2019,$74.74
09/13/2019,$74.37
09/16/2019,$74.23
09/17/2019,$74.40
09/18/2019,$74.37
09/19/2019,$74.35
09/20/2019,$74.02
09/23/2019,$74.01
09/24/2019,$73.32
09/25/2019,$73.81
09/26/2019,$73.57
09/27/2019,$73.14
09/30/2019,$73.50
10/01/2019,$72.55
10/02/2019,$71.32
10/03/2019,$71.91
10/04/2019,$72.88
10/07/2019,$72.59
10/08/2019,$71.43
10/09/2019,$72.08
10/10/2019,$72.50
10/11/2019,$73.36
10/14/2019,$73.24
10/15/2019,$73.96
10/16/2019,$73.80
10/17/2019,$74.07
10/18/2019,$73.77
10/21/2019,$74.28
10/22/2019,$74.02
10/23/2019,$74.21
10/24/2019,$74.39
10/25/2019,$74.71
10/28/2019,$75.14
10/29/2019,$75.14
10/30/2019,$75.32
10/31/2019,$75.05
11/01/2019,$75.84
11/04/2019,$76.11
11/05/2019,$76.03
11/06/2019,$76.02
11/07/2019,$76.26
11/08/2019,$76.49
11/11/2019,$76.36
11/12/2019,$76.47
11/13/2019,$76.51
11/14/2019,$76.60
11/15/2019,$77.18
11/18/2019,$77.21
11/19/2019,$77.22
11/20/2019,$76.98
11/21/2019,$76.82
11/22/2019,$77.00
11/25/2019,$77.68
11/26/2019,$77.87
11/27/2019,$78.22
11/29/2019,$77.89
12/02/2019,$77.19
12/03/2019,$76.72
12/04/2019,$77.20
12/05/2019,$77.31
12/06/2019,$78.01
12/09/2019,$77.77
12/10/2019,$77.69
12/11/2019,$77.88
12/12/2019,$78.53
12/13/2019,$78.52
12/16/2019,$79.09
12/17/2019,$79.14
12/18/2019,$79.14
12/19/2019,$79.50
12/20/2019,$79.90
12/23/2019,$79.53
12/24/2019,$79.54
12/26/2019,$79.92
12/27/2019,$79.88
12/30/2019,$79.45
12/31/2019,$79.69
