Date,Price
01/03/2017,$56.54
01/04/2017,$56.99
01/05/2017,$56.88
01/06/2017,$57.05
01/09/2017,$56.83
01/10/2017,$56.90
01/11/2017,$57.05
01/12/2017,$56.90
01/13/2017,$57.06
01/17/2017,$56.81
01/18/2017,$56.95
01/19/2017,$56.72
01/20/2017,$56.91
01/23/2017,$56.76
01/24/2017,$57.21
01/25/2017,$57.67
01/26/2017,$57.60
01/27/2017,$57.53
01/30/2017,$57.14
01/31/2017,$57.16
02/01/2017,$57.16
02/02/2017,$57.20
02/03/2017,$57.67
02/06/2017,$57.52
02/07/2017,$57.50
02/08/2017,$57.55
02/09/2017,$57.95
02/10/2017,$58.18
02/13/2017,$58.47
02/14/2017,$58.71
02/15/2017,$59.01
02/16/2017,$58.94
02/17/2017,$59.04
02/21/2017,$59.41
02/22/2017,$59.32
02/23/2017,$59.29
02/24/2017,$59.38
02/27/2017,$59.52
02/28/2017,$59.28
03/01/2017,$60.11
03/02/2017,$59.71
03/03/2017,$59.74
03/06/2017,$59.52
03/07/2017,$59.31
03/08/2017,$59.16
03/09/2017,$59.17
03/10/2017,$59.37
03/13/2017,$59.43
03/14/2017,$59.22
03/15/2017,$59.77
03/16/2017,$59.70
03/17/2017,$59.66
03/20/2017,$59.52
03/21/2017,$58.68
03/22/2017,$58.77
03/23/2017,$58.50
03/24/2017,$58.46
03/27/2017,$58.42
03/28/2017,$58.85
03/29/2017,$58.95
03/30/2017,$59.15
03/31/2017,$59.06
04/03/2017,$58.90
04/04/2017,$58.93
04/05/2017,$58.69
04/06/2017,$58.88
04/07/2017,$58.84
04/10/2017,$58.90
04/11/2017,$58.89
04/12/2017,$58.60
04/13/2017,$58.19
04/17/2017,$58.71
04/18/2017,$58.57
04/19/2017,$58.52
04/20/2017,$58.99
04/21/2017,$58.81
04/24/2017,$59.45
04/25/2017,$59.83
04/26/2017,$59.84
04/27/2017,$59.87
04/28/2017,$59.68
05/01/2017,$59.81
05/02/2017,$59.84
05/03/2017,$59.72
05/04/2017,$59.72
05/05/2017,$60.01
05/08/2017,$59.97
05/09/2017,$59.92
05/10/2017,$60.04
05/11/2017,$59.88
05/12/2017,$59.77
05/15/2017,$60.09
05/16/2017,$60.06
05/17/2017,$58.94
05/18/2017,$59.16
05/19/2017,$59.56
05/22/2017,$59.89
05/23/2017,$60.00
05/24/2017,$60.15
05/25/2017,$60.40
05/26/2017,$60.41
05/30/2017,$60.30
05/31/2017,$60.29
06/01/2017,$60.85
06/02/2017,$61.08
06/05/2017,$60.97
06/06/2017,$60.80
06/07/2017,$60.89
06/08/2017,$60.99
06/09/2017,$60.96
06/12/2017,$60.91
06/13/2017,$61.23
06/14/2017,$61.14
06/15/2017,$60.99
06/16/2017,$60.99
06/19/2017,$61.49
06/20/2017,$60.77
06/21/2017,$60.72
06/22/2017,$60.72
06/23/2017,$60.87
06/26/2017,$60.91
06/27/2017,$60.41
06/28/2017,$60.99
06/29/2017,$60.48
06/30/2017,$60.57
07/03/2017,$60.75
07/05/2017,$60.79
07/06/2017,$60.20
07/07/2017,$60.62
07/10/2017,$60.63
07/11/2017,$60.62
07/12/2017,$61.07
07/13/2017,$61.18
07/14/2017,$61.45
07/17/2017,$61.46
07/18/2017,$61.48
07/19/2017,$61.85
07/20/2017,$61.84
07/21/2017,$61.80
07/24/2017,$61.77
07/25/2017,$61.98
07/26/2017,$61.95
07/27/2017,$61.85
07/28/2017,$61.76
07/31/2017,$61.70
08/01/2017,$61.85
08/02/2017,$61.79
08/03/2017,$61.66
08/04/2017,$61.80
08/07/2017,$61.90
08/08/2017,$61.74
08/09/2017,$61.66
08/10/2017,$60.76
08/11/2017,$60.86
08/14/2017,$61.50
08/15/2017,$61.43
08/16/2017,$61.54
08/17/2017,$60.58
08/18/2017,$60.48
08/21/2017,$60.54
08/22/2017,$61.14
08/23/2017,$60.96
08/24/2017,$60.88
08/25/2017,$61.00
08/28/2017,$61.03
08/29/2017,$61.08
08/30/2017,$61.40
08/31/2017,$61.80
09/01/2017,$61.96
09/05/2017,$61.47
09/06/2017,$61.64
09/07/2017,$61.62
09/08/2017,$61.56
09/11/2017,$62.23
09/12/2017,$62.47
09/13/2017,$62.51
09/14/2017,$62.47
09/15/2017,$62.60
09/18/2017,$62.74
09/19/2017,$62.79
09/20/2017,$62.87
09/21/2017,$62.42
09/22/2017,$62.50
09/25/2017,$62.38
09/26/2017,$62.40
09/27/2017,$62.73
09/28/2017,$62.83
09/29/2017,$63.05
10/02/2017,$63.36
10/03/2017,$63.50
10/04/2017,$63.57
10/05/2017,$63.91
10/06/2017,$63.85
10/09/2017,$63.72
10/10/2017,$63.86
10/11/2017,$63.96
10/12/2017,$63.87
10/13/2017,$63.91
10/16/2017,$64.00
10/17/2017,$64.02
10/18/2017,$64.09
10/19/2017,$64.11
10/20/2017,$64.44
10/23/2017,$64.16
10/24/2017,$64.26
10/25/2017,$63.95
10/26/2017,$64.06
10/27/2017,$64.56
10/30/2017,$64.29
10/31/2017,$64.42
11/01/2017,$64.46
11/02/2017,$64.49
11/03/2017,$64.67
11/06/2017,$64.77
11/07/2017,$64.67
11/08/2017,$64.76
11/09/2017,$64.52
11/10/2017,$64.50
11/13/2017,$64.56
11/14/2017,$64.42
11/15/2017,$64.09
11/16/2017,$64.68
11/17/2017,$64.59
11/20/2017,$64.71
11/21/2017,$65.16
11/22/2017,$65.12
11/24/2017,$65.25
11/27/2017,$65.20
11/28/2017,$65.86
11/29/2017,$65.87
11/30/2017,$66.38
12/01/2017,$66.24
12/04/2017,$66.15
12/05/2017,$65.86
12/06/2017,$65.81
12/07/2017,$66.07
12/08/2017,$66.42
12/11/2017,$66.59
12/12/2017,$66.65
12/13/2017,$66.65
12/14/2017,$66.34
12/15/2017,$66.97
12/18/2017,$67.39
12/19/2017,$67.14
12/20/2017,$66.79
12/21/2017,$66.94
12/22/2017,$66.91
12/26/2017,$66.87
12/27/2017,$66.92
12/28/2017,$67.08
12/29/2017,$66.72
