Date,Price
12/31/2020,$94.74
01/04/2021,$93.35
01/05/2021,$94.14
01/06/2021,$94.93
01/07/2021,$96.49
01/08/2021,$96.95
01/11/2021,$96.43
01/12/2021,$96.73
01/13/2021,$96.82
01/14/2021,$96.71
01/15/2021,$95.95
01/19/2021,$96.78
01/20/2021,$98.02
01/21/2021,$97.93
01/22/2021,$97.79
01/25/2021,$98.04
01/26/2021,$97.74
01/27/2021,$95.21
01/28/2021,$96.18
01/29/2021,$94.43
02/01/2021,$96.05
02/02/2021,$97.45
02/03/2021,$97.58
02/04/2021,$98.75
02/05/2021,$99.32
02/08/2021,$100.24
02/09/2021,$100.26
02/10/2021,$100.21
02/11/2021,$100.45
02/12/2021,$100.94
02/16/2021,$100.80
02/17/2021,$100.63
02/18/2021,$100.05
02/19/2021,$100.21
02/22/2021,$99.26
02/23/2021,$99.25
02/24/2021,$100.41
02/25/2021,$97.75
02/26/2021,$97.44
03/01/2021,$99.88
03/02/2021,$98.92
03/03/2021,$97.48
03/04/2021,$95.91
03/05/2021,$97.71
03/08/2021,$97.19
03/09/2021,$98.75
03/10/2021,$99.42
03/11/2021,$100.74
03/12/2021,$100.92
03/15/2021,$101.64
03/16/2021,$101.25
03/17/2021,$101.59
03/18/2021,$99.82
03/19/2021,$99.93
03/22/2021,$100.48
03/23/2021,$99.37
03/24/2021,$98.19
03/25/2021,$98.86
03/26/2021,$100.48
03/29/2021,$100.02
03/30/2021,$99.97
03/31/2021,$100.50
04/01/2021,$101.79
04/05/2021,$103.06
04/06/2021,$103.06
04/07/2021,$103.00
04/08/2021,$103.57
04/09/2021,$104.25
04/12/2021,$104.23
04/13/2021,$104.61
04/14/2021,$104.28
04/15/2021,$105.40
04/16/2021,$105.70
04/19/2021,$105.00
04/20/2021,$104.13
04/21/2021,$105.26
04/22/2021,$104.44
04/23/2021,$105.71
04/26/2021,$106.09
04/27/2021,$106.08
04/28/2021,$106.00
04/29/2021,$106.49
04/30/2021,$105.66
05/03/2021,$105.87
05/04/2021,$105.02
05/05/2021,$104.96
05/06/2021,$105.56
05/07/2021,$106.46
05/10/2021,$105.16
05/11/2021,$104.40
05/12/2021,$101.98
05/13/2021,$103.16
05/14/2021,$104.89
05/17/2021,$104.65
05/18/2021,$103.87
05/19/2021,$103.52
05/20/2021,$104.66
05/21/2021,$104.62
05/24/2021,$105.64
05/25/2021,$105.35
05/26/2021,$105.77
05/27/2021,$106.03
05/28/2021,$106.12
06/01/2021,$106.19
06/02/2021,$106.33
06/03/2021,$105.84
06/04/2021,$106.74
06/07/2021,$106.88
06/08/2021,$107.06
06/09/2021,$106.78
06/10/2021,$107.22
06/11/2021,$107.57
06/14/2021,$107.72
06/15/2021,$107.42
06/16/2021,$106.90
06/17/2021,$106.82
06/18/2021,$105.44
06/21/2021,$106.94
06/22/2021,$107.51
06/23/2021,$107.16
06/24/2021,$107.88
06/25/2021,$108.26
06/28/2021,$108.43
06/29/2021,$108.43
06/30/2021,$108.49
07/01/2021,$109.02
07/02/2021,$109.64
07/06/2021,$109.36
07/07/2021,$109.53
