Date,Price
12/31/2002,$20.07
01/02/2003,$20.69
01/03/2003,$20.67
01/06/2003,$21.11
01/07/2003,$20.96
01/08/2003,$20.69
01/09/2003,$21.07
01/10/2003,$21.08
01/13/2003,$21.05
01/14/2003,$21.16
01/15/2003,$20.89
01/16/2003,$20.82
01/17/2003,$20.53
01/21/2003,$20.22
01/22/2003,$20.03
01/23/2003,$20.23
01/24/2003,$19.68
01/27/2003,$19.36
01/28/2003,$19.60
01/29/2003,$19.73
01/30/2003,$19.31
01/31/2003,$19.56
02/03/2003,$19.63
02/04/2003,$19.38
02/05/2003,$19.29
02/06/2003,$19.17
02/07/2003,$18.97
02/10/2003,$19.10
02/11/2003,$18.97
02/12/2003,$18.73
02/13/2003,$18.68
02/14/2003,$19.03
02/18/2003,$19.41
02/19/2003,$19.27
02/20/2003,$19.12
02/21/2003,$19.37
02/24/2003,$19.03
02/25/2003,$19.16
02/26/2003,$18.94
02/27/2003,$19.15
02/28/2003,$19.23
03/03/2003,$19.10
03/04/2003,$18.83
03/05/2003,$18.98
03/06/2003,$18.82
03/07/2003,$18.96
03/10/2003,$18.51
03/11/2003,$18.36
03/12/2003,$18.42
03/13/2003,$19.04
03/14/2003,$19.06
03/17/2003,$19.71
03/18/2003,$19.80
03/19/2003,$19.94
03/20/2003,$20.00
03/21/2003,$20.43
03/24/2003,$19.75
03/25/2003,$19.99
03/26/2003,$19.88
03/27/2003,$19.86
03/28/2003,$19.69
03/31/2003,$19.37
04/01/2003,$19.59
04/02/2003,$20.09
04/03/2003,$19.99
04/04/2003,$20.02
04/07/2003,$20.06
04/08/2003,$20.01
04/09/2003,$19.76
04/10/2003,$19.87
04/11/2003,$19.81
04/14/2003,$20.18
04/15/2003,$20.30
04/16/2003,$20.08
04/17/2003,$20.39
04/21/2003,$20.37
04/22/2003,$20.79
04/23/2003,$20.97
04/24/2003,$20.80
04/25/2003,$20.53
04/28/2003,$20.88
04/29/2003,$20.95
04/30/2003,$20.96
05/01/2003,$20.95
05/02/2003,$21.28
05/05/2003,$21.24
05/06/2003,$21.42
05/07/2003,$21.32
05/08/2003,$21.12
05/09/2003,$21.41
05/12/2003,$21.68
05/13/2003,$21.63
05/14/2003,$21.58
05/15/2003,$21.74
05/16/2003,$21.68
05/19/2003,$21.18
05/20/2003,$21.15
05/21/2003,$21.24
05/22/2003,$21.44
05/23/2003,$21.50
05/27/2003,$21.91
05/28/2003,$21.96
05/29/2003,$21.90
05/30/2003,$22.24
06/02/2003,$22.33
06/03/2003,$22.41
06/04/2003,$22.76
06/05/2003,$22.88
06/06/2003,$22.81
06/09/2003,$22.51
06/10/2003,$22.72
06/11/2003,$23.02
06/12/2003,$23.06
06/13/2003,$22.82
06/16/2003,$23.30
06/17/2003,$23.32
06/18/2003,$23.28
06/19/2003,$22.94
06/20/2003,$22.89
06/23/2003,$22.55
06/24/2003,$22.59
06/25/2003,$22.46
06/26/2003,$22.71
06/27/2003,$22.53
06/30/2003,$22.49
07/01/2003,$22.65
07/02/2003,$22.95
07/03/2003,$22.78
07/07/2003,$23.21
07/08/2003,$23.33
07/09/2003,$23.25
07/10/2003,$22.93
07/11/2003,$23.15
07/14/2003,$23.30
07/15/2003,$23.22
07/16/2003,$23.07
07/17/2003,$22.74
07/18/2003,$22.99
07/21/2003,$22.67
07/22/2003,$22.88
07/23/2003,$22.91
07/24/2003,$22.77
07/25/2003,$23.12
07/28/2003,$23.11
07/29/2003,$22.98
07/30/2003,$22.95
07/31/2003,$23.02
08/01/2003,$22.78
08/04/2003,$22.80
08/05/2003,$22.42
08/06/2003,$22.43
08/07/2003,$22.56
08/08/2003,$22.63
08/11/2003,$22.73
08/12/2003,$22.97
08/13/2003,$22.86
08/14/2003,$23.01
08/15/2003,$23.02
08/18/2003,$23.26
08/19/2003,$23.36
08/20/2003,$23.33
08/21/2003,$23.43
08/22/2003,$23.19
08/25/2003,$23.17
08/26/2003,$23.25
08/27/2003,$23.28
08/28/2003,$23.45
08/29/2003,$23.57
09/02/2003,$23.90
09/03/2003,$24.00
09/04/2003,$24.05
09/05/2003,$23.91
09/08/2003,$24.16
09/09/2003,$23.97
09/10/2003,$23.64
09/11/2003,$23.79
09/12/2003,$23.84
09/15/2003,$23.76
09/16/2003,$24.09
09/17/2003,$24.02
09/18/2003,$24.32
09/19/2003,$24.27
09/22/2003,$23.97
09/23/2003,$24.13
09/24/2003,$23.68
09/25/2003,$23.48
09/26/2003,$23.21
09/29/2003,$23.45
09/30/2003,$23.22
10/01/2003,$23.73
10/02/2003,$23.80
10/03/2003,$24.05
10/06/2003,$24.17
10/07/2003,$24.29
10/08/2003,$24.17
10/09/2003,$24.30
10/10/2003,$24.29
10/13/2003,$24.49
10/14/2003,$24.59
10/15/2003,$24.50
10/16/2003,$24.59
10/17/2003,$24.32
10/20/2003,$24.42
10/21/2003,$24.48
10/22/2003,$24.10
10/23/2003,$24.16
10/24/2003,$24.05
10/27/2003,$24.15
10/28/2003,$24.52
10/29/2003,$24.59
10/30/2003,$24.57
10/31/2003,$24.64
11/03/2003,$24.86
11/04/2003,$24.75
11/05/2003,$24.74
11/06/2003,$24.89
11/07/2003,$24.81
11/10/2003,$24.63
11/11/2003,$24.58
11/12/2003,$24.91
11/13/2003,$24.91
11/14/2003,$24.71
11/17/2003,$24.54
11/18/2003,$24.33
11/19/2003,$24.50
11/20/2003,$24.32
11/21/2003,$24.37
