Date,Price
01/02/2020,$80.29
01/03/2020,$79.80
01/06/2020,$80.06
01/07/2020,$79.87
01/08/2020,$80.25
01/09/2020,$80.75
01/10/2020,$80.53
01/13/2020,$81.11
01/14/2020,$81.06
01/15/2020,$81.23
01/16/2020,$81.95
01/17/2020,$82.18
01/21/2020,$81.96
01/22/2020,$82.00
01/23/2020,$82.09
01/24/2020,$81.33
01/27/2020,$80.10
01/28/2020,$80.89
01/29/2020,$80.80
01/30/2020,$81.05
01/31/2020,$79.63
02/03/2020,$80.29
02/04/2020,$81.53
02/05/2020,$82.35
02/06/2020,$82.57
02/07/2020,$82.11
02/10/2020,$82.73
02/11/2020,$82.93
02/12/2020,$83.46
02/13/2020,$83.42
02/14/2020,$83.57
02/18/2020,$83.38
02/19/2020,$83.79
02/20/2020,$83.56
02/21/2020,$82.68
02/24/2020,$79.96
02/25/2020,$77.50
02/26/2020,$77.08
02/27/2020,$73.76
02/28/2020,$73.13
03/02/2020,$76.30
03/03/2020,$74.25
03/04/2020,$77.25
03/05/2020,$74.66
03/06/2020,$73.33
03/09/2020,$67.58
03/10/2020,$70.77
03/11/2020,$67.17
03/12/2020,$60.69
03/13/2020,$66.14
03/16/2020,$58.01
03/17/2020,$61.36
03/18/2020,$57.77
03/19/2020,$58.48
03/20/2020,$56.04
03/23/2020,$54.49
03/24/2020,$59.64
03/25/2020,$60.17
03/26/2020,$63.91
03/27/2020,$61.76
03/30/2020,$63.71
03/31/2020,$62.75
04/01/2020,$59.83
04/02/2020,$61.06
04/03/2020,$60.05
04/06/2020,$64.35
04/07/2020,$64.32
04/08/2020,$66.64
04/09/2020,$67.83
04/13/2020,$67.04
04/14/2020,$69.05
04/15/2020,$67.44
04/16/2020,$67.77
04/17/2020,$69.71
04/20/2020,$68.52
04/21/2020,$66.43
04/22/2020,$67.92
04/23/2020,$67.97
04/24/2020,$68.92
04/27/2020,$70.16
04/28/2020,$69.90
04/29/2020,$71.93
04/30/2020,$71.07
05/01/2020,$68.99
05/04/2020,$69.31
05/05/2020,$69.97
05/06/2020,$69.52
05/07/2020,$70.45
05/08/2020,$71.79
05/11/2020,$71.77
05/12/2020,$70.21
05/13/2020,$68.84
05/14/2020,$69.62
05/15/2020,$69.98
05/18/2020,$72.36
05/19/2020,$71.60
05/20/2020,$72.88
05/21/2020,$72.40
05/22/2020,$72.63
05/26/2020,$73.64
05/27/2020,$74.80
05/28/2020,$74.53
05/29/2020,$74.89
06/01/2020,$75.29
06/02/2020,$75.92
06/03/2020,$77.07
06/04/2020,$76.82
06/05/2020,$78.85
06/08/2020,$79.92
06/09/2020,$79.16
06/10/2020,$78.61
06/11/2020,$73.89
06/12/2020,$74.94
06/15/2020,$75.71
06/16/2020,$77.16
06/17/2020,$76.81
06/18/2020,$76.88
06/19/2020,$76.47
06/22/2020,$76.98
06/23/2020,$77.28
06/24/2020,$74.87
06/25/2020,$75.76
06/26/2020,$73.95
06/29/2020,$75.09
06/30/2020,$76.26
07/01/2020,$76.61
07/02/2020,$76.98
07/06/2020,$78.17
07/07/2020,$77.31
07/08/2020,$77.96
07/09/2020,$77.50
07/10/2020,$78.34
07/13/2020,$77.45
07/14/2020,$78.51
07/15/2020,$79.44
07/16/2020,$79.12
07/17/2020,$79.40
07/20/2020,$80.08
07/21/2020,$80.24
07/22/2020,$80.69
07/23/2020,$79.77
07/24/2020,$79.17
07/27/2020,$79.85
07/28/2020,$79.28
07/29/2020,$80.38
