Date,Price
01/04/2016,$50.01
01/05/2016,$50.10
01/06/2016,$49.43
01/07/2016,$48.23
01/08/2016,$47.68
01/11/2016,$47.66
01/12/2016,$47.99
01/13/2016,$46.74
01/14/2016,$47.49
01/15/2016,$46.49
01/19/2016,$46.42
01/20/2016,$45.96
01/21/2016,$46.16
01/22/2016,$47.13
01/25/2016,$46.34
01/26/2016,$47.05
01/27/2016,$46.52
01/28/2016,$46.71
01/29/2016,$47.92
02/01/2016,$47.90
02/02/2016,$46.97
02/03/2016,$47.21
02/04/2016,$47.34
02/05/2016,$46.38
02/08/2016,$45.65
02/09/2016,$45.59
02/10/2016,$45.61
02/11/2016,$45.05
02/12/2016,$45.94
02/16/2016,$46.77
02/17/2016,$47.56
02/18/2016,$47.34
02/19/2016,$47.37
02/22/2016,$48.05
02/23/2016,$47.48
02/24/2016,$47.72
02/25/2016,$48.26
02/26/2016,$48.25
02/29/2016,$47.90
03/01/2016,$49.02
03/02/2016,$49.28
03/03/2016,$49.52
03/04/2016,$49.70
03/07/2016,$49.81
03/08/2016,$49.16
03/09/2016,$49.42
03/10/2016,$49.38
03/11/2016,$50.25
03/14/2016,$49.94
03/15/2016,$49.75
03/16/2016,$50.06
03/17/2016,$50.44
03/18/2016,$50.69
03/21/2016,$50.73
03/22/2016,$50.71
03/23/2016,$50.29
03/24/2016,$50.30
03/28/2016,$50.33
03/29/2016,$50.88
03/30/2016,$51.08
03/31/2016,$51.03
04/01/2016,$51.33
04/04/2016,$51.14
04/05/2016,$50.62
04/06/2016,$51.19
04/07/2016,$50.57
04/08/2016,$50.73
04/11/2016,$50.58
04/12/2016,$51.07
04/13/2016,$51.67
04/14/2016,$51.66
04/15/2016,$51.64
04/18/2016,$51.97
04/19/2016,$52.13
04/20/2016,$52.17
04/21/2016,$51.90
04/22/2016,$51.99
04/25/2016,$51.86
04/26/2016,$52.01
04/27/2016,$52.12
04/28/2016,$51.63
04/29/2016,$51.36
05/02/2016,$51.76
05/03/2016,$51.25
05/04/2016,$50.95
05/05/2016,$50.91
05/06/2016,$51.09
05/09/2016,$51.14
05/10/2016,$51.77
05/11/2016,$51.28
05/12/2016,$51.24
05/13/2016,$50.83
05/16/2016,$51.34
05/17/2016,$50.86
05/18/2016,$50.88
05/19/2016,$50.67
05/20/2016,$51.06
05/23/2016,$50.96
05/24/2016,$51.69
05/25/2016,$52.04
05/26/2016,$52.03
05/27/2016,$52.28
05/31/2016,$52.27
06/01/2016,$52.38
06/02/2016,$52.58
06/03/2016,$52.40
06/06/2016,$52.70
06/07/2016,$52.79
06/08/2016,$52.99
06/09/2016,$52.87
06/10/2016,$52.32
06/13/2016,$51.67
06/14/2016,$51.57
06/15/2016,$51.52
06/16/2016,$51.65
06/17/2016,$51.50
06/20/2016,$51.85
06/21/2016,$51.95
06/22/2016,$51.85
06/23/2016,$52.59
06/24/2016,$50.67
06/27/2016,$49.64
06/28/2016,$50.55
06/29/2016,$51.45
06/30/2016,$52.17
07/01/2016,$52.30
07/05/2016,$51.89
07/06/2016,$52.18
07/07/2016,$52.17
07/08/2016,$53.01
07/11/2016,$53.23
07/12/2016,$53.63
07/13/2016,$53.62
07/14/2016,$53.86
07/15/2016,$53.83
07/18/2016,$53.96
07/19/2016,$53.86
07/20/2016,$54.13
07/21/2016,$53.93
07/22/2016,$54.20
07/25/2016,$54.04
07/26/2016,$54.10
07/27/2016,$54.03
07/28/2016,$54.13
07/29/2016,$54.23
08/01/2016,$54.16
08/02/2016,$53.76
08/03/2016,$53.98
08/04/2016,$54.01
08/05/2016,$54.48
08/08/2016,$54.44
08/09/2016,$54.48
08/10/2016,$54.31
08/11/2016,$54.57
08/12/2016,$54.54
08/15/2016,$54.75
08/16/2016,$54.42
08/17/2016,$54.50
08/18/2016,$54.66
08/19/2016,$54.59
08/22/2016,$54.59
08/23/2016,$54.73
08/24/2016,$54.42
08/25/2016,$54.38
08/26/2016,$54.29
08/29/2016,$54.59
08/30/2016,$54.51
08/31/2016,$54.38
09/01/2016,$54.39
09/02/2016,$54.66
09/06/2016,$54.81
09/07/2016,$54.87
09/08/2016,$54.74
09/09/2016,$53.36
09/12/2016,$53.86
09/13/2016,$53.04
09/14/2016,$53.01
09/15/2016,$53.56
09/16/2016,$53.37
09/19/2016,$53.43
09/20/2016,$53.41
09/21/2016,$54.01
09/22/2016,$54.42
09/23/2016,$54.11
09/26/2016,$53.66
09/27/2016,$53.97
09/28/2016,$54.29
09/29/2016,$53.77
09/30/2016,$54.20
10/03/2016,$54.02
10/04/2016,$53.76
10/05/2016,$54.01
10/06/2016,$54.01
10/07/2016,$53.81
10/10/2016,$54.09
10/11/2016,$53.38
10/12/2016,$53.44
10/13/2016,$53.25
10/14/2016,$53.23
10/17/2016,$53.09
10/18/2016,$53.41
10/19/2016,$53.56
10/20/2016,$53.47
10/21/2016,$53.46
