Date,Price
12/29/2017,$66.72
01/02/2018,$67.27
01/03/2018,$67.67
01/04/2018,$67.92
01/05/2018,$68.36
01/08/2018,$68.49
01/09/2018,$68.58
01/10/2018,$68.50
01/11/2018,$69.07
01/12/2018,$69.49
01/16/2018,$69.17
01/17/2018,$69.81
01/18/2018,$69.67
01/19/2018,$70.06
01/22/2018,$70.62
01/23/2018,$70.79
01/24/2018,$70.70
01/25/2018,$70.74
01/26/2018,$71.50
01/29/2018,$71.03
01/30/2018,$70.27
01/31/2018,$70.27
02/01/2018,$70.27
02/02/2018,$68.81
02/05/2018,$66.06
02/06/2018,$67.13
02/07/2018,$66.86
02/08/2018,$64.42
02/09/2018,$65.34
02/12/2018,$66.21
02/13/2018,$66.39
02/14/2018,$67.35
02/15/2018,$68.16
02/16/2018,$68.21
02/20/2018,$67.80
02/21/2018,$67.48
02/22/2018,$67.51
02/23/2018,$68.55
02/26/2018,$69.30
02/27/2018,$68.41
02/28/2018,$67.66
03/01/2018,$66.87
03/02/2018,$67.31
03/05/2018,$68.04
03/06/2018,$68.29
03/07/2018,$68.34
03/08/2018,$68.61
03/09/2018,$69.76
03/12/2018,$69.72
03/13/2018,$69.29
03/14/2018,$68.93
03/15/2018,$68.83
03/16/2018,$69.00
03/19/2018,$68.07
03/20/2018,$68.17
03/21/2018,$67.84
03/22/2018,$66.16
03/23/2018,$64.79
03/26/2018,$66.48
03/27/2018,$65.32
03/28/2018,$65.17
03/29/2018,$66.05
04/02/2018,$64.56
04/03/2018,$65.36
04/04/2018,$66.12
04/05/2018,$66.59
04/06/2018,$65.16
04/09/2018,$65.36
04/10/2018,$66.46
04/11/2018,$66.16
04/12/2018,$66.69
04/13/2018,$66.48
04/16/2018,$67.03
04/17/2018,$67.74
04/18/2018,$67.83
04/19/2018,$67.45
04/20/2018,$66.92
04/23/2018,$66.91
04/24/2018,$66.08
04/25/2018,$66.16
04/26/2018,$66.80
04/27/2018,$66.85
04/30/2018,$66.30
05/01/2018,$66.48
05/02/2018,$66.07
05/03/2018,$65.92
05/04/2018,$66.76
05/07/2018,$67.05
05/08/2018,$67.08
05/09/2018,$67.70
05/10/2018,$68.29
05/11/2018,$68.43
05/14/2018,$68.45
05/15/2018,$68.04
05/16/2018,$68.37
05/17/2018,$68.38
05/18/2018,$68.24
05/21/2018,$68.74
05/22/2018,$68.48
05/23/2018,$68.69
05/24/2018,$68.58
05/25/2018,$68.44
05/29/2018,$67.75
05/30/2018,$68.64
05/31/2018,$68.17
06/01/2018,$68.88
06/04/2018,$69.20
06/05/2018,$69.30
06/06/2018,$69.89
06/07/2018,$69.82
06/08/2018,$70.05
06/11/2018,$70.13
06/12/2018,$70.29
06/13/2018,$70.01
06/14/2018,$70.22
06/15/2018,$70.17
06/18/2018,$70.10
06/19/2018,$69.84
06/20/2018,$70.02
06/21/2018,$69.24
06/22/2018,$69.35
06/25/2018,$68.36
06/26/2018,$68.54
06/27/2018,$67.87
06/28/2018,$68.29
06/29/2018,$68.34
07/02/2018,$68.57
07/03/2018,$68.31
07/05/2018,$68.92
07/06/2018,$69.52
07/09/2018,$70.13
07/10/2018,$70.30
