Date,Price
01/02/2013,$36.57
01/03/2013,$36.51
01/04/2013,$36.71
01/07/2013,$36.60
01/08/2013,$36.50
01/09/2013,$36.62
01/10/2013,$36.87
01/11/2013,$36.87
01/14/2013,$36.84
01/15/2013,$36.91
01/16/2013,$36.90
01/17/2013,$37.13
01/18/2013,$37.25
01/22/2013,$37.43
01/23/2013,$37.47
01/24/2013,$37.50
01/25/2013,$37.72
01/28/2013,$37.66
01/29/2013,$37.82
01/30/2013,$37.65
01/31/2013,$37.61
02/01/2013,$37.98
02/04/2013,$37.55
02/05/2013,$37.93
02/06/2013,$37.98
02/07/2013,$37.92
02/08/2013,$38.15
02/11/2013,$38.12
02/12/2013,$38.19
02/13/2013,$38.24
02/14/2013,$38.28
02/15/2013,$38.24
02/19/2013,$38.53
02/20/2013,$38.01
02/21/2013,$37.75
02/22/2013,$38.10
02/25/2013,$37.40
02/26/2013,$37.63
02/27/2013,$38.11
02/28/2013,$38.09
03/01/2013,$38.17
03/04/2013,$38.34
03/05/2013,$38.72
03/06/2013,$38.78
03/07/2013,$38.87
03/08/2013,$39.08
03/11/2013,$39.19
03/12/2013,$39.10
03/13/2013,$39.18
03/14/2013,$39.42
03/15/2013,$39.35
03/18/2013,$39.14
03/19/2013,$39.04
03/20/2013,$39.32
03/21/2013,$38.82
03/22/2013,$39.07
03/25/2013,$38.95
03/26/2013,$39.25
03/27/2013,$39.25
03/28/2013,$39.40
04/01/2013,$39.19
04/02/2013,$39.32
04/03/2013,$38.88
04/04/2013,$39.05
04/05/2013,$38.91
04/08/2013,$39.18
04/09/2013,$39.29
04/10/2013,$39.79
04/11/2013,$39.93
04/12/2013,$39.82
04/15/2013,$38.82
04/16/2013,$39.39
04/17/2013,$38.82
04/18/2013,$38.56
04/19/2013,$38.93
04/22/2013,$39.10
04/23/2013,$39.53
04/24/2013,$39.56
04/25/2013,$39.74
04/26/2013,$39.65
04/29/2013,$39.94
04/30/2013,$40.07
05/01/2013,$39.64
05/02/2013,$40.04
05/03/2013,$40.47
05/06/2013,$40.57
05/07/2013,$40.80
05/08/2013,$40.98
05/09/2013,$40.84
05/10/2013,$41.04
05/13/2013,$41.03
05/14/2013,$41.47
05/15/2013,$41.68
05/16/2013,$41.47
05/17/2013,$41.90
05/20/2013,$41.88
05/21/2013,$41.95
05/22/2013,$41.54
05/23/2013,$41.45
05/24/2013,$41.41
05/28/2013,$41.69
05/29/2013,$41.38
05/30/2013,$41.57
05/31/2013,$41.01
06/03/2013,$41.21
06/04/2013,$40.97
06/05/2013,$40.42
06/06/2013,$40.79
06/07/2013,$41.29
06/10/2013,$41.30
06/11/2013,$40.87
06/12/2013,$40.53
06/13/2013,$41.16
06/14/2013,$40.93
06/17/2013,$41.22
06/18/2013,$41.56
06/19/2013,$40.99
06/20/2013,$39.96
06/21/2013,$39.86
06/24/2013,$39.37
06/25/2013,$39.77
06/26/2013,$40.14
06/27/2013,$40.46
06/28/2013,$40.31
07/01/2013,$40.58
07/02/2013,$40.56
07/03/2013,$40.59
07/05/2013,$41.02
