Date,Price
12/30/2011,$31.30
01/03/2012,$31.77
01/04/2012,$31.76
01/05/2012,$31.88
01/06/2012,$31.82
01/09/2012,$31.91
01/10/2012,$32.22
01/11/2012,$32.26
01/12/2012,$32.34
01/13/2012,$32.18
01/17/2012,$32.28
01/18/2012,$32.68
01/19/2012,$32.85
01/20/2012,$32.87
01/23/2012,$32.88
01/24/2012,$32.88
01/25/2012,$33.19
01/26/2012,$33.00
01/27/2012,$33.00
01/30/2012,$32.90
01/31/2012,$32.89
02/01/2012,$33.25
02/02/2012,$33.31
02/03/2012,$33.83
02/06/2012,$33.81
02/07/2012,$33.87
02/08/2012,$33.95
02/09/2012,$33.99
02/10/2012,$33.73
02/13/2012,$33.99
02/14/2012,$33.95
02/15/2012,$33.79
02/16/2012,$34.20
02/17/2012,$34.26
02/21/2012,$34.24
02/22/2012,$34.11
02/23/2012,$34.31
02/24/2012,$34.36
02/27/2012,$34.39
02/28/2012,$34.48
02/29/2012,$34.29
03/01/2012,$34.52
03/02/2012,$34.36
03/05/2012,$34.23
03/06/2012,$33.67
03/07/2012,$33.94
03/08/2012,$34.30
03/09/2012,$34.46
03/12/2012,$34.44
03/13/2012,$35.08
03/14/2012,$35.00
03/15/2012,$35.23
03/16/2012,$35.26
03/19/2012,$35.41
03/20/2012,$35.27
03/21/2012,$35.22
03/22/2012,$34.95
03/23/2012,$34.93
03/26/2012,$35.43
03/27/2012,$35.31
03/28/2012,$35.14
03/29/2012,$35.09
03/30/2012,$35.19
04/02/2012,$35.47
04/03/2012,$35.35
04/04/2012,$34.96
04/05/2012,$34.93
04/09/2012,$34.52
04/10/2012,$33.89
04/11/2012,$34.18
04/12/2012,$34.67
04/13/2012,$34.24
04/16/2012,$34.22
04/17/2012,$34.75
04/18/2012,$34.60
04/19/2012,$34.42
04/20/2012,$34.47
04/23/2012,$34.16
04/24/2012,$34.28
04/25/2012,$34.78
04/26/2012,$35.03
04/27/2012,$35.13
04/30/2012,$34.97
