Date,Price
01/03/2011,$31.95
01/04/2011,$31.85
01/05/2011,$32.03
01/06/2011,$31.97
01/07/2011,$31.92
01/10/2011,$31.91
01/11/2011,$32.03
01/12/2011,$32.32
01/13/2011,$32.27
01/14/2011,$32.50
01/18/2011,$32.56
01/19/2011,$32.17
01/20/2011,$32.08
01/21/2011,$32.12
01/24/2011,$32.32
01/25/2011,$32.33
01/26/2011,$32.53
01/27/2011,$32.62
01/28/2011,$32.02
01/31/2011,$32.26
02/01/2011,$32.81
02/02/2011,$32.73
02/03/2011,$32.82
02/04/2011,$32.91
02/07/2011,$33.13
02/08/2011,$33.29
02/09/2011,$33.19
02/10/2011,$33.24
02/11/2011,$33.46
02/14/2011,$33.56
02/15/2011,$33.43
02/16/2011,$33.67
02/17/2011,$33.79
02/18/2011,$33.84
02/22/2011,$33.11
02/23/2011,$32.85
02/24/2011,$32.85
02/25/2011,$33.27
02/28/2011,$33.43
03/01/2011,$32.89
03/02/2011,$32.96
03/03/2011,$33.55
03/04/2011,$33.32
03/07/2011,$33.01
03/08/2011,$33.32
03/09/2011,$33.26
03/10/2011,$32.61
03/11/2011,$32.84
03/14/2011,$32.65
03/15/2011,$32.30
03/16/2011,$31.73
03/17/2011,$32.10
03/18/2011,$32.26
03/21/2011,$32.77
03/22/2011,$32.65
03/23/2011,$32.74
03/24/2011,$32.91
03/25/2011,$33.04
03/28/2011,$32.95
03/29/2011,$33.20
03/30/2011,$33.46
03/31/2011,$33.44
04/01/2011,$33.61
04/04/2011,$33.64
04/05/2011,$33.66
04/06/2011,$33.72
04/07/2011,$33.65
04/08/2011,$33.49
04/11/2011,$33.37
04/12/2011,$33.09
04/13/2011,$33.12
04/14/2011,$33.14
04/15/2011,$33.30
04/18/2011,$32.91
04/19/2011,$33.08
04/20/2011,$33.56
04/21/2011,$33.75
04/25/2011,$33.70
04/26/2011,$34.01
04/27/2011,$34.23
04/28/2011,$34.35
04/29/2011,$34.44
05/02/2011,$34.34
05/03/2011,$34.17
05/04/2011,$33.92
05/05/2011,$33.65
05/06/2011,$33.79
05/09/2011,$33.98
05/10/2011,$34.28
05/11/2011,$33.90
05/12/2011,$34.07
05/13/2011,$33.77
05/16/2011,$33.53
05/17/2011,$33.50
05/18/2011,$33.84
05/19/2011,$33.91
05/20/2011,$33.66
05/23/2011,$33.23
05/24/2011,$33.19
05/25/2011,$33.34
05/26/2011,$33.52
05/27/2011,$33.68
05/31/2011,$34.04
06/01/2011,$33.25
06/02/2011,$33.21
06/03/2011,$32.87
06/06/2011,$32.48
06/07/2011,$32.48
06/08/2011,$32.31
06/09/2011,$32.54
06/10/2011,$32.07
06/13/2011,$32.07
06/14/2011,$32.51
06/15/2011,$31.95
06/16/2011,$31.99
06/17/2011,$32.07
06/20/2011,$32.25
06/21/2011,$32.74
06/22/2011,$32.54
06/23/2011,$32.34
06/24/2011,$31.99
06/27/2011,$32.26
06/28/2011,$32.71
06/29/2011,$32.97
06/30/2011,$33.29
07/01/2011,$33.79
07/05/2011,$33.77
07/06/2011,$33.83
07/07/2011,$34.20
07/08/2011,$33.97
07/11/2011,$33.32
07/12/2011,$33.17
07/13/2011,$33.30
07/14/2011,$33.03
07/15/2011,$33.23
07/18/2011,$32.91
07/19/2011,$33.48
07/20/2011,$33.46
07/21/2011,$33.88
07/22/2011,$33.93
07/25/2011,$33.71
07/26/2011,$33.57
07/27/2011,$32.83
07/28/2011,$32.73
07/29/2011,$32.55
08/01/2011,$32.40
08/02/2011,$31.54
08/03/2011,$31.72
08/04/2011,$30.11
08/05/2011,$30.00
08/08/2011,$27.89
08/09/2011,$29.30
08/10/2011,$28.06
08/11/2011,$29.39
08/12/2011,$29.55
08/15/2011,$30.23
08/16/2011,$29.90
