Date,Price
01/02/2009,$22.47
01/05/2009,$22.40
01/06/2009,$22.62
01/07/2009,$21.94
01/08/2009,$22.05
01/09/2009,$21.55
01/12/2009,$21.03
01/13/2009,$21.11
01/14/2009,$20.37
01/15/2009,$20.46
01/16/2009,$20.63
01/20/2009,$19.50
01/21/2009,$20.36
01/22/2009,$20.01
01/23/2009,$20.13
01/26/2009,$20.24
01/27/2009,$20.47
01/28/2009,$21.17
01/29/2009,$20.46
01/30/2009,$20.00
02/02/2009,$20.01
02/03/2009,$20.30
02/04/2009,$20.18
02/05/2009,$20.51
02/06/2009,$21.09
02/09/2009,$21.11
02/10/2009,$20.10
02/11/2009,$20.25
02/12/2009,$20.31
02/13/2009,$20.12
02/17/2009,$19.22
02/18/2009,$19.17
02/19/2009,$18.94
02/20/2009,$18.73
02/23/2009,$18.06
02/24/2009,$18.80
02/25/2009,$18.58
02/26/2009,$18.29
02/27/2009,$17.91
03/02/2009,$17.04
03/03/2009,$16.92
03/04/2009,$17.34
03/05/2009,$16.58
03/06/2009,$16.61
03/09/2009,$16.43
03/10/2009,$17.49
03/11/2009,$17.54
03/12/2009,$18.28
03/13/2009,$18.42
03/16/2009,$18.32
03/17/2009,$18.92
03/18/2009,$19.34
03/19/2009,$19.12
03/20/2009,$18.72
03/23/2009,$20.05
03/24/2009,$19.48
03/25/2009,$19.69
03/26/2009,$20.20
03/27/2009,$19.76
03/30/2009,$19.08
03/31/2009,$19.34
04/01/2009,$19.65
04/02/2009,$20.27
04/03/2009,$20.50
04/06/2009,$20.31
04/07/2009,$19.80
04/08/2009,$20.06
04/09/2009,$20.87
04/13/2009,$20.91
04/14/2009,$20.48
04/15/2009,$20.74
04/16/2009,$21.10
04/17/2009,$21.23
04/20/2009,$20.28
04/21/2009,$20.75
04/22/2009,$20.63
04/23/2009,$20.78
04/24/2009,$21.17
04/27/2009,$20.94
04/28/2009,$20.91
04/29/2009,$21.41
04/30/2009,$21.39
05/01/2009,$21.49
05/04/2009,$22.24
05/05/2009,$22.15
05/06/2009,$22.49
05/07/2009,$22.15
05/08/2009,$22.72
05/11/2009,$22.26
05/12/2009,$22.20
05/13/2009,$21.54
05/14/2009,$21.79
05/15/2009,$21.55
05/18/2009,$22.25
05/19/2009,$22.22
05/20/2009,$22.11
05/21/2009,$21.75
05/22/2009,$21.70
05/26/2009,$22.32
05/27/2009,$21.91
05/28/2009,$22.22
05/29/2009,$22.53
06/01/2009,$23.16
06/02/2009,$23.22
06/03/2009,$22.89
06/04/2009,$23.18
06/05/2009,$23.13
06/08/2009,$23.08
06/09/2009,$23.19
06/10/2009,$23.10
06/11/2009,$23.25
06/12/2009,$23.27
06/15/2009,$22.71
06/16/2009,$22.40
06/17/2009,$22.37
06/18/2009,$22.55
06/19/2009,$22.63
06/22/2009,$21.91
06/23/2009,$21.83
06/24/2009,$22.00
06/25/2009,$22.48
06/26/2009,$22.49
06/29/2009,$22.67
06/30/2009,$22.50
07/01/2009,$22.63
07/02/2009,$21.96
07/06/2009,$21.97
07/07/2009,$21.53
07/08/2009,$21.48
07/09/2009,$21.56
07/10/2009,$21.49
07/13/2009,$22.02
07/14/2009,$22.15
07/15/2009,$22.82
07/16/2009,$23.04
07/17/2009,$23.03
07/20/2009,$23.31
07/21/2009,$23.38
07/22/2009,$23.39
07/23/2009,$23.96
07/24/2009,$24.06
07/27/2009,$24.13
07/28/2009,$24.08
07/29/2009,$23.95
07/30/2009,$24.25
07/31/2009,$24.27
08/03/2009,$24.67
08/04/2009,$24.76
08/05/2009,$24.69
08/06/2009,$24.53
08/07/2009,$24.90
08/10/2009,$24.82
08/11/2009,$24.50
08/12/2009,$24.80
08/13/2009,$24.98
08/14/2009,$24.74
08/17/2009,$24.12
08/18/2009,$24.39
08/19/2009,$24.57
08/20/2009,$24.84
08/21/2009,$25.31
08/24/2009,$25.29
08/25/2009,$25.35
08/26/2009,$25.35
08/27/2009,$25.42
08/28/2009,$25.38
08/31/2009,$25.15
09/01/2009,$24.60
09/02/2009,$24.52
09/03/2009,$24.75
09/04/2009,$25.08
09/08/2009,$25.33
09/09/2009,$25.56
09/10/2009,$25.84
09/11/2009,$25.82
09/14/2009,$26.00
09/15/2009,$26.11
09/16/2009,$26.53
09/17/2009,$26.44
09/18/2009,$26.50
09/21/2009,$26.42
09/22/2009,$26.61
09/23/2009,$26.20
09/24/2009,$25.91
09/25/2009,$25.76
09/28/2009,$26.24
09/29/2009,$26.19
09/30/2009,$26.10
10/01/2009,$25.40
10/02/2009,$25.27
10/05/2009,$25.66
10/06/2009,$26.02
10/07/2009,$26.10
10/08/2009,$26.32
10/09/2009,$26.48
10/12/2009,$26.58
10/13/2009,$26.50
10/14/2009,$26.98
10/15/2009,$27.07
10/16/2009,$26.85
10/19/2009,$27.10
10/20/2009,$26.91
10/21/2009,$26.66
10/22/2009,$26.95
10/23/2009,$26.60
10/26/2009,$26.28
10/27/2009,$26.16
10/28/2009,$25.58
10/29/2009,$26.16
10/30/2009,$25.42
11/02/2009,$25.57
11/03/2009,$25.69
11/04/2009,$25.69
11/05/2009,$26.22
11/06/2009,$26.27
11/09/2009,$26.86
11/10/2009,$26.84
11/11/2009,$26.99
11/12/2009,$26.69
11/13/2009,$26.86
11/16/2009,$27.28
11/17/2009,$27.30
11/18/2009,$27.28
11/19/2009,$26.88
11/20/2009,$26.79
11/23/2009,$27.14
11/24/2009,$27.12
11/25/2009,$27.24
11/27/2009,$26.76
11/30/2009,$26.86
12/01/2009,$27.21
12/02/2009,$27.26
12/03/2009,$27.02
12/04/2009,$27.22
12/07/2009,$27.16
12/08/2009,$26.89
12/09/2009,$26.99
12/10/2009,$27.13
12/11/2009,$27.24
12/14/2009,$27.47
12/15/2009,$27.34
12/16/2009,$27.40
12/17/2009,$27.09
12/18/2009,$27.26
12/21/2009,$27.37
12/22/2009,$27.50
12/23/2009,$27.60
12/24/2009,$27.75
12/28/2009,$27.77
12/29/2009,$27.73
12/30/2009,$27.74
12/31/2009,$27.45
