Date, YTD, MTD, Day
01/04/2021, -1.13%, -1.13%, -1.13%
01/05/2021, -0.19%, -0.19%, 0.95%
01/06/2021, 0.55%, 0.55%, 0.74%
01/07/2021, 1.99%, 1.99%, 1.44%
01/08/2021, 2.61%, 2.61%, 0.6%
01/11/2021, 1.94%, 1.94%, -0.64%
01/12/2021, 2.32%, 2.32%, 0.37%
01/13/2021, 2.4%, 2.4%, 0.08%
01/14/2021, 2.45%, 2.45%, 0.04%
01/15/2021, 1.52%, 1.52%, -0.9%
01/19/2021, 2.44%, 2.44%, 0.91%
01/20/2021, 3.68%, 3.68%, 1.21%
01/21/2021, 3.61%, 3.61%, -0.07%
01/22/2021, 3.36%, 3.36%, -0.24%
01/25/2021, 3.6%, 3.6%, 0.23%
01/26/2021, 3.28%, 3.28%, -0.31%
01/27/2021, 0.71%, 0.71%, -2.49%
01/28/2021, 1.63%, 1.63%, 0.92%
01/29/2021, -0.29%, -0.29%, -1.89%
02/01/2021, 1.45%, 1.74%, 1.74%
02/02/2021, 2.83%, 3.13%, 1.36%
02/03/2021, 3.03%, 3.33%, 0.2%
02/04/2021, 4.03%, 4.33%, 0.97%
02/05/2021, 4.63%, 4.93%, 0.58%
02/08/2021, 5.57%, 5.88%, 0.9%
02/09/2021, 5.7%, 6.01%, 0.12%
02/10/2021, 5.67%, 5.98%, -0.03%
02/11/2021, 5.99%, 6.3%, 0.3%
02/12/2021, 6.5%, 6.8%, 0.48%
02/16/2021, 6.53%, 6.83%, 0.03%
02/17/2021, 6.29%, 6.6%, -0.22%
02/18/2021, 5.63%, 5.93%, -0.62%
02/19/2021, 5.85%, 6.16%, 0.21%
02/22/2021, 4.88%, 5.18%, -0.92%
02/23/2021, 4.89%, 5.19%, 0.01%
02/24/2021, 5.87%, 6.18%, 0.94%
02/25/2021, 3.32%, 3.62%, -2.41%
02/26/2021, 2.72%, 3.01%, -0.59%
03/01/2021, 5.18%, 2.4%, 2.4%
03/02/2021, 4.31%, 1.55%, -0.82%
03/03/2021, 3.06%, 0.33%, -1.2%
03/04/2021, 1.43%, -1.26%, -1.59%
03/05/2021, 3.11%, 0.38%, 1.66%
03/08/2021, 2.41%, -0.3%, -0.67%
03/09/2021, 4.05%, 1.29%, 1.59%
03/10/2021, 4.68%, 1.91%, 0.61%
03/11/2021, 6.08%, 3.28%, 1.34%
03/12/2021, 6.17%, 3.36%, 0.08%
03/15/2021, 6.81%, 3.98%, 0.59%
03/16/2021, 6.53%, 3.71%, -0.26%
03/17/2021, 6.89%, 4.06%, 0.34%
03/18/2021, 5.21%, 2.43%, -1.56%
03/19/2021, 5.28%, 2.49%, 0.06%
03/22/2021, 5.8%, 3%, 0.49%
03/23/2021, 4.54%, 1.78%, -1.18%
03/24/2021, 3.34%, 0.6%, -1.15%
03/25/2021, 4.01%, 1.26%, 0.65%
03/26/2021, 5.68%, 2.88%, 1.61%
03/29/2021, 5.22%, 2.44%, -0.43%
03/30/2021, 5.18%, 2.4%, -0.04%
03/31/2021, 5.6%, 2.81%, 0.4%
04/01/2021, 6.95%, 1.27%, 1.27%
04/05/2021, 8.2%, 2.46%, 1.17%
04/06/2021, 8.15%, 2.41%, -0.05%
04/07/2021, 8.05%, 2.32%, -0.09%
04/08/2021, 8.69%, 2.92%, 0.59%
04/09/2021, 9.24%, 3.44%, 0.5%
04/12/2021, 9.1%, 3.31%, -0.13%
04/13/2021, 9.54%, 3.72%, 0.4%
04/14/2021, 9.28%, 3.48%, -0.23%
04/15/2021, 10.4%, 4.54%, 1.02%
04/16/2021, 10.78%, 4.9%, 0.35%
04/19/2021, 10.14%, 4.29%, -0.58%
04/20/2021, 9.14%, 3.34%, -0.91%
04/21/2021, 10.25%, 4.4%, 1.02%
04/22/2021, 9.5%, 3.68%, -0.68%
04/23/2021, 10.81%, 4.93%, 1.2%
04/26/2021, 11.16%, 5.26%, 0.32%
04/27/2021, 11.12%, 5.21%, -0.04%
04/28/2021, 11.12%, 5.22%, 0.01%
04/29/2021, 11.53%, 5.61%, 0.36%
04/30/2021, 10.54%, 4.67%, -0.89%
05/03/2021, 10.85%, 0.28%, 0.28%
05/04/2021, 9.88%, -0.59%, -0.87%
05/05/2021, 10.03%, -0.45%, 0.15%
05/06/2021, 10.71%, 0.17%, 0.62%
05/07/2021, 11.71%, 1.07%, 0.9%
05/10/2021, 10.49%, -0.03%, -1.09%
05/11/2021, 9.62%, -0.82%, -0.78%
05/12/2021, 7.18%, -3.02%, -2.23%
05/13/2021, 8.24%, -2.07%, 0.98%
05/14/2021, 10.04%, -0.44%, 1.66%
05/17/2021, 9.81%, -0.65%, -0.21%
05/18/2021, 9.29%, -1.11%, -0.47%
05/19/2021, 8.82%, -1.54%, -0.43%
05/20/2021, 10.05%, -0.43%, 1.13%
05/21/2021, 9.96%, -0.51%, -0.08%
05/24/2021, 10.95%, 0.38%, 0.9%
05/25/2021, 10.74%, 0.2%, -0.19%
05/26/2021, 11.15%, 0.57%, 0.37%
05/27/2021, 11.45%, 0.84%, 0.27%
05/28/2021, 11.6%, 0.98%, 0.14%
06/01/2021, 11.83%, 0.21%, 0.21%
06/02/2021, 12.01%, 0.37%, 0.16%
06/03/2021, 11.47%, -0.11%, -0.48%
06/04/2021, 12.43%, 0.74%, 0.85%
06/07/2021, 12.55%, 0.85%, 0.11%
06/08/2021, 12.67%, 0.96%, 0.11%
06/09/2021, 12.36%, 0.68%, -0.28%
06/10/2021, 12.83%, 1.1%, 0.42%
06/11/2021, 13.14%, 1.38%, 0.27%
06/14/2021, 13.31%, 1.54%, 0.16%
06/15/2021, 13.03%, 1.28%, -0.25%
06/16/2021, 12.42%, 0.73%, -0.54%
06/17/2021, 12.25%, 0.58%, -0.15%
06/18/2021, 10.56%, -0.93%, -1.5%
06/21/2021, 12.04%, 0.39%, 1.33%
06/22/2021, 12.54%, 0.83%, 0.44%
06/23/2021, 12.16%, 0.5%, -0.33%
06/24/2021, 12.97%, 1.22%, 0.72%
06/25/2021, 13.38%, 1.59%, 0.36%
06/28/2021, 13.44%, 1.64%, 0.05%
06/29/2021, 13.41%, 1.61%, -0.03%
06/30/2021, 13.32%, 1.53%, -0.08%
07/01/2021, 13.76%, 0.39%, 0.39%
07/02/2021, 14.36%, 0.9%, 0.52%
07/06/2021, 13.95%, 0.55%, -0.36%
