Date, YTD, MTD, Day
01/04/2016, -1.62%, -1.62%, -1.62%
01/05/2016, -1.51%, -1.51%, 0.12%
01/06/2016, -2.86%, -2.86%, -1.37%
01/07/2016, -5.12%, -5.12%, -2.33%
01/08/2016, -6.19%, -6.19%, -1.12%
01/11/2016, -6.28%, -6.28%, -0.1%
01/12/2016, -5.69%, -5.69%, 0.63%
01/13/2016, -7.85%, -7.85%, -2.29%
01/14/2016, -6.56%, -6.56%, 1.4%
01/15/2016, -8.7%, -8.7%, -2.3%
01/19/2016, -8.69%, -8.69%, 0.02%
01/20/2016, -9.84%, -9.84%, -1.26%
01/21/2016, -9.48%, -9.48%, 0.4%
01/22/2016, -7.4%, -7.4%, 2.3%
01/25/2016, -8.82%, -8.82%, -1.53%
01/26/2016, -7.47%, -7.47%, 1.48%
01/27/2016, -8.33%, -8.33%, -0.94%
01/28/2016, -7.96%, -7.96%, 0.41%
01/29/2016, -5.65%, -5.65%, 2.51%
02/01/2016, -5.72%, -0.07%, -0.07%
02/02/2016, -7.56%, -2.02%, -1.96%
02/03/2016, -7.1%, -1.54%, 0.5%
02/04/2016, -6.78%, -1.2%, 0.34%
02/05/2016, -8.53%, -3.05%, -1.88%
02/08/2016, -9.99%, -4.59%, -1.59%
02/09/2016, -10.29%, -4.92%, -0.34%
02/10/2016, -10.25%, -4.87%, 0.05%
02/11/2016, -11.43%, -6.13%, -1.32%
02/12/2016, -9.8%, -4.4%, 1.84%
02/16/2016, -8.14%, -2.64%, 1.84%
02/17/2016, -6.55%, -0.95%, 1.73%
02/18/2016, -6.92%, -1.34%, -0.4%
02/19/2016, -6.92%, -1.35%, -0%
02/22/2016, -5.63%, 0.02%, 1.39%
02/23/2016, -6.81%, -1.22%, -1.25%
02/24/2016, -6.51%, -0.91%, 0.31%
02/25/2016, -5.46%, 0.2%, 1.12%
02/26/2016, -5.52%, 0.14%, -0.06%
02/29/2016, -6.1%, -0.48%, -0.62%
03/01/2016, -3.89%, 2.36%, 2.36%
03/02/2016, -3.32%, 2.97%, 0.59%
03/03/2016, -2.73%, 3.59%, 0.61%
03/04/2016, -2.25%, 4.11%, 0.5%
03/07/2016, -2.07%, 4.3%, 0.19%
03/08/2016, -3.33%, 2.96%, -1.28%
03/09/2016, -2.83%, 3.49%, 0.51%
03/10/2016, -2.91%, 3.41%, -0.07%
03/11/2016, -1.1%, 5.34%, 1.86%
03/14/2016, -1.67%, 4.73%, -0.58%
03/15/2016, -2.18%, 4.18%, -0.52%
03/16/2016, -1.49%, 4.92%, 0.71%
03/17/2016, -0.64%, 5.83%, 0.86%
03/18/2016, -0.23%, 6.26%, 0.41%
03/21/2016, -0.2%, 6.29%, 0.03%
03/22/2016, -0.26%, 6.23%, -0.06%
03/23/2016, -1.13%, 5.31%, -0.87%
03/24/2016, -1.25%, 5.17%, -0.13%
03/28/2016, -1.11%, 5.32%, 0.14%
03/29/2016, -0.03%, 6.47%, 1.09%
03/30/2016, 0.46%, 6.99%, 0.49%
03/31/2016, 0.28%, 6.8%, -0.18%
04/01/2016, 0.56%, 0.28%, 0.28%
04/04/2016, 0.21%, -0.07%, -0.35%
04/05/2016, -0.96%, -1.24%, -1.17%
04/06/2016, 0.15%, -0.13%, 1.12%
04/07/2016, -1.05%, -1.33%, -1.2%
04/08/2016, -0.46%, -0.74%, 0.6%
04/11/2016, -0.64%, -0.91%, -0.18%
04/12/2016, 0.42%, 0.14%, 1.06%
04/13/2016, 1.65%, 1.37%, 1.23%
04/14/2016, 1.67%, 1.39%, 0.02%
04/15/2016, 1.61%, 1.33%, -0.06%
04/18/2016, 2.25%, 1.96%, 0.63%
04/19/2016, 2.81%, 2.53%, 0.55%
04/20/2016, 2.85%, 2.57%, 0.04%
04/21/2016, 2.33%, 2.05%, -0.5%
04/22/2016, 2.45%, 2.17%, 0.11%
04/25/2016, 2.15%, 1.87%, -0.3%
04/26/2016, 2.46%, 2.17%, 0.3%
04/27/2016, 2.66%, 2.38%, 0.2%
04/28/2016, 1.76%, 1.48%, -0.88%
