Date, YTD, MTD, Day
01/02/2014, -1.11%, -1.11%, -1.11%
01/03/2014, -1.11%, -1.11%, -0%
01/06/2014, -1.34%, -1.34%, -0.22%
01/07/2014, -0.82%, -0.82%, 0.52%
01/08/2014, -0.83%, -0.83%, -0%
01/09/2014, -0.84%, -0.84%, -0.02%
01/10/2014, -0.35%, -0.35%, 0.5%
01/13/2014, -1.28%, -1.28%, -0.93%
01/14/2014, -0.41%, -0.41%, 0.88%
01/15/2014, 0.04%, 0.04%, 0.45%
01/16/2014, -0.07%, -0.07%, -0.11%
01/17/2014, -0.4%, -0.4%, -0.33%
01/21/2014, -0.07%, -0.07%, 0.34%
01/22/2014, 0.05%, 0.05%, 0.12%
01/23/2014, -0.76%, -0.76%, -0.81%
01/24/2014, -2.99%, -2.99%, -2.24%
01/27/2014, -3.66%, -3.66%, -0.7%
01/28/2014, -2.95%, -2.95%, 0.74%
01/29/2014, -3.84%, -3.84%, -0.92%
01/30/2014, -3.03%, -3.03%, 0.84%
01/31/2014, -3.76%, -3.76%, -0.76%
02/03/2014, -5.82%, -2.13%, -2.13%
02/04/2014, -5.21%, -1.51%, 0.64%
02/05/2014, -5.28%, -1.58%, -0.07%
02/06/2014, -3.96%, -0.2%, 1.39%
02/07/2014, -2.75%, 1.06%, 1.27%
02/10/2014, -2.75%, 1.06%, 0%
02/11/2014, -1.6%, 2.25%, 1.18%
02/12/2014, -1.42%, 2.43%, 0.18%
02/13/2014, -0.93%, 2.95%, 0.5%
02/14/2014, -0.46%, 3.44%, 0.47%
02/18/2014, -0.06%, 3.85%, 0.4%
02/19/2014, -0.66%, 3.23%, -0.6%
02/20/2014, -0.13%, 3.77%, 0.53%
02/21/2014, -0.14%, 3.77%, -0%
02/24/2014, 0.52%, 4.45%, 0.66%
02/25/2014, 0.37%, 4.3%, -0.15%
02/26/2014, 0.3%, 4.23%, -0.06%
02/27/2014, 0.77%, 4.71%, 0.46%
02/28/2014, 1.06%, 5.01%, 0.29%
03/03/2014, -0.15%, -1.2%, -1.2%
03/04/2014, 1.49%, 0.43%, 1.65%
03/05/2014, 1.47%, 0.4%, -0.03%
03/06/2014, 1.94%, 0.88%, 0.47%
03/07/2014, 1.71%, 0.65%, -0.23%
03/10/2014, 1.42%, 0.36%, -0.29%
03/11/2014, 0.89%, -0.17%, -0.52%
03/12/2014, 0.78%, -0.28%, -0.11%
03/13/2014, -0.47%, -1.51%, -1.24%
03/14/2014, -0.69%, -1.73%, -0.22%
03/17/2014, 0.27%, -0.79%, 0.96%
03/18/2014, 1.04%, -0.02%, 0.77%
03/19/2014, 0.19%, -0.87%, -0.85%
