Date, YTD, MTD, Day
01/02/2020, 0.58%, 0.58%, 0.58%
01/03/2020, 0.31%, 0.31%, -0.27%
01/06/2020, 0.49%, 0.49%, 0.18%
01/07/2020, 0.27%, 0.27%, -0.22%
01/08/2020, 0.52%, 0.52%, 0.25%
01/09/2020, 0.96%, 0.96%, 0.44%
01/10/2020, 0.84%, 0.84%, -0.11%
01/13/2020, 1.28%, 1.28%, 0.44%
01/14/2020, 1.31%, 1.31%, 0.02%
01/15/2020, 1.48%, 1.48%, 0.17%
01/16/2020, 2.03%, 2.03%, 0.54%
01/17/2020, 2.19%, 2.19%, 0.15%
01/21/2020, 2.1%, 2.1%, -0.08%
01/22/2020, 2.17%, 2.17%, 0.06%
01/23/2020, 2.31%, 2.31%, 0.13%
01/24/2020, 1.75%, 1.75%, -0.54%
01/27/2020, 0.87%, 0.87%, -0.86%
01/28/2020, 1.45%, 1.45%, 0.58%
01/29/2020, 1.48%, 1.48%, 0.02%
01/30/2020, 1.68%, 1.68%, 0.2%
01/31/2020, 0.62%, 0.62%, -1.05%
02/03/2020, 1.15%, 0.54%, 0.54%
02/04/2020, 2.04%, 1.43%, 0.88%
02/05/2020, 2.61%, 2%, 0.56%
02/06/2020, 2.82%, 2.21%, 0.2%
02/07/2020, 2.58%, 1.96%, -0.24%
02/10/2020, 3.11%, 2.5%, 0.52%
02/11/2020, 3.21%, 2.6%, 0.09%
02/12/2020, 3.58%, 2.97%, 0.35%
02/13/2020, 3.58%, 2.97%, 0%
02/14/2020, 3.73%, 3.12%, 0.15%
02/18/2020, 3.64%, 3.03%, -0.09%
02/19/2020, 3.98%, 3.36%, 0.32%
02/20/2020, 3.85%, 3.24%, -0.12%
02/21/2020, 3.23%, 2.61%, -0.59%
02/24/2020, 1.14%, 0.52%, -2.01%
02/25/2020, -0.8%, -1.43%, -1.94%
02/26/2020, -1.21%, -1.83%, -0.41%
02/27/2020, -3.82%, -4.45%, -2.71%
02/28/2020, -4.15%, -4.78%, -0.37%
03/02/2020, -1.62%, 2.76%, 2.76%
03/03/2020, -3.01%, 1.21%, -1.47%
03/04/2020, -0.63%, 3.82%, 2.57%
03/05/2020, -2.55%, 1.7%, -2%
03/06/2020, -3.35%, 0.79%, -0.88%
03/09/2020, -8.07%, -4.35%, -5.13%
03/10/2020, -5.95%, -1.98%, 2.62%
03/11/2020, -9.1%, -5.39%, -3.52%
03/12/2020, -14.74%, -11.49%, -6.61%
03/13/2020, -10.48%, -6.83%, 5.65%
03/16/2020, -16.8%, -13.75%, -7.68%
03/17/2020, -14.67%, -11.35%, 3.17%
03/18/2020, -18.16%, -15.09%, -4.37%
03/19/2020, -17.87%, -14.74%, 0.51%
03/20/2020, -19.39%, -16.45%, -2.23%
03/23/2020, -20.36%, -17.55%, -1.51%
03/24/2020, -16.16%, -12.97%, 6.14%
03/25/2020, -15.6%, -12.38%, 0.7%
03/26/2020, -12.33%, -8.84%, 4.26%
03/27/2020, -13.77%, -10.44%, -1.87%
03/30/2020, -12.18%, -8.71%, 2.05%
03/31/2020, -12.9%, -9.5%, -0.92%
04/01/2020, -15.22%, -2.96%, -2.96%
04/02/2020, -14.18%, -1.66%, 1.37%
04/03/2020, -15.01%, -2.7%, -1.08%
04/06/2020, -11.53%, 1.72%, 4.62%
04/07/2020, -11.55%, 1.69%, -0.03%
04/08/2020, -9.69%, 4.06%, 2.31%
04/09/2020, -8.5%, 5.51%, 1.38%
04/13/2020, -9.08%, 4.75%, -0.7%
04/14/2020, -7.38%, 6.9%, 2.01%
04/15/2020, -8.5%, 5.41%, -1.33%
04/16/2020, -8.17%, 5.82%, 0.38%
04/17/2020, -6.68%, 7.73%, 1.77%
04/20/2020, -7.62%, 6.53%, -1.08%
04/21/2020, -9.3%, 4.4%, -1.95%
04/22/2020, -8.11%, 5.91%, 1.43%
04/23/2020, -8.04%, 5.99%, 0.08%
04/24/2020, -7.23%, 7.01%, 0.94%
04/27/2020, -6.38%, 8.14%, 1.02%
04/28/2020, -6.5%, 7.96%, -0.15%
04/29/2020, -4.81%, 10.1%, 1.92%
04/30/2020, -5.57%, 9.14%, -0.84%
05/01/2020, -7.24%, -1.87%, -1.87%
05/04/2020, -7.01%, -1.61%, 0.27%
05/05/2020, -6.5%, -1.04%, 0.59%
05/06/2020, -7%, -1.57%, -0.54%
05/07/2020, -6.11%, -0.6%, 0.99%
05/08/2020, -5.15%, 0.51%, 1.11%
05/11/2020, -5.26%, 0.4%, -0.11%
05/12/2020, -6.47%, -0.97%, -1.35%
05/13/2020, -7.52%, -2.16%, -1.21%
05/14/2020, -6.82%, -1.39%, 0.8%
05/15/2020, -6.53%, -1.06%, 0.34%
05/18/2020, -4.68%, 1.03%, 2.12%
05/19/2020, -5.21%, 0.42%, -0.59%
05/20/2020, -4.1%, 1.66%, 1.22%
05/21/2020, -4.46%, 1.25%, -0.4%
05/22/2020, -4.24%, 1.49%, 0.24%
05/26/2020, -3.45%, 2.38%, 0.87%
05/27/2020, -2.5%, 3.44%, 1.02%
05/28/2020, -2.72%, 3.19%, -0.23%
05/29/2020, -2.33%, 3.62%, 0.41%
06/01/2020, -2.01%, 0.35%, 0.35%
06/02/2020, -1.49%, 0.89%, 0.54%
06/03/2020, -0.65%, 1.8%, 0.89%
06/04/2020, -0.92%, 1.52%, -0.27%
06/05/2020, 0.71%, 3.26%, 1.69%
06/08/2020, 1.64%, 4.24%, 0.94%
06/09/2020, 1.12%, 3.68%, -0.53%
06/10/2020, 0.8%, 3.32%, -0.33%
06/11/2020, -3.02%, -0.75%, -3.87%
06/12/2020, -2.23%, 0.1%, 0.86%
06/15/2020, -1.63%, 0.74%, 0.64%
06/16/2020, -0.42%, 2.03%, 1.28%
06/17/2020, -0.7%, 1.73%, -0.29%
06/18/2020, -0.58%, 1.85%, 0.12%
06/19/2020, -0.88%, 1.52%, -0.32%
06/22/2020, -0.5%, 1.94%, 0.4%
06/23/2020, -0.29%, 2.17%, 0.22%
06/24/2020, -2.22%, 0.1%, -2%
06/25/2020, -1.5%, 0.88%, 0.77%
06/26/2020, -2.88%, -0.6%, -1.46%
06/29/2020, -1.98%, 0.36%, 0.97%
06/30/2020, -1.02%, 1.37%, 1.01%
07/01/2020, -0.74%, 0.3%, 0.3%
07/02/2020, -0.37%, 0.67%, 0.37%
07/06/2020, 0.57%, 1.66%, 0.97%
07/07/2020, -0.01%, 1.05%, -0.59%
07/08/2020, 0.49%, 1.57%, 0.52%
07/09/2020, 0.21%, 1.27%, -0.29%
07/10/2020, 0.83%, 1.92%, 0.64%
07/13/2020, 0.14%, 1.2%, -0.71%
07/14/2020, 1%, 2.1%, 0.89%
07/15/2020, 1.76%, 2.89%, 0.77%
07/16/2020, 1.56%, 2.68%, -0.2%
07/17/2020, 1.79%, 2.92%, 0.23%
07/20/2020, 2.38%, 3.53%, 0.59%
07/21/2020, 2.54%, 3.69%, 0.16%
07/22/2020, 2.97%, 4.14%, 0.42%
07/23/2020, 2.28%, 3.41%, -0.68%
07/24/2020, 1.76%, 2.87%, -0.52%
07/27/2020, 2.28%, 3.42%, 0.53%
07/28/2020, 1.88%, 3%, -0.4%
07/29/2020, 2.78%, 3.93%, 0.9%
07/30/2020, 2.6%, 3.74%, -0.18%
07/31/2020, 3%, 4.16%, 0.39%
08/03/2020, 3.57%, 0.56%, 0.56%
08/04/2020, 3.88%, 0.87%, 0.3%
08/05/2020, 4.31%, 1.3%, 0.43%
08/06/2020, 4.71%, 1.69%, 0.38%
08/07/2020, 4.74%, 1.72%, 0.03%
08/10/2020, 4.83%, 1.82%, 0.09%
08/11/2020, 4.2%, 1.2%, -0.61%
08/12/2020, 5.01%, 2%, 0.79%
08/13/2020, 4.86%, 1.86%, -0.14%
08/14/2020, 4.8%, 1.79%, -0.06%
08/17/2020, 5.09%, 2.09%, 0.28%
08/18/2020, 5.23%, 2.23%, 0.14%
08/19/2020, 4.92%, 1.92%, -0.3%
08/20/2020, 5.19%, 2.18%, 0.26%
08/21/2020, 5.38%, 2.37%, 0.18%
08/24/2020, 5.99%, 2.98%, 0.58%
08/25/2020, 6.17%, 3.16%, 0.17%
08/26/2020, 6.79%, 3.77%, 0.57%
08/27/2020, 6.82%, 3.81%, 0.03%
08/28/2020, 7.3%, 4.28%, 0.45%
08/31/2020, 7.27%, 4.25%, -0.03%
09/01/2020, 7.99%, 0.67%, 0.67%
09/02/2020, 9.03%, 1.63%, 0.95%
09/03/2020, 6.5%, -0.7%, -2.27%
09/04/2020, 5.76%, -1.39%, -0.7%
09/08/2020, 3.84%, -3.16%, -1.81%
09/09/2020, 5.13%, -1.97%, 1.26%
09/10/2020, 4.05%, -2.97%, -1.03%
09/11/2020, 4.06%, -2.96%, 0.01%
09/14/2020, 5.12%, -1.98%, 1.03%
09/15/2020, 5.48%, -1.65%, 0.34%
09/16/2020, 5.25%, -1.86%, -0.22%
09/17/2020, 4.71%, -2.36%, -0.52%
09/18/2020, 4.04%, -2.98%, -0.64%
09/21/2020, 3.22%, -3.73%, -0.79%
09/22/2020, 3.87%, -3.13%, 0.64%
09/23/2020, 2.24%, -4.64%, -1.58%
09/24/2020, 2.09%, -4.78%, -0.15%
09/25/2020, 3.18%, -3.77%, 1.09%
09/28/2020, 4.28%, -2.76%, 1.07%
09/29/2020, 4.01%, -3.01%, -0.26%
09/30/2020, 4.46%, -2.6%, 0.44%
10/01/2020, 5%, 0.52%, 0.52%
10/02/2020, 4.42%, -0.04%, -0.56%
10/05/2020, 5.53%, 1.03%, 1.07%
10/06/2020, 4.74%, 0.27%, -0.75%
10/07/2020, 5.88%, 1.37%, 1.09%
10/08/2020, 6.49%, 1.96%, 0.57%
10/09/2020, 7.09%, 2.53%, 0.55%
10/12/2020, 8.15%, 3.55%, 0.99%
10/13/2020, 7.85%, 3.26%, -0.27%
10/14/2020, 7.43%, 2.85%, -0.39%
10/15/2020, 7.35%, 2.78%, -0.07%
10/16/2020, 7.32%, 2.75%, -0.03%
10/19/2020, 6.17%, 1.65%, -1.06%
10/20/2020, 6.37%, 1.84%, 0.18%
10/21/2020, 6.12%, 1.6%, -0.24%
10/22/2020, 6.5%, 1.97%, 0.36%
10/23/2020, 6.81%, 2.27%, 0.29%
10/26/2020, 5.55%, 1.06%, -1.16%
10/27/2020, 5.38%, 0.89%, -0.16%
10/28/2020, 3.05%, -1.35%, -2.21%
10/29/2020, 3.71%, -0.71%, 0.65%
10/30/2020, 2.72%, -1.67%, -0.96%
11/02/2020, 3.61%, 0.88%, 0.88%
11/03/2020, 4.87%, 2.11%, 1.22%
11/04/2020, 6.52%, 3.73%, 1.57%
11/05/2020, 8.04%, 5.21%, 1.41%
11/06/2020, 7.89%, 5.07%, -0.13%
11/09/2020, 8.56%, 5.73%, 0.6%
11/10/2020, 8.43%, 5.61%, -0.12%
11/11/2020, 9.02%, 6.18%, 0.53%
11/12/2020, 8.43%, 5.61%, -0.52%
11/13/2020, 9.42%, 6.57%, 0.89%
11/16/2020, 10.28%, 7.43%, 0.77%
11/17/2020, 10.21%, 7.35%, -0.06%
11/18/2020, 9.5%, 6.65%, -0.63%
11/19/2020, 9.94%, 7.08%, 0.39%
11/20/2020, 9.61%, 6.76%, -0.29%
11/23/2020, 10.16%, 7.3%, 0.49%
11/24/2020, 11.27%, 8.39%, 0.98%
11/25/2020, 11.19%, 8.32%, -0.07%
11/27/2020, 11.57%, 8.68%, 0.33%
11/30/2020, 11.14%, 8.26%, -0.37%
12/01/2020, 11.81%, 0.57%, 0.57%
12/02/2020, 11.86%, 0.61%, 0.04%
12/03/2020, 12.03%, 0.78%, 0.16%
12/04/2020, 12.69%, 1.34%, 0.56%
12/07/2020, 12.71%, 1.37%, 0.03%
12/08/2020, 13.02%, 1.64%, 0.27%
12/09/2020, 12.26%, 0.96%, -0.66%
