Date, YTD, MTD, Day
01/02/2014, -0.69%, -0.69%, -0.69%
01/03/2014, -0.67%, -0.67%, 0.02%
01/06/2014, -0.83%, -0.83%, -0.16%
01/07/2014, -0.35%, -0.35%, 0.49%
01/08/2014, -0.4%, -0.4%, -0.05%
01/09/2014, -0.34%, -0.34%, 0.06%
01/10/2014, 0.04%, 0.04%, 0.38%
01/13/2014, -0.8%, -0.8%, -0.84%
01/14/2014, -0.06%, -0.06%, 0.75%
01/15/2014, 0.31%, 0.31%, 0.36%
01/16/2014, 0.27%, 0.27%, -0.03%
01/17/2014, 0.03%, 0.03%, -0.24%
01/21/2014, 0.25%, 0.25%, 0.22%
01/22/2014, 0.33%, 0.33%, 0.08%
01/23/2014, -0.23%, -0.23%, -0.56%
01/24/2014, -1.82%, -1.82%, -1.6%
01/27/2014, -2.33%, -2.33%, -0.52%
01/28/2014, -1.79%, -1.79%, 0.56%
01/29/2014, -2.47%, -2.47%, -0.71%
01/30/2014, -1.67%, -1.67%, 0.83%
01/31/2014, -2.12%, -2.12%, -0.46%
02/03/2014, -3.74%, -1.67%, -1.67%
02/04/2014, -3.24%, -1.16%, 0.53%
02/05/2014, -3.43%, -1.35%, -0.2%
02/06/2014, -2.53%, -0.42%, 0.95%
02/07/2014, -1.57%, 0.57%, 1%
02/10/2014, -1.45%, 0.69%, 0.12%
02/11/2014, -0.72%, 1.46%, 0.75%
02/12/2014, -0.65%, 1.53%, 0.07%
02/13/2014, -0.13%, 2.06%, 0.52%
02/14/2014, 0.21%, 2.41%, 0.34%
02/18/2014, 0.46%, 2.67%, 0.25%
02/19/2014, -0.06%, 2.14%, -0.52%
02/20/2014, 0.42%, 2.63%, 0.47%
02/21/2014, 0.37%, 2.57%, -0.05%
02/24/2014, 0.83%, 3.05%, 0.46%
02/25/2014, 0.81%, 3.03%, -0.02%
02/26/2014, 0.88%, 3.1%, 0.07%
02/27/2014, 1.31%, 3.54%, 0.42%
02/28/2014, 1.44%, 3.68%, 0.14%
03/03/2014, 0.89%, -0.55%, -0.55%
03/04/2014, 2%, 0.54%, 1.1%
03/05/2014, 2%, 0.55%, 0.01%
03/06/2014, 2.11%, 0.65%, 0.1%
03/07/2014, 2.03%, 0.58%, -0.08%
03/10/2014, 1.91%, 0.46%, -0.11%
03/11/2014, 1.49%, 0.04%, -0.42%
03/12/2014, 1.57%, 0.13%, 0.09%
03/13/2014, 0.76%, -0.68%, -0.8%
03/14/2014, 0.61%, -0.82%, -0.15%
03/17/2014, 1.25%, -0.19%, 0.64%
03/18/2014, 1.89%, 0.44%, 0.63%
03/19/2014, 1.24%, -0.21%, -0.64%
03/20/2014, 1.55%, 0.11%, 0.31%
03/21/2014, 1.39%, -0.05%, -0.16%
03/24/2014, 0.66%, -0.78%, -0.72%
03/25/2014, 0.96%, -0.48%, 0.3%
03/26/2014, 0.43%, -1%, -0.52%
03/27/2014, 0.38%, -1.05%, -0.05%
03/28/2014, 0.68%, -0.75%, 0.3%
03/31/2014, 1.38%, -0.06%, 0.7%
04/01/2014, 1.96%, 0.57%, 0.57%
04/02/2014, 2.14%, 0.74%, 0.18%
04/03/2014, 1.95%, 0.56%, -0.18%
04/04/2014, 1.05%, -0.33%, -0.88%
04/07/2014, 0.25%, -1.12%, -0.8%
