Date, YTD, MTD, Day
01/02/2019, -0.01%, -0.01%, -0.01%
01/03/2019, -0.57%, -0.57%, -0.57%
01/04/2019, 0.81%, 0.81%, 1.41%
01/07/2019, 1.06%, 1.06%, 0.25%
01/08/2019, 1.39%, 1.39%, 0.32%
01/09/2019, 1.92%, 1.92%, 0.52%
01/10/2019, 2.09%, 2.09%, 0.16%
01/11/2019, 2.06%, 2.06%, -0.03%
01/14/2019, 1.78%, 1.78%, -0.27%
01/15/2019, 2.17%, 2.17%, 0.37%
01/16/2019, 2.31%, 2.31%, 0.14%
01/17/2019, 2.61%, 2.61%, 0.28%
01/18/2019, 3.09%, 3.09%, 0.45%
01/22/2019, 2.48%, 2.48%, -0.57%
01/23/2019, 2.65%, 2.65%, 0.17%
01/24/2019, 2.88%, 2.88%, 0.22%
01/25/2019, 3.4%, 3.4%, 0.48%
01/28/2019, 3.04%, 3.04%, -0.33%
01/29/2019, 3.19%, 3.19%, 0.14%
01/30/2019, 3.93%, 3.93%, 0.7%
01/31/2019, 4.44%, 4.44%, 0.49%
02/01/2019, 4.29%, -0.16%, -0.16%
02/04/2019, 4.5%, 0.04%, 0.19%
02/05/2019, 4.94%, 0.45%, 0.41%
02/06/2019, 4.74%, 0.27%, -0.18%
02/07/2019, 4.27%, -0.16%, -0.42%
02/08/2019, 4.22%, -0.21%, -0.05%
02/11/2019, 4.18%, -0.25%, -0.04%
02/12/2019, 4.78%, 0.3%, 0.55%
02/13/2019, 4.74%, 0.27%, -0.04%
02/14/2019, 4.8%, 0.32%, 0.06%
02/15/2019, 5.39%, 0.87%, 0.55%
02/19/2019, 5.62%, 1.08%, 0.21%
02/20/2019, 5.78%, 1.23%, 0.14%
02/21/2019, 5.51%, 0.97%, -0.25%
02/22/2019, 5.96%, 1.4%, 0.42%
02/25/2019, 6.05%, 1.48%, 0.07%
02/26/2019, 6.19%, 1.62%, 0.14%
02/27/2019, 5.96%, 1.39%, -0.22%
02/28/2019, 5.71%, 1.16%, -0.23%
03/01/2019, 5.86%, 0.12%, 0.12%
03/04/2019, 5.79%, 0.07%, -0.05%
03/05/2019, 5.84%, 0.12%, 0.05%
03/06/2019, 5.57%, -0.12%, -0.23%
03/07/2019, 5.18%, -0.46%, -0.34%
03/08/2019, 5.01%, -0.61%, -0.16%
03/11/2019, 5.7%, 0.01%, 0.63%
03/12/2019, 5.95%, 0.25%, 0.24%
03/13/2019, 6.3%, 0.55%, 0.31%
03/14/2019, 6.11%, 0.38%, -0.18%
03/15/2019, 6.59%, 0.82%, 0.44%
03/18/2019, 6.9%, 1.1%, 0.28%
03/19/2019, 6.9%, 1.1%, 0%
03/20/2019, 7%, 1.21%, 0.11%
03/21/2019, 7.32%, 1.5%, 0.28%
03/22/2019, 6.22%, 0.53%, -0.94%
03/25/2019, 6.27%, 0.58%, 0.05%
03/26/2019, 6.65%, 0.92%, 0.34%
03/27/2019, 6.54%, 0.84%, -0.09%
03/28/2019, 6.65%, 0.93%, 0.1%
03/29/2019, 6.93%, 1.18%, 0.25%
04/01/2019, 7.4%, 0.41%, 0.41%
04/02/2019, 7.47%, 0.47%, 0.06%
04/03/2019, 7.65%, 0.63%, 0.16%
04/04/2019, 7.7%, 0.67%, 0.04%
04/05/2019, 7.96%, 0.9%, 0.23%
04/08/2019, 7.99%, 0.93%, 0.02%
04/09/2019, 7.74%, 0.71%, -0.22%
04/10/2019, 8.07%, 1.01%, 0.3%
04/11/2019, 7.87%, 0.82%, -0.19%
04/12/2019, 8.12%, 1.04%, 0.21%
04/15/2019, 8.17%, 1.09%, 0.05%
04/16/2019, 8.13%, 1.05%, -0.04%
04/17/2019, 8.08%, 1%, -0.04%
04/18/2019, 8.19%, 1.11%, 0.1%
04/22/2019, 8.07%, 0.99%, -0.11%
04/23/2019, 8.47%, 1.35%, 0.35%
04/24/2019, 8.26%, 1.17%, -0.17%
04/25/2019, 8.18%, 1.09%, -0.07%
04/26/2019, 8.56%, 1.44%, 0.34%
04/29/2019, 8.58%, 1.46%, 0.01%
04/30/2019, 8.72%, 1.59%, 0.13%
05/01/2019, 8.35%, -0.33%, -0.33%
05/02/2019, 8.17%, -0.49%, -0.17%
05/03/2019, 8.76%, 0.03%, 0.53%
05/06/2019, 8.38%, -0.3%, -0.33%
05/07/2019, 7.59%, -0.97%, -0.68%
05/08/2019, 7.41%, -1.14%, -0.17%
05/09/2019, 7.18%, -1.33%, -0.2%
05/10/2019, 7.38%, -1.16%, 0.17%
05/13/2019, 6.23%, -2.14%, -1.01%
05/14/2019, 6.65%, -1.78%, 0.38%
05/15/2019, 7.02%, -1.45%, 0.34%
05/16/2019, 7.34%, -1.19%, 0.28%
05/17/2019, 6.92%, -1.55%, -0.38%
05/20/2019, 6.57%, -1.85%, -0.31%
05/21/2019, 6.95%, -1.53%, 0.34%
05/22/2019, 6.86%, -1.6%, -0.07%
05/23/2019, 6.4%, -1.97%, -0.4%
05/24/2019, 6.64%, -1.77%, 0.21%
05/28/2019, 6.39%, -1.97%, -0.21%
05/29/2019, 6.04%, -2.28%, -0.32%
05/30/2019, 6.31%, -2.03%, 0.26%
