Date, YTD, MTD, Day
01/02/2020, 0.86%, 0.86%, 0.86%
01/03/2020, 0.15%, 0.15%, -0.7%
01/06/2020, 0.3%, 0.3%, 0.15%
01/07/2020, 0.13%, 0.13%, -0.17%
01/08/2020, 0.37%, 0.37%, 0.24%
01/09/2020, 0.93%, 0.93%, 0.56%
01/10/2020, 0.73%, 0.73%, -0.2%
01/13/2020, 1.46%, 1.46%, 0.73%
01/14/2020, 1.41%, 1.41%, -0.05%
01/15/2020, 1.47%, 1.47%, 0.06%
01/16/2020, 2.12%, 2.12%, 0.64%
01/17/2020, 2.43%, 2.43%, 0.31%
01/21/2020, 1.83%, 1.83%, -0.59%
01/22/2020, 1.95%, 1.95%, 0.12%
01/23/2020, 1.82%, 1.82%, -0.13%
01/24/2020, 1.13%, 1.13%, -0.68%
01/27/2020, -0.66%, -0.66%, -1.78%
01/28/2020, 0.18%, 0.18%, 0.85%
01/29/2020, 0.08%, 0.08%, -0.11%
01/30/2020, -0%, -0%, -0.08%
01/31/2020, -1.69%, -1.69%, -1.69%
02/03/2020, -1.15%, 0.55%, 0.55%
02/04/2020, 0.45%, 2.18%, 1.62%
02/05/2020, 1.35%, 3.09%, 0.89%
02/06/2020, 1.71%, 3.46%, 0.35%
02/07/2020, 0.98%, 2.72%, -0.71%
02/10/2020, 1.42%, 3.16%, 0.43%
02/11/2020, 1.92%, 3.66%, 0.49%
02/12/2020, 2.5%, 4.26%, 0.57%
02/13/2020, 2.22%, 3.97%, -0.27%
02/14/2020, 2.25%, 4%, 0.02%
02/18/2020, 1.78%, 3.51%, -0.47%
02/19/2020, 2.3%, 4.05%, 0.52%
02/20/2020, 1.74%, 3.47%, -0.56%
02/21/2020, 0.97%, 2.69%, -0.75%
02/24/2020, -2.48%, -0.81%, -3.42%
02/25/2020, -4.72%, -3.09%, -2.28%
02/26/2020, -4.95%, -3.32%, -0.24%
02/27/2020, -8.31%, -6.72%, -3.52%
02/28/2020, -9.02%, -7.44%, -0.78%
03/02/2020, -6.33%, 2.95%, 2.95%
03/03/2020, -8.08%, 1.03%, -1.86%
03/04/2020, -5.03%, 4.38%, 3.31%
03/05/2020, -7.58%, 1.58%, -2.67%
03/06/2020, -9.25%, -0.25%, -1.81%
03/09/2020, -16.34%, -8.04%, -7.81%
03/10/2020, -13.08%, -4.47%, 3.88%
03/11/2020, -17.08%, -8.86%, -4.59%
03/12/2020, -25.36%, -17.97%, -10%
03/13/2020, -19.97%, -12.05%, 7.19%
03/16/2020, -29.02%, -21.99%, -11.27%
03/17/2020, -25.61%, -18.26%, 4.78%
03/18/2020, -29.94%, -23.01%, -5.82%
03/19/2020, -29.38%, -22.4%, 0.79%
03/20/2020, -30.96%, -24.12%, -2.16%
