Date, YTD, MTD, Day
01/02/2019, -0.11%, -0.11%, -0.11%
01/03/2019, -1.72%, -1.72%, -1.61%
01/04/2019, 1.43%, 1.43%, 3.21%
01/07/2019, 2.12%, 2.12%, 0.68%
01/08/2019, 2.87%, 2.87%, 0.74%
01/09/2019, 3.85%, 3.85%, 0.95%
01/10/2019, 4.28%, 4.28%, 0.41%
01/11/2019, 4.12%, 4.12%, -0.15%
01/14/2019, 3.57%, 3.57%, -0.53%
01/15/2019, 4.43%, 4.43%, 0.83%
01/16/2019, 4.72%, 4.72%, 0.28%
01/17/2019, 5.31%, 5.31%, 0.56%
01/18/2019, 6.46%, 6.46%, 1.1%
01/22/2019, 5.05%, 5.05%, -1.33%
01/23/2019, 5.31%, 5.31%, 0.25%
01/24/2019, 5.57%, 5.57%, 0.25%
01/25/2019, 6.7%, 6.7%, 1.06%
01/28/2019, 5.99%, 5.99%, -0.66%
01/29/2019, 6.09%, 6.09%, 0.09%
01/30/2019, 7.48%, 7.48%, 1.31%
01/31/2019, 8.12%, 8.12%, 0.6%
02/01/2019, 8.09%, -0.03%, -0.03%
02/04/2019, 8.62%, 0.46%, 0.48%
02/05/2019, 9.3%, 1.09%, 0.63%
02/06/2019, 8.9%, 0.72%, -0.36%
02/07/2019, 7.78%, -0.32%, -1.03%
02/08/2019, 7.58%, -0.51%, -0.19%
02/11/2019, 7.59%, -0.5%, 0.01%
02/12/2019, 8.88%, 0.7%, 1.2%
02/13/2019, 9.01%, 0.81%, 0.12%
02/14/2019, 8.93%, 0.74%, -0.08%
02/15/2019, 10.02%, 1.75%, 1%
02/19/2019, 10.37%, 2.07%, 0.32%
02/20/2019, 10.79%, 2.46%, 0.38%
02/21/2019, 10.44%, 2.14%, -0.32%
02/22/2019, 11.16%, 2.81%, 0.65%
02/25/2019, 11.43%, 3.06%, 0.24%
02/26/2019, 11.52%, 3.14%, 0.08%
02/27/2019, 11.35%, 2.98%, -0.16%
02/28/2019, 10.94%, 2.6%, -0.37%
03/01/2019, 11.52%, 0.52%, 0.52%
03/04/2019, 11.2%, 0.23%, -0.29%
03/05/2019, 11.2%, 0.23%, 0%
03/06/2019, 10.57%, -0.33%, -0.56%
03/07/2019, 9.5%, -1.29%, -0.97%
03/08/2019, 9.16%, -1.6%, -0.31%
03/11/2019, 10.53%, -0.37%, 1.26%
03/12/2019, 10.85%, -0.08%, 0.29%
03/13/2019, 11.54%, 0.54%, 0.62%
03/14/2019, 11.35%, 0.37%, -0.17%
03/15/2019, 12.12%, 1.07%, 0.7%
03/18/2019, 12.74%, 1.63%, 0.55%
03/19/2019, 12.74%, 1.63%, 0%
03/20/2019, 12.56%, 1.47%, -0.16%
03/21/2019, 13.2%, 2.04%, 0.57%
03/22/2019, 10.53%, -0.37%, -2.36%
03/25/2019, 10.43%, -0.46%, -0.09%
03/26/2019, 11.19%, 0.23%, 0.69%
03/27/2019, 10.79%, -0.14%, -0.36%
03/28/2019, 11%, 0.06%, 0.19%
03/29/2019, 11.66%, 0.65%, 0.59%
04/01/2019, 12.99%, 1.18%, 1.18%
04/02/2019, 13.02%, 1.21%, 0.03%
04/03/2019, 13.58%, 1.73%, 0.51%
04/04/2019, 13.68%, 1.81%, 0.08%
04/05/2019, 14.1%, 2.18%, 0.37%
04/08/2019, 14.26%, 2.33%, 0.14%
04/09/2019, 13.65%, 1.79%, -0.53%
04/10/2019, 14.12%, 2.21%, 0.41%
04/11/2019, 13.91%, 2.02%, -0.19%
04/12/2019, 14.61%, 2.64%, 0.61%
04/15/2019, 14.61%, 2.64%, 0%
04/16/2019, 14.73%, 2.75%, 0.11%
04/17/2019, 14.63%, 2.66%, -0.09%
04/18/2019, 14.65%, 2.68%, 0.02%
