Date, YTD, MTD, Day
01/03/2011, 0.72%, 0.72%, 0.72%
01/04/2011, 0.61%, 0.61%, -0.11%
01/05/2011, 0.5%, 0.5%, -0.11%
01/06/2011, 0.18%, 0.18%, -0.31%
01/07/2011, -0.02%, -0.02%, -0.2%
01/10/2011, -0.18%, -0.18%, -0.16%
01/11/2011, 0.3%, 0.3%, 0.48%
01/12/2011, 1.36%, 1.36%, 1.06%
01/13/2011, 1.42%, 1.42%, 0.05%
01/14/2011, 1.83%, 1.83%, 0.4%
01/18/2011, 2.05%, 2.05%, 0.22%
01/19/2011, 1.38%, 1.38%, -0.65%
01/20/2011, 0.78%, 0.78%, -0.59%
01/21/2011, 0.92%, 0.92%, 0.14%
01/24/2011, 1.44%, 1.44%, 0.51%
01/25/2011, 1.45%, 1.45%, 0.01%
01/26/2011, 1.92%, 1.92%, 0.46%
01/27/2011, 2.13%, 2.13%, 0.21%
01/28/2011, 0.65%, 0.65%, -1.44%
01/31/2011, 1.12%, 1.12%, 0.47%
02/01/2011, 2.63%, 1.48%, 1.48%
02/02/2011, 2.56%, 1.41%, -0.07%
02/03/2011, 2.54%, 1.39%, -0.02%
02/04/2011, 2.56%, 1.41%, 0.02%
02/07/2011, 2.92%, 1.76%, 0.34%
02/08/2011, 3.16%, 2%, 0.23%
02/09/2011, 2.9%, 1.74%, -0.25%
02/10/2011, 2.48%, 1.32%, -0.41%
02/11/2011, 2.89%, 1.73%, 0.4%
02/14/2011, 3.23%, 2.07%, 0.33%
02/15/2011, 3%, 1.83%, -0.22%
02/16/2011, 3.72%, 2.55%, 0.7%
02/17/2011, 4.11%, 2.94%, 0.37%
02/18/2011, 4.33%, 3.15%, 0.21%
02/22/2011, 2.41%, 1.26%, -1.81%
02/23/2011, 2.07%, 0.93%, -0.33%
02/24/2011, 2.01%, 0.87%, -0.06%
02/25/2011, 3.1%, 1.94%, 1.06%
02/28/2011, 3.68%, 2.52%, 0.57%
03/01/2011, 2.68%, -0.95%, -0.95%
03/02/2011, 2.87%, -0.78%, 0.18%
03/03/2011, 3.99%, 0.29%, 1.08%
03/04/2011, 3.66%, -0.02%, -0.31%
03/07/2011, 2.91%, -0.74%, -0.71%
03/08/2011, 3.34%, -0.33%, 0.41%
03/09/2011, 3.29%, -0.37%, -0.04%
03/10/2011, 1.61%, -1.98%, -1.61%
03/11/2011, 1.91%, -1.7%, 0.29%
03/14/2011, 1.16%, -2.42%, -0.74%
03/15/2011, -0.12%, -3.64%, -1.26%
03/16/2011, -1.46%, -4.92%, -1.35%
03/17/2011, -0.21%, -3.72%, 1.29%
03/18/2011, 0.48%, -3.06%, 0.7%
03/21/2011, 1.87%, -1.73%, 1.39%
03/22/2011, 1.71%, -1.88%, -0.15%
03/23/2011, 1.9%, -1.7%, 0.19%
03/24/2011, 2.49%, -1.14%, 0.58%
03/25/2011, 2.41%, -1.22%, -0.09%
03/28/2011, 2.25%, -1.38%, -0.15%
03/29/2011, 2.72%, -0.92%, 0.46%
03/30/2011, 3.58%, -0.1%, 0.83%
03/31/2011, 3.47%, -0.21%, -0.1%
04/01/2011, 4.16%, 0.66%, 0.66%
04/04/2011, 4.29%, 0.79%, 0.13%
04/05/2011, 4.22%, 0.72%, -0.08%
04/06/2011, 4.54%, 1.03%, 0.31%
04/07/2011, 4.29%, 0.78%, -0.24%
04/08/2011, 4.48%, 0.97%, 0.18%
04/11/2011, 4.07%, 0.58%, -0.39%
