Date, YTD, MTD, Day
01/04/2016, -1.52%, -1.52%, -1.52%
01/05/2016, -1.48%, -1.48%, 0.04%
01/06/2016, -2.69%, -2.69%, -1.23%
01/07/2016, -4.63%, -4.63%, -1.99%
01/08/2016, -5.55%, -5.55%, -0.97%
01/11/2016, -5.72%, -5.72%, -0.18%
01/12/2016, -5.2%, -5.2%, 0.55%
01/13/2016, -6.86%, -6.86%, -1.75%
01/14/2016, -5.88%, -5.88%, 1.06%
01/15/2016, -7.95%, -7.95%, -2.22%
01/19/2016, -7.81%, -7.81%, 0.16%
01/20/2016, -9.07%, -9.07%, -1.37%
01/21/2016, -8.77%, -8.77%, 0.33%
01/22/2016, -6.76%, -6.76%, 2.24%
01/25/2016, -7.9%, -7.9%, -1.24%
01/26/2016, -6.73%, -6.73%, 1.28%
01/27/2016, -7.35%, -7.35%, -0.67%
01/28/2016, -7.01%, -7.01%, 0.38%
01/29/2016, -4.96%, -4.96%, 2.21%
02/01/2016, -5.06%, -0.1%, -0.1%
02/02/2016, -6.69%, -1.83%, -1.73%
02/03/2016, -6.3%, -1.42%, 0.42%
02/04/2016, -5.95%, -1.04%, 0.38%
02/05/2016, -7.4%, -2.58%, -1.56%
02/08/2016, -8.68%, -3.94%, -1.4%
02/09/2016, -9.14%, -4.43%, -0.51%
02/10/2016, -9.07%, -4.35%, 0.08%
02/11/2016, -10.2%, -5.56%, -1.27%
02/12/2016, -8.89%, -4.16%, 1.49%
02/16/2016, -7.39%, -2.57%, 1.67%
02/17/2016, -5.93%, -1.03%, 1.59%
02/18/2016, -6.18%, -1.29%, -0.27%
02/19/2016, -6.24%, -1.35%, -0.06%
02/22/2016, -5.11%, -0.16%, 1.21%
02/23/2016, -6.22%, -1.33%, -1.17%
02/24/2016, -6.11%, -1.22%, 0.11%
02/25/2016, -5.16%, -0.21%, 1.02%
02/26/2016, -5.27%, -0.33%, -0.12%
02/29/2016, -5.7%, -0.78%, -0.45%
03/01/2016, -3.73%, 2.11%, 2.11%
03/02/2016, -3.17%, 2.71%, 0.58%
03/03/2016, -2.52%, 3.4%, 0.67%
03/04/2016, -1.99%, 3.97%, 0.55%
03/07/2016, -1.87%, 4.1%, 0.13%
03/08/2016, -2.94%, 2.96%, -1.09%
03/09/2016, -2.53%, 3.39%, 0.42%
03/10/2016, -2.61%, 3.31%, -0.08%
03/11/2016, -0.91%, 5.14%, 1.76%
03/14/2016, -1.38%, 4.64%, -0.47%
03/15/2016, -1.96%, 4%, -0.6%
03/16/2016, -1.23%, 4.79%, 0.76%
03/17/2016, -0.37%, 5.71%, 0.87%
03/18/2016, -0.05%, 6.05%, 0.32%
03/21/2016, -0.09%, 6.01%, -0.04%
03/22/2016, -0.16%, 5.93%, -0.08%
03/23/2016, -0.94%, 5.09%, -0.78%
03/24/2016, -1.19%, 4.82%, -0.26%
03/28/2016, -1%, 5.03%, 0.2%
03/29/2016, 0.02%, 6.11%, 1.03%
03/30/2016, 0.53%, 6.67%, 0.52%
03/31/2016, 0.32%, 6.44%, -0.21%
04/01/2016, 0.31%, -0.02%, -0.02%
04/04/2016, 0.02%, -0.31%, -0.29%
04/05/2016, -1.15%, -1.47%, -1.17%
04/06/2016, -0.17%, -0.5%, 0.99%
04/07/2016, -1.2%, -1.53%, -1.04%
04/08/2016, -0.44%, -0.76%, 0.79%
