Date, YTD, MTD, Day
01/02/2020, 0.51%, 0.51%, 0.51%
01/03/2020, 0.39%, 0.39%, -0.12%
01/06/2020, 0.5%, 0.5%, 0.12%
01/07/2020, 0.29%, 0.29%, -0.21%
01/08/2020, 0.44%, 0.44%, 0.15%
01/09/2020, 0.8%, 0.8%, 0.36%
01/10/2020, 0.75%, 0.75%, -0.05%
01/13/2020, 1.07%, 1.07%, 0.32%
01/14/2020, 1.13%, 1.13%, 0.06%
01/15/2020, 1.28%, 1.28%, 0.15%
01/16/2020, 1.69%, 1.69%, 0.4%
01/17/2020, 1.79%, 1.79%, 0.1%
01/21/2020, 1.79%, 1.79%, 0%
01/22/2020, 1.86%, 1.86%, 0.07%
01/23/2020, 2%, 2%, 0.14%
01/24/2020, 1.62%, 1.62%, -0.37%
01/27/2020, 1.03%, 1.03%, -0.58%
01/28/2020, 1.43%, 1.43%, 0.4%
01/29/2020, 1.51%, 1.51%, 0.08%
01/30/2020, 1.67%, 1.67%, 0.15%
01/31/2020, 0.91%, 0.91%, -0.74%
02/03/2020, 1.33%, 0.41%, 0.41%
02/04/2020, 1.92%, 1.02%, 0.59%
02/05/2020, 2.3%, 1.4%, 0.37%
02/06/2020, 2.49%, 1.58%, 0.18%
02/07/2020, 2.38%, 1.47%, -0.1%
02/10/2020, 2.81%, 1.9%, 0.42%
02/11/2020, 2.85%, 1.94%, 0.03%
02/12/2020, 3.09%, 2.18%, 0.23%
02/13/2020, 3.11%, 2.2%, 0.02%
02/14/2020, 3.25%, 2.34%, 0.13%
02/18/2020, 3.22%, 2.31%, -0.02%
02/19/2020, 3.48%, 2.57%, 0.25%
02/20/2020, 3.42%, 2.51%, -0.05%
02/21/2020, 3.01%, 2.09%, -0.39%
02/24/2020, 1.48%, 0.56%, -1.47%
02/25/2020, 0.03%, -0.89%, -1.45%
02/26/2020, -0.33%, -1.25%, -0.36%
02/27/2020, -2.27%, -3.2%, -2.02%
02/28/2020, -2.4%, -3.33%, -0.16%
03/02/2020, -0.5%, 2.08%, 2.08%
03/03/2020, -1.38%, 1.07%, -0.95%
03/04/2020, 0.41%, 3.04%, 1.93%
03/05/2020, -0.94%, 1.53%, -1.42%
03/06/2020, -1.37%, 1.01%, -0.5%
03/09/2020, -5.02%, -2.96%, -3.96%
03/10/2020, -3.7%, -1.44%, 1.71%
03/11/2020, -6.27%, -4.21%, -2.85%
03/12/2020, -10.84%, -9.12%, -5.31%
03/13/2020, -7.69%, -5.65%, 4.22%
03/16/2020, -12.34%, -10.78%, -5.7%
03/17/2020, -11.09%, -9.32%, 2.05%
03/18/2020, -14.16%, -12.56%, -3.73%
03/19/2020, -14.12%, -12.47%, 0.2%
03/20/2020, -14.97%, -13.48%, -1.4%
03/23/2020, -15.54%, -14.14%, -0.97%
03/24/2020, -12.31%, -10.62%, 4.73%
03/25/2020, -11.79%, -10.09%, 0.62%
03/26/2020, -9.13%, -7.22%, 3.42%
03/27/2020, -10.03%, -8.26%, -1.24%
03/30/2020, -8.8%, -6.92%, 1.58%
03/31/2020, -9.32%, -7.49%, -0.67%
04/01/2020, -11.06%, -2.24%, -2.24%
04/02/2020, -10.24%, -1.21%, 1.07%
04/03/2020, -10.87%, -2.02%, -0.83%
04/06/2020, -8.22%, 1.36%, 3.54%
04/07/2020, -8.24%, 1.34%, -0.02%
04/08/2020, -6.83%, 3.14%, 1.76%
04/09/2020, -5.77%, 4.4%, 1.2%
04/13/2020, -6.17%, 3.86%, -0.49%
04/14/2020, -4.82%, 5.55%, 1.59%
04/15/2020, -5.56%, 4.53%, -0.9%
04/16/2020, -5.26%, 4.88%, 0.33%
04/17/2020, -4.18%, 6.3%, 1.3%
04/20/2020, -4.88%, 5.39%, -0.81%
04/21/2020, -6.15%, 3.77%, -1.48%
04/22/2020, -5.26%, 4.91%, 1.08%
04/23/2020, -5.18%, 5%, 0.08%
04/24/2020, -4.54%, 5.8%, 0.74%
04/27/2020, -3.99%, 6.57%, 0.68%
04/28/2020, -4.02%, 6.49%, -0.05%
04/29/2020, -2.7%, 8.15%, 1.5%
04/30/2020, -3.33%, 7.38%, -0.68%
05/01/2020, -4.59%, -1.42%, -1.42%
05/04/2020, -4.43%, -1.24%, 0.19%
05/05/2020, -4.06%, -0.82%, 0.43%
05/06/2020, -4.53%, -1.31%, -0.5%
05/07/2020, -3.76%, -0.48%, 0.84%
05/08/2020, -3.1%, 0.29%, 0.78%
05/11/2020, -3.25%, 0.14%, -0.14%
05/12/2020, -4.14%, -0.87%, -1%
05/13/2020, -4.91%, -1.74%, -0.89%
05/14/2020, -4.33%, -1.11%, 0.65%
05/15/2020, -4.1%, -0.85%, 0.26%
05/18/2020, -2.74%, 0.69%, 1.57%
05/19/2020, -3.08%, 0.29%, -0.39%
05/20/2020, -2.19%, 1.27%, 0.98%
05/21/2020, -2.45%, 0.98%, -0.29%
05/22/2020, -2.26%, 1.18%, 0.2%
05/26/2020, -1.67%, 1.85%, 0.65%
05/27/2020, -0.94%, 2.67%, 0.79%
05/28/2020, -1.11%, 2.48%, -0.18%
05/29/2020, -0.75%, 2.86%, 0.37%
06/01/2020, -0.5%, 0.27%, 0.27%
06/02/2020, -0.1%, 0.69%, 0.42%
06/03/2020, 0.48%, 1.33%, 0.63%
06/04/2020, 0.24%, 1.07%, -0.25%
06/05/2020, 1.46%, 2.38%, 1.28%
06/08/2020, 2.23%, 3.19%, 0.77%
06/09/2020, 1.88%, 2.81%, -0.35%
06/10/2020, 1.72%, 2.61%, -0.17%
06/11/2020, -1.2%, -0.49%, -2.96%
06/12/2020, -0.63%, 0.12%, 0.62%
06/15/2020, -0.19%, 0.59%, 0.47%
06/16/2020, 0.77%, 1.6%, 1%
06/17/2020, 0.55%, 1.37%, -0.23%
06/18/2020, 0.68%, 1.5%, 0.13%
06/19/2020, 0.47%, 1.27%, -0.22%
06/22/2020, 0.74%, 1.57%, 0.29%
06/23/2020, 0.89%, 1.73%, 0.15%
06/24/2020, -0.58%, 0.16%, -1.52%
06/25/2020, -0.02%, 0.75%, 0.59%
06/26/2020, -1.02%, -0.32%, -1.07%
06/29/2020, -0.35%, 0.39%, 0.73%
06/30/2020, 0.38%, 1.17%, 0.78%
07/01/2020, 0.6%, 0.23%, 0.23%
07/02/2020, 0.92%, 0.56%, 0.33%
07/06/2020, 1.63%, 1.3%, 0.73%
07/07/2020, 1.27%, 0.9%, -0.38%
07/08/2020, 1.63%, 1.29%, 0.38%
07/09/2020, 1.48%, 1.11%, -0.17%
07/10/2020, 1.91%, 1.58%, 0.46%
07/13/2020, 1.4%, 1.04%, -0.53%
07/14/2020, 2.07%, 1.73%, 0.68%
07/15/2020, 2.65%, 2.34%, 0.59%
07/16/2020, 2.54%, 2.22%, -0.12%
07/17/2020, 2.71%, 2.4%, 0.18%
07/20/2020, 3.19%, 2.89%, 0.47%
07/21/2020, 3.33%, 3.04%, 0.14%
07/22/2020, 3.7%, 3.42%, 0.37%
07/23/2020, 3.22%, 2.9%, -0.48%
07/24/2020, 2.8%, 2.47%, -0.42%
07/27/2020, 3.18%, 2.87%, 0.39%
07/28/2020, 2.91%, 2.58%, -0.27%
07/29/2020, 3.6%, 3.3%, 0.69%
07/30/2020, 3.48%, 3.18%, -0.12%
07/31/2020, 3.81%, 3.51%, 0.32%
08/03/2020, 4.25%, 0.43%, 0.43%
08/04/2020, 4.53%, 0.71%, 0.27%
08/05/2020, 4.82%, 1%, 0.29%
08/06/2020, 5.17%, 1.34%, 0.33%
08/07/2020, 5.17%, 1.35%, 0.01%
08/10/2020, 5.2%, 1.38%, 0.03%
08/11/2020, 4.65%, 0.84%, -0.53%
08/12/2020, 5.21%, 1.4%, 0.55%
08/13/2020, 5.03%, 1.23%, -0.17%
08/14/2020, 4.96%, 1.16%, -0.07%
08/17/2020, 5.19%, 1.39%, 0.22%
08/18/2020, 5.32%, 1.52%, 0.13%
08/19/2020, 5.06%, 1.26%, -0.25%
08/20/2020, 5.31%, 1.5%, 0.24%
08/21/2020, 5.47%, 1.66%, 0.16%
08/24/2020, 5.93%, 2.11%, 0.43%
08/25/2020, 6.02%, 2.21%, 0.09%
08/26/2020, 6.47%, 2.66%, 0.42%
08/27/2020, 6.42%, 2.62%, -0.05%
08/28/2020, 6.79%, 2.98%, 0.34%
08/31/2020, 6.8%, 2.99%, 0.02%
09/01/2020, 7.44%, 0.59%, 0.59%
09/02/2020, 8.28%, 1.37%, 0.77%
09/03/2020, 6.36%, -0.4%, -1.73%
09/04/2020, 5.68%, -1.03%, -0.64%
09/08/2020, 4.23%, -2.37%, -1.37%
09/09/2020, 5.18%, -1.5%, 0.93%
09/10/2020, 4.37%, -2.25%, -0.78%
09/11/2020, 4.4%, -2.22%, 0.03%
09/14/2020, 5.21%, -1.46%, 0.79%
09/15/2020, 5.47%, -1.23%, 0.24%
09/16/2020, 5.29%, -1.39%, -0.17%
09/17/2020, 4.89%, -1.76%, -0.38%
09/18/2020, 4.36%, -2.25%, -0.51%
09/21/2020, 3.73%, -2.83%, -0.61%
09/22/2020, 4.23%, -2.37%, 0.49%
09/23/2020, 2.98%, -3.53%, -1.22%
09/24/2020, 2.84%, -3.66%, -0.14%
09/25/2020, 3.68%, -2.88%, 0.84%
09/28/2020, 4.5%, -2.13%, 0.81%
09/29/2020, 4.31%, -2.3%, -0.18%
09/30/2020, 4.62%, -2.02%, 0.3%
10/01/2020, 5.06%, 0.42%, 0.42%
10/02/2020, 4.59%, -0.03%, -0.45%
10/05/2020, 5.34%, 0.7%, 0.73%
10/06/2020, 4.77%, 0.15%, -0.54%
10/07/2020, 5.61%, 0.95%, 0.8%
10/08/2020, 6.1%, 1.43%, 0.46%
10/09/2020, 6.56%, 1.87%, 0.43%
10/12/2020, 7.4%, 2.67%, 0.78%
10/13/2020, 7.21%, 2.49%, -0.17%
10/14/2020, 6.9%, 2.19%, -0.28%
10/15/2020, 6.83%, 2.12%, -0.07%
10/16/2020, 6.8%, 2.1%, -0.02%
10/19/2020, 5.88%, 1.21%, -0.86%
10/20/2020, 5.99%, 1.32%, 0.1%
10/21/2020, 5.77%, 1.11%, -0.2%
10/22/2020, 6.03%, 1.36%, 0.24%
10/23/2020, 6.28%, 1.6%, 0.24%
10/26/2020, 5.36%, 0.71%, -0.85%
10/27/2020, 5.27%, 0.62%, -0.09%
10/28/2020, 3.47%, -1.1%, -1.7%
10/29/2020, 3.92%, -0.67%, 0.44%
10/30/2020, 3.09%, -1.46%, -0.8%
11/02/2020, 3.82%, 0.72%, 0.72%
11/03/2020, 4.77%, 1.65%, 0.92%
11/04/2020, 6.19%, 3.03%, 1.35%
11/05/2020, 7.39%, 4.21%, 1.13%
11/06/2020, 7.22%, 4.04%, -0.16%
11/09/2020, 7.65%, 4.47%, 0.38%
11/10/2020, 7.49%, 4.31%, -0.15%
11/11/2020, 7.96%, 4.77%, 0.43%
11/12/2020, 7.59%, 4.41%, -0.32%
11/13/2020, 8.35%, 5.16%, 0.69%
11/16/2020, 9%, 5.79%, 0.57%
11/17/2020, 9%, 5.79%, 0.01%
11/18/2020, 8.48%, 5.28%, -0.46%
11/19/2020, 8.83%, 5.63%, 0.32%
11/20/2020, 8.62%, 5.42%, -0.18%
11/23/2020, 9.02%, 5.81%, 0.36%
11/24/2020, 9.86%, 6.63%, 0.74%
11/25/2020, 9.78%, 6.56%, -0.07%
11/27/2020, 10.13%, 6.9%, 0.32%
11/30/2020, 9.8%, 6.58%, -0.28%
12/01/2020, 10.25%, 0.38%, 0.38%
12/02/2020, 10.27%, 0.39%, 0.01%
12/03/2020, 10.45%, 0.56%, 0.16%
12/04/2020, 10.87%, 0.91%, 0.35%
12/07/2020, 10.95%, 0.99%, 0.08%
12/08/2020, 11.19%, 1.2%, 0.2%
12/09/2020, 10.56%, 0.64%, -0.55%
12/10/2020, 10.73%, 0.8%, 0.16%
12/11/2020, 10.72%, 0.8%, -0.01%
12/14/2020, 10.51%, 0.61%, -0.18%
12/15/2020, 11.29%, 1.29%, 0.67%
12/16/2020, 11.32%, 1.32%, 0.02%
12/17/2020, 11.78%, 1.72%, 0.39%
12/18/2020, 11.64%, 1.6%, -0.11%
12/21/2020, 11.47%, 1.45%, -0.15%
12/22/2020, 11.48%, 1.46%, 0.01%
12/23/2020, 11.21%, 1.21%, -0.24%
12/24/2020, 11.41%, 1.39%, 0.18%
12/28/2020, 11.72%, 1.66%, 0.26%
12/29/2020, 11.49%, 1.46%, -0.2%
12/30/2020, 11.69%, 1.64%, 0.18%
12/31/2020, 12.02%, 1.93%, 0.29%
