Date, YTD, MTD, Day
01/04/2021, -0.73%, -0.73%, -0.73%
01/05/2021, -0.4%, -0.4%, 0.34%
01/06/2021, -0.24%, -0.24%, 0.16%
01/07/2021, 0.45%, 0.45%, 0.69%
01/08/2021, 0.65%, 0.65%, 0.19%
01/11/2021, 0.29%, 0.29%, -0.36%
01/12/2021, 0.45%, 0.45%, 0.16%
01/13/2021, 0.67%, 0.67%, 0.22%
01/14/2021, 0.52%, 0.52%, -0.14%
01/15/2021, 0.21%, 0.21%, -0.31%
01/19/2021, 0.69%, 0.69%, 0.48%
01/20/2021, 1.34%, 1.34%, 0.64%
01/21/2021, 1.21%, 1.21%, -0.13%
01/22/2021, 1.14%, 1.14%, -0.07%
01/25/2021, 1.4%, 1.4%, 0.26%
01/26/2021, 1.24%, 1.24%, -0.15%
01/27/2021, -0.1%, -0.1%, -1.29%
01/28/2021, 0.37%, 0.37%, 0.47%
01/29/2021, -0.64%, -0.64%, -1%
02/01/2021, 0.26%, 0.9%, 0.9%
02/02/2021, 0.91%, 1.56%, 0.64%
02/03/2021, 0.9%, 1.54%, -0.02%
02/04/2021, 1.51%, 2.16%, 0.6%
02/05/2021, 1.73%, 2.37%, 0.2%
02/08/2021, 2.21%, 2.86%, 0.46%
02/09/2021, 2.27%, 2.91%, 0.05%
02/10/2021, 2.33%, 2.97%, 0.06%
02/11/2021, 2.41%, 3.06%, 0.08%
02/12/2021, 2.5%, 3.14%, 0.07%
02/16/2021, 2.21%, 2.85%, -0.29%
02/17/2021, 2.2%, 2.85%, 0%
02/18/2021, 1.9%, 2.54%, -0.29%
02/19/2021, 1.81%, 2.45%, -0.1%
02/22/2021, 1.18%, 1.82%, -0.61%
02/23/2021, 1.13%, 1.77%, -0.05%
02/24/2021, 1.66%, 2.3%, 0.5%
02/25/2021, -0.09%, 0.54%, -1.68%
02/26/2021, 0.13%, 0.77%, 0.24%
03/01/2021, 1.34%, 1.16%, 1.16%
03/02/2021, 0.87%, 0.72%, -0.44%
03/03/2021, -0.02%, -0.16%, -0.86%
03/04/2021, -1.02%, -1.14%, -0.98%
03/05/2021, -0.11%, -0.26%, 0.89%
03/08/2021, -0.56%, -0.7%, -0.44%
03/09/2021, 0.4%, 0.23%, 0.94%
03/10/2021, 0.79%, 0.62%, 0.38%
