Date, YTD, MTD, Day
01/03/2017, 0.66%, 0.66%, 0.66%
01/04/2017, 1.4%, 1.4%, 0.73%
01/05/2017, 1.62%, 1.62%, 0.21%
01/06/2017, 1.65%, 1.65%, 0.03%
01/09/2017, 1.38%, 1.38%, -0.26%
01/10/2017, 1.5%, 1.5%, 0.11%
01/11/2017, 1.86%, 1.86%, 0.35%
01/12/2017, 1.72%, 1.72%, -0.14%
01/13/2017, 1.96%, 1.96%, 0.24%
01/17/2017, 1.68%, 1.68%, -0.27%
01/18/2017, 1.65%, 1.65%, -0.03%
01/19/2017, 1.35%, 1.35%, -0.3%
01/20/2017, 1.66%, 1.66%, 0.3%
01/23/2017, 1.62%, 1.62%, -0.03%
01/24/2017, 2.2%, 2.2%, 0.57%
01/25/2017, 2.89%, 2.89%, 0.67%
01/26/2017, 2.75%, 2.75%, -0.13%
01/27/2017, 2.65%, 2.65%, -0.1%
01/30/2017, 2.06%, 2.06%, -0.57%
01/31/2017, 2.16%, 2.16%, 0.1%
02/01/2017, 2.24%, 0.07%, 0.07%
02/02/2017, 2.3%, 0.13%, 0.06%
02/03/2017, 2.93%, 0.75%, 0.61%
02/06/2017, 2.68%, 0.5%, -0.24%
02/07/2017, 2.63%, 0.46%, -0.05%
02/08/2017, 2.81%, 0.63%, 0.17%
02/09/2017, 3.28%, 1.09%, 0.46%
02/10/2017, 3.62%, 1.42%, 0.32%
02/13/2017, 4.04%, 1.84%, 0.41%
02/14/2017, 4.27%, 2.06%, 0.22%
02/15/2017, 4.67%, 2.45%, 0.38%
02/16/2017, 4.66%, 2.44%, -0.01%
02/17/2017, 4.72%, 2.5%, 0.06%
02/21/2017, 5.22%, 2.98%, 0.47%
02/22/2017, 5.15%, 2.91%, -0.07%
02/23/2017, 5.16%, 2.93%, 0.01%
02/24/2017, 5.12%, 2.89%, -0.04%
02/27/2017, 5.17%, 2.94%, 0.05%
02/28/2017, 4.88%, 2.66%, -0.27%
03/01/2017, 5.92%, 0.98%, 0.98%
03/02/2017, 5.29%, 0.38%, -0.59%
03/03/2017, 5.44%, 0.53%, 0.15%
03/06/2017, 5.12%, 0.23%, -0.3%
03/07/2017, 4.83%, -0.05%, -0.27%
03/08/2017, 4.52%, -0.35%, -0.3%
03/09/2017, 4.49%, -0.38%, -0.03%
03/10/2017, 4.9%, 0.01%, 0.39%
03/13/2017, 5.1%, 0.2%, 0.19%
03/14/2017, 4.75%, -0.13%, -0.33%
03/15/2017, 5.79%, 0.86%, 0.99%
03/16/2017, 5.87%, 0.93%, 0.07%
03/17/2017, 5.91%, 0.97%, 0.04%
03/20/2017, 5.82%, 0.89%, -0.08%
03/21/2017, 4.82%, -0.05%, -0.94%
03/22/2017, 4.92%, 0.04%, 0.1%
03/23/2017, 4.58%, -0.28%, -0.33%
03/24/2017, 4.61%, -0.25%, 0.03%
03/27/2017, 4.67%, -0.19%, 0.05%
03/28/2017, 5.2%, 0.3%, 0.5%
03/29/2017, 5.35%, 0.45%, 0.15%
03/30/2017, 5.44%, 0.53%, 0.08%
03/31/2017, 5.27%, 0.38%, -0.15%
04/03/2017, 5.14%, -0.13%, -0.13%
04/04/2017, 5.18%, -0.09%, 0.04%
04/05/2017, 4.88%, -0.37%, -0.28%
04/06/2017, 5.03%, -0.23%, 0.14%
04/07/2017, 4.92%, -0.34%, -0.11%
04/10/2017, 4.98%, -0.27%, 0.07%
04/11/2017, 5.1%, -0.16%, 0.11%
04/12/2017, 4.85%, -0.39%, -0.24%
04/13/2017, 4.3%, -0.91%, -0.52%
04/17/2017, 5.03%, -0.23%, 0.69%
04/18/2017, 4.78%, -0.46%, -0.23%
04/19/2017, 4.57%, -0.65%, -0.19%
04/20/2017, 5.25%, -0.02%, 0.64%
04/21/2017, 5.04%, -0.22%, -0.2%
04/24/2017, 6.24%, 0.91%, 1.13%
04/25/2017, 6.83%, 1.46%, 0.55%
04/26/2017, 6.8%, 1.44%, -0.02%
04/27/2017, 6.83%, 1.46%, 0.03%
04/28/2017, 6.63%, 1.27%, -0.18%
05/01/2017, 6.79%, 0.15%, 0.15%
05/02/2017, 7.02%, 0.36%, 0.21%
05/03/2017, 6.78%, 0.13%, -0.23%
05/04/2017, 6.89%, 0.23%, 0.1%
05/05/2017, 7.42%, 0.73%, 0.49%
05/08/2017, 7.26%, 0.58%, -0.15%
05/09/2017, 7.18%, 0.51%, -0.07%
05/10/2017, 7.37%, 0.68%, 0.17%
05/11/2017, 7.19%, 0.51%, -0.16%
05/12/2017, 7.24%, 0.55%, 0.04%
05/15/2017, 7.73%, 1.01%, 0.45%
05/16/2017, 7.88%, 1.14%, 0.13%
05/17/2017, 6.45%, -0.18%, -1.31%
05/18/2017, 6.57%, -0.07%, 0.12%
05/19/2017, 7.32%, 0.63%, 0.7%
05/22/2017, 7.74%, 1.02%, 0.39%
05/23/2017, 7.81%, 1.08%, 0.06%
05/24/2017, 8.06%, 1.32%, 0.23%
05/25/2017, 8.37%, 1.6%, 0.28%
05/26/2017, 8.32%, 1.57%, -0.04%
05/30/2017, 8.19%, 1.45%, -0.12%
