Date, YTD, MTD, Day
01/04/2016, -1.49%, -1.49%, -1.49%
01/05/2016, -1.36%, -1.36%, 0.14%
01/06/2016, -2.61%, -2.61%, -1.27%
01/07/2016, -4.8%, -4.8%, -2.25%
01/08/2016, -5.81%, -5.81%, -1.07%
01/11/2016, -5.89%, -5.89%, -0.08%
01/12/2016, -5.28%, -5.28%, 0.64%
01/13/2016, -7.47%, -7.47%, -2.31%
01/14/2016, -6.16%, -6.16%, 1.42%
01/15/2016, -8.11%, -8.11%, -2.08%
01/19/2016, -8.17%, -8.17%, -0.07%
01/20/2016, -9.15%, -9.15%, -1.07%
01/21/2016, -8.79%, -8.79%, 0.39%
01/22/2016, -6.9%, -6.9%, 2.09%
01/25/2016, -8.31%, -8.31%, -1.52%
01/26/2016, -7%, -7%, 1.43%
01/27/2016, -7.91%, -7.91%, -0.98%
01/28/2016, -7.55%, -7.55%, 0.39%
01/29/2016, -5.31%, -5.31%, 2.44%
02/01/2016, -5.37%, -0.06%, -0.06%
02/02/2016, -7.09%, -1.89%, -1.83%
02/03/2016, -6.65%, -1.43%, 0.47%
02/04/2016, -6.38%, -1.13%, 0.3%
02/05/2016, -8.11%, -2.97%, -1.86%
02/08/2016, -9.46%, -4.4%, -1.48%
02/09/2016, -9.66%, -4.62%, -0.23%
02/10/2016, -9.61%, -4.57%, 0.06%
02/11/2016, -10.7%, -5.71%, -1.21%
02/12/2016, -9.11%, -4.03%, 1.79%
02/16/2016, -7.56%, -2.38%, 1.72%
02/17/2016, -6.07%, -0.8%, 1.62%
02/18/2016, -6.43%, -1.19%, -0.39%
02/19/2016, -6.41%, -1.17%, 0.03%
02/22/2016, -5.16%, 0.16%, 1.34%
02/23/2016, -6.24%, -0.99%, -1.15%
02/24/2016, -5.88%, -0.61%, 0.39%
02/25/2016, -4.87%, 0.46%, 1.08%
02/26/2016, -4.92%, 0.41%, -0.05%
02/29/2016, -5.52%, -0.22%, -0.63%
03/01/2016, -3.44%, 2.21%, 2.21%
03/02/2016, -2.92%, 2.76%, 0.53%
03/03/2016, -2.41%, 3.3%, 0.53%
03/04/2016, -2.02%, 3.72%, 0.4%
03/07/2016, -1.84%, 3.91%, 0.19%
03/08/2016, -3.02%, 2.65%, -1.21%
03/09/2016, -2.56%, 3.15%, 0.48%
03/10/2016, -2.64%, 3.06%, -0.08%
03/11/2016, -0.97%, 4.84%, 1.72%
03/14/2016, -1.53%, 4.25%, -0.56%
03/15/2016, -1.95%, 3.8%, -0.43%
03/16/2016, -1.31%, 4.48%, 0.65%
03/17/2016, -0.55%, 5.29%, 0.77%
03/18/2016, -0.11%, 5.75%, 0.44%
03/21/2016, -0.07%, 5.79%, 0.04%
03/22/2016, -0.12%, 5.74%, -0.05%
03/23/2016, -0.9%, 4.9%, -0.79%
03/24/2016, -0.96%, 4.85%, -0.06%
03/28/2016, -0.86%, 4.95%, 0.1%
03/29/2016, 0.19%, 6.06%, 1.06%
03/30/2016, 0.6%, 6.5%, 0.41%
03/31/2016, 0.48%, 6.37%, -0.12%
04/01/2016, 0.9%, 0.42%, 0.42%
04/04/2016, 0.56%, 0.07%, -0.34%
04/05/2016, -0.47%, -0.95%, -1.03%
04/06/2016, 0.58%, 0.1%, 1.06%
04/07/2016, -0.56%, -1.04%, -1.13%
04/08/2016, -0.13%, -0.61%, 0.43%
04/11/2016, -0.36%, -0.83%, -0.22%
04/12/2016, 0.59%, 0.11%, 0.95%
04/13/2016, 1.74%, 1.26%, 1.15%
04/14/2016, 1.73%, 1.25%, -0.01%
04/15/2016, 1.7%, 1.22%, -0.03%
04/18/2016, 2.31%, 1.82%, 0.6%
04/19/2016, 2.73%, 2.24%, 0.41%
04/20/2016, 2.77%, 2.28%, 0.04%
04/21/2016, 2.26%, 1.78%, -0.49%
04/22/2016, 2.4%, 1.91%, 0.13%
04/25/2016, 2.13%, 1.65%, -0.26%
04/26/2016, 2.41%, 1.93%, 0.27%
04/27/2016, 2.63%, 2.14%, 0.21%
04/28/2016, 1.75%, 1.27%, -0.85%
04/29/2016, 1.26%, 0.77%, -0.49%
05/02/2016, 1.97%, 0.71%, 0.71%
05/03/2016, 0.95%, -0.3%, -1%
05/04/2016, 0.34%, -0.91%, -0.61%
05/05/2016, 0.27%, -0.97%, -0.07%
05/06/2016, 0.57%, -0.68%, 0.3%
05/09/2016, 0.63%, -0.62%, 0.06%
05/10/2016, 1.82%, 0.55%, 1.18%
05/11/2016, 0.94%, -0.31%, -0.86%
05/12/2016, 0.86%, -0.39%, -0.09%
05/13/2016, 0.09%, -1.16%, -0.77%
05/16/2016, 1.01%, -0.24%, 0.93%
05/17/2016, 0.17%, -1.07%, -0.84%
05/18/2016, 0.15%, -1.09%, -0.02%
05/19/2016, -0.26%, -1.5%, -0.42%
05/20/2016, 0.46%, -0.79%, 0.73%
05/23/2016, 0.27%, -0.97%, -0.18%
05/24/2016, 1.6%, 0.34%, 1.32%
05/25/2016, 2.28%, 1.02%, 0.68%
05/26/2016, 2.3%, 1.04%, 0.02%
05/27/2016, 2.71%, 1.44%, 0.4%
05/31/2016, 2.68%, 1.41%, -0.03%
06/01/2016, 2.87%, 0.18%, 0.18%
06/02/2016, 3.22%, 0.52%, 0.34%
06/03/2016, 3.02%, 0.33%, -0.18%
06/06/2016, 3.59%, 0.88%, 0.55%
06/07/2016, 3.84%, 1.13%, 0.24%
06/08/2016, 4.21%, 1.49%, 0.36%
06/09/2016, 3.91%, 1.2%, -0.29%
06/10/2016, 2.75%, 0.07%, -1.11%
06/13/2016, 1.4%, -1.25%, -1.32%
06/14/2016, 1.11%, -1.53%, -0.29%
06/15/2016, 1.09%, -1.55%, -0.01%
06/16/2016, 1.3%, -1.35%, 0.2%
06/17/2016, 1.11%, -1.53%, -0.18%
06/20/2016, 1.9%, -0.76%, 0.79%
06/21/2016, 2.12%, -0.54%, 0.22%
06/22/2016, 1.98%, -0.68%, -0.14%
06/23/2016, 3.42%, 0.72%, 1.41%
06/24/2016, -0.47%, -3.08%, -3.76%
06/27/2016, -2.38%, -4.93%, -1.92%
06/28/2016, -0.62%, -3.22%, 1.81%
