Date, YTD, MTD, Day
01/02/2015, -0.12%, -0.12%, -0.12%
01/05/2015, -1.8%, -1.8%, -1.69%
01/06/2015, -2.61%, -2.61%, -0.82%
01/07/2015, -1.74%, -1.74%, 0.9%
01/08/2015, -0.3%, -0.3%, 1.47%
01/09/2015, -0.88%, -0.88%, -0.58%
01/12/2015, -1.32%, -1.32%, -0.45%
01/13/2015, -1.22%, -1.22%, 0.11%
01/14/2015, -1.58%, -1.58%, -0.37%
01/15/2015, -1.75%, -1.75%, -0.17%
01/16/2015, -0.81%, -0.81%, 0.96%
01/20/2015, -0.66%, -0.66%, 0.16%
01/21/2015, -0.14%, -0.14%, 0.52%
01/22/2015, 0.79%, 0.79%, 0.94%
01/23/2015, 0.49%, 0.49%, -0.3%
01/26/2015, 1.04%, 1.04%, 0.54%
01/27/2015, 0.49%, 0.49%, -0.55%
01/28/2015, -0.51%, -0.51%, -1%
01/29/2015, 0.17%, 0.17%, 0.69%
01/30/2015, -0.95%, -0.95%, -1.12%
02/02/2015, 0.07%, 1.03%, 1.03%
02/03/2015, 1.38%, 2.36%, 1.31%
02/04/2015, 0.93%, 1.91%, -0.43%
02/05/2015, 1.88%, 2.87%, 0.94%
02/06/2015, 1.16%, 2.15%, -0.7%
02/09/2015, 0.77%, 1.75%, -0.39%
02/10/2015, 1.43%, 2.42%, 0.66%
02/11/2015, 1.21%, 2.21%, -0.21%
02/12/2015, 2.34%, 3.35%, 1.11%
02/13/2015, 2.89%, 3.91%, 0.54%
02/17/2015, 3.04%, 4.06%, 0.14%
02/18/2015, 3.27%, 4.29%, 0.23%
02/19/2015, 3.24%, 4.25%, -0.04%
02/20/2015, 3.84%, 4.86%, 0.58%
02/23/2015, 3.69%, 4.71%, -0.14%
02/24/2015, 4.11%, 5.13%, 0.4%
02/25/2015, 4.22%, 5.25%, 0.11%
02/26/2015, 4.01%, 5.04%, -0.2%
02/27/2015, 3.92%, 4.94%, -0.09%
03/02/2015, 4.17%, 0.24%, 0.24%
03/03/2015, 3.7%, -0.21%, -0.45%
03/04/2015, 3.3%, -0.59%, -0.38%
03/05/2015, 3.42%, -0.47%, 0.12%
03/06/2015, 2.16%, -1.69%, -1.22%
03/09/2015, 2.28%, -1.57%, 0.12%
03/10/2015, 0.62%, -3.15%, -1.61%
03/11/2015, 0.7%, -3.08%, 0.08%
03/12/2015, 1.82%, -2%, 1.11%
03/13/2015, 1.17%, -2.62%, -0.64%
03/16/2015, 2.27%, -1.57%, 1.08%
03/17/2015, 2.11%, -1.72%, -0.15%
03/18/2015, 3.74%, -0.17%, 1.59%
03/19/2015, 2.95%, -0.92%, -0.76%
03/20/2015, 4.26%, 0.33%, 1.27%
03/23/2015, 4.42%, 0.49%, 0.15%
03/24/2015, 3.83%, -0.09%, -0.57%
03/25/2015, 2.79%, -1.09%, -1.01%
03/26/2015, 2.29%, -1.57%, -0.48%
03/27/2015, 2.47%, -1.4%, 0.17%
03/30/2015, 3.22%, -0.66%, 0.74%
03/31/2015, 2.39%, -1.46%, -0.8%
04/01/2015, 2.56%, 0.16%, 0.16%
04/02/2015, 3.15%, 0.74%, 0.58%
04/06/2015, 3.95%, 1.51%, 0.77%
04/07/2015, 3.86%, 1.42%, -0.09%
04/08/2015, 4.33%, 1.88%, 0.46%
04/09/2015, 4.61%, 2.15%, 0.26%
04/10/2015, 4.95%, 2.48%, 0.33%
04/13/2015, 4.64%, 2.18%, -0.3%
04/14/2015, 5.01%, 2.54%, 0.35%
04/15/2015, 5.52%, 3.04%, 0.49%
04/16/2015, 5.68%, 3.19%, 0.14%
04/17/2015, 4.55%, 2.09%, -1.06%
04/20/2015, 4.96%, 2.49%, 0.4%
04/21/2015, 5.18%, 2.71%, 0.21%
04/22/2015, 5.55%, 3.06%, 0.34%
04/23/2015, 5.94%, 3.44%, 0.37%
04/24/2015, 6.25%, 3.74%, 0.29%
04/27/2015, 6.26%, 3.74%, -0.01%
04/28/2015, 6.44%, 3.92%, 0.17%
04/29/2015, 5.83%, 3.33%, -0.57%
04/30/2015, 4.9%, 2.42%, -0.88%
05/01/2015, 5.51%, 0.58%, 0.58%
05/04/2015, 5.66%, 0.74%, 0.15%
05/05/2015, 4.55%, -0.32%, -1.05%
05/06/2015, 4.42%, -0.46%, -0.13%
05/07/2015, 4.42%, -0.44%, 0.02%
05/08/2015, 5.88%, 0.94%, 1.38%
05/11/2015, 5.37%, 0.46%, -0.48%
05/12/2015, 5.16%, 0.26%, -0.2%
05/13/2015, 5.49%, 0.56%, 0.3%
05/14/2015, 6.41%, 1.44%, 0.87%
05/15/2015, 6.66%, 1.67%, 0.23%
05/18/2015, 6.62%, 1.65%, -0.02%
05/19/2015, 6.41%, 1.45%, -0.2%
05/20/2015, 6.43%, 1.46%, 0.02%
05/21/2015, 6.71%, 1.73%, 0.26%
05/22/2015, 6.37%, 1.41%, -0.31%
05/26/2015, 5.15%, 0.26%, -1.13%
05/27/2015, 5.92%, 1%, 0.73%
05/28/2015, 5.71%, 0.8%, -0.2%
05/29/2015, 5%, 0.13%, -0.66%
06/01/2015, 4.97%, -0.03%, -0.03%
06/02/2015, 5.1%, 0.08%, 0.11%
06/03/2015, 5.39%, 0.36%, 0.27%
06/04/2015, 4.48%, -0.5%, -0.85%
06/05/2015, 3.96%, -0.99%, -0.49%
06/08/2015, 3.58%, -1.35%, -0.36%
06/09/2015, 3.32%, -1.59%, -0.25%
06/10/2015, 4.66%, -0.33%, 1.28%
06/11/2015, 4.86%, -0.14%, 0.2%
06/12/2015, 4.26%, -0.7%, -0.57%
06/15/2015, 3.71%, -1.22%, -0.52%
06/16/2015, 4.03%, -0.91%, 0.31%
06/17/2015, 4.14%, -0.81%, 0.11%
06/18/2015, 4.91%, -0.07%, 0.74%
06/19/2015, 4.55%, -0.41%, -0.34%
06/22/2015, 5.57%, 0.54%, 0.96%
06/23/2015, 5.76%, 0.71%, 0.18%
06/24/2015, 5.14%, 0.13%, -0.58%
06/25/2015, 4.24%, -0.72%, -0.85%
06/26/2015, 4.07%, -0.88%, -0.16%
06/29/2015, 1.87%, -2.96%, -2.09%
06/30/2015, 2.1%, -2.74%, 0.22%
07/01/2015, 2.57%, 0.46%, 0.46%
07/02/2015, 2.57%, 0.46%, 0.01%
07/06/2015, 1.5%, -0.57%, -1.03%
07/07/2015, 1.46%, -0.6%, -0.04%
07/08/2015, -0.24%, -2.25%, -1.67%
07/09/2015, 0.43%, -1.62%, 0.67%
07/10/2015, 2.06%, -0.04%, 1.62%
07/13/2015, 2.9%, 0.79%, 0.82%
07/14/2015, 3.36%, 1.24%, 0.45%
07/15/2015, 3.13%, 1.01%, -0.22%
07/16/2015, 3.82%, 1.69%, 0.67%
07/17/2015, 3.74%, 1.62%, -0.07%
07/20/2015, 3.66%, 1.53%, -0.08%
07/21/2015, 3.43%, 1.31%, -0.22%
07/22/2015, 3.01%, 0.9%, -0.41%
07/23/2015, 2.62%, 0.52%, -0.38%
07/24/2015, 1.59%, -0.48%, -0.99%
07/27/2015, 0.83%, -1.22%, -0.75%
07/28/2015, 1.76%, -0.31%, 0.92%
07/29/2015, 2.34%, 0.25%, 0.57%
07/30/2015, 2.29%, 0.21%, -0.05%
07/31/2015, 2.52%, 0.43%, 0.23%
08/03/2015, 2.24%, -0.28%, -0.28%
08/04/2015, 2.12%, -0.39%, -0.11%
08/05/2015, 2.46%, -0.06%, 0.33%
08/06/2015, 1.9%, -0.6%, -0.54%
08/07/2015, 1.68%, -0.82%, -0.22%
08/10/2015, 2.82%, 0.29%, 1.12%
08/11/2015, 1.72%, -0.78%, -1.07%
08/12/2015, 1.36%, -1.13%, -0.35%
08/13/2015, 1.3%, -1.19%, -0.06%
08/14/2015, 1.47%, -1.02%, 0.17%
08/17/2015, 1.67%, -0.83%, 0.19%
08/18/2015, 1.23%, -1.25%, -0.43%
08/19/2015, 0.44%, -2.02%, -0.78%
08/20/2015, -1.43%, -3.84%, -1.86%
08/21/2015, -3.76%, -6.11%, -2.36%
08/24/2015, -7.2%, -9.45%, -3.59%
08/25/2015, -7.29%, -9.53%, -0.08%
08/26/2015, -5.06%, -7.37%, 2.43%
08/27/2015, -3.18%, -5.55%, 1.99%
08/28/2015, -3.03%, -5.39%, 0.16%
08/31/2015, -3.68%, -6.03%, -0.67%
