Date, YTD, MTD, Day
01/03/2017, 0.68%, 0.68%, 0.68%
01/04/2017, 1.49%, 1.49%, 0.8%
01/05/2017, 1.9%, 1.9%, 0.41%
01/06/2017, 1.84%, 1.84%, -0.06%
01/09/2017, 1.56%, 1.56%, -0.27%
01/10/2017, 1.7%, 1.7%, 0.14%
01/11/2017, 2.16%, 2.16%, 0.45%
01/12/2017, 2.08%, 2.08%, -0.08%
01/13/2017, 2.37%, 2.37%, 0.29%
01/17/2017, 2.08%, 2.08%, -0.28%
01/18/2017, 1.97%, 1.97%, -0.1%
01/19/2017, 1.71%, 1.71%, -0.25%
01/20/2017, 2.04%, 2.04%, 0.32%
01/23/2017, 2.09%, 2.09%, 0.05%
01/24/2017, 2.68%, 2.68%, 0.58%
01/25/2017, 3.44%, 3.44%, 0.74%
01/26/2017, 3.27%, 3.27%, -0.17%
01/27/2017, 3.15%, 3.15%, -0.12%
01/30/2017, 2.52%, 2.52%, -0.6%
01/31/2017, 2.65%, 2.65%, 0.12%
02/01/2017, 2.81%, 0.16%, 0.16%
02/02/2017, 2.88%, 0.22%, 0.07%
02/03/2017, 3.47%, 0.8%, 0.57%
02/06/2017, 3.14%, 0.48%, -0.32%
02/07/2017, 3.06%, 0.4%, -0.08%
02/08/2017, 3.27%, 0.61%, 0.21%
02/09/2017, 3.74%, 1.06%, 0.45%
02/10/2017, 4.09%, 1.4%, 0.34%
02/13/2017, 4.55%, 1.85%, 0.44%
02/14/2017, 4.72%, 2.02%, 0.17%
02/15/2017, 5.15%, 2.43%, 0.4%
02/16/2017, 5.15%, 2.44%, 0.01%
02/17/2017, 5.13%, 2.42%, -0.02%
02/21/2017, 5.61%, 2.89%, 0.45%
02/22/2017, 5.57%, 2.84%, -0.04%
02/23/2017, 5.61%, 2.88%, 0.04%
02/24/2017, 5.37%, 2.66%, -0.22%
02/27/2017, 5.37%, 2.65%, -0.01%
02/28/2017, 5.09%, 2.38%, -0.26%
03/01/2017, 6.14%, 0.99%, 0.99%
03/02/2017, 5.46%, 0.35%, -0.63%
03/03/2017, 5.7%, 0.58%, 0.23%
03/06/2017, 5.39%, 0.28%, -0.3%
03/07/2017, 5.12%, 0.03%, -0.25%
03/08/2017, 4.77%, -0.31%, -0.33%
03/09/2017, 4.75%, -0.33%, -0.02%
03/10/2017, 5.25%, 0.15%, 0.47%
03/13/2017, 5.57%, 0.45%, 0.3%
03/14/2017, 5.16%, 0.06%, -0.39%
03/15/2017, 6.34%, 1.18%, 1.12%
03/16/2017, 6.57%, 1.39%, 0.21%
03/17/2017, 6.64%, 1.47%, 0.07%
03/20/2017, 6.61%, 1.43%, -0.04%
03/21/2017, 5.71%, 0.59%, -0.84%
03/22/2017, 5.78%, 0.65%, 0.06%
03/23/2017, 5.48%, 0.37%, -0.28%
03/24/2017, 5.56%, 0.45%, 0.08%
03/27/2017, 5.68%, 0.56%, 0.11%
03/28/2017, 6.2%, 1.05%, 0.49%
03/29/2017, 6.33%, 1.18%, 0.13%
03/30/2017, 6.29%, 1.14%, -0.03%
03/31/2017, 6.07%, 0.93%, -0.2%
04/03/2017, 5.95%, -0.11%, -0.11%
04/04/2017, 6.01%, -0.06%, 0.05%
04/05/2017, 5.73%, -0.32%, -0.26%
04/06/2017, 5.79%, -0.26%, 0.06%
04/07/2017, 5.68%, -0.37%, -0.11%
04/10/2017, 5.72%, -0.33%, 0.04%
04/11/2017, 5.87%, -0.18%, 0.15%
04/12/2017, 5.72%, -0.34%, -0.15%
04/13/2017, 5.15%, -0.87%, -0.53%
04/17/2017, 5.89%, -0.17%, 0.7%
04/18/2017, 5.54%, -0.5%, -0.32%
04/19/2017, 5.26%, -0.76%, -0.26%
04/20/2017, 5.98%, -0.08%, 0.68%
04/21/2017, 5.8%, -0.25%, -0.17%
04/24/2017, 7.26%, 1.11%, 1.37%
04/25/2017, 7.94%, 1.75%, 0.63%
04/26/2017, 7.87%, 1.68%, -0.07%
04/27/2017, 7.87%, 1.68%, -0%
04/28/2017, 7.71%, 1.53%, -0.15%
05/01/2017, 7.88%, 0.16%, 0.16%
05/02/2017, 8.24%, 0.49%, 0.33%
05/03/2017, 7.96%, 0.23%, -0.26%
05/04/2017, 8.17%, 0.42%, 0.19%
05/05/2017, 8.8%, 1%, 0.58%
05/08/2017, 8.59%, 0.8%, -0.19%
05/09/2017, 8.51%, 0.73%, -0.07%
05/10/2017, 8.72%, 0.93%, 0.19%
05/11/2017, 8.57%, 0.78%, -0.14%
05/12/2017, 8.7%, 0.9%, 0.12%
05/15/2017, 9.24%, 1.4%, 0.49%
