Date, YTD, MTD, Day
01/02/2013, 0.27%, 0.27%, 0.27%
01/03/2013, 0.07%, 0.07%, -0.2%
01/04/2013, 0.18%, 0.18%, 0.11%
01/07/2013, 0.19%, 0.19%, 0.01%
01/08/2013, 0.2%, 0.2%, 0.01%
01/09/2013, 0.2%, 0.2%, -0%
01/10/2013, 0.29%, 0.29%, 0.09%
01/11/2013, 0.42%, 0.42%, 0.14%
01/14/2013, 0.42%, 0.42%, -0.01%
01/15/2013, 0.44%, 0.44%, 0.02%
01/16/2013, 0.49%, 0.49%, 0.05%
01/17/2013, 0.41%, 0.41%, -0.08%
01/18/2013, 0.54%, 0.54%, 0.12%
01/22/2013, 0.69%, 0.69%, 0.15%
01/23/2013, 0.7%, 0.7%, 0.01%
01/24/2013, 0.65%, 0.65%, -0.05%
01/25/2013, 0.48%, 0.48%, -0.17%
01/28/2013, 0.36%, 0.36%, -0.12%
01/29/2013, 0.4%, 0.4%, 0.03%
01/30/2013, 0.31%, 0.31%, -0.08%
01/31/2013, 0.29%, 0.29%, -0.02%
02/01/2013, 0.42%, 0.11%, 0.11%
02/04/2013, 0.31%, 0.02%, -0.09%
02/05/2013, 0.42%, 0.13%, 0.11%
02/06/2013, 0.51%, 0.21%, 0.09%
02/07/2013, 0.46%, 0.16%, -0.05%
02/08/2013, 0.58%, 0.28%, 0.12%
02/11/2013, 0.56%, 0.26%, -0.02%
02/12/2013, 0.54%, 0.23%, -0.02%
02/13/2013, 0.43%, 0.12%, -0.11%
02/14/2013, 0.57%, 0.27%, 0.15%
02/15/2013, 0.55%, 0.24%, -0.02%
02/19/2013, 0.64%, 0.33%, 0.09%
02/20/2013, 0.37%, 0.06%, -0.26%
02/21/2013, 0.27%, -0.02%, -0.08%
02/22/2013, 0.48%, 0.17%, 0.19%
02/25/2013, 0.46%, 0.18%, 0.01%
02/26/2013, 0.5%, 0.22%, 0.04%
02/27/2013, 0.69%, 0.39%, 0.17%
02/28/2013, 0.75%, 0.45%, 0.06%
03/01/2013, 0.86%, 0.11%, 0.11%
03/04/2013, 0.86%, 0.1%, -0%
03/05/2013, 1.07%, 0.3%, 0.2%
03/06/2013, 0.96%, 0.19%, -0.11%
03/07/2013, 0.79%, 0.02%, -0.17%
03/08/2013, 0.68%, -0.1%, -0.12%
03/11/2013, 0.81%, 0.03%, 0.13%
03/12/2013, 0.83%, 0.05%, 0.02%
03/13/2013, 0.84%, 0.06%, 0.01%
03/14/2013, 0.99%, 0.2%, 0.13%
03/15/2013, 1.03%, 0.24%, 0.05%
03/18/2013, 1.04%, 0.26%, 0.02%
03/19/2013, 1.05%, 0.27%, 0.02%
03/20/2013, 1.05%, 0.27%, -0.01%
03/21/2013, 0.86%, 0.09%, -0.17%
03/22/2013, 0.99%, 0.22%, 0.12%
03/25/2013, 0.91%, 0.14%, -0.08%
