Date, YTD, MTD, Day
01/03/2011, 1.04%, 1.04%, 1.04%
01/04/2011, 0.8%, 0.8%, -0.23%
01/05/2011, 1.1%, 1.1%, 0.29%
01/06/2011, 0.83%, 0.83%, -0.26%
01/07/2011, 0.63%, 0.63%, -0.2%
01/10/2011, 0.53%, 0.53%, -0.1%
01/11/2011, 0.98%, 0.98%, 0.45%
01/12/2011, 2.01%, 2.01%, 1.02%
01/13/2011, 1.94%, 1.94%, -0.07%
01/14/2011, 2.55%, 2.55%, 0.6%
01/18/2011, 2.77%, 2.77%, 0.21%
01/19/2011, 1.74%, 1.74%, -1%
01/20/2011, 1.31%, 1.31%, -0.42%
01/21/2011, 1.45%, 1.45%, 0.14%
01/24/2011, 2.05%, 2.05%, 0.59%
01/25/2011, 2.06%, 2.06%, 0.01%
01/26/2011, 2.66%, 2.66%, 0.58%
01/27/2011, 2.91%, 2.91%, 0.25%
01/28/2011, 1.12%, 1.12%, -1.74%
01/31/2011, 1.79%, 1.79%, 0.66%
02/01/2011, 3.51%, 1.69%, 1.69%
02/02/2011, 3.33%, 1.52%, -0.17%
02/03/2011, 3.5%, 1.68%, 0.16%
02/04/2011, 3.69%, 1.87%, 0.18%
02/07/2011, 4.26%, 2.42%, 0.54%
02/08/2011, 4.68%, 2.84%, 0.4%
02/09/2011, 4.36%, 2.52%, -0.3%
02/10/2011, 4.26%, 2.42%, -0.1%
02/11/2011, 4.84%, 2.99%, 0.55%
02/14/2011, 5.18%, 3.33%, 0.32%
02/15/2011, 4.83%, 2.98%, -0.33%
02/16/2011, 5.61%, 3.75%, 0.74%
02/17/2011, 6%, 4.13%, 0.37%
02/18/2011, 6.2%, 4.32%, 0.18%
02/22/2011, 3.95%, 2.12%, -2.11%
02/23/2011, 3.32%, 1.5%, -0.6%
02/24/2011, 3.29%, 1.47%, -0.03%
02/25/2011, 4.56%, 2.71%, 1.23%
02/28/2011, 5.12%, 3.27%, 0.54%
03/01/2011, 3.67%, -1.38%, -1.38%
03/02/2011, 3.89%, -1.16%, 0.22%
03/03/2011, 5.51%, 0.37%, 1.55%
03/04/2011, 4.92%, -0.19%, -0.56%
03/07/2011, 4.01%, -1.05%, -0.86%
03/08/2011, 4.78%, -0.32%, 0.74%
03/09/2011, 4.64%, -0.46%, -0.14%
03/10/2011, 2.64%, -2.35%, -1.9%
03/11/2011, 3.2%, -1.82%, 0.55%
03/14/2011, 2.5%, -2.49%, -0.69%
03/15/2011, 1.26%, -3.67%, -1.22%
03/16/2011, -0.43%, -5.27%, -1.66%
03/17/2011, 0.84%, -4.06%, 1.28%
03/18/2011, 1.46%, -3.47%, 0.62%
03/21/2011, 3.05%, -1.96%, 1.57%
03/22/2011, 2.77%, -2.23%, -0.28%
03/23/2011, 3.02%, -1.99%, 0.25%
03/24/2011, 3.62%, -1.43%, 0.58%
03/25/2011, 3.82%, -1.24%, 0.19%
03/28/2011, 3.58%, -1.46%, -0.23%
03/29/2011, 4.27%, -0.81%, 0.66%
03/30/2011, 5.13%, 0.01%, 0.83%
03/31/2011, 5.05%, -0.07%, -0.08%
04/01/2011, 5.68%, 0.6%, 0.6%
04/04/2011, 5.79%, 0.71%, 0.11%
04/05/2011, 5.81%, 0.72%, 0.01%
04/06/2011, 6.08%, 0.98%, 0.26%
04/07/2011, 5.83%, 0.74%, -0.23%
04/08/2011, 5.63%, 0.56%, -0.18%
04/11/2011, 5.22%, 0.17%, -0.39%
04/12/2011, 4.33%, -0.68%, -0.85%
04/13/2011, 4.51%, -0.51%, 0.17%
04/14/2011, 4.59%, -0.42%, 0.08%
04/15/2011, 4.98%, -0.06%, 0.37%
04/18/2011, 3.67%, -1.31%, -1.25%
04/19/2011, 4.24%, -0.76%, 0.55%
04/20/2011, 5.85%, 0.77%, 1.54%
04/21/2011, 6.43%, 1.32%, 0.55%
04/25/2011, 6.31%, 1.2%, -0.12%
04/26/2011, 7.19%, 2.04%, 0.82%
04/27/2011, 7.88%, 2.69%, 0.64%
04/28/2011, 8.25%, 3.05%, 0.35%
04/29/2011, 8.53%, 3.32%, 0.26%
05/02/2011, 8.27%, -0.24%, -0.24%
05/03/2011, 7.68%, -0.78%, -0.54%
05/04/2011, 6.85%, -1.55%, -0.77%
05/05/2011, 5.87%, -2.45%, -0.92%
05/06/2011, 6.29%, -2.06%, 0.4%
05/09/2011, 6.83%, -1.56%, 0.51%
05/10/2011, 7.69%, -0.77%, 0.8%
05/11/2011, 6.52%, -1.85%, -1.08%
05/12/2011, 6.89%, -1.51%, 0.34%
05/13/2011, 5.92%, -2.39%, -0.9%
05/16/2011, 5.29%, -2.98%, -0.6%
05/17/2011, 5.23%, -3.03%, -0.05%
05/18/2011, 6.18%, -2.16%, 0.9%
05/19/2011, 6.43%, -1.93%, 0.24%
05/20/2011, 5.65%, -2.65%, -0.74%
05/23/2011, 4.19%, -3.99%, -1.39%
05/24/2011, 4.23%, -3.95%, 0.04%
05/25/2011, 4.65%, -3.56%, 0.41%
05/26/2011, 5.27%, -3%, 0.59%
05/27/2011, 5.84%, -2.47%, 0.54%
05/31/2011, 7.03%, -1.38%, 1.13%
06/01/2011, 4.81%, -2.07%, -2.07%
06/02/2011, 4.72%, -2.15%, -0.08%
06/03/2011, 3.9%, -2.91%, -0.78%
06/06/2011, 2.75%, -3.98%, -1.1%
06/07/2011, 2.9%, -3.84%, 0.14%
06/08/2011, 2.29%, -4.41%, -0.6%
06/09/2011, 2.93%, -3.81%, 0.63%
