Date, YTD, MTD, Day
01/02/2020, 0.77%, 0.77%, 0.77%
01/03/2020, 0.17%, 0.17%, -0.6%
01/06/2020, 0.41%, 0.41%, 0.24%
01/07/2020, 0.2%, 0.2%, -0.21%
01/08/2020, 0.55%, 0.55%, 0.35%
01/09/2020, 1.13%, 1.13%, 0.57%
01/10/2020, 0.9%, 0.9%, -0.22%
01/13/2020, 1.59%, 1.59%, 0.68%
01/14/2020, 1.54%, 1.54%, -0.04%
01/15/2020, 1.69%, 1.69%, 0.15%
01/16/2020, 2.45%, 2.45%, 0.74%
01/17/2020, 2.73%, 2.73%, 0.27%
01/21/2020, 2.35%, 2.35%, -0.36%
01/22/2020, 2.43%, 2.43%, 0.08%
01/23/2020, 2.46%, 2.46%, 0.02%
01/24/2020, 1.66%, 1.66%, -0.78%
01/27/2020, 0.12%, 0.12%, -1.52%
01/28/2020, 1%, 1%, 0.88%
01/29/2020, 0.9%, 0.9%, -0.09%
01/30/2020, 1.05%, 1.05%, 0.14%
01/31/2020, -0.59%, -0.59%, -1.63%
02/03/2020, 0.09%, 0.68%, 0.68%
02/04/2020, 1.56%, 2.17%, 1.48%
02/05/2020, 2.48%, 3.09%, 0.9%
02/06/2020, 2.78%, 3.39%, 0.29%
02/07/2020, 2.19%, 2.8%, -0.57%
02/10/2020, 2.81%, 3.41%, 0.6%
02/11/2020, 3.13%, 3.74%, 0.32%
02/12/2020, 3.72%, 4.34%, 0.57%
02/13/2020, 3.59%, 4.2%, -0.13%
02/14/2020, 3.71%, 4.33%, 0.12%
02/18/2020, 3.41%, 4.02%, -0.3%
02/19/2020, 3.9%, 4.51%, 0.48%
02/20/2020, 3.53%, 4.14%, -0.36%
02/21/2020, 2.62%, 3.22%, -0.87%
02/24/2020, -0.62%, -0.04%, -3.16%
02/25/2020, -3.22%, -2.65%, -2.61%
02/26/2020, -3.62%, -3.05%, -0.41%
02/27/2020, -7.25%, -6.7%, -3.78%
02/28/2020, -7.95%, -7.4%, -0.76%
03/02/2020, -4.67%, 3.58%, 3.58%
03/03/2020, -6.76%, 1.29%, -2.2%
03/04/2020, -3.46%, 4.9%, 3.55%
03/05/2020, -6.25%, 1.84%, -2.9%
03/06/2020, -7.8%, 0.15%, -1.66%
03/09/2020, -14.61%, -7.3%, -7.44%
03/10/2020, -11.16%, -3.52%, 4.1%
03/11/2020, -15.29%, -8.03%, -4.67%
03/12/2020, -23.12%, -16.59%, -9.35%
03/13/2020, -17.2%, -10.12%, 7.82%
03/16/2020, -26.41%, -20.19%, -11.25%
03/17/2020, -22.8%, -16.24%, 5.02%
03/18/2020, -27.1%, -20.92%, -5.63%
03/19/2020, -26.42%, -20.17%, 0.96%
03/20/2020, -28.69%, -22.67%, -3.13%
03/23/2020, -30.43%, -24.57%, -2.5%
03/24/2020, -24.51%, -18.1%, 8.7%
03/25/2020, -23.53%, -17.03%, 1.33%
03/26/2020, -19.3%, -12.4%, 5.62%
03/27/2020, -21.78%, -15.12%, -3.13%
03/30/2020, -19.7%, -12.86%, 2.69%
03/31/2020, -20.68%, -13.92%, -1.23%
04/01/2020, -23.93%, -4.15%, -4.15%
04/02/2020, -22.52%, -2.35%, 1.88%
04/03/2020, -23.76%, -3.95%, -1.63%
04/06/2020, -18.98%, 2.17%, 6.38%
04/07/2020, -18.91%, 2.26%, 0.1%
04/08/2020, -16.48%, 5.36%, 3.02%
04/09/2020, -15.14%, 7.06%, 1.61%
04/13/2020, -15.94%, 6.04%, -0.94%
04/14/2020, -13.7%, 8.9%, 2.68%
04/15/2020, -15.64%, 6.4%, -2.28%
04/16/2020, -15.34%, 6.78%, 0.36%
04/17/2020, -13.13%, 9.61%, 2.64%
04/20/2020, -14.42%, 7.96%, -1.49%
04/21/2020, -16.77%, 4.96%, -2.76%
04/22/2020, -15.08%, 7.12%, 2.05%
04/23/2020, -15.03%, 7.18%, 0.05%
04/24/2020, -14.06%, 8.42%, 1.15%
04/27/2020, -12.67%, 10.2%, 1.64%
04/28/2020, -12.79%, 10.05%, -0.13%
04/29/2020, -10.45%, 13.04%, 2.7%
04/30/2020, -11.52%, 11.68%, -1.2%
05/01/2020, -13.81%, -2.61%, -2.61%
05/04/2020, -13.59%, -2.37%, 0.25%
05/05/2020, -12.88%, -1.56%, 0.83%
05/06/2020, -13.4%, -2.15%, -0.6%
05/07/2020, -12.34%, -0.94%, 1.23%
05/08/2020, -10.83%, 0.77%, 1.73%
05/11/2020, -10.88%, 0.72%, -0.05%
05/12/2020, -12.52%, -1.14%, -1.85%
05/13/2020, -13.94%, -2.74%, -1.62%
05/14/2020, -13.25%, -1.97%, 0.79%
05/15/2020, -12.92%, -1.6%, 0.38%
05/18/2020, -10.18%, 1.52%, 3.18%
05/19/2020, -10.98%, 0.6%, -0.9%
05/20/2020, -9.49%, 2.31%, 1.69%
05/21/2020, -10.08%, 1.63%, -0.66%
05/22/2020, -9.99%, 1.72%, 0.08%
05/26/2020, -8.6%, 3.31%, 1.57%
05/27/2020, -7.32%, 4.77%, 1.41%
05/28/2020, -7.51%, 4.57%, -0.19%
05/29/2020, -7.11%, 5.02%, 0.43%
06/01/2020, -6.47%, 0.7%, 0.7%
06/02/2020, -5.61%, 1.64%, 0.93%
06/03/2020, -4.18%, 3.2%, 1.53%
06/04/2020, -4.47%, 2.9%, -0.3%
06/05/2020, -2.21%, 5.33%, 2.37%
06/08/2020, -1.03%, 6.6%, 1.21%
06/09/2020, -1.9%, 5.66%, -0.88%
06/10/2020, -2.4%, 5.13%, -0.5%
06/11/2020, -7.78%, -0.69%, -5.52%
06/12/2020, -6.54%, 0.65%, 1.36%
06/15/2020, -5.8%, 1.44%, 0.78%
06/16/2020, -4.19%, 3.18%, 1.72%
06/17/2020, -4.48%, 2.87%, -0.3%
06/18/2020, -4.45%, 2.91%, 0.04%
06/19/2020, -4.95%, 2.35%, -0.54%
06/22/2020, -4.33%, 3.03%, 0.66%
06/23/2020, -3.92%, 3.49%, 0.44%
06/24/2020, -6.6%, 0.59%, -2.8%
06/25/2020, -5.6%, 1.67%, 1.08%
06/26/2020, -7.53%, -0.41%, -2.05%
06/29/2020, -6.32%, 0.89%, 1.31%
06/30/2020, -5.16%, 2.13%, 1.23%
07/01/2020, -4.78%, 0.4%, 0.4%
07/02/2020, -4.2%, 1.02%, 0.62%
07/06/2020, -2.7%, 2.62%, 1.59%
07/07/2020, -3.73%, 1.53%, -1.07%
07/08/2020, -2.91%, 2.4%, 0.86%
07/09/2020, -3.45%, 1.83%, -0.56%
07/10/2020, -2.58%, 2.75%, 0.91%
07/13/2020, -3.5%, 1.78%, -0.94%
07/14/2020, -2.33%, 3.01%, 1.21%
07/15/2020, -1.27%, 4.13%, 1.08%
07/16/2020, -1.74%, 3.62%, -0.48%
07/17/2020, -1.37%, 4.02%, 0.38%
07/20/2020, -0.57%, 4.86%, 0.81%
07/21/2020, -0.32%, 5.14%, 0.27%
07/22/2020, 0.12%, 5.6%, 0.43%
07/23/2020, -0.87%, 4.55%, -0.99%
07/24/2020, -1.54%, 3.84%, -0.68%
07/27/2020, -0.67%, 4.77%, 0.9%
07/28/2020, -1.28%, 4.12%, -0.62%
07/29/2020, -0.05%, 5.43%, 1.25%
07/30/2020, -0.49%, 4.95%, -0.45%
07/31/2020, -0.29%, 5.14%, 0.18%
08/03/2020, 0.55%, 0.85%, 0.85%
08/04/2020, 1.01%, 1.32%, 0.46%
08/05/2020, 1.71%, 2.03%, 0.7%
08/06/2020, 2.15%, 2.47%, 0.43%
08/07/2020, 2.06%, 2.36%, -0.1%
08/10/2020, 2.25%, 2.55%, 0.19%
08/11/2020, 1.69%, 2%, -0.53%
08/12/2020, 3.02%, 3.35%, 1.32%
08/13/2020, 2.89%, 3.21%, -0.13%
08/14/2020, 2.76%, 3.08%, -0.13%
08/17/2020, 3.23%, 3.55%, 0.46%
08/18/2020, 3.41%, 3.73%, 0.17%
08/19/2020, 2.97%, 3.29%, -0.42%
08/20/2020, 3.15%, 3.46%, 0.16%
08/21/2020, 3.31%, 3.61%, 0.15%
08/24/2020, 4.26%, 4.57%, 0.93%
08/25/2020, 4.6%, 4.92%, 0.33%
08/26/2020, 5.46%, 5.78%, 0.82%
08/27/2020, 5.5%, 5.81%, 0.02%
08/28/2020, 6.17%, 6.48%, 0.63%
08/31/2020, 5.91%, 6.21%, -0.25%
09/01/2020, 6.71%, 0.75%, 0.75%
09/02/2020, 8%, 1.95%, 1.19%
09/03/2020, 4.63%, -1.2%, -3.08%
09/04/2020, 3.91%, -1.87%, -0.68%
09/08/2020, 1.41%, -4.2%, -2.38%
09/09/2020, 3.27%, -2.45%, 1.83%
09/10/2020, 1.76%, -3.87%, -1.46%
09/11/2020, 1.91%, -3.72%, 0.15%
09/14/2020, 3.32%, -2.39%, 1.39%
09/15/2020, 3.86%, -1.88%, 0.52%
09/16/2020, 3.61%, -2.11%, -0.23%
09/17/2020, 2.92%, -2.75%, -0.66%
09/18/2020, 1.96%, -3.67%, -0.94%
09/21/2020, 0.62%, -4.94%, -1.32%
09/22/2020, 1.36%, -4.26%, 0.72%
09/23/2020, -0.76%, -6.24%, -2.08%
09/24/2020, -0.94%, -6.42%, -0.19%
09/25/2020, 0.39%, -5.18%, 1.34%
09/28/2020, 1.95%, -3.71%, 1.55%
09/29/2020, 1.57%, -4.07%, -0.37%
09/30/2020, 2.19%, -3.49%, 0.61%
10/01/2020, 2.89%, 0.68%, 0.68%
10/02/2020, 2.15%, -0.05%, -0.72%
10/05/2020, 3.89%, 1.66%, 1.71%
10/06/2020, 2.79%, 0.59%, -1.05%
10/07/2020, 4.37%, 2.13%, 1.53%
10/08/2020, 5.19%, 2.93%, 0.78%
10/09/2020, 5.99%, 3.71%, 0.76%
10/12/2020, 7.35%, 5.03%, 1.27%
10/13/2020, 6.77%, 4.45%, -0.55%
10/14/2020, 6.19%, 3.89%, -0.54%
10/15/2020, 5.94%, 3.64%, -0.25%
10/16/2020, 5.94%, 3.64%, 0%
10/19/2020, 4.6%, 2.35%, -1.24%
10/20/2020, 5.04%, 2.78%, 0.42%
10/21/2020, 4.74%, 2.49%, -0.28%
10/22/2020, 5.25%, 2.98%, 0.48%
10/23/2020, 5.67%, 3.39%, 0.39%
10/26/2020, 3.84%, 1.6%, -1.72%
10/27/2020, 3.5%, 1.27%, -0.33%
10/28/2020, 0.3%, -1.85%, -3.08%
10/29/2020, 1.28%, -0.9%, 0.97%
10/30/2020, 0.05%, -2.1%, -1.21%
11/02/2020, 1.27%, 1.21%, 1.21%
11/03/2020, 3.1%, 3.06%, 1.82%
11/04/2020, 5.03%, 4.97%, 1.86%
11/05/2020, 7.16%, 7.11%, 2.03%
11/06/2020, 7.17%, 7.12%, 0.01%
11/09/2020, 8.4%, 8.37%, 1.16%
11/10/2020, 8.45%, 8.43%, 0.05%
11/11/2020, 9.26%, 9.24%, 0.75%
11/12/2020, 8.26%, 8.24%, -0.91%
11/13/2020, 9.61%, 9.58%, 1.24%
11/16/2020, 10.89%, 10.87%, 1.17%
11/17/2020, 10.7%, 10.68%, -0.17%
11/18/2020, 9.79%, 9.78%, -0.81%
11/19/2020, 10.35%, 10.33%, 0.5%
11/20/2020, 9.95%, 9.95%, -0.35%
11/23/2020, 10.67%, 10.67%, 0.65%
11/24/2020, 12.28%, 12.28%, 1.45%
11/25/2020, 12.17%, 12.16%, -0.1%
11/27/2020, 12.68%, 12.67%, 0.45%
11/30/2020, 11.81%, 11.79%, -0.78%
12/01/2020, 13.03%, 1.09%, 1.09%
12/02/2020, 13.18%, 1.23%, 0.13%
12/03/2020, 13.39%, 1.42%, 0.19%
12/04/2020, 14.47%, 2.38%, 0.95%
12/07/2020, 14.31%, 2.24%, -0.14%
12/08/2020, 14.72%, 2.6%, 0.35%
12/09/2020, 13.86%, 1.84%, -0.73%
12/10/2020, 14.07%, 2.04%, 0.19%
12/11/2020, 13.86%, 1.85%, -0.18%
12/14/2020, 13.58%, 1.6%, -0.24%
12/15/2020, 14.95%, 2.81%, 1.19%
12/16/2020, 15.16%, 3.01%, 0.19%
12/17/2020, 16.01%, 3.76%, 0.73%
12/18/2020, 15.53%, 3.32%, -0.43%
12/21/2020, 15.01%, 2.84%, -0.46%
12/22/2020, 14.93%, 2.77%, -0.07%
12/23/2020, 14.85%, 2.71%, -0.05%
12/24/2020, 15.1%, 2.93%, 0.21%
12/28/2020, 15.68%, 3.45%, 0.5%
12/29/2020, 15.49%, 3.3%, -0.14%
12/30/2020, 15.85%, 3.62%, 0.31%
12/31/2020, 16.26%, 3.98%, 0.35%
