Date, YTD, MTD, Day
01/02/2013, 0.96%, 0.96%, 0.96%
01/03/2013, 0.72%, 0.72%, -0.23%
01/04/2013, 0.98%, 0.98%, 0.25%
01/07/2013, 0.88%, 0.88%, -0.09%
01/08/2013, 0.78%, 0.78%, -0.1%
01/09/2013, 0.89%, 0.89%, 0.11%
01/10/2013, 1.21%, 1.21%, 0.31%
01/11/2013, 1.29%, 1.29%, 0.09%
01/14/2013, 1.28%, 1.28%, -0.01%
01/15/2013, 1.33%, 1.33%, 0.05%
01/16/2013, 1.34%, 1.34%, 0%
01/17/2013, 1.49%, 1.49%, 0.15%
01/18/2013, 1.66%, 1.66%, 0.16%
01/22/2013, 1.89%, 1.89%, 0.22%
01/23/2013, 1.92%, 1.92%, 0.02%
01/24/2013, 1.91%, 1.91%, -0%
01/25/2013, 1.99%, 1.99%, 0.06%
01/28/2013, 1.83%, 1.83%, -0.16%
01/29/2013, 2.02%, 2.02%, 0.18%
01/30/2013, 1.83%, 1.83%, -0.18%
01/31/2013, 1.79%, 1.79%, -0.05%
02/01/2013, 2.17%, 0.37%, 0.37%
02/04/2013, 1.71%, -0.07%, -0.44%
02/05/2013, 2.08%, 0.28%, 0.36%
02/06/2013, 2.17%, 0.37%, 0.08%
02/07/2013, 2.05%, 0.25%, -0.12%
02/08/2013, 2.33%, 0.51%, 0.26%
02/11/2013, 2.28%, 0.47%, -0.05%
02/12/2013, 2.34%, 0.53%, 0.06%
02/13/2013, 2.32%, 0.5%, -0.03%
02/14/2013, 2.42%, 0.6%, 0.1%
02/15/2013, 2.36%, 0.54%, -0.06%
02/19/2013, 2.69%, 0.85%, 0.31%
02/20/2013, 2.06%, 0.26%, -0.58%
02/21/2013, 1.74%, -0.05%, -0.3%
02/22/2013, 2.2%, 0.39%, 0.44%
02/25/2013, 1.59%, -0.17%, -0.55%
02/26/2013, 1.81%, 0.03%, 0.2%
02/27/2013, 2.34%, 0.53%, 0.5%
02/28/2013, 2.36%, 0.55%, 0.02%
03/01/2013, 2.49%, 0.13%, 0.13%
03/04/2013, 2.61%, 0.23%, 0.1%
03/05/2013, 3.08%, 0.68%, 0.44%
03/06/2013, 3.05%, 0.65%, -0.03%
03/07/2013, 3.02%, 0.61%, -0.04%
03/08/2013, 3.11%, 0.68%, 0.07%
03/11/2013, 3.3%, 0.86%, 0.18%
03/12/2013, 3.22%, 0.79%, -0.07%
03/13/2013, 3.25%, 0.82%, 0.03%
03/14/2013, 3.57%, 1.12%, 0.3%
03/15/2013, 3.56%, 1.12%, -0%
03/18/2013, 3.35%, 0.92%, -0.19%
03/19/2013, 3.26%, 0.84%, -0.08%
03/20/2013, 3.49%, 1.05%, 0.21%
03/21/2013, 2.95%, 0.55%, -0.49%
03/22/2013, 3.25%, 0.83%, 0.27%
03/25/2013, 3.07%, 0.65%, -0.17%
03/26/2013, 3.43%, 0.99%, 0.33%
03/27/2013, 3.5%, 1.06%, 0.07%
03/28/2013, 3.58%, 1.14%, 0.07%
04/01/2013, 3.34%, -0.22%, -0.22%
04/02/2013, 3.48%, -0.09%, 0.13%
04/03/2013, 3.06%, -0.47%, -0.38%
04/04/2013, 3.42%, -0.13%, 0.35%
04/05/2013, 3.37%, -0.16%, -0.04%
04/08/2013, 3.58%, 0.02%, 0.19%
04/09/2013, 3.74%, 0.17%, 0.15%
04/10/2013, 4.22%, 0.59%, 0.43%
04/11/2013, 4.45%, 0.81%, 0.22%
04/12/2013, 4.45%, 0.82%, 0.01%
04/15/2013, 3.28%, -0.25%, -1.06%
04/16/2013, 3.95%, 0.37%, 0.62%
04/17/2013, 3.19%, -0.33%, -0.7%
04/18/2013, 2.96%, -0.54%, -0.21%
04/19/2013, 3.37%, -0.16%, 0.38%
04/22/2013, 3.62%, 0.07%, 0.24%
04/23/2013, 4.1%, 0.5%, 0.43%
04/24/2013, 4.21%, 0.61%, 0.11%
04/25/2013, 4.45%, 0.84%, 0.23%
04/26/2013, 4.45%, 0.84%, 0%
04/29/2013, 4.84%, 1.2%, 0.36%
04/30/2013, 4.99%, 1.33%, 0.13%
05/01/2013, 4.64%, -0.29%, -0.29%
05/02/2013, 5.01%, 0.04%, 0.33%
05/03/2013, 5.29%, 0.26%, 0.23%
05/06/2013, 5.38%, 0.34%, 0.08%
05/07/2013, 5.61%, 0.53%, 0.19%
05/08/2013, 5.89%, 0.79%, 0.25%
05/09/2013, 5.6%, 0.52%, -0.26%
05/10/2013, 5.67%, 0.57%, 0.04%
05/13/2013, 5.58%, 0.49%, -0.08%
05/14/2013, 5.96%, 0.81%, 0.31%
05/15/2013, 6.23%, 1.06%, 0.25%
05/16/2013, 6.06%, 0.92%, -0.13%
05/17/2013, 6.4%, 1.2%, 0.27%
05/20/2013, 6.38%, 1.19%, -0.02%
05/21/2013, 6.57%, 1.36%, 0.18%
05/22/2013, 5.88%, 0.72%, -0.63%
05/23/2013, 5.64%, 0.51%, -0.21%
05/24/2013, 5.54%, 0.41%, -0.09%
05/28/2013, 5.5%, 0.34%, -0.08%
05/29/2013, 5.23%, 0.11%, -0.22%
05/30/2013, 5.4%, 0.25%, 0.14%
05/31/2013, 4.61%, -0.46%, -0.7%
06/03/2013, 4.85%, 0.22%, 0.22%
06/04/2013, 4.53%, -0.08%, -0.3%
06/05/2013, 3.9%, -0.63%, -0.54%
06/06/2013, 4.31%, -0.26%, 0.37%
06/07/2013, 4.67%, 0.02%, 0.28%
06/10/2013, 4.59%, -0.07%, -0.09%
06/11/2013, 4.08%, -0.51%, -0.44%
06/12/2013, 3.55%, -1%, -0.49%
06/13/2013, 4.5%, -0.13%, 0.87%
06/14/2013, 4.24%, -0.35%, -0.22%
06/17/2013, 4.6%, -0.04%, 0.31%
06/18/2013, 4.92%, 0.23%, 0.27%
06/19/2013, 3.87%, -0.74%, -0.97%
06/20/2013, 2.24%, -2.23%, -1.5%
06/21/2013, 1.69%, -2.77%, -0.56%
06/24/2013, 0.89%, -3.51%, -0.76%
06/25/2013, 1.32%, -3.14%, 0.39%
06/26/2013, 1.9%, -2.6%, 0.56%
06/27/2013, 2.54%, -2%, 0.61%
06/28/2013, 2.44%, -2.08%, -0.08%
07/01/2013, 2.85%, 0.38%, 0.38%
07/02/2013, 2.78%, 0.31%, -0.06%
07/03/2013, 2.72%, 0.25%, -0.07%
07/05/2013, 2.64%, 0.09%, -0.16%
07/08/2013, 3.08%, 0.51%, 0.42%
07/09/2013, 3.49%, 0.9%, 0.38%
07/10/2013, 3.45%, 0.84%, -0.05%
07/11/2013, 4.5%, 1.85%, 0.99%
07/12/2013, 4.6%, 1.93%, 0.08%
07/15/2013, 4.84%, 2.16%, 0.22%
07/16/2013, 4.71%, 2.06%, -0.09%
07/17/2013, 4.98%, 2.32%, 0.25%
07/18/2013, 5.17%, 2.47%, 0.14%
07/19/2013, 5.37%, 2.67%, 0.2%
07/22/2013, 5.55%, 2.84%, 0.17%
07/23/2013, 5.47%, 2.78%, -0.07%
07/24/2013, 5.11%, 2.43%, -0.34%
07/25/2013, 5.31%, 2.61%, 0.18%
07/26/2013, 5.3%, 2.6%, -0%
07/29/2013, 5%, 2.32%, -0.27%
07/30/2013, 5.01%, 2.32%, -0%
07/31/2013, 5.07%, 2.38%, 0.06%
08/01/2013, 5.48%, 0.31%, 0.31%
08/02/2013, 5.86%, 0.68%, 0.37%
08/05/2013, 5.73%, 0.55%, -0.13%
08/06/2013, 5.4%, 0.27%, -0.28%
08/07/2013, 5.22%, 0.13%, -0.14%
08/08/2013, 5.55%, 0.43%, 0.3%
08/09/2013, 5.45%, 0.34%, -0.08%
08/12/2013, 5.38%, 0.27%, -0.07%
08/13/2013, 5.27%, 0.14%, -0.14%
08/14/2013, 5.05%, -0.04%, -0.18%
08/15/2013, 4.23%, -0.77%, -0.72%
08/16/2013, 3.94%, -1.04%, -0.28%
08/19/2013, 3.45%, -1.49%, -0.45%
