Date, YTD, MTD, Day
01/03/2012, 0.55%, 0.55%, 0.55%
01/04/2012, 0.47%, 0.47%, -0.08%
01/05/2012, 0.5%, 0.5%, 0.03%
01/06/2012, 0.51%, 0.51%, 0.01%
01/09/2012, 0.68%, 0.68%, 0.17%
01/10/2012, 1.04%, 1.04%, 0.36%
01/11/2012, 1.24%, 1.24%, 0.2%
01/12/2012, 1.35%, 1.35%, 0.11%
01/13/2012, 1.24%, 1.24%, -0.1%
01/17/2012, 1.46%, 1.46%, 0.22%
01/18/2012, 1.82%, 1.82%, 0.35%
01/19/2012, 1.96%, 1.96%, 0.12%
01/20/2012, 1.88%, 1.88%, -0.08%
01/23/2012, 1.87%, 1.87%, -0.02%
01/24/2012, 1.85%, 1.85%, -0.02%
01/25/2012, 2.36%, 2.36%, 0.49%
01/26/2012, 2.37%, 2.37%, 0.02%
01/27/2012, 2.44%, 2.44%, 0.07%
01/30/2012, 2.39%, 2.39%, -0.04%
01/31/2012, 2.5%, 2.5%, 0.12%
02/01/2012, 2.93%, 0.4%, 0.4%
02/02/2012, 3.07%, 0.54%, 0.13%
02/03/2012, 3.51%, 0.95%, 0.4%
02/06/2012, 3.58%, 1.01%, 0.07%
02/07/2012, 3.5%, 0.93%, -0.08%
02/08/2012, 3.61%, 1.04%, 0.1%
02/09/2012, 3.61%, 1.04%, -0.01%
02/10/2012, 3.34%, 0.79%, -0.24%
02/13/2012, 3.69%, 1.12%, 0.32%
02/14/2012, 3.67%, 1.1%, -0.01%
02/15/2012, 3.49%, 0.93%, -0.16%
02/16/2012, 3.9%, 1.32%, 0.37%
02/17/2012, 3.93%, 1.34%, 0.02%
02/21/2012, 3.81%, 1.22%, -0.12%
02/22/2012, 3.82%, 1.24%, 0.02%
02/23/2012, 4.07%, 1.48%, 0.23%
02/24/2012, 4.21%, 1.61%, 0.13%
02/27/2012, 4.32%, 1.72%, 0.11%
02/28/2012, 4.47%, 1.86%, 0.13%
02/29/2012, 4.17%, 1.57%, -0.28%
03/01/2012, 4.36%, 0.17%, 0.17%
03/02/2012, 4.31%, 0.13%, -0.03%
03/05/2012, 4.02%, -0.14%, -0.27%
03/06/2012, 3.35%, -0.74%, -0.6%
03/07/2012, 3.59%, -0.53%, 0.22%
03/08/2012, 3.99%, -0.18%, 0.36%
03/09/2012, 4.16%, -0.02%, 0.16%
03/12/2012, 4.12%, -0.06%, -0.04%
03/13/2012, 4.7%, 0.46%, 0.51%
03/14/2012, 4.25%, 0.02%, -0.44%
03/15/2012, 4.6%, 0.34%, 0.32%
03/16/2012, 4.66%, 0.39%, 0.05%
03/19/2012, 4.68%, 0.39%, -0%
03/20/2012, 4.47%, 0.2%, -0.19%
03/21/2012, 4.56%, 0.3%, 0.1%
