Date, YTD, MTD, Day
01/02/2015, 0.18%, 0.18%, 0.18%
01/05/2015, -0.07%, -0.07%, -0.25%
01/06/2015, -0.03%, -0.03%, 0.03%
01/07/2015, 0.25%, 0.25%, 0.28%
01/08/2015, 0.46%, 0.46%, 0.22%
01/09/2015, 0.48%, 0.48%, 0.02%
01/12/2015, 0.45%, 0.45%, -0.03%
01/13/2015, 0.43%, 0.43%, -0.02%
01/14/2015, 0.45%, 0.45%, 0.01%
01/15/2015, 0.62%, 0.62%, 0.16%
01/16/2015, 0.58%, 0.58%, -0.02%
01/20/2015, 0.75%, 0.75%, 0.16%
01/21/2015, 0.67%, 0.67%, -0.07%
01/22/2015, 0.94%, 0.94%, 0.27%
01/23/2015, 1.1%, 1.1%, 0.16%
01/26/2015, 1.16%, 1.16%, 0.06%
01/27/2015, 0.92%, 0.92%, -0.24%
01/28/2015, 0.95%, 0.95%, 0.02%
01/29/2015, 1.02%, 1.02%, 0.09%
01/30/2015, 1.04%, 1.04%, 0.01%
02/02/2015, 1.26%, 0.23%, 0.23%
02/03/2015, 1.29%, 0.27%, 0.04%
02/04/2015, 1.25%, 0.23%, -0.04%
02/05/2015, 1.38%, 0.37%, 0.14%
02/06/2015, 0.78%, -0.22%, -0.59%
02/09/2015, 0.67%, -0.34%, -0.11%
02/10/2015, 0.76%, -0.24%, 0.09%
02/11/2015, 0.74%, -0.26%, -0.02%
02/12/2015, 1.01%, 0.02%, 0.27%
02/13/2015, 1.01%, 0.02%, -0.01%
02/17/2015, 0.78%, -0.2%, -0.23%
02/18/2015, 1.02%, 0.03%, 0.23%
02/19/2015, 0.86%, -0.12%, -0.15%
02/20/2015, 1.03%, 0.05%, 0.16%
02/23/2015, 1.21%, 0.23%, 0.18%
02/24/2015, 1.56%, 0.57%, 0.35%
02/25/2015, 1.64%, 0.65%, 0.08%
02/26/2015, 1.33%, 0.35%, -0.31%
02/27/2015, 1.47%, 0.48%, 0.14%
03/02/2015, 1.26%, -0.21%, -0.21%
03/03/2015, 1.07%, -0.4%, -0.18%
03/04/2015, 0.96%, -0.5%, -0.1%
03/05/2015, 1%, -0.47%, 0.04%
03/06/2015, 0.24%, -1.21%, -0.75%
03/09/2015, 0.45%, -1.01%, 0.21%
03/10/2015, 0.22%, -1.22%, -0.22%
03/11/2015, 0.29%, -1.15%, 0.07%
03/12/2015, 0.61%, -0.84%, 0.32%
03/13/2015, 0.39%, -1.06%, -0.22%
03/16/2015, 0.83%, -0.62%, 0.45%
03/17/2015, 0.78%, -0.67%, -0.05%
