Date, YTD, MTD, Day
01/02/2018, 0.01%, 0.01%, 0.01%
01/03/2018, 0.22%, 0.22%, 0.21%
01/04/2018, 0.35%, 0.35%, 0.12%
01/05/2018, 0.44%, 0.44%, 0.09%
01/08/2018, 0.48%, 0.48%, 0.04%
01/09/2018, 0.23%, 0.23%, -0.25%
01/10/2018, 0.19%, 0.19%, -0.03%
01/11/2018, 0.46%, 0.46%, 0.26%
01/12/2018, 0.63%, 0.63%, 0.16%
01/16/2018, 0.61%, 0.61%, -0.02%
01/17/2018, 0.69%, 0.69%, 0.07%
01/18/2018, 0.43%, 0.43%, -0.26%
01/19/2018, 0.44%, 0.44%, -0%
01/22/2018, 0.63%, 0.63%, 0.19%
01/23/2018, 0.85%, 0.85%, 0.21%
01/24/2018, 0.7%, 0.7%, -0.15%
01/25/2018, 0.9%, 0.9%, 0.21%
01/26/2018, 1.04%, 1.04%, 0.12%
01/29/2018, 0.71%, 0.71%, -0.32%
01/30/2018, 0.29%, 0.29%, -0.4%
01/31/2018, 0.37%, 0.37%, 0.08%
02/01/2018, 0.09%, -0.28%, -0.28%
02/02/2018, -0.66%, -1.01%, -0.73%
02/05/2018, -1.32%, -1.61%, -0.61%
02/06/2018, -1.16%, -1.47%, 0.16%
02/07/2018, -1.51%, -1.82%, -0.36%
02/08/2018, -2.35%, -2.62%, -0.84%
02/09/2018, -2.19%, -2.47%, 0.17%
02/12/2018, -1.88%, -2.18%, 0.32%
02/13/2018, -1.82%, -2.12%, 0.06%
02/14/2018, -1.73%, -2.05%, 0.09%
02/15/2018, -1.37%, -1.7%, 0.36%
02/16/2018, -1.28%, -1.62%, 0.09%
02/20/2018, -1.51%, -1.84%, -0.23%
02/21/2018, -1.82%, -2.15%, -0.32%
02/22/2018, -1.74%, -2.06%, 0.09%
02/23/2018, -1.23%, -1.57%, 0.51%
02/26/2018, -0.9%, -1.25%, 0.32%
02/27/2018, -1.38%, -1.72%, -0.47%
02/28/2018, -1.59%, -1.92%, -0.21%
03/01/2018, -1.66%, -0.06%, -0.06%
03/02/2018, -1.73%, -0.14%, -0.08%
03/05/2018, -1.57%, 0.02%, 0.16%
03/06/2018, -1.46%, 0.12%, 0.1%
03/07/2018, -1.45%, 0.14%, 0.01%
03/08/2018, -1.29%, 0.3%, 0.16%
03/09/2018, -1.04%, 0.54%, 0.24%
03/12/2018, -0.97%, 0.61%, 0.07%
03/13/2018, -1.06%, 0.53%, -0.08%
03/14/2018, -1.03%, 0.57%, 0.04%
03/15/2018, -1.13%, 0.46%, -0.1%
03/16/2018, -1.15%, 0.44%, -0.03%
03/19/2018, -1.55%, 0.04%, -0.39%
03/20/2018, -1.58%, 0.01%, -0.03%
03/21/2018, -1.66%, -0.07%, -0.08%
03/22/2018, -2.12%, -0.52%, -0.44%
03/23/2018, -2.6%, -1%, -0.49%
03/26/2018, -2.07%, -0.48%, 0.55%
03/27/2018, -2.26%, -0.65%, -0.18%
03/28/2018, -2.29%, -0.69%, -0.04%
03/29/2018, -1.84%, -0.23%, 0.46%
04/02/2018, -2.29%, -0.45%, -0.45%
04/03/2018, -2.21%, -0.37%, 0.08%
04/04/2018, -2.05%, -0.22%, 0.16%
04/05/2018, -1.95%, -0.11%, 0.11%
04/06/2018, -2.21%, -0.37%, -0.26%
04/09/2018, -2.05%, -0.21%, 0.17%
04/10/2018, -1.73%, 0.12%, 0.33%
04/11/2018, -1.83%, 0.01%, -0.11%
04/12/2018, -1.8%, 0.04%, 0.03%
04/13/2018, -1.87%, -0.03%, -0.07%
04/16/2018, -1.69%, 0.15%, 0.18%
04/17/2018, -1.4%, 0.45%, 0.3%
04/18/2018, -1.55%, 0.29%, -0.16%
04/19/2018, -1.89%, -0.05%, -0.34%
04/20/2018, -2.22%, -0.39%, -0.33%
04/23/2018, -2.31%, -0.48%, -0.09%
04/24/2018, -2.71%, -0.89%, -0.41%
04/25/2018, -2.84%, -1.02%, -0.13%
04/26/2018, -2.49%, -0.66%, 0.36%
04/27/2018, -2.32%, -0.49%, 0.17%
04/30/2018, -2.49%, -0.67%, -0.18%
05/01/2018, -2.53%, -0.03%, -0.03%
05/02/2018, -2.73%, -0.24%, -0.2%
05/03/2018, -2.7%, -0.21%, 0.03%
05/04/2018, -2.37%, 0.13%, 0.34%
05/07/2018, -2.35%, 0.15%, 0.01%
05/08/2018, -2.41%, 0.08%, -0.06%
05/09/2018, -2.34%, 0.15%, 0.06%
05/10/2018, -1.92%, 0.58%, 0.43%
05/11/2018, -1.86%, 0.63%, 0.05%
05/14/2018, -1.92%, 0.58%, -0.06%
05/15/2018, -2.37%, 0.12%, -0.45%
05/16/2018, -2.39%, 0.09%, -0.03%
05/17/2018, -2.46%, 0.01%, -0.07%
05/18/2018, -2.32%, 0.17%, 0.16%
