Date, YTD, MTD, Day
01/02/2013, 0.41%, 0.41%, 0.41%
01/03/2013, 0.2%, 0.2%, -0.21%
01/04/2013, 0.34%, 0.34%, 0.14%
01/07/2013, 0.33%, 0.33%, -0.01%
01/08/2013, 0.31%, 0.31%, -0.02%
01/09/2013, 0.34%, 0.34%, 0.02%
01/10/2013, 0.47%, 0.47%, 0.13%
01/11/2013, 0.6%, 0.6%, 0.13%
01/14/2013, 0.59%, 0.59%, -0.01%
01/15/2013, 0.62%, 0.62%, 0.03%
01/16/2013, 0.66%, 0.66%, 0.04%
01/17/2013, 0.63%, 0.63%, -0.04%
01/18/2013, 0.76%, 0.76%, 0.13%
01/22/2013, 0.93%, 0.93%, 0.16%
01/23/2013, 0.94%, 0.94%, 0.01%
01/24/2013, 0.9%, 0.9%, -0.04%
01/25/2013, 0.79%, 0.79%, -0.13%
01/28/2013, 0.65%, 0.65%, -0.13%
01/29/2013, 0.72%, 0.72%, 0.06%
01/30/2013, 0.62%, 0.62%, -0.1%
01/31/2013, 0.59%, 0.59%, -0.03%
02/01/2013, 0.77%, 0.16%, 0.16%
02/04/2013, 0.59%, -0%, -0.16%
02/05/2013, 0.76%, 0.16%, 0.16%
02/06/2013, 0.84%, 0.24%, 0.09%
02/07/2013, 0.78%, 0.18%, -0.06%
02/08/2013, 0.93%, 0.33%, 0.15%
02/11/2013, 0.9%, 0.3%, -0.03%
02/12/2013, 0.9%, 0.29%, -0.01%
02/13/2013, 0.81%, 0.2%, -0.1%
02/14/2013, 0.94%, 0.33%, 0.14%
02/15/2013, 0.91%, 0.3%, -0.03%
02/19/2013, 1.05%, 0.43%, 0.13%
02/20/2013, 0.71%, 0.1%, -0.32%
02/21/2013, 0.57%, -0.03%, -0.13%
02/22/2013, 0.82%, 0.22%, 0.24%
02/25/2013, 0.69%, 0.11%, -0.1%
02/26/2013, 0.76%, 0.18%, 0.07%
02/27/2013, 1.02%, 0.42%, 0.24%
02/28/2013, 1.07%, 0.47%, 0.05%
03/01/2013, 1.18%, 0.11%, 0.11%
03/04/2013, 1.21%, 0.13%, 0.02%
03/05/2013, 1.47%, 0.38%, 0.25%
03/06/2013, 1.38%, 0.28%, -0.1%
03/07/2013, 1.24%, 0.14%, -0.14%
03/08/2013, 1.17%, 0.06%, -0.09%
03/11/2013, 1.31%, 0.2%, 0.14%
03/12/2013, 1.31%, 0.2%, 0%
03/13/2013, 1.32%, 0.21%, 0.02%
03/14/2013, 1.5%, 0.38%, 0.17%
03/15/2013, 1.54%, 0.42%, 0.04%
